,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
13259,13259,thanks year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@Kit_Yates_Maths Thanks Kit. So much has shocked me - particularly over the last 2 years but even before that. I know it’s on them, but sometimes it’s still hurtful."
13263,13263,life anyone opinion daughter brain heart,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"@AndreKaasik Well what a sad, empty life anyone must have to have this opinion. My daughter absolutely has a brain. And a HEART ❤️."
13266,13266,thanks thing,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@field_mat Thanks - she is so happy and finds joy in the smallest of things.
13286,13286,thousand child covid child radar child opposite looney,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@AndFry6 @_Kris__UK @SGriffin_Lab @IndependentSage Exactly this. Plus there are now tens of thousands of children with long covid - @_Kris_UK how sad that these children aren’t on your radar either. I think wanting to avoid this for as many children as possible is quite the opposite of “looney”.
13322,13322,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.9012267803052236,True,@CatRapscallion @louisemisselke @ExeterDoctoral @EducationUoE @UniofExeter @UofESSIS Thank you - yes definitely an interesting time to do a PhD!!
13351,13351,student university,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@MISSBANNER_ I agree. Some students at my university created this recently - I think it’s really powerful. https://t.co/mkucNsfnL3
13383,13383,thing child school workplace,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,And yet there are still those advocating that it’s a good thing so many children are being infected. Surely we should be doing more about clean air in schools and workplaces? https://t.co/BIJ52a6Jkp
13409,13409,work school interest child covid parent,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,"@halfon4harlowMP @UsforThemUK The work they’ve done to make sure schools are unsafe, you mean? Who’s interests are you all actually serving? Not the children, that’s for sure - especially those with long covid or who have lost a parent."
13413,13413,people party,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,@Simon93449053 If you care about the people who invited you then do it. If you don’t then why are you going to their party?
13518,13518,covids child reason mitigation school profile people filter,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,“Covid’s just mild for children” they say. “No reason for mitigations in schools” they say. Why aren’t more high profile people pushing for #SafeEdForAll and #Hepa filters? https://t.co/zM7Nm8JvaM
13559,13559,hepa filter school health education child teacher role,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@Rachel_deSouza Then WHY haven’t you pushed for Hepa filters in schools? To protect the health and education of children (and teachers obviously). I’m totally puzzled what your job role actually involves.
13590,13590,hepa filter school mitigation matter,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,And yet still no Hepa filters in schools. Or any mitigations for that matter. #CovidIsntOver #CovidIsNotOver #SafeEdForAll https://t.co/gUd3OZj2r6
13604,13604,someone twitter account life,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@Saffiya_Khan1 @wiggywacky @BBCNews I think I’m going to give up arguing with someone with a Twitter account of wiggywacky 🤦‍♀️Life’s too short!
13636,13636,school class specialist lesson hepa filter mitigation infection,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,"@MAbsoud Lest we forget - in 2022 schools are having to amalgamate classes, revert to online learning, have non specialists covering lessons because there are still no Hepa filters, mitigations have reduced and infections have gone crazy."
13661,13661,thanks time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@DrElbourne @dgurdasani1 Thanks- yep it is a bit tricky at times.
13691,13691,thank support,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Jill4life3 Thank you- I appreciate your support.
13724,13724,thanks thing,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@eileenmaria91 @BBCNews @Saffiya_Khan1 Thanks - honestly I don’t know! I mean it’s one thing not to care, but quite another to advertise how little they care about other human beings."
13756,13756,comment covid respiratory illness family child look,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"@BBCNews @Saffiya_Khan1 Wow - these comments 🤦‍♀️. So to answer- 1. Covid is way more potentially dangerous for us than the flu. She’s had the flu btw, and other respiratory illnesses. 2. If you get off on trolling a family with a disabled child take a long hard look at yourself."
13787,13787,people covid response school attendance,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@jneill @danielgoyal And yet people still think it’s our “Covid response” that has affected school attendance 🤷‍♀️
13821,13821,thanks something year,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@charlie_psych Thanks- you too. Funnily enough I wrote something about it all nearly 2 years ago. It’s just been worse since then. https://t.co/fDmYVr9ZK6
13888,13888,child something remit wonder deregistrations,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@Rachel_deSouza is keeping children safe not something in your remit? No wonder deregistrations are increasing. https://t.co/wdCxSnMpGz
13983,13983,tory chant ratio,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,Tory MP sycophantic chants really aren’t going so well. I’m just here for the ratios 🍿 https://t.co/qcrwRqBMSQ
14058,14058,wish care chaudhri,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@DrNadiaChaudhri Sending you good wishes. Take care Dr Chaudhri.
14080,14080,thanks problem people photo,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Thanks @SkyNews @v_seabrook for highlighting the problems single people have gone through during the pandemic. I would probably have vetoed the photo though 😂 https://t.co/h59keP26z2
14199,14199,apology hope,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@BleasdaleVon @La_Fee_Verte__ Apology accepted ☺️ Hope you are keeping safe and well!
14226,14226,thank support,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Fifino9 Thank you. I hope your son gets the support he needs.
14306,14306,scene contestant left swipe finger story tier,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"...that many just give up before they've even begun. When you add this to the mix of what is already a dating scene where every contestant is disposable with a left or right swipe of one's finger, it makes for a disheartening story. With Tier 4 announced, I've genuinely felt..."
14350,14350,trust anaesthetic rotation anaesthetic others half surgery oncall,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,"@Tom_the_Knowles At my old trust the anaesthetics FY1 rotation was half supernumary anaesthetics as others have described, and half covering general surgery on-call"
14457,14457,build thanks everyone,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@ScanComputers @CallofDutyUK @ASUS_ROGUK What an awesome build. Thanks @ASUS_ROGUK and everyone else who's helped!
14509,14509,assumption cost course state option trainee approx,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,"@DrJlo29 @KiaraVin1 @Naomimiii So natural assumption would be that HEE should cover costs of the 3 courses, unless they explicitly state that they will only cover a cheaper option. Does get more complicated if, say, a trainee wants to do ATACC instead of ATLS (approx £400 more expensive) 😬"
14524,14524,course value money rate hmmm,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,"@Naomimiii Interesting one. HEE have agreed to pay for mandatory courses, but it isn’t unreasonable for them to try to get reasonable value for money, so if the “going rate” is £275 then I could understand them saying “hmmm” at £460. But that needs to be made explicit before you pay…"
14692,14692,fact need,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@Nigel_Farage The fact that you feel the need to say this makes me 100% sure that he did.
15472,15472,thanks hope work,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@sophielizabeth_ Thanks Sophie - hope work is ok as it starts again!!
15498,15498,everyone sphere hope movement,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"Well done everyone who won and those who put themselves forward, it’s difficult to do in a harsh national political sphere as I well know. Hope to continue to build a socialist movement with you all"
15599,15599,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Pearcie @UKLabour Thanks Mark! Hope you’re well.
15961,15961,twitter something,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@trufflepotamus @iowmillie Twitter is unanimous! Something must be wrong...
16218,16218,thanks jones handlebar disc brake gear kick stand,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@CHAIRRDRF @StolenRide Thanks! Jones handlebars Hydraulic disc brakes Alfine hub gears SON dynamo lighting Kick stand
16247,16247,partner bicycle today casablanca jones handlebar,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"My partner @VoleOSpeed 's bicycle has been stolen from Mollison Way HA8 between 17.00 and 18.00 today. Cooper Casablanca, Jones handlebars, SON dynamo. https://t.co/bhNwOlKSkA"
16274,16274,year school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@AHowroyd @LarcombePeter @EveryCountry I was in the final year at a Jewish primary school.
16455,16455,throw railway station,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"@rec53 Premier Inns are like that, even when within a stone's throw of a railway station and without parking..."
16637,16637,life support team paternalistic child prospect recovery,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"Archie's life support is *not* being withdrawn because his medical team are callous, unchristian, paternalistic or authoritarian. He is - tragically - a child who has no prospect of recovery, who is very likely, medically legally, already to be braindead."
16673,16673,thank fantastic piece,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@Dr2NisreenAlwan @LawtonTri @TheLancet Thank you, both - fantastic incredibly important piece."
16727,16727,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@GrahamScambler @martinmckee @globalhlthtwit @trishgreenhalgh @profhelenward @keepnhspublic @DrRitaIssa @K_G_Spearpoint @petermbenglish @ThePeoplesNHS @UCLGlobalHealth @ijgreener @MKellyIrving @ProfKatSmith @ProfBambra @NHSWatch Thanks, Graham. Hope you are well."
16754,16754,piece someone,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@VinaigretteGirl @thesundaytimes This piece was written by someone a little older - 31 - but it's wonderful: https://t.co/gwiXA85Ays
16852,16852,shame stand debasement standard life,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"Shame on every single MP who keeps quiet or stands by this man. They're condoning serial law-breaking, serial lying, the debasement of standards in public life. https://t.co/cE9wNw8JyR"
16977,16977,brilliant piece thank,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@Kit_Yates_Maths @guardian Brilliant piece, Kit - thank you"
16987,16987,bloody hell,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@NickFerran @RoshanaMN @KaanthanJ Bloody hell Nick 😳
17054,17054,thank piece,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@ReicherStephen @guardian Thank you Stephen for this immensely important piece.
17066,17066,aspect covid strategy,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,Took them long enough - but at least @10DowningStreet has finally U-turned on this particularly bewildering aspect of their Covid “strategy”. https://t.co/RS9XovT1qg
17124,17124,patient covid anyone gameplan others patient swathe work,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,"How can we help our patients if we’re off sick or isolating with Covid? Can anyone help me out here? Is the gameplan to send us to work with Covid, infecting vulnerable others - or just accept the hit to patients of whole swathes of us being off work? 🤷‍♀️ https://t.co/io8PLgb7sO"
17227,17227,thank piece,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,"@bmj_latest @gmacscotland @HelenRSalisbury Thank you, @HelenRSalisbury - such an important piece"
17276,17276,public fool skin void year country soul,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,"Please, please, please stop treating the public like fools. Booting out those around him to save his own skin only makes him more of a moral void. Don't you understand? For 2 years the country has struggled, sacrificed, grieved suffered. 176k souls are dead. He has to go. https://t.co/v4oywxBTnZ"
17573,17573,omicron consultant thanks please,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Very helpful Omicron sit rep from an NHS ICU consultant in London. Thanks @rupert_pearse. Please read 👇 https://t.co/4RnCieQ4kq
17608,17608,thread summarises omicron reading science evidence thanks,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,This incredibly helpful thread summarises (in layspeak) what we know so far about Omicron. Invaluable reading if you want reputable science actual evidence. Many thanks @kallmemeg @UKHSA. https://t.co/BbnEV9HRlE
17612,17612,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.9416476377329116,True,@vicderbyshire @HelenRSalisbury Sobering stuff. Thanks for sharing I hope he feels better soon.
17655,17655,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.6898473476538202,True,@RebDCruz @GSTTnhs @GSTTresearch @GSTT_ICU @LaneFoxResearch @LClinical @RCPhysicians Heartiest congratulations and best wishes Becky.
17665,17665,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.1327171751087282,True,@willowkreutzer Huge congratulations and best wishes
17667,17667,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.8642161501382372,True,@MFTnhs @HSJ_Awards @MFTgreen Heartiest congratulations and best wishes.
17669,17669,thank dedication support,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@MFT_Research @MFTnhs @SujataBlane @MFT_IRNurses @ManchesterCRF @MFT_MRI @WythenshaweHosp Thank you so much for your dedication and support for the NHS. We are so proud of you.
17687,17687,apology government,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@sillyoldjen @amirhannan @BMARaceEquality @TheBMA @CNagpaul Apologies long overdue from the British Government!
17698,17698,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@marinemumbles Congratulations and best wishes
17699,17699,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@BethClark_OT @unisouthampton Heartiest congratulations and best wishes
17719,17719,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@sefkhet @NHSForthValley Heartiest congratulations and best wishes
17722,17722,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@JKDhesi @GeriSoc Heartiest Congratulations and best wishes
17750,17750,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.9930285403087096,True,@SKoAnaes Congratulations and best wishes
17755,17755,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@mjv__1 Heartiest congratulations and best wishes Michaela. @UoMNews
17803,17803,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.8350924418470691,True,@FareeaAhmed @Cambridge_Uni Congratulations and best wishes
17807,17807,piece nadia,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@NadiaKamil Excellent piece Nadia.
17819,17819,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.7027834439373575,True,@BenjaminJ_Fox Congratulations and best wishes Ben
17833,17833,congratulation wish louise,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@louisebrady17 @teamCNO_ @NHSEngland Congratulations and best wishes Louise.
17844,17844,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Davidtfranklin Congratulations and best wishes David.
17861,17861,congratulation wish,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@Lucie_911 Congratulations and best wishes Lucie
18088,18088,mansplaining strike,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,accidental mansplaining strikes again
18093,18093,frustration dissatisfaction,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@itisaaf this definitely will not lead to frustration and dissatisfaction
18368,18368,cardiologist samsung,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,"cardiologists love samsung, they keep talking about S1s and S2s"
18571,18571,grad student,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,I've read enough to know it was all uncredited grad students https://t.co/CTLHxSBZLd
18652,18652,beware people opinion everything,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,beware of people who have opinions on everything
18822,18822,stop consulting everything,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@MohdKhalill stop consulting medical for everything 😭
18862,18862,time john hannah hammersmith fulham school teen,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@Tweet_Dec Was mad about it at the time coz a) John Hannah b) it was filmed around Hammersmith Fulham (where I grew up/went to school). Pubs etc we went to as teens were in it.
18902,18902,office individual consultant office urban myth,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@mevparekh What office? Individual consultant office - urban myth.
18926,18926,semifinal world title,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,Two excellent semi-finals. Hoping for a seventh world title for @ronnieo147 #SnookerWorldChampionship
19086,19086,holiday april,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@DrLindaDykes @saspist @katganly @ross71521 I haven’t been on an overseas holiday since April 2019 so...
19447,19447,summer woman decorum,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@paulanthjones I think my fav pics of myself this summer are birthday ones. Both scream sensible woman entering her 40s with decorum. https://t.co/c8PfZLyMph
19459,19459,thanks thing,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@paulanthjones @keirshiels @andrew_mcardle Thanks guys. I did all of these things. https://t.co/OXqw2cnLsh
19462,19462,train help inchecks century,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@drruthmitchell Yep. This happened to me on a train. There was me a male AHP (but not a dr they had asked for a dr). They wanted his help but not mine. Clearly we aren’t ready for female drs in...checks notes...the 21st century.
19622,19622,name blame shame place people,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@nialldowney @BrennanSurgeon @healthdpt @roinnslainte @niahealth @HSC_NI @adi_kumar1 @TrinityMed1 @QUB_CATP Name Blame and Shame should never have been there in the first place 🙏. It is not how we should treat people
19723,19723,thank likewise,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@jamestoml1 Thank you James - likewise 🙏🙏
19758,19758,lewis course,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,@RegMorse Lewis. Of course.
19759,19759,port vein time staff port,7,7_trainee_consultant_training_course,trainee - consultant - training - course - trainer - foundation - vein - time - deanery - cost,1.0,True,"@mikejwhelan Loved my port. My veins were only used the first time, and when I was ill and the ward staff wouldn’t use the port, and they are shot."
19770,19770,jeff wishing recovery,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,True,@BigJeffJohns @maryannehobbs So great to see you back online Jeff! Wishing you a continued recovery.
19788,19788,refreshing posh wedding reception,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@memorialdevice It’s refreshing to see that ‘posh’ and ‘expensive’ wedding receptions are so crap.
19876,19876,level reason people dream schooleeea,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@pepemac27 My A levels are absolutely dreadful, and that is the only reason I tell them to people, to encourage them to follow their dreams, despite not doing so well at school…(EEEA, if you’re asking..)"
19892,19892,strike cause disruption ineffectiveand employer,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,@RMTunion I think a strike that doesn’t cause disruption would be pretty ineffective….and would prove that your employer could do without you @UKLabour seem to have forgotten who they are supposed to represent
20354,20354,threat facebook page detail development,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@lewishamlocal @ActionLewisham @LDN_environment @RecycleLewisham @lewishamledger @deptfordfolk @lewishamfood @ClimateMuseumUK @FCycleLewisham @4in10 @The999Club It’s under threat due to redevelopment, please check out their Facebook page for details of the proposed development"
20411,20411,snack goal,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@piko4566 @memorialdevice @GeoffRimington @CrimBarrister snack goals
20417,20417,rotation king,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"@DebbieShawcros1 @basl_events @BSGTrainees I loved my rotation at Kings liver! Learned so much, would recommend."
20459,20459,inkling crap yearthis,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@Medic_Russell I had an inkling it was going to be a crap year…this is how I spent NYE 2019… https://t.co/SrBKbJ8qMb
20772,20772,someone person,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@medicsupport @CMOWales @BMACymru Someone delegated this to the wrong person 😢
20851,20851,increase child care lockdown call violence statistic,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,1.0,True,@BBCWomansHour 44% increase in children taken into foster care since lockdown began. 49% increase in calls for domestic violence. Frightening statistics @barnardos
20887,20887,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.983317510246422,True,"Thank you, the time has just flown. Can’t believe we ever looked like that 🤣 @gasalot https://t.co/dnFCrruYLP"
21042,21042,harvard macey course year,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@HumanitiesinHPE @medicsupport @harvardmacy @LizGaufberg @qzimmermann5 @OrthopodReg @Francescacrawl2 @CamillaKingdon @mfaboston @gardnermuseum I went to the @gardnermuseum when I did a Harvard Macey course many years ago. Thoroughly recommended.
21369,21369,apology issue apology,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,"When an apology starts with minimising the issues to be apologised for, it doesn't give me much hope the apology will be sincere."
21377,21377,year school,8,8_school_child_student_teacher,school - child - student - teacher - year - filter - education - hepa - attendance - parent,1.0,True,@HIVDocSK @HarvardChanSPH @paimadhu Best of luck! Enjoy your year back at school! 📝🖋🎉
21394,21394,sorry matter,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,1.0,True,@DrJessPotter That's so rubbish- sorry it happened to you! It really does matter.
21546,21546,dreamt building regression model night morning,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,Dreamt of building logistic regression models last night - exhausted this morning! #lifeofamaturestudent
21692,21692,thing moment,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@DrNnekaNwokolo Lots of nice things at the moment :)
21751,21751,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@GaryAlessio Thanks Gary! Hope you enjoy it!
21800,21800,thanks hope,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,@monicacmarta Thanks Monica! Hope you’re well
21804,21804,thanks time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@emmacolehiv @HIVOTUK Thanks both! Time for a new one
21938,21938,pleasure thanks,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,True,@DrK_W1984 Pleasure! Thanks for sharing.
22126,22126,grip anything,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,1.0,True,@ChrisClarksonMP Get a grip. Don't you lot have anything you should be doing? #NeverKissedATory
22137,22137,bless support,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"@falmouthjen @sarah_mattocks @Susanne30308556 @BuggySwires Ah, bless him. Moral support!"
22159,22159,anything anything vote,4,4_tory_party_vote_election,tory - party - vote - election - voter - people - corbyn - voting - labour - candidate,1.0,True,@EmmaKennedy She will literally say anything - anything at all - that she thinks will win her votes. Who does that remind you of? #ToxicTories
