id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4736048189293978e+18,2021-12-22 10:42:21+00:00,['1473604818929397765'],"I'm looking for inspiring female entrepreneurs/business leaders aged 50+ who are from Latvia, Estonia, Lithuania, Romania, Bulgaria and other Eastern European countries. Just need names and why they are amazing. Tweet below or email hello@nicolaslawson.co.uk #journorequest",i'm looking for inspiring female entrepreneursbusiness leaders aged who are from latvia estonia lithuania romania bulgaria and other eastern european countries just need names and why they are amazing tweet below or email hellocouk ,entrepreneursbusiness leader estonia lithuania romania bulgaria country name tweet hellocouk
1.4733005902351073e+18,2021-12-21 14:33:27+00:00,['1473300590235107331'],"@stephaniebri22 Sorry to hear this. Sending love from the UK. In case useful, @CherylStrayed wrote this beautiful advice column for a man whose parents didn't accept him. It's a different situation but the advice may give you some strength. You're not alone. https://t.co/JP9Qk7P8mT https://t.co/dSgqfMb1w0", sorry to hear this sending love from the uk in case useful  wrote this beautiful advice column for a man whose parents didn't accept him it's a different situation but the advice may give you some strength you're not alone  ,sorry love case advice column parent situation advice strength
1.4730552577228595e+18,2021-12-20 22:18:36+00:00,['1473055257722859530'],This is not an introvert thing... it’s an everyone thing. https://t.co/ga1EpBnk1e,this is not an introvert thing it’s an everyone thing ,thing everyone thing
1.4726793806274355e+18,2021-12-19 21:25:00+00:00,['1472679380627435520'],Her reaction was the best! What a legend! https://t.co/chIzGt2rAF,her reaction was the best what a legend ,reaction legend
1.4719395516902113e+18,2021-12-17 20:25:11+00:00,['1471939551690211329'],I’m going up in the world - 126 next year! https://t.co/Glym9cMDKa,i’m going up in the world  next year ,world year
1.471876467269288e+18,2021-12-17 16:14:30+00:00,['1471876467269287943'],Spending the last few days of the working year researching amazing women who are smashing it in their sixth decade for the Forbes 50 over 50 Europe list is such a great tonic to All The Bad News. Grateful to have a juicy project to sink my teeth into and one that's so inspiring.,spending the last few days of the working year researching amazing women who are smashing it in their sixth decade for the forbes over europe list is such a great tonic to all the bad news grateful to have a juicy project to sink my teeth into and one that's so inspiring,year woman decade forbes list tonic news grateful juicy project teeth
1.4718599540385423e+18,2021-12-17 15:08:53+00:00,['1471859954038542351'],"@ppbrannon I know! I haven't experienced that much time off at Christmas since school. Even at Uni, we had essays to write and exams to prepare for.", i know i haven't experienced that much time off at christmas since school even at uni we had essays to write and exams to prepare for,time christmas school essay
1.4718592351558085e+18,2021-12-17 15:06:02+00:00,['1471859235155808259'],Marian here to save us during January Covid misery once again (last year she did a free fiction writing course and it was just the tonic!) https://t.co/lyG91KeHGS,marian here to save us during january covid misery once again last year she did a free fiction writing course and it was just the tonic ,marian covid misery year fiction course
1.4718582022162104e+18,2021-12-17 15:01:55+00:00,['1471858202216210438'],@SubstackInc @hamishmckenzie Thought it might be a nice little Christmas gift to my readers but doesn't look like there is an option... Shame! It's great when publications like the FT and the Telegraph do special days where anyone can read everything without having to sign up for a trial.,  thought it might be a nice little christmas gift to my readers but doesn't look like there is an option shame it's great when publications like the ft and the telegraph do special days where anyone can read everything without having to sign up for a trial,christmas gift reader look option shame publication telegraph anyone everything trial
1.4718572126079017e+18,2021-12-17 14:57:59+00:00,['1471857212607901696'],Is there a way of temporarily making my whole archive of @SubstackInc newsletters available so that the ones behind the paywall that only paying subscribers can see are accessible for everyone to read for a short time? @hamishmckenzie #substack,is there a way of temporarily making my whole archive of  newsletters available so that the ones behind the paywall that only paying subscribers can see are accessible for everyone to read for a short time  ,archive newsletter paywall subscriber everyone time
1.4718528088824873e+18,2021-12-17 14:40:29+00:00,['1471852808882487296'],In case anyone needs a mince pie recommendation - Asda's crumble mince pies from their Extra Special range are SO SO GOOD. I never shop there and only popped in a few weeks ago and picked them up on a whim. Now I am annoyed I've missed out on these bad boys all this time.,in case anyone needs a mince pie recommendation  asda's crumble mince pies from their extra special range are so so good i never shop there and only popped in a few weeks ago and picked them up on a whim now i am annoyed i've missed out on these bad boys all this time,case anyone mince recommendation mince range shop week whim time
1.471847905631871e+18,2021-12-17 14:21:00+00:00,['1471847905631870980'],@ElleRudd_ @bethmayashley Shropshire journo massive!!,  shropshire journo massive,shropshire journo massive
1.4718253543566746e+18,2021-12-17 12:51:24+00:00,['1471825354356674571'],"So gutted about the amazing @AJOdudu Kai having to pull out of #strictly 😩 @bbcstrictly should replay her greatest hits to pad out the show and so we can enjoy them again. If I could pick I would go her Charleston, Quick Step and Rumba! Oooh or their sexy couple’s choice. https://t.co/VPgy5Nnrc6",so gutted about the amazing  kai having to pull out of    should replay her greatest hits to pad out the show and so we can enjoy them again if i could pick i would go her charleston quick step and rumba oooh or their sexy couple’s choice ,show charleston step oooh choice
1.4717734752369418e+18,2021-12-17 09:25:15+00:00,['1471773475236941825'],@JudeHabib 🙏 He’s such an embarrassment. These MPs in Tory strongholds just think they can do what they like.,  he’s such an embarrassment these mps in tory strongholds just think they can do what they like,embarrassment stronghold
1.4717714624534118e+18,2021-12-17 09:17:15+00:00,['1471771462453411842'],(I am also from Shropshire and live here but the charming Daniel I’m-The-Most-Pro-Saudi-MP Kawczynski is my MP),i am also from shropshire and live here but the charming daniel imthemostprosaudimp kawczynski is my mp,shropshire daniel imthemostprosaudimp kawczynski
1.471770485927166e+18,2021-12-17 09:13:22+00:00,['1471770485927165952'],(Which takes it back to point no.1- they didn’t want someone who didn’t care about local issues and would be hands off) Anyway those are my thoughts based on having friends and family in North Shropshire and going to speak to people in Oswestry and Whitchurch for the Guardian.,which takes it back to point no they didn’t want someone who didn’t care about local issues and would be hands off anyway those are my thoughts based on having friends and family in north shropshire and going to speak to people in oswestry and whitchurch for the guardian,someone care issue hand thought friend family shropshire people oswestry whitchurch guardian
1.471770484635226e+18,2021-12-17 09:13:22+00:00,['1471770484635226117'],5. And of course I’m sure the Christmas party and all the scandals was a factor but also in general how the pandemic is being handled I think. 6. When I did some vox pops several people told me about how much they missed their old MP (before Owen) who made time for everyone ...,and of course i’m sure the christmas party and all the scandals was a factor but also in general how the pandemic is being handled i think when i did some vox pops several people told me about how much they missed their old mp before owen who made time for everyone ,course christmas party scandal factor pandemic people owen time everyone
1.4717704825759089e+18,2021-12-17 09:13:21+00:00,['1471770482575908866'],3. Helen Morgan had the advantage of being a local who was already well connected as a campaigner. She is clearly passionate about local issues such as hospital waiting times which people care about. 4. Everyone I know in North Shrop who usually votes Labour voted tactically.,helen morgan had the advantage of being a local who was already well connected as a campaigner she is clearly passionate about local issues such as hospital waiting times which people care about everyone i know in north shrop who usually votes labour voted tactically,helen morgan advantage campaigner issue hospital time people everyone shrop
1.471770479929217e+18,2021-12-17 09:13:21+00:00,['1471770479929217024'],Here are my thoughts on the North Shropshire result - 1. Don’t underestimate how much having a candidate from Birmingham put forward for such a rural county was a turn off. 2. The sleaze was a problem but was so was the fact that Owen Paterson came across as aloof complacent.,here are my thoughts on the north shropshire result  don’t underestimate how much having a candidate from birmingham put forward for such a rural county was a turn off the sleaze was a problem but was so was the fact that owen paterson came across as aloof complacent,thought shropshire result candidate birmingham county turn sleaze problem fact paterson aloof complacent
1.4717579705224888e+18,2021-12-17 08:23:38+00:00,['1471757970522488833'],I’m one very proud Shropshire lass this morning 🙌🏻,i’m one very proud shropshire lass this morning ,shropshire lass morning
1.4715778042696704e+18,2021-12-16 20:27:43+00:00,['1471577804269670416'],@BeckyBarnesB Lovely Becky ❤️ hope you have a great lunch with your mates, lovely becky  hope you have a great lunch with your mates,hope lunch mate
1.47157743073749e+18,2021-12-16 20:26:14+00:00,['1471577430737489922'],@bigcrispo @BeckyBarnesB @ShaneEBoy848 @almaraabgarian It’s not rocket science. Going to the pub involves mixing with lots of strangers both on the way to the pub and while you are there.,    it’s not rocket science going to the pub involves mixing with lots of strangers both on the way to the pub and while you are there,science stranger
1.471435358965543e+18,2021-12-16 11:01:42+00:00,['1471435358965542913'],@LuciaOC_ Oh that is so good. Thanks for sharing. Very apt for the important work you are doing right now. Hope you're OK, oh that is so good thanks for sharing very apt for the important work you are doing right now hope you're ok,thanks work
1.471144258291839e+18,2021-12-15 15:44:58+00:00,['1471144258291838982'],"@Ellen_Carroll Message me anyway, Ellen! I may as well add her to the long list in case they are better than ones we have.", message me anyway ellen i may as well add her to the long list in case they are better than ones we have,message list case
1.471140117691646e+18,2021-12-15 15:28:31+00:00,['1471140117691645960'],@MattCWrites Thanks Matt! Appreciate that. Hope you're well?, thanks matt appreciate that hope you're well,thanks appreciate hope
1.4711374498710897e+18,2021-12-15 15:17:55+00:00,['1471137449871089667'],"European followers or those who are from a European country other than the UK, I would be so grateful if you could retweet this tweet below please. It would help me reach people who might have some good ideas for the list. Thanks so much! https://t.co/AN85TAZITD",european followers or those who are from a european country other than the uk i would be so grateful if you could retweet this tweet below please it would help me reach people who might have some good ideas for the list thanks so much ,follower country tweet please people idea list thanks
1.4711351478022144e+18,2021-12-15 15:08:46+00:00,['1471135147802214400'],@laurenlibbert @findyourexpert Thanks Lauren! The group sounds great!,  thanks lauren the group sounds great,thanks group
1.4711301665125704e+18,2021-12-15 14:48:58+00:00,['1471130166512570371'],@MediaMatchMaker It’s for Forbes. And by Friday lunchtime would be good. Thank you!, it’s for forbes and by friday lunchtime would be good thank you,forbes lunchtime thank
1.4711260272503237e+18,2021-12-15 14:32:31+00:00,['1471126027250323456'],"I'm looking for women who are top of their field who have really come into their own over the age of 50 in Euro countries other than UK/Germany. Pref in STEM, sports, innovation, the arts. Please email me hello@nicolaslawson.co.uk or comment below with any ideas. #journorequest",i'm looking for women who are top of their field who have really come into their own over the age of in euro countries other than ukgermany pref in stem sports innovation the arts please email me hellocouk or comment below with any ideas ,woman field country pref stem sport innovation please idea
1.470780832034042e+18,2021-12-14 15:40:50+00:00,['1470780832034041866'],@hannahfearn I had mine done today and feel so much better. My hair salon is very good though - lots of space and ventilation., i had mine done today and feel so much better my hair salon is very good though  lots of space and ventilation,mine today hair salon space ventilation
1.4704661269288755e+18,2021-12-13 18:50:19+00:00,['1470466126928875521'],This will be a big blow to the Tories if the Lib Dem’s pull it off given the 23k majority in 2019 👀 My friends who live in North Shropshire who would normally vote Labour are planning to vote tactically. https://t.co/PtCzQVU7WG,this will be a big blow to the tories if the lib dem’s pull it off given the majority in  my friends who live in north shropshire who would normally vote labour are planning to vote tactically ,blow tory majority friend shropshire labour
1.4703189648447652e+18,2021-12-13 09:05:33+00:00,['1470318964844765187'],"I booked my booster last night. There were about 5,000 people in the queue before me but it went really quickly and the page refreshes itself so you can just glance at it occasionally. Just saying this in case people see 5k in the queue and think it’s not worth waiting.",i booked my booster last night there were about people in the queue before me but it went really quickly and the page refreshes itself so you can just glance at it occasionally just saying this in case people see in the queue and think it’s not worth waiting,booster night people queue page case people queue
1.4703145693106422e+18,2021-12-13 08:48:05+00:00,['1470314569310642179'],@MaxineFrances Your GP should be able to tell you. Some people have been classified by mistake. Or for things that don’t apply anymore e.g someone I know was classified because they used to be very obese and hadn’t been weighed at the doctors since losing weight., your gp should be able to tell you some people have been classified by mistake or for things that don’t apply anymore eg someone i know was classified because they used to be very obese and hadn’t been weighed at the doctors since losing weight,people mistake thing someone doctor weight
1.47012804455578e+18,2021-12-12 20:26:54+00:00,['1470128044555780101'],@helloiammariam It’s crashed because so many people went on it. I’m going to try it later on or in the morning, it’s crashed because so many people went on it i’m going to try it later on or in the morning,people morning
1.4690719712038257e+18,2021-12-09 22:30:26+00:00,['1469071971203825670'],I’m just going to leave this here. Here’s what you should do if someone’s heart has stopped in front of you: https://t.co/Xfipf3gbxV,i’m just going to leave this here here’s what you should do if someone’s heart has stopped in front of you ,heart front
1.4688710074988134e+18,2021-12-09 09:11:53+00:00,['1468871007498813445'],Huge congrats @RachelCDailey !! And well done to @chandnisembhi for being named runner up! X https://t.co/Kb9YLrE1os,huge congrats   and well done to  for being named runner up x ,congrats runner
1.4686200130997903e+18,2021-12-08 16:34:31+00:00,['1468620013099790346'],"Also, is Ed Oldfield also going to resign? He's in the video too having a laugh...",also is ed oldfield also going to resign he's in the video too having a laugh,oldfield video laugh
1.4686196126234092e+18,2021-12-08 16:32:55+00:00,['1468619612623409154'],"What about the person who OK'ed the party? If not Johnson (hard to believe), it must have been someone senior. That's who really needs to be standing outside their house making a resignation statement. People are angry it happened in the first place not just the joking about it. https://t.co/ZgDmiWg0ey",what about the person who ok'ed the party if not johnson hard to believe it must have been someone senior that's who really needs to be standing outside their house making a resignation statement people are angry it happened in the first place not just the joking about it ,person party someone house resignation statement people place
1.468592567361192e+18,2021-12-08 14:45:27+00:00,['1468592567361191939'],@cheaprhyme She was very reluctant to be seen with me so I sort of walked behind her and her friend 🤣, she was very reluctant to be seen with me so i sort of walked behind her and her friend ,sort friend
1.4685903378578924e+18,2021-12-08 14:36:36+00:00,['1468590337857892357'],@cheaprhyme I think I was about 8 and I went with my sister who was 10 and her mate. It would have been early 90s. It was about 10 mins walk. Had to cross one busy road but there was a lollipop lady. And also lots of people doing the same walk., i think i was about and i went with my sister who was and her mate it would have been early it was about mins walk had to cross one busy road but there was a lollipop lady and also lots of people doing the same walk,sister mate walk road lady people walk
1.4685600652716728e+18,2021-12-08 12:36:18+00:00,['1468560065271672838'],And the worst part? Three of the people debating it are men! WTF? https://t.co/IdL4eqAggJ,and the worst part three of the people debating it are men wtf ,part people
1.4676382506889912e+18,2021-12-05 23:33:21+00:00,['1467638250688991233'],@BeckyBarnesB Yeah when they first started using it I didn’t know what it was until I looked closer! They should have one of the figures a different colour to make it clearer! X, yeah when they first started using it i didn’t know what it was until i looked closer they should have one of the figures a different colour to make it clearer x,figure colour
1.4676233082837647e+18,2021-12-05 22:33:58+00:00,['1467623308283764737'],@RachelMcGrath Here’s the side by side... https://t.co/q2baC5R1N9, here’s the side by side ,side side
1.467584790127956e+18,2021-12-05 20:00:55+00:00,['1467584790127955990'],@RachelMcGrath No I think it was meant to be like that but it just didn’t look anything like it last night because of how wrong it went!, no i think it was meant to be like that but it just didn’t look anything like it last night because of how wrong it went,look anything night
1.467202493381845e+18,2021-12-04 18:41:48+00:00,['1467202493381845007'],@Jem_Collins Oooh I keep forgetting!! Will order one now, oooh i keep forgetting will order one now,oooh forgetting order
1.467136294878802e+18,2021-12-04 14:18:45+00:00,['1467136294878801920'],"@DexterDiasQC @guardian @DrProudman My pleasure, Dexter!",   my pleasure dexter,pleasure dexter
1.4671223612416778e+18,2021-12-04 13:23:23+00:00,['1467122361241677830'],"Public sexual harassment could become criminal offence in England and Wales followings years of campaigning and advocating by @OurStreetsNow, @DexterDiasQC and @DrProudman among others. https://t.co/Ya8qfHHyUI",public sexual harassment could become criminal offence in england and wales followings years of campaigning and advocating by   and  among others ,harassment offence england wale following year campaigning advocating others
1.4671203028702208e+18,2021-12-04 13:15:12+00:00,['1467120302870220803'],“Marked” cuts to social care funding have taken their toll on child protection services that could have saved Arthur Labinjo-Hughes. https://t.co/4qxdGXvWXD,marked cuts to social care funding have taken their toll on child protection services that could have saved arthur labinjohughes ,care funding toll child protection service labinjohughes
1.4670854749174006e+18,2021-12-04 10:56:49+00:00,['1467085474917400580'],"@DexterDiasQC Hello, please can you follow me so I can send you a DM? Thanks so much!", hello please can you follow me so i can send you a dm thanks so much,hello please thanks
1.467085265617539e+18,2021-12-04 10:55:59+00:00,['1467085265617539075'],"@DrProudman Hello, please can you follow me so I can send you a DM? Thanks", hello please can you follow me so i can send you a dm thanks,hello please thanks
1.466533555895296e+18,2021-12-02 22:23:41+00:00,['1466533555895296000'],"Drinks! Nibbles! Games! (This is actually a good roundup of the Christmas party story, which is infuriating and insulting, but that bit did make me laugh). https://t.co/GAs3EkyquK",drinks nibbles games this is actually a good roundup of the christmas party story which is infuriating and insulting but that bit did make me laugh ,drink nibble game roundup christmas party story
1.4665195174803415e+18,2021-12-02 21:27:54+00:00,['1466519517480341505'],@helblythe I'm so sorry for your loss. Benedict looks so lovely, i'm so sorry for your loss benedict looks so lovely,loss benedict
1.4661248390397706e+18,2021-12-01 19:19:35+00:00,['1466124839039770624'],@lfnand 🤣🤣Sometimes I quite enjoy leaning into the stereotype! Hope you end up having a great time, sometimes i quite enjoy leaning into the stereotype hope you end up having a great time,hope time
1.4657408919230382e+18,2021-11-30 17:53:55+00:00,['1465740891923038221'],@salihughes Blimey!! Wouldn’t have seen that coming but great it’s getting cross party support. Xx, blimey wouldn’t have seen that coming but great it’s getting cross party support xx,blimey cross party support
1.4657259074406482e+18,2021-11-30 16:54:22+00:00,['1465725907440648200'],This is a beautiful personal essay. It’s about Jack Merritt but it’s also about grief and love and friendship and life. Recommend sitting to read with a cuppa. https://t.co/JizIx0OhvL,this is a beautiful personal essay it’s about jack merritt but it’s also about grief and love and friendship and life recommend sitting to read with a cuppa ,essay jack merritt grief love friendship life cuppa
1.465671672011309e+18,2021-11-30 13:18:52+00:00,['1465671672011309059'],They must be based in Europe and be really high flying and be doing particularly well since they turned 50. (The age is very important!) Please DM me your suggestions or email hello@nicolaslawson.co.uk with the subject line Great women. #journorequest,they must be based in europe and be really high flying and be doing particularly well since they turned the age is very important please dm me your suggestions or email hellocouk with the subject line great women ,europe flying please suggestion hellocouk line woman
1.465671667963863e+18,2021-11-30 13:18:51+00:00,['1465671667963863047'],"I'm looking for examples of high profile women who have stepped into their power aged 50+ Maybe they've been elected to a prominent position for 1st time or founded a successful company or invented something amazing across finance, science, art, retail, politics, sports ...",i'm looking for examples of high profile women who have stepped into their power aged maybe they've been elected to a prominent position for time or founded a successful company or invented something amazing across finance science art retail politics sports ,example woman power position time company something finance science politics sport
1.4656294905461064e+18,2021-11-30 10:31:15+00:00,['1465629490546106372'],"@jennyeye I'm so sorry for your loss, Jenny. Your brother's story really moved me. I'm going to brave sending it to a friend who has refused to get the vaccine in the hope it may help change his mind. Xx", i'm so sorry for your loss jenny your brother's story really moved me i'm going to brave sending it to a friend who has refused to get the vaccine in the hope it may help change his mind xx,loss story friend vaccine hope mind
1.4656030771809034e+18,2021-11-30 08:46:17+00:00,['1465603077180903428'],Crying at this by @thedalstonyears 💔 The life and tragic death of John Eyers – a fitness fanatic who refused the vaccine https://t.co/e4dk1H0HDb,crying at this by   the life and tragic death of john eyers  a fitness fanatic who refused the vaccine ,life death john eyers fitness fanatic vaccine
1.4655975070026752e+18,2021-11-30 08:24:09+00:00,['1465597507002675200'],"""It’s a hard feeling to shake when you can’t help but compare yourselves to others who seem to have their shit together."" My latest newsletter is about still feeling like a grown up kid. Read it here: https://t.co/6gy64IEbM7",its a hard feeling to shake when you can’t help but compare yourselves to others who seem to have their shit together my latest newsletter is about still feeling like a grown up kid read it here ,feeling others shit newsletter
1.465375226406056e+18,2021-11-29 17:40:53+00:00,['1465375226406055950'],"My latest newsletter is in everyone's inboxes. It's all about wondering when I will feel like a grown up and how even though there are things about being single that make me feel more like that, it something a lot of people feel regardless of relationship status. Go have a read! https://t.co/a4sRrLOMjk",my latest newsletter is in everyone's inboxes it's all about wondering when i will feel like a grown up and how even though there are things about being single that make me feel more like that it something a lot of people feel regardless of relationship status go have a read ,newsletter inboxes thing something people relationship status read
1.464707574490665e+18,2021-11-27 21:27:53+00:00,['1464707574490664974'],@grantridley @BBCiPlayer Had the same issue but saw someone else say it is on there. Go to schedule and 'today'. You'll find it there. It's just not showing up in the main Strictly section yet.,  had the same issue but saw someone else say it is on there go to schedule and today you'll find it there it's just not showing up in the main strictly section yet,issue someone schedule today section
1.4628046300946885e+18,2021-11-22 15:26:16+00:00,['1462804630094688258'],@OteghaUwagba I am in the same boat. You just get switched to another supplier automatically. Then after that you can shop around and switch again if you don’t want to stay with whoever they put you with., i am in the same boat you just get switched to another supplier automatically then after that you can shop around and switch again if you don’t want to stay with whoever they put you with,boat supplier
1.4627847432594924e+18,2021-11-22 14:07:14+00:00,['1462784743259492354'],@jessicabateman Woah!! Shit!, woah shit,woah shit
1.4627846816324854e+18,2021-11-22 14:06:59+00:00,['1462784681632485376'],@FrankiCookney Ah ha that makes sense. Thanks, ah ha that makes sense thanks,sense thanks
1.4627711982538342e+18,2021-11-22 13:13:25+00:00,['1462771198253834245'],@SianySianySiany Haha yeah I do have a memory of a cat emptying a vase and water going everywhere!! Thanks for the intel, haha yeah i do have a memory of a cat emptying a vase and water going everywhere thanks for the intel,yeah memory vase water thanks intel
1.4613216417708564e+18,2021-11-18 13:13:24+00:00,['1461321641770856453'],"Roll up roll up, the latest issue of @TheSingleSupp is in your inbox and it's a special one! I had a great conversation with the amazing @Victoria_Spratt. We talked a lot about how our relationship status sexuality shouldn't define us. Hope you find it as interesting as I did. https://t.co/SUuZC5gZj3",roll up roll up the latest issue of  is in your inbox and it's a special one i had a great conversation with the amazing  we talked a lot about how our relationship status sexuality shouldn't define us hope you find it as interesting as i did ,roll roll issue inbox conversation relationship status sexuality
1.4610746153762284e+18,2021-11-17 20:51:48+00:00,['1461074615376228359'],@georgia_coan @radioacademy Awww! Congrats,  awww congrats,awww congrats
1.4609852330256876e+18,2021-11-17 14:56:38+00:00,['1460985233025687555'],"You can pre-order the book now. For those who don't know pre-orders really help authors out. The more people who pre-order, the more booksellers will pay attention and that means more of the people who need to read this book will find it! https://t.co/EaGbyiykrc",you can preorder the book now for those who don't know preorders really help authors out the more people who preorder the more booksellers will pay attention and that means more of the people who need to read this book will find it ,book preorders author people bookseller attention people book
1.4609814672915292e+18,2021-11-17 14:41:40+00:00,['1460981467291529218'],"I have read the proposal that led to this book, which included some sample chapters, and I can honestly say it's going to be a must-read book. Even though I have never experienced what @tiffphilippou has, I found myself nodding along. More info here: https://t.co/GISqCWGIcF https://t.co/616Q7aRGuX",i have read the proposal that led to this book which included some sample chapters and i can honestly say it's going to be a mustread book even though i have never experienced what  has i found myself nodding along more info here  ,proposal book sample chapter book
1.4605571547300905e+18,2021-11-16 10:35:36+00:00,['1460557154730090499'],@jurassicg1rl I’m so sorry to hear about your experience. That’s just so awful. I really admire your courage and the positive change you are encouraging in your sector, i’m so sorry to hear about your experience that’s just so awful i really admire your courage and the positive change you are encouraging in your sector,experience courage change sector
1.4605556366100644e+18,2021-11-16 10:29:34+00:00,['1460555636610064392'],@MFGrowth @TheElectroheads Oh great. Sounds good. Please do send it my way!,  oh great sounds good please do send it my way,sound please
1.459148106617008e+18,2021-11-12 13:16:32+00:00,['1459148106617008128'],"Thread 👇 (Read the Times headline on Durham students being ""trained to be sex workers"" Diane's tweet for context) https://t.co/EnWpucc7KX",thread  read the times headline on durham students being trained to be sex workers diane's tweet for context ,time durham student worker tweet context
1.4591269680252357e+18,2021-11-12 11:52:33+00:00,['1459126968025235480'],@GeorginaLawton Happy Birthday! Hope you have a great day and congrats on hitting 10k copies sold. Well deserved!, happy birthday hope you have a great day and congrats on hitting copies sold well deserved,birthday congrats copy
1.4588955264983409e+18,2021-11-11 20:32:53+00:00,['1458895526498340871'],@KatyaTaylor @HANNAHSTORM6 Oh I read something about having to get stuff in by 30 November? But maybe I am making that up.,  oh i read something about having to get stuff in by november but maybe i am making that up,something stuff november
1.4588725085774602e+18,2021-11-11 19:01:25+00:00,['1458872508577460226'],"@meehikabarua It seems like some kind of witchcraft but if you have written for magazines or journals with an ISSN in the last three years, it's meant to be worth the membership fee!", it seems like some kind of witchcraft but if you have written for magazines or journals with an issn in the last three years it's meant to be worth the membership fee,kind witchcraft magazine journal issn year meant membership
1.458872087720964e+18,2021-11-11 18:59:44+00:00,['1458872087720964100'],"@Emmajourno Good to hear! I mainly write for newspapers so not hopeful I'll get very lucky! On that note, pitch more to magazines has just jumped to the top of my to do list.", good to hear i mainly write for newspapers so not hopeful i'll get very lucky on that note pitch more to magazines has just jumped to the top of my to do list,newspaper note pitch magazine list
1.4588291850242376e+18,2021-11-11 16:09:16+00:00,['1458829185024237571'],@SallyJHall I've just gone back and done a load more! I don't have many magazine bylines as I write more for newspapers but hopefully will get a bit!, i've just gone back and done a load more i don't have many magazine bylines as i write more for newspapers but hopefully will get a bit,load magazine bylines newspaper
1.4588124697454387e+18,2021-11-11 15:02:50+00:00,['1458812469745438727'],Just joined ALCS for the first time. Added one article and had to have a little break. #freelanceadmin https://t.co/FLDkXDpyDQ,just joined alcs for the first time added one article and had to have a little break  ,alcs time article break
1.458809596471124e+18,2021-11-11 14:51:25+00:00,['1458809596471123968'],"@yngvlgrn @hannahfearn It definitely happens in the town I live in. My friend's teen looks after our other friends younger children, for example. Maybe just not London?",  it definitely happens in the town i live in my friend's teen looks after our other friends younger children for example maybe just not london,town friend child example
1.4588048996727398e+18,2021-11-11 14:32:46+00:00,['1458804899672739844'],@CateSevilla @HuffPostUK Cate!! This is huge! Excited my former colleagues get to work with you and that you get to work with them. Congrats,  cate this is huge excited my former colleagues get to work with you and that you get to work with them congrats,cate colleague congrats
1.4587834148538163e+18,2021-11-11 13:07:23+00:00,['1458783414853816323'],@rustymoon88 @TheSingleSupp Aww it's good to know I'm not alone in struggling with this. Had so many messages and emails like this. So glad lots of people reached out to you. Hope you are on the mend,  aww it's good to know i'm not alone in struggling with this had so many messages and emails like this so glad lots of people reached out to you hope you are on the mend,message email people mend
1.4584643998202634e+18,2021-11-10 15:59:44+00:00,['1458464399820263427'],"""I’m constantly believing that I’m in a phase of building something new and needing to prove myself, and one day things will begin to roll more easily."" This is so me, as well. https://t.co/JQFB25JzeH (sorry to be late to the party @tiffphilippou)",im constantly believing that i’m in a phase of building something new and needing to prove myself and one day things will begin to roll more easily this is so me as well  sorry to be late to the party ,phase something thing sorry party
1.4584514693220516e+18,2021-11-10 15:08:21+00:00,['1458451469322051593'],@HeadlinesNet @sianwilliams100 @mrjohncrowley @HANNAHSTORM6 Thanks so much for having me and for putting these workshops on!,    thanks so much for having me and for putting these workshops on,thanks workshop
1.4584509660726764e+18,2021-11-10 15:06:21+00:00,['1458450966072676357'],(Plus freelancers also have additional job/financial insecurity to deal with anyway.) It was also pointed out that the journalists who most struggle with trauma are not necessarily the ones who are out “in the field” but can be those watching distressing footage at their desks.,plus freelancers also have additional jobfinancial insecurity to deal with anyway it was also pointed out that the journalists who most struggle with trauma are not necessarily the ones who are out in the field but can be those watching distressing footage at their desks,freelancer insecurity anyway journalist trauma field footage desk
1.458450403956306e+18,2021-11-10 15:04:07+00:00,['1458450403956305921'],"I was pleased that freelancers and casuals were thought of during the conversation because as well as everything staff journos face, we have the added disadvantage of not being able to access company resources plus don’t want to say anything for fear of not being asked back.",i was pleased that freelancers and casuals were thought of during the conversation because as well as everything staff journos face we have the added disadvantage of not being able to access company resources plus don’t want to say anything for fear of not being asked back,freelancer casuals conversation everything staff face disadvantage access company resource anything fear
1.4584498084657275e+18,2021-11-10 15:01:45+00:00,['1458449808465727489'],"It was great to meet other journalists today over Zoom and to be able to speak openly about MH and wellbeing. Journalists, especially news reporters, are meant to be hardcore and push emotions down to get the story but we still need to process things we have seen/heard.",it was great to meet other journalists today over zoom and to be able to speak openly about mh and wellbeing journalists especially news reporters are meant to be hardcore and push emotions down to get the story but we still need to process things we have seenheard,journalist today zoom journalist news reporter emotion story thing
1.4584491178652918e+18,2021-11-10 14:59:01+00:00,['1458449117865291782'],I attended a great workshop on mental health for journalists organised by @HeadlinesNet today. @sianwilliams100 did a talk about trauma and resilience the barriers that stop journalists from speaking up if they struggle. Well facilitated by the @mrjohncrowley @HANNAHSTORM6 ..,i attended a great workshop on mental health for journalists organised by  today  did a talk about trauma and resilience the barriers that stop journalists from speaking up if they struggle well facilitated by the   ,workshop health journalist today talk trauma barrier journalist
