id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,nouns
1.4302395840598016e+18,2021-08-24 18:44:24+00:00,['1430239584059801608'],"In my defense, the vibes are way off https://t.co/VSsojUP4K3",,defense vibe way,False,defense vibe way 
1.4298539048886354e+18,2021-08-23 17:11:50+00:00,['1429853904888635396'],"""Can you tell me what your rate is?"" 

Me: https://t.co/PtjJb1M09w",,tell rate,False,tell rate 
1.4276977938718843e+18,2021-08-17 18:24:14+00:00,['1427697793871884296'],The edits are in and it's a lot. Seems like a good time to eat lunch &amp; question my life choices. 🥲,,edits lot seems like good time eat lunch amp question life choice,False,time eat lunch question life choice 
1.4276969916860785e+18,2021-08-17 18:21:02+00:00,['1427696991686078464'],@kaitarford Thank you! 🥲,,thank,False,thank 
1.4272764063676948e+18,2021-08-16 14:29:47+00:00,['1427276406367694848'],"It's this part, for me. https://t.co/6fzzJbb1Yk https://t.co/caVGbpNo7o",,part,False,part 
1.4255539394293023e+18,2021-08-11 20:25:19+00:00,['1425553939429302273'],"@StNaija @kaitarford It's definitely a process. I'm working on a longer piece now with a flat rate, but I've found pricing out my work with flat rates to be a challenge.",,definitely process i'm working longer piece flat rate i've found pricing work flat rate challenge,False,process i rate pricing work rate challenge 
1.4255519068401418e+18,2021-08-11 20:17:14+00:00,['1425551906840141828'],"@StNaija @kaitarford Yes, project fees are good for that, but I think many publications rely on that model still, unfortunately.",,yes project fee good think many publication rely model still unfortunately,False,project fee publication model 
1.4255472163457802e+18,2021-08-11 19:58:36+00:00,['1425547216345780224'],"Whenever I suggest standard rates should be higher than $1/word, someone inevitably says that anything that pays $2/word or more is unrealistic. Much like the minimum wage hasn't kept up with the cost of living &amp; productivity, freelance wages often aren't sustainable either.",,whenever suggest standard rate higher word someone inevitably say anything pay word unrealistic much like minimum wage kept cost living amp productivity freelance wage often sustainable either,False,rate word someone anything pay word minimum wage cost living productivity freelance wage 
1.425546226154492e+18,2021-08-11 19:54:40+00:00,['1425546226154491911'],It's this part for me: https://t.co/mgb3x7n0Jb https://t.co/j5WAIyp4BN,,part,False,part 
1.4254904497211845e+18,2021-08-11 16:13:02+00:00,['1425490449721184264'],"If you have a fat check for me, please slide into my DMs like this. https://t.co/Lkhod6waEO",,fat check please slide like,False,slide 
1.425200170699006e+18,2021-08-10 20:59:34+00:00,['1425200170699005958'],"It shouldn't be this way, and yet... https://t.co/cHLLNRVA0Z",,way yet,False,way 
1.4237508848870769e+18,2021-08-06 21:00:37+00:00,['1423750884887076865'],"There are days when I don't feel that great as a writer and my pitches are meh. And every so often, I log on to this app and see some bullshit that somebody else commissioned and wonder, ""Why the fuck was this worth publishing?""",,day feel great writer pitch meh every often log app see bullshit somebody else commissioned wonder fuck worth publishing,False,day writer pitch meh see somebody worth publishing 
1.423026735281541e+18,2021-08-04 21:03:06+00:00,['1423026735281541120'],"Not sure how I can articulate this, but a thing I hate about working with white-dominated media companies is the constant need for justification for covering issues pertaining to people of color.",,sure articulate thing hate working whitedominated medium company constant need justification covering issue pertaining people color,False,thing hate company need justification issue color 
1.4228804476174377e+18,2021-08-04 11:21:49+00:00,['1422880447617437702'],"Companies know what to do, but they choose not to do the right thing and pay workers the same wage for the same work. We've had enough of these holidays to shift the conversation past what workers and individual companies. Pay equality must be mandated.",,company know choose right thing pay worker wage work we've enough holiday shift conversation past worker individual company pay equality must mandated,False,company thing pay worker wage work holiday conversation worker company pay equality 
1.4228796388675625e+18,2021-08-04 11:18:36+00:00,['1422879638867562496'],Any company underpaying Black women or any other marginalized groups should be fined at this point. It shouldn't be workers' responsibility to negotiate their way out of what's essentially wage theft. https://t.co/3strc0bCod,,company underpaying black woman marginalized group fined point workers' responsibility negotiate way what's essentially wage theft,False,company woman group point responsibility way wage theft 
1.4226838145397965e+18,2021-08-03 22:20:28+00:00,['1422683814539796483'],"I've seen the same thing. Prestigious publications rely on their prestige as justification for paying shitty rates, even when you know how much they charge for subscription fees &amp; how many subscribers they have. https://t.co/WyMTVDz3ZA",,i've seen thing prestigious publication rely prestige justification paying shitty rate even know much charge subscription fee amp many subscriber,False,i thing publication justification rate charge subscription fee subscriber 
1.4218754463465718e+18,2021-08-01 16:48:18+00:00,['1421875446346571780'],"Workplace microaggressions are a major reason why I went freelance. I’ve produced work for major publications, made more money &amp; received more positive feedback from my freelance clients than I ever did with 1 boss. If I ever took a full-time job, I have to be supported. https://t.co/ojPnzUGtck",,workplace microaggressions major reason went freelance ive produced work major publication made money amp received positive feedback freelance client ever bos ever took fulltime job supported,False,workplace reason freelance ive work publication money amp feedback freelance client job 
1.4208884547418604e+18,2021-07-29 23:26:21+00:00,['1420888454741860357'],How many major media companies still aren't paying their interns? https://t.co/23dxcSupao,,many major medium company still paying intern,False,medium company 
1.4201358926945403e+18,2021-07-27 21:35:56+00:00,['1420135892694540299'],Me opening my my Gmail to discover a bunch of Google Drive notifications... https://t.co/eEkAkpqDV3,,opening gmail discover bunch google drive notification,False,gmail discover bunch drive notification 
1.42013504301244e+18,2021-07-27 21:32:33+00:00,['1420135043012440073'],Who let y'all in my Google Docs? https://t.co/JsIJZjN2Et,,let y'all google doc,False,doc 
1.4196372154755195e+18,2021-07-26 12:34:22+00:00,['1419637215475519488'],"Companies really haven't learned anything from this, have they? https://t.co/f5C1VZIOUO",,company really learned anything,False,company anything 
1.4193360233902776e+18,2021-07-25 16:37:32+00:00,['1419336023390277637'],"@ErinFJay Nope, not yet! The only reason why I’m pushing forward is because it’s a big commission and a story I really care about. Going forward, I’ll ask for a contract clause for partial payment upon first draft.",,nope yet reason pushing forward big commission story really care going forward ill ask contract clause partial payment upon first draft,False,nope reason commission story contract clause payment draft 
1.4187445105997947e+18,2021-07-24 01:27:04+00:00,['1418744510599794699'],I'm just a freelance writer waiting on a publication date for a story I wrote back when it was was cold in Chicago...,,i'm freelance writer waiting publication date story wrote back cold chicago,False,i writer publication date story chicago 
1.4187153414426624e+18,2021-07-23 23:31:10+00:00,['1418715341442662407'],Can confirm 👇🏼 https://t.co/H8G9Hx6uFV,,confirm,False,confirm 
1.4179265057919017e+18,2021-07-21 19:16:37+00:00,['1417926505791901698'],"Idk who needs to hear this, but go take a nap.",,idk need hear take nap,False,
1.4175358565634417e+18,2021-07-20 17:24:19+00:00,['1417535856563441665'],"Especially that last one. ""Competitive"" usually means race to the bottom. https://t.co/cVva0ruy3L",,especially last one competitive usually mean race bottom,False,race bottom 
1.4157221414760776e+18,2021-07-15 17:17:16+00:00,['1415722141476077571'],"@wudanyan Based off of the thread that kicked off this discourse, that's not even worth the stress. Broadly speaking, I just feel like freelancers deserve more, especially if you have specific expertise that's hard to find.",,based thread kicked discourse that's even worth stress broadly speaking feel like freelancer deserve especially specific expertise that's hard find,False,thread discourse stress feel freelancer deserve expertise find 
1.4157211994689413e+18,2021-07-15 17:13:31+00:00,['1415721199468941321'],"*less than 🙃
(See editing is essential).",,see editing essential,False,
1.4157185517642834e+18,2021-07-15 17:03:00+00:00,['1415718551764283393'],"@wudanyan I'm curious how science writers feel about that rate, because it feels like a publication that could afford to pay more for writing that requires a higher level of expertise. Generally, I feel like it's not hard to say ""our rates start at $___ but can go up depending on X.""",,i'm curious science writer feel rate feel like publication could afford pay writing requires higher level expertise generally feel like hard say rate start depending,False,i science writer feel rate publication level expertise rate start 
1.41571601702468e+18,2021-07-15 16:52:55+00:00,['1415716017024679940'],"Freelancers have to factor in taxes, reporting expenses, health care &amp; other insurance related costs. So while it's fine to edit writers as much as needed, the rate needs to reflect the value of the writer's expertise + the cost of living. If you want more of my time, hire me FT.",,freelancer factor tax reporting expense health care amp insurance related cost fine edit writer much needed rate need reflect value writer's expertise cost living want time hire,False,freelancer factor tax expense health care amp insurance cost edit writer rate need value writer expertise cost living time hire 
1.4157152148263483e+18,2021-07-15 16:49:44+00:00,['1415715214826348545'],"If the project fee or the per word rate isn't worth the time put into it, you can very quickly wind up making less minimum wage on an article. It's honestly not that hard to say, ""our rates start at $___, but can go higher depending on X.""",,project fee per word rate worth time put quickly wind making minimum wage article honestly hard say rate start higher depending,False,project fee word rate time wage article rate start depending 
1.4157144929782415e+18,2021-07-15 16:46:52+00:00,['1415714492978241536'],"If I'm writing an investigative article that's 2k+ words, has FOIA docs &amp; is complex, of course multiple rounds of edits are expected. Or, if I'm writing a technical article about a niche topic, sure that needs to be edited. But I need to know whether the money is worth my time.",,i'm writing investigative article that's word foia doc amp complex course multiple round edits expected i'm writing technical article niche topic sure need edited need know whether money worth time,False,article word foia doc amp course multiple round article niche topic need money worth time 
1.4157136215108526e+18,2021-07-15 16:43:24+00:00,['1415713621510852608'],"You also need to share your rates with freelancers so that we can determine whether it's worth our time to pitch you. Pitching is unpaid labor. And while edits are part of the editorial process, you can't demand the same time of a freelancer as you would a staff writer. https://t.co/UOehe97pTq",,also need share rate freelancer determine whether worth time pitch pitching unpaid labor edits part editorial process can't demand time freelancer would staff writer,False,share rate freelancer determine time pitch pitching labor part editorial process time staff writer 
1.415470448138244e+18,2021-07-15 00:37:07+00:00,['1415470448138244100'],You can know exactly what you deserve to be paid and people will argue with you about why you can't have it.,,know exactly deserve paid people argue can't,False,
1.4154558743243448e+18,2021-07-14 23:39:12+00:00,['1415455874324344833'],"Take note: if rates or salaries are a secret, writers are being underpaid. Publications know what they're budgets are, but concealing it from applicants and contributors can lead to marginalized people being underpaid. 🚩🚩🚩 https://t.co/f77x1ZhhUR",,take note rate salary secret writer underpaid publication know they're budget concealing applicant contributor lead marginalized people underpaid,False,note rate writer publication budget concealing contributor 
1.4154423574414213e+18,2021-07-14 22:45:30+00:00,['1415442357441421317'],Accurate https://t.co/z6fm28qpH6,,accurate,True,accurate 
1.4151290581705275e+18,2021-07-14 02:00:33+00:00,['1415129058170527744'],"I made a rule that I don't work on weekends, but as a result I've had to work long hours on weekdays to meet deadlines. These days, I'm still struggling to reduce my hours. https://t.co/vStCTsgGVX",,made rule work weekend result i've work long hour weekday meet deadline day i'm still struggling reduce hour,False,rule work weekend result work hour day hour 
1.414642263825789e+18,2021-07-12 17:46:13+00:00,['1414642263825788931'],This is the worst. Why are companies still doing this??? https://t.co/u3wRSPdl65,,worst company still,False,company 
1.4135381533911818e+18,2021-07-09 16:38:52+00:00,['1413538153391181827'],We don't talk enough about how media companies' refusal to pay for expenses can really mess up your finances. https://t.co/6GxFs3LVl2,,talk enough medium companies' refusal pay expense really mess finance,False,talk medium refusal pay expense finance 
1.4133459781580431e+18,2021-07-09 03:55:14+00:00,['1413345978158043139'],Quality costs money https://t.co/obJULG9USM,,quality cost money,False,quality cost money 
1.4131368075380408e+18,2021-07-08 14:04:04+00:00,['1413136807538040833'],"ICYMI: @CNN, @guardian &amp; @restofworld are looking for pitches. More jobs and gigs here👇🏼
https://t.co/N5VJrVWclp",,icymi amp looking pitch job gig,False,icymi amp pitch job gig 
1.4124388160156713e+18,2021-07-06 15:50:30+00:00,['1412438816015671300'],Welcome &amp; happy birthday! 🎉🎂 https://t.co/Gx0UpFokg8,,welcome amp happy birthday,False,amp birthday 
1.4120719291382743e+18,2021-07-05 15:32:37+00:00,['1412071929138274304'],Can't wait to read this when it comes out! I wonder if @WritersofColor would have anything to add. https://t.co/sw6wdsT4j6,,can't wait read come wonder would anything add,False,wonder anything 
1.4113575529364275e+18,2021-07-03 16:13:57+00:00,['1411357552936427526'],"ICYMI: I wrote about the pitch that landed my latest Vox byline.
https://t.co/Pt3wPW11mg",,icymi wrote pitch landed latest vox byline,False,pitch vox byline 
1.4111350750565048e+18,2021-07-03 01:29:54+00:00,['1411135075056504834'],Your failure to plan &amp; communicate is not my problem. Tighten up and be professional.,,failure plan amp communicate problem tighten professional,False,failure plan communicate problem 
1.411076863204774e+18,2021-07-02 21:38:35+00:00,['1411076863204773888'],"I'm thinking of adding an investigations page to my portfolio site. Fellow independent journos, do you have something like this?",,i'm thinking adding investigation page portfolio site fellow independent journos something like,False,i investigation page portfolio site journos something 
1.4101047792888136e+18,2021-06-30 05:15:52+00:00,['1410104779288813569'],"""correction for your story"" https://t.co/RIPwrp26aB",,correction story,False,correction story 
1.4100392755932897e+18,2021-06-30 00:55:35+00:00,['1410039275593289733'],Now y'all know some editors who aren't anywhere near qualified for their jobs in real life. https://t.co/piyOgGGMkj,,y'all know editor anywhere near qualified job real life,False,y'all editor job life 
1.4098648594628155e+18,2021-06-29 13:22:31+00:00,['1409864859462815749'],Welcome 👏🏼👏🏼👏🏼 https://t.co/vEe7upm2d6,,welcome,True,welcome 
1.404787487017427e+18,2021-06-15 13:06:51+00:00,['1404787487017426946'],This is the one https://t.co/eH4AnQ1ws6,,one,False,
1.4034495975953736e+18,2021-06-11 20:30:33+00:00,['1403449597595373573'],"In this case, I hope they compensate you with a finders fee or something. https://t.co/sWdjOtoEyR",,case hope compensate finder fee something,False,case hope compensate finder fee something 
1.4031144428675482e+18,2021-06-10 22:18:46+00:00,['1403114442867548161'],"Micromanaging is one of my biggest pet peeves. If you commission me, it's because you want what I bring to the table. You have to let professionals do their jobs. If you'd like to hover over someone, hire an employee.",,micromanaging one biggest pet peeve commission want bring table let professional job like hover someone hire employee,False,pet commission bring job hover someone hire employee 
1.402665017615528e+18,2021-06-09 16:32:55+00:00,['1402665017615527939'],"@RaeWitte I like to see examples of what kinds of stories editors have worked on in the past. Since editors no longer have a byline, it's difficult to tell which stories they like, especially if there are multiple editors for one section. Also, they need to include the starting rate.",,like see example kind story editor worked past since editor longer byline difficult tell story like especially multiple editor one section also need include starting rate,False,example kind story editor editor story editor section rate 
1.400795765547602e+18,2021-06-04 12:45:10+00:00,['1400795765547601922'],Gotta put your health first 🙌🏼 https://t.co/ioQ3kenPh6,,gotta put health first,False,health 
1.399507307348779e+18,2021-05-31 23:25:18+00:00,['1399507307348779008'],Are y'all spying on me or???? https://t.co/A7VykgYe7K,,y'all spying,False,y'all spying 
1.399344888727097e+18,2021-05-31 12:39:54+00:00,['1399344888727097347'],I feel very lucky to have worked with editors who improve my work. https://t.co/IfkLhPUbn7,,feel lucky worked editor improve work,False,feel editor improve work 
1.3984481406263665e+18,2021-05-29 01:16:33+00:00,['1398448140626366464'],"It was always jarring to me to meet other freelancers who were hostile to me for asking for advice. Others ignored me entirely, &amp; I learned that I was going to have to figure out things on my own. Folks are busy, so I tried not to take it personally.",,always jarring meet freelancer hostile asking advice others ignored entirely amp learned going figure thing folk busy tried take personally,False,advice thing folk 
1.3984454584192246e+18,2021-05-29 01:05:53+00:00,['1398445458419224576'],@kbmreporting Congratulations! 🎉👏🏼👏🏼,,congratulation,False,congratulation 
1.3984453748100342e+18,2021-05-29 01:05:33+00:00,['1398445374810034176'],"I was introduced to some of this stuff in college, but the rest I had to learn on my own by making poor mistakes or being burned. Plus, not all journalists are nice enough to give it to you for free, &amp; a lot of advice I found was on 'freelance writing,' which was too broad imo.",,introduced stuff college rest learn making poor mistake burned plus journalist nice enough give free amp lot advice found 'freelance writing' broad imo,False,college rest learn mistake amp lot advice imo 
1.3984444106527375e+18,2021-05-29 01:01:43+00:00,['1398444410652737538'],"How do universities charge thousands of dollars and not teach pitching, budgeting, LLC v. Sole proprietorship, obtaining liability insurance, etc.??? I don't think freelancing is for everyone, but students need to be prepared for it before they graduate.",,university charge thousand dollar teach pitching budgeting llc sole proprietorship obtaining liability insurance etc think freelancing everyone student need prepared graduate,False,university charge dollar proprietorship liability insurance everyone student need graduate 
1.3984438429327073e+18,2021-05-29 00:59:28+00:00,['1398443842932707328'],The core issue I see in the US is the failure of journalism schools to teach the mechanics of freelance journalism. Students here spend 10s of thousands of dollars in tuition to NOT learn the key skills necessary to sustain themselves financially &amp; pay back student debt. https://t.co/WJy6EQhJqD,,core issue see failure journalism school teach mechanic freelance journalism student spend thousand dollar tuition learn key skill necessary sustain financially amp pay back student debt,False,core issue journalism school freelance journalism student dollar tuition skill sustain pay debt 
1.3949848199861535e+18,2021-05-19 11:54:33+00:00,['1394984819986153472'],"I've pitched investigative pieces that required FOIA docs, multiple interviews, research, etc., only to be offered $450~$500 by publications in sizable media companies. If you want a good stories, especially by writers of marginalized backgrounds, you have to invest $$$ in them.",,i've pitched investigative piece required foia doc multiple interview research etc offered publication sizable medium company want good story especially writer marginalized background invest,False,i piece doc interview research etc publication medium company story background invest 
1.3949828419524403e+18,2021-05-19 11:46:41+00:00,['1394982841952440324'],"Don't even get me started on this. Media companies want you to have all the investigative work on a piece done up front, will offer you less than $1,000 for your work and try to grab all of your IP. You cannot pay garbage rates and have all the rights to it. https://t.co/FEl3lBkdni",,even get started medium company want investigative work piece done front offer work try grab cannot pay garbage rate right,False,medium company work piece front offer work try garbage rate right 
1.3932100005799117e+18,2021-05-14 14:22:03+00:00,['1393210000579911686'],"@SarahRegan1994 @MissedPitches The shorter the timeline, the sooner I follow up. If it is a story that has a long lead time, then I wait a week or two before following up again. But if it's a story that requires me to attend some sort of event or something like that, then I will follow up sooner than that.",,shorter timeline sooner follow story long lead time wait week two following story requires attend sort event something like follow sooner,False,timeline story time week story sort event something sooner 
1.3932014350688338e+18,2021-05-14 13:48:01+00:00,['1393201435068833793'],Pay attention to how potential clients act when you don't accept their standard agreements. Says a lot about what they're like to work with.,,pay attention potential client act accept standard agreement say lot they're like work,False,pay attention client act agreement lot work 
1.3924876291328614e+18,2021-05-12 14:31:36+00:00,['1392487629132861445'],"In 2021, with all this technology available, it should be easier now more than ever to pay people, and yet media companies drag their feet when paying freelancers. Shameful. https://t.co/1Gf8wrB0B0",,technology available easier ever pay people yet medium company drag foot paying freelancer shameful,False,technology company foot freelancer shameful 
1.3924329079947346e+18,2021-05-12 10:54:10+00:00,['1392432907994734593'],True. Also not an opportunity if the pay is terrible. https://t.co/L5KhJZ8Yca,,true also opportunity pay terrible,False,opportunity pay 
1.3922386788822794e+18,2021-05-11 22:02:22+00:00,['1392238678882279424'],This reminded me of a stern email I need to send...,,reminded stern email need send,False,email need 
1.3922350612154737e+18,2021-05-11 21:47:59+00:00,['1392235061215473682'],I need publications to stop treating freelancers like crap. https://t.co/T1ZPa4nDxs,,need publication stop treating freelancer like crap,False,need publication crap 
1.3922197073281556e+18,2021-05-11 20:46:59+00:00,['1392219707328155648'],Me staring at this google doc https://t.co/ZrL6kjSuad,,staring google doc,False,google doc 
1.389338233302143e+18,2021-05-03 21:57:02+00:00,['1389338233302142977'],Ask him if we can attend his online course. https://t.co/Ym1vfrZHHm,,ask attend online course,False,course 
1.3881655736206868e+18,2021-04-30 16:17:18+00:00,['1388165573620686848'],"No, thank you for subscribing! 💕 https://t.co/8ALWMMhdqs",,thank subscribing,False,thank 
1.387850850861736e+18,2021-04-29 19:26:42+00:00,['1387850850861735941'],"@WritersofColor &amp; @weischoice have been pushing for this publicly, and it's embarrassing when media companies can't just come out with their pay rate/salary. https://t.co/62Yt9NcwN0",,amp pushing publicly embarrassing medium company can't come pay ratesalary,False,amp medium company pay ratesalary 
1.3871705468032532e+18,2021-04-27 22:23:25+00:00,['1387170546803253249'],Thank you! 👏🏼👏🏼 https://t.co/WqN9wSbz7q,,thank,False,thank 
1.3853600772096164e+18,2021-04-22 22:29:15+00:00,['1385360077209616387'],"Sad, but true. https://t.co/2fsly9u7Y8",,sad true,True,
1.3849173924055368e+18,2021-04-21 17:10:11+00:00,['1384917392405536772'],"🚩 Even if your rates vary, sharing the base rate is a huge help. Outlets that are reluctant to share rates or describe them as ""competitive"" are probably offering low rates. (Publications that pay $1–$2+ per word are upfront about it). https://t.co/oJqyX1ThjL",,even rate vary sharing base rate huge help outlet reluctant share rate describe competitive probably offering low rate publication pay per word upfront,False,rate base rate help outlet share rate rate publication pay word upfront 
1.382383404012999e+18,2021-04-14 17:21:01+00:00,['1382383404012998658'],The law of physics they didn't teach in school. https://t.co/8KqqtCxHgA,,law physic teach school,False,law teach school 
1.382154115879481e+18,2021-04-14 02:09:55+00:00,['1382154115879481345'],Please be advised. https://t.co/8qwG1swUMx,,please advised,False,please 
1.3819598058463068e+18,2021-04-13 13:17:47+00:00,['1381959805846306818'],"@Tanvim I've been pushing back when I see problematic contracts at multiple media companies. If the media company doesn't meet me halfway, that's a red flag.",,i've pushing back see problematic contract multiple medium company medium company meet halfway that's red flag,False,i see contract medium company medium company halfway flag 
1.3799474394451476e+18,2021-04-08 00:01:22+00:00,['1379947439445147648'],"Bonuses include arguing with copy editors about why the B in Black should be capitalized in reference to Black people, a merit decrease in pay and anxiety over whether you'll be laid off. https://t.co/zGPakzrbG9",,bonus include arguing copy editor black capitalized reference black people merit decrease pay anxiety whether laid,False,bonus copy editor reference pay anxiety laid 
1.3795703318374154e+18,2021-04-06 23:02:52+00:00,['1379570331837415424'],Maybe @NiemanReports? Or @studyhallxyz? https://t.co/A6nE9YTmYS,,maybe,True,
1.3778288125499924e+18,2021-04-02 03:42:42+00:00,['1377828812549992450'],@TheUnknownSpohn @LizzyDening Thanks so much for your support! I hope you find it useful 🙂,,thanks much support hope find useful,False,support hope 
1.3778284050607227e+18,2021-04-02 03:41:05+00:00,['1377828405060722688'],I once had a boss who called me while I was leaving the grocery store to ask me not to cash my check. https://t.co/OXrfzoYEfs,,bos called leaving grocery store ask cash check,False,grocery store ask cash check 
1.3776324575671255e+18,2021-04-01 14:42:27+00:00,['1377632457567125507'],Shared this in the newsletter this week. It's absurd. 🙅🏽‍♀️ https://t.co/ZHdM0hlBHV,,shared newsletter week absurd,False,newsletter week absurd 
1.3772560713461965e+18,2021-03-31 13:46:50+00:00,['1377256071346196482'],"Hey TFB subscribers: if you have a success story from the newsletter, please share it with me (privately or publicly.) Lately, I've been getting messages about subscribers earning more money or getting new commissions. It absolutely warms my heart to hear this!!! 🎉🥳👏🏼👏🏼👏🏼",,hey tfb subscriber success story newsletter please share privately publicly lately i've getting message subscriber earning money getting new commission absolutely warms heart hear,False,hey success story newsletter please share message subscriber money commission heart hear 
1.377227034640986e+18,2021-03-31 11:51:27+00:00,['1377227034640986113'],Thanks for the responses! https://t.co/RhjnTk98bS,,thanks response,False,response 
1.3771053308914975e+18,2021-03-31 03:47:50+00:00,['1377105330891497486'],Does anyone have freelancer support groups they'd like to recommend to cope with pandemic loneliness? Asking for one of my followers.,,doe anyone freelancer support group they'd like recommend cope pandemic loneliness asking one follower,False,doe anyone support group cope loneliness follower 
1.375871216217686e+18,2021-03-27 18:03:55+00:00,['1375871216217686021'],@weischoice I feel like @ACShilton would especially enjoy this.,,feel like would especially enjoy,False,feel 
1.3758591828182262e+18,2021-03-27 17:16:06+00:00,['1375859182818226182'],I don't appreciate being made fun of like this. https://t.co/6O0OyLjwkT,,appreciate made fun like,False,appreciate fun 
1.3758364452655186e+18,2021-03-27 15:45:45+00:00,['1375836445265518595'],"Might fuck around and tattoo ""You can't eat prestige"" on my arm ✊🏼 https://t.co/8k5xMJn1kr",,might fuck around tattoo can't eat prestige arm,False,tattoo arm 
1.3752619186220114e+18,2021-03-26 01:42:47+00:00,['1375261918622011398'],Hollering 😆😆😆 https://t.co/idlGrozF9s,,hollering,True,
1.3751479846404751e+18,2021-03-25 18:10:03+00:00,['1375147984640475140'],"How many other media company founders are sharing their salaries publicly? Meanwhile, media millionaires &amp; billionaires are shutting down companies. I'm all for critiquing media companies, but direct that energy toward execs with $$$ yet won't pay their staff or recognize unions. https://t.co/36cI4ybfpS",,many medium company founder sharing salary publicly meanwhile medium millionaire amp billionaire shutting company i'm critiquing medium company direct energy toward exec yet pay staff recognize union,False,medium company founder medium millionaire amp billionaire company i medium company energy staff union 
1.3751316091884257e+18,2021-03-25 17:04:58+00:00,['1375131609188425729'],"@jenni_gritters I wonder how much of this comes from Sex in the City, because even though Carrie couldn't afford to buy her own apartment, she seemed to live a lavish lifestyle filled with designer shoes and clothing. But at best, she was adjacent to people wealthier than she was.",,wonder much come sex city even though carrie afford buy apartment seemed live lavish lifestyle filled designer shoe clothing best adjacent people wealthier,False,sex city carrie afford apartment lifestyle designer shoe clothing 
1.3748791444257096e+18,2021-03-25 00:21:46+00:00,['1374879144425709570'],"@realBrookNash From a class assignment, I think. I had to contact an editor for a class assignment.",,class assignment think contact editor class assignment,False,class assignment editor class assignment 
1.37445564411213e+18,2021-03-23 20:18:56+00:00,['1374455644112130052'],"Correcting the record here. I couldn't remember her face, but I knew that I'd seen her somewhere before. I've been told about her questionable claims and urge folks to proceed with caution. https://t.co/YqMiIZ5b2Q",,correcting record remember face knew i'd seen somewhere i've told questionable claim urge folk proceed caution,False,correcting record face knew i claim urge folk caution 
1.3718570743936123e+18,2021-03-16 16:13:09+00:00,['1371857074393612293'],@kaitarford @fizapirani @stefanpalios @wordswithalyssa @bizzycoy @TheJasWilliams @PRisUs @mattlady Thank you!! 🎉,,thank,False,thank 
1.3707960985420104e+18,2021-03-13 17:57:12+00:00,['1370796098542010370'],*Adds this to my contracts* https://t.co/E2M6HsG5Fh,,add contract,False,add contract 
1.3707105443579208e+18,2021-03-13 12:17:15+00:00,['1370710544357920774'],@kbmreporting Mine is pending and will drop on 3/17,,mine pending drop,False,mine drop 
1.3704896389561915e+18,2021-03-12 21:39:27+00:00,['1370489638956191745'],Somewhere between wanting my edits back and not wanting edits back.,,somewhere wanting edits back wanting edits back,False,
1.3704175337324626e+18,2021-03-12 16:52:55+00:00,['1370417533732462604'],"So damn true. I'm opening my email now like, ""Damn, it's almost lunchtime."" https://t.co/SDk78DKj91",,damn true i'm opening email like damn almost lunchtime,False,damn i email damn lunchtime 
1.3703534953883402e+18,2021-03-12 12:38:27+00:00,['1370353495388340226'],Love y'all! ✨💕 https://t.co/AazmQ0Eowh,,love y'all,True,y'all 
1.3700586728528896e+18,2021-03-11 17:06:56+00:00,['1370058672852889601'],@ellajglover Playing video games on Nintendo. Buying books I'm going to read at some point 🙃 Watching reality TV and calling loved ones who make me laugh.,,playing video game nintendo buying book i'm going read point watching reality calling loved one make laugh,False,game buying book i read point reality make laugh 
1.3700574181268193e+18,2021-03-11 17:01:57+00:00,['1370057418126819334'],"@misamthropist Oh, wow, I didn't know that! I wonder if I'm getting her confused with some other freelancer.",,wow know wonder i'm getting confused freelancer,False,wow wonder i freelancer 
1.3700180025492849e+18,2021-03-11 14:25:20+00:00,['1370018002549284869'],"Has anyone else seen this? I feel like I've seen her somewhere, but I can't remember where. https://t.co/pnBNyujiBd",,anyone else seen feel like i've seen somewhere can't remember,False,anyone feel i 
1.370008531412353e+18,2021-03-11 13:47:42+00:00,['1370008531412353025'],Who let y'all in my inbox? https://t.co/QfZ1d6lIoK,,let y'all inbox,False,
1.3698178698113434e+18,2021-03-11 01:10:04+00:00,['1369817869811343367'],This is why contracts are so vital https://t.co/TN9UB3QV2b,,contract vital,False,contract 
1.3697627373923983e+18,2021-03-10 21:31:00+00:00,['1369762737392398336'],@kaband0 @MalloryCarra @MissedPitches Glad to be helpful to you!,,glad helpful,False,glad helpful 
1.3696462452459397e+18,2021-03-10 13:48:06+00:00,['1369646245245939717'],None. https://t.co/FJONM7CrjL,,none,True,none 
1.369516613381333e+18,2021-03-10 05:12:59+00:00,['1369516613381332993'],"1 other thing: try B2B publications! If you're interested in fashion, for example, you could try pitching Vogue, but you could also write for Vogue Business, Business of Fashion, Women's Wear Daily, etc. You can gain experience &amp; either stay there or move on to other publications",,thing try publication interested fashion example could try pitching vogue could also write vogue business business fashion women's wear daily etc gain experience amp either stay move publication,False,thing try publication fashion example vogue vogue business business fashion gain experience amp publication 
