,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
4108,4108,year chance doubt hull week play offs,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@paulmorrison12 Next year looks like it will be our best chance since 2013 for me. But no doubt we’ll lose at Hull KR in week one of the play offs., next year looks like it will be our best chance since for me but no doubt we’ll lose at hull kr in week one of the play offs,2019-09-26 20:46:11+00:00,None,1,Positive
4109,4109,office today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,My office today with @Iainmcgregor3 https://t.co/c23swup2V1,my office today with  ,2019-09-26 21:21:56+00:00,None,0,None
4110,4110,people people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.859836646900456,False,3 people followed me and 2 people unfollowed me // automatically checked by https://t.co/8wCdRATtgj,people followed me and people unfollowed me  automatically checked by ,2019-09-27 06:03:37+00:00,None,0,None
4111,4111,thanks prince charles timeslot,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.273830554643146,False,@matt_the_jack Thanks for flagging this. ITV Wales showed a Prince Charles documentary in that timeslot instead 🙃🙃🙃, thanks for flagging this itv wales showed a prince charles documentary in that timeslot instead ,2019-09-27 06:52:33+00:00,None,1,Positive
4112,4112,flulike symptom hour,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6772254244371997,False,Had flu-like symptoms for 24 hours. Am I going to die?,had flulike symptoms for hours am i going to die,2019-09-27 06:54:41+00:00,None,2,Negative
4113,4113,problem time chair,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@MaraWilson I had this exact problem and spent a disproportionately long time on it. Turns out you pull the chair sooner than you think you're supposed to., i had this exact problem and spent a disproportionately long time on it turns out you pull the chair sooner than you think you're supposed to,2019-09-27 08:19:38+00:00,None,2,Negative
4114,4114,part furore clip everyone twitter discussion everything clip editorial david jordan morning,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,I really think a major part of the furore around @BBCNaga is that the clip everyone sees on Twitter cuts off before the end of her discussion with @mrdanwalker. Everything she says in this shorter clip is absolutely fine BBC editorial boss David Jordan said this morning.,i really think a major part of the furore around  is that the clip everyone sees on twitter cuts off before the end of her discussion with  everything she says in this shorter clip is absolutely fine bbc editorial boss david jordan said this morning,2019-09-27 10:07:08+00:00,None,0,None
4115,4115,objection feel jordan breach impartiality requirement viewer view matter controversy,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"His objection was to what she said next, when Dan asks how it makes her feel, and she says 'Absolutely furious'. Jordan argues this breaches impartiality requirements, as viewers shouldn't be able to tell presenter's personal views on matters of public controversy.",his objection was to what she said next when dan asks how it makes her feel and she says absolutely furious jordan argues this breaches impartiality requirements as viewers shouldn't be able to tell presenter's personal views on matters of public controversy,2019-09-27 10:07:08+00:00,None,2,Negative
4116,4116,fine comment racist share experience racism racist comment,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9332592621691128,False,"i.e. fine to call obviously racist comments by Trump racist, and also fine to share your own experience of also experiencing horrible racism. Not fine to then say you are 'furious' at Trump's racist comments.",ie fine to call obviously racist comments by trump racist and also fine to share your own experience of also experiencing horrible racism not fine to then say you are furious at trump's racist comments,2019-09-27 10:07:09+00:00,None,2,Negative
4117,4117,rule debate livid complaint unit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Whether that is a good rule or not is another debate, but I do feel many of those livid at the BBC haven't seen/heard what the complaints unit actually objected to.",whether that is a good rule or not is another debate but i do feel many of those livid at the bbc haven't seenheard what the complaints unit actually objected to,2019-09-27 10:07:09+00:00,None,2,Negative
4118,4118,value aspiration journalist news idea news,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"And while it is complex, I do feel that there is value in the aspiration of journalists presenting the news to us without us having any idea what they feel about the news.",and while it is complex i do feel that there is value in the aspiration of journalists presenting the news to us without us having any idea what they feel about the news,2019-09-27 10:07:09+00:00,None,1,Positive
4119,4119,sale town hall,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Supporting @macmillancancer with our #TeaDC cake sale @Tendring_DC #Clacton Town Hall #letuseatcake #macmillancoffeemorning #macmillancancersupport https://t.co/HQIGFpvRge,supporting  with our  cake sale   town hall    ,2019-09-27 11:38:31+00:00,None,1,Positive
4120,4120,heathrow tube minute time,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Well done, Heathrow and KLM. I’m on the Tube just three minutes after my plane’s scheduled arrival time.",well done heathrow and klm i’m on the tube just three minutes after my plane’s scheduled arrival time,2019-09-27 12:55:25+00:00,None,1,Positive
4121,4121,pound bonus level goose scare street,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9269054349109758,False,"@house_house_ @molleindustria I would pay several pounds for DLC bonus level where I, the goose, scare Thatcher away from Downing Street.",  i would pay several pounds for dlc bonus level where i the goose scare thatcher away from downing street,2019-09-27 13:08:01+00:00,None,0,None
4122,4122,blackburn rover town,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8127913468662,False,@LutonNews_LTFC Blackburn Rovers 2 Luton Town 1., blackburn rovers luton town,2019-09-27 13:09:22+00:00,None,0,None
4123,4123,maneating tiger studio guest maneating tiger,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@DawnHFoster If only we knew this man-eating tiger wasn't going to eat half the studio guests before we'd booked the man-eating tiger., if only we knew this maneating tiger wasn't going to eat half the studio guests before we'd booked the maneating tiger,2019-09-27 13:17:18+00:00,None,0,None
4124,4124,look critic twitter people book thing,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,"Interesting look at #bookstagram, which has its critics, but like #WritingCommunity on Twitter, it does get people talking about books — and that's a good thing. https://t.co/sCYbUhCH6L https://t.co/OFZkhXSddC",interesting look at  which has its critics but like  on twitter it does get people talking about books  and that's a good thing  ,2019-09-27 14:32:52+00:00,Life,1,Positive
4125,4125,testicle operation blunder investigation,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"A 62-year-old man has been left without a testicle following a routine NHS operation, in a blunder that has prompted an official investigation. https://t.co/FtOlwSjuRO",a man has been left without a testicle following a routine nhs operation in a blunder that has prompted an official investigation ,2019-09-27 17:30:21+00:00,None,0,None
4126,4126,brexiteers dispassionate people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6648551461536389,False,"It's almost like the hard Brexiteers aren't the dispassionate democrats they insist they are, driven only to respect the 'will of the people' https://t.co/KZmsaay8j1",it's almost like the hard brexiteers aren't the dispassionate democrats they insist they are driven only to respect the will of the people ,2019-09-27 18:08:44+00:00,None,1,Positive
4127,4127,porsche pleasure youtube channel business,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6755162389575897,False,Thoroughly enjoyed my day or so with the Porsche Taycan - and it was a real pleasure to meet @HenryCatchpole and @charliebrose1 of @Carfection Do go and subscribe to their YouTube channel; they’re the best in the business. https://t.co/qVjYDZSnZL,thoroughly enjoyed my day or so with the porsche taycan  and it was a real pleasure to meet  and  of  do go and subscribe to their youtube channel they’re the best in the business ,2019-09-27 20:27:17+00:00,None,1,Positive
4128,4128,singer jones grass home welsh football manager jones grass side,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,0.4577462049759208,False,"There's a Welsh singer named Jones who sang about the Green, Green Grass Of Home. There's a Welsh football manager named Jones who left the Green, Green Grass of @LutonTown and found it's not always greener on the other side.",there's a welsh singer named jones who sang about the green green grass of home there's a welsh football manager named jones who left the green green grass of  and found it's not always greener on the other side,2019-09-27 20:34:47+00:00,Life,0,None
4129,4129,squad paper point game,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7448243812993397,False,@Banouby Seems ridiculous with the squad on paper. But we've got two points from nine games ..., seems ridiculous with the squad on paper but we've got two points from nine games ,2019-09-27 20:42:30+00:00,None,2,Negative
4130,4130,level nerd evening episode typography series netflix,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.1472211894689019,False,"Very high levels of nerd for a Friday evening, but the episode on typography in the new second series of Abstract on Netflix is excellent.",very high levels of nerd for a friday evening but the episode on typography in the new second series of abstract on netflix is excellent,2019-09-27 20:56:55+00:00,Life,1,Positive
4131,4131,series episode design,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.6290199283772633,False,@TPSpencer88 @NaomiPanter Good to hear! The first series is great too - and there’s an episode on automotive design.,  good to hear the first series is great too  and there’s an episode on automotive design,2019-09-27 21:17:30+00:00,Life,1,Positive
4132,4132,thanks blue subtlety mission spec range colour,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,1.0,True,"@TPSpencer88 @NaomiPanter All good here, thanks! Yes, it’s quite a car. Not entirely sold on the green, prefer the blue for subtlety or white for full Mission E spec. Still, it lends itself well to a good range of colours.",  all good here thanks yes it’s quite a car not entirely sold on the green prefer the blue for subtlety or white for full mission e spec still it lends itself well to a good range of colours,2019-09-27 21:29:38+00:00,Life,1,Positive
4133,4133,star newspaper choice house grandad crack dawn morning copy crossword brew school tomorrow story front page kettle,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0856958084715208,False,"The Daily Star was the newspaper of choice in our house a kid. My grandad would be up at the crack of dawn every morning to get a copy and would be sat doing the crossword with a brew as I left for school. Tomorrow, my story is in its front page. Get the kettle on, Eric 🤗 https://t.co/5PSNG5Ro8c",the daily star was the newspaper of choice in our house a kid my grandad would be up at the crack of dawn every morning to get a copy and would be sat doing the crossword with a brew as i left for school tomorrow my story is in its front page get the kettle on eric  ,2019-09-27 21:58:53+00:00,None,0,None
4134,4134,merit complaint journalist request,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Surely it’s the ICO’s job to assess the merits of complaints, not to tell journalists to put in fewer FOI requests https://t.co/qt748ROJn9",surely it’s the ico’s job to assess the merits of complaints not to tell journalists to put in fewer foi requests ,2019-09-27 22:21:47+00:00,None,1,Positive
4135,4135,everyone data unit wider data journalism community nickname claire cent miller,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,(Also will be encouraging everyone in the Data Unit and wider data journalism community to use the nickname Claire ‘Five Per Cent’ Miller),also will be encouraging everyone in the data unit and wider data journalism community to use the nickname claire five per cent miller,2019-09-27 22:32:18+00:00,None,1,Positive
4136,4136,ball nation home choice,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@paddycosgrave We dropped the ball. As a nation, you left us. we did so well with you. Don't come home, you dropped Ireland. Bad choice.", we dropped the ball as a nation you left us we did so well with you don't come home you dropped ireland bad choice,2019-09-27 23:32:02+00:00,None,2,Negative
4137,4137,charlie williams,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Have been really looking fwd to this by Charlie, @Iainmcgregor3 Alden Williams https://t.co/emPKqtxIs7",have been really looking fwd to this by charlie  alden williams ,2019-09-27 23:50:41+00:00,None,0,None
4138,4138,exile hope hurt,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.3525084898964284,False,@paddycosgrave You're an exile. I fucking hope that hurts., you're an exile i fucking hope that hurts,2019-09-28 00:09:15+00:00,Life,0,None
4139,4139,news round wale year wait running,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8097666640315749,False,"Great news that the British round of the @OfficialWRC will stay in Wales next year, and can't wait for next week's running of @WalesRallyGB. It could be the best ever.",great news that the british round of the  will stay in wales next year and can't wait for next week's running of  it could be the best ever,2019-09-28 07:54:43+00:00,None,1,Positive
4140,4140,fencing rally,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9399282341918804,False,@IShopinWales @eventsconwy @ConwyCBC @WalesRallyGB The fencing is provided and funded by the rally.,    the fencing is provided and funded by the rally,2019-09-28 08:37:37+00:00,None,0,None
4141,4141,greedy friend country,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3533513274714568,False,Greedy friends before country. https://t.co/Jbu7PhqueX,greedy friends before country ,2019-09-28 10:13:36+00:00,None,1,Positive
4142,4142,boris greedy story,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9633704960672324,False,@ferryenzo917 And Boris is a greedy chancer. End of story, and boris is a greedy chancer end of story,2019-09-28 11:32:47+00:00,None,2,Negative
4143,4143,review book anyone,5,5_book_writer_author_list,book - writer - author - list - bookshop - read - library - year - reading - paperback,1.0,False,Exellent review of Cameron's book. Seems it is exactly as anyone could have predicted. https://t.co/p4TK0uWz6U,exellent review of cameron's book seems it is exactly as anyone could have predicted ,2019-09-28 12:00:19+00:00,Life,0,None
4144,4144,county county ground today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,County at the County Ground today. Updates on @BBCRadioWales #RWS https://t.co/JgNdmUTmpN,county at the county ground today updates on   ,2019-09-28 13:24:40+00:00,None,0,None
4145,4145,news home town tourist attraction local,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Good news for my home town. Permanent jobs for some, and another tourist attraction. Some locals might enjoy visiting it too....https://t.co/DQnGExWaF5",good news for my home town permanent jobs for some and another tourist attraction some locals might enjoy visiting it too,2019-09-28 13:42:56+00:00,None,1,Positive
4146,4146,twitter thread thing,2,2_tweet_twitter_account_timeline,tweet - twitter - account - timeline - people - follower - troll - like - time - reply,1.0,False,Twitter threads can be amazing things. https://t.co/YdK3t99PYx,twitter threads can be amazing things ,2019-09-28 13:43:45+00:00,Life,1,Positive
4147,4147,pleasure iceni academy week pupil year colleague week youngster,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,It was such a pleasure to visit the Iceni Academy #Colchester this week to present every pupil in Year 3 with a beautifully illustrated @Usborne dictionary. My #Rotary colleagues visit every week to hear the youngsters read. @RIE1240 #community,it was such a pleasure to visit the iceni academy  this week to present every pupil in year with a beautifully illustrated  dictionary my  colleagues visit every week to hear the youngsters read  ,2019-09-28 14:50:40+00:00,None,1,Positive
4148,4148,moody picture gwladys moody ball pickford midfield,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"One moody picture of the Gwladys, that. Almost as moody as when the ball is played back to Pickford from midfield. https://t.co/bfgHOFdq1X",one moody picture of the gwladys that almost as moody as when the ball is played back to pickford from midfield ,2019-09-28 16:21:47+00:00,None,2,Negative
4149,4149,episode instagram,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.4962481441489801,False,"The episode on Instagram and UI is pretty great, too.",the episode on instagram and ui is pretty great too,2019-09-28 20:47:10+00:00,Life,1,Positive
4150,4150,president minister jacinda week vance access,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6078490407238991,False,SATIRE: US President Donald Trump met Prime Minister Jacinda Ardern this week. Andrea Vance had exclusive access. https://t.co/uuufOxF8rO,satire us president donald trump met prime minister jacinda ardern this week andrea vance had exclusive access ,2019-09-28 21:39:25+00:00,None,1,Positive
4151,4151,season fate derby championship season time,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"I know there's a long way to go in the season and I don't want to tempt fate, but it looks like the so-called 'M1 derby' may be revived in the Championship next season. About time, too. Bring it on. @LutonTown @WatfordFC",i know there's a long way to go in the season and i don't want to tempt fate but it looks like the socalled m derby may be revived in the championship next season about time too bring it on  ,2019-09-28 22:41:59+00:00,None,1,Positive
4152,4152,sorry sunday,0,0_thank_thanks_hope_moment,thank - thanks - hope - moment - kind - weekend - minute - easter - dream - hello,0.1530134702486421,False,If you don’t smile when you watch this I feel sorry for you. Have a great Sunday. https://t.co/lbIHYu8GuW,if you don’t smile when you watch this i feel sorry for you have a great sunday ,2019-09-29 06:06:33+00:00,Life,1,Positive
4153,4153,september hereford league september blackburn rover hatter year,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5770695098321643,False,"September 28, 2013: Hereford 0 @LutonTown 0 (National League). September 28, 2019: Blackburn Rovers 1 @LutonTown 2 (Championship). The Hatters have come a long way in six years.",september hereford    national league september blackburn rovers  championship the hatters have come a long way in six years,2019-09-29 06:34:20+00:00,None,1,Positive
4154,4154,jackson step pensioner door year exchange chat north front door drop,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.1460837212810128,False,"Kind-hearted workman Lee Jackson built a step for a frail pensioner who had not used his front door for more than five years - in exchange for a cup of tea and a chat. Robert North, 80, could no longer use his front door because of the big drop. 👏🏻👏🏻👏🏻 https://t.co/CRtuYn3SZe",kindhearted workman lee jackson built a step for a frail pensioner who had not used his front door for more than five years  in exchange for a cup of tea and a chat robert north could no longer use his front door because of the big drop  ,2019-09-29 07:57:49+00:00,None,2,Negative
4155,4155,scepticism pronouncement government,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3913815643948868,False,Some well-needed scepticism on the latest NHS pronouncements by the government https://t.co/yGV8O27OnZ,some wellneeded scepticism on the latest nhs pronouncements by the government ,2019-09-29 08:11:55+00:00,None,2,Negative
4156,4156,year baby birthday williamx,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@Vixstero Nineteen! Wow, where did those years ago? From tiny baby when I first saw him to handsome young man. Happy Birthday William.x", nineteen wow where did those years ago from tiny baby when i first saw him to handsome young man happy birthday williamx,2019-09-29 08:26:54+00:00,None,1,Positive
4157,4157,battle mosul whatsapp army infinity munition chat application phone second,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3421308444570117,False,"Farcical and ingenious. How Iraq's battle for Mosul was waged on WhatsApp -- Armies, air forces, an infinity of munitions, and it was all orchestrated via a free chat application you download to your phone in five seconds. https://t.co/vH3h944LgZ https://t.co/UrJypd3pVb",farcical and ingenious how iraq's battle for mosul was waged on whatsapp  armies air forces an infinity of munitions and it was all orchestrated via a free chat application you download to your phone in five seconds  ,2019-09-29 08:47:21+00:00,None,1,Positive
4158,4158,owain feeling ancient,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Vixstero Owain was 16 on Thursday. I'm feeling ancient but not ready to give in yet! https://t.co/lQvrZoSCJE, owain was on thursday i'm feeling ancient but not ready to give in yet ,2019-09-29 09:16:14+00:00,None,2,Negative
4159,4159,analysis mcbride westminster ireland politics divide,10,10_ireland_belfast_dublin_accent,ireland - belfast - dublin - accent - derry - fein - sinn - year - business - people,1.0,False,"This is some important analysis, and deeply depressing. Sam McBride: Westminster is aping the worst of Northern Ireland politics, as new tribal divide deepens https://t.co/ZOYs51V0wk",this is some important analysis and deeply depressing sam mcbride westminster is aping the worst of northern ireland politics as new tribal divide deepens ,2019-09-29 13:37:30+00:00,Life,2,Negative
4160,4160,glad voice north enter westminster analysis fact excellent documentary trouble week,11,11_james_jones_saunders_injury,james - jones - saunders - injury - bond - witton - lineup - substitution - jebrin - change,1.0,True,"@thisthomas @SJAMcBride Glad to hear it. It's important more voices from Ireland, north and south, enter the Westminster discourse. The analysis was made all the pointed by the fact I have just started watching the excellent but depressing BBC documentary on the Troubles this week.",  glad to hear it it's important more voices from ireland north and south enter the westminster discourse the analysis was made all the pointed by the fact i have just started watching the excellent but depressing bbc documentary on the troubles this week,2019-09-29 13:43:30+00:00,Life,2,Negative
4161,4161,jeremy clarkson check note food menu,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,0.8884365462381713,False,"Jeremy Clarkson, who punched and racially abused a man because *checks notes* there was no food he liked on a menu. https://t.co/GNVFG2uTLo",jeremy clarkson who punched and racially abused a man because checks notes there was no food he liked on a menu ,2019-09-29 14:19:37+00:00,Life,2,Negative
4162,4162,politician rhetoric tension,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@nickwoody89 @kateferguson4 @KateHoeyMP So much for politicians changing their rhetoric to reduce tensions.,   so much for politicians changing their rhetoric to reduce tensions,2019-09-29 15:02:58+00:00,None,2,Negative
4163,4163,courtesy yorkshire gold cream almond biscuit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3660607972740856,False,"Pudding heaven courtesy of @SwineThatDines. Yorkshire Gold ice cream, spiced figs, almond biscuit. 👌 https://t.co/v54AToMB4n",pudding heaven courtesy of  yorkshire gold ice cream spiced figs almond biscuit  ,2019-09-29 20:16:42+00:00,None,1,Positive
4164,4164,people people,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3371532427863736,False,4 people followed me and 5 people unfollowed me // automatically checked by https://t.co/8wCdRBb4ET,people followed me and people unfollowed me  automatically checked by ,2019-09-30 02:54:57+00:00,None,0,None
4165,4165,ipad page hour work yesterday monday,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"I see iOS 13 is still pretty broken. Running 13.1 on my iPad and the Pages app just lost two hours of work from yesterday. Happy Monday, me.",i see ios is still pretty broken running on my ipad and the pages app just lost two hours of work from yesterday happy monday me,2019-09-30 07:25:07+00:00,None,1,Positive
4166,4166,lack respect player staff supporter home hatter manager team team week,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@Rovers After showing a total lack of respect to the players, staff and supporters of 'little @LutonTown' and losing at home to the Hatters, will your manager be telling his team they're so big that ""they should be beating teams like Nottingham Forest"" this week?", after showing a total lack of respect to the players staff and supporters of little  and losing at home to the hatters will your manager be telling his team they're so big that they should be beating teams like nottingham forest this week,2019-09-30 10:50:59+00:00,None,1,Positive
4167,4167,breed geoff night party jeffs name news night celebrates breed,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"I'm also one of a dying breed, so how about a Geoff Night party to celebrate 'Geoffness'? Jeffs are also invited, although that's a silly way to spell our name. BBC News - 'Nigel Night' celebrates 'dying breed' https://t.co/h59lZrjqpK",i'm also one of a dying breed so how about a geoff night party to celebrate geoffness jeffs are also invited although that's a silly way to spell our name bbc news  nigel night celebrates dying breed ,2019-09-30 11:35:48+00:00,None,1,Positive
4168,4168,town road luton painter today tram system,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3421124421802439,False,"High Town Road, Luton, with the Painters Arms pub - still going strong today - on the right. Luton's tram system operated from 1908 to 1932. https://t.co/zOuQYvh1pz",high town road luton with the painters arms pub  still going strong today  on the right luton's tram system operated from to ,2019-09-30 11:41:58+00:00,None,1,Positive
4169,4169,geoff party spirit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@geoffjellis Come on, Geoff, where's your party spirit?", come on geoff where's your party spirit,2019-09-30 11:44:50+00:00,None,1,Positive
4170,4170,rebate name name,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.1632443286141896,False,Never knew the UK's EU rebate had an official name - and what a name it is. https://t.co/aqXpSeGLt0,never knew the uk's eu rebate had an official name  and what a name it is ,2019-09-30 12:24:24+00:00,None,0,None
4171,4171,point release contribution something year doesnt factor grant sector grant university,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Interesting point in new ONS release on UK's contributions to the EU. Traditionally it's reported something like this, suggesting we contribute around £11bn net every year. This doesn't, however, factor in EU grants paid into the private sector (e.g. grants to universities). 1/2 https://t.co/iT2xfercNj",interesting point in new ons release on uk's contributions to the eu traditionally it's reported something like this suggesting we contribute around bn net every year this doesnt however factor in eu grants paid into the private sector eg grants to universities ,2019-09-30 12:28:25+00:00,None,1,Positive
4172,4172,commission payment figure contribution,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4756230494330195,False,"The European Commission does factor (some of) these payments into it's figures, and calculates our net contribution as around £3bn less. Read more at https://t.co/iHS3S9BmAy https://t.co/luJyMxeHR2",the european commission does factor some of these payments into it's figures and calculates our net contribution as around bn less read more at  ,2019-09-30 12:30:22+00:00,None,0,None
4173,4173,travail data journalist,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7860448204693977,False,"The travails of being a data journalist, neatly summarised by @michaelgoodier https://t.co/Cr02SUVdhc",the travails of being a data journalist neatly summarised by  ,2019-09-30 13:52:39+00:00,None,1,Positive
4174,4174,radio year september blackburn flower rain move yesterday,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Radio 1 launched on this day 52 years ago (September 30, 1967), with Tony Blackburn, pictured, playing Flowers In The Rain by The Move. It seems like only yesterday. https://t.co/MIDrfaWqxG",radio launched on this day years ago september with tony blackburn pictured playing flowers in the rain by the move it seems like only yesterday ,2019-09-30 15:18:13+00:00,None,1,Positive
4175,4175,woman child feel hollie tomlinson child family sibling,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"👶🏼 A woman who thought she would never be able to have children says she feels 'blessed' after getting pregnant through IVF. Hollie Tomlinson, 26, had always dreamed of having children after coming from a large family where she was one of six siblings. https://t.co/REdd9OAh8a", a woman who thought she would never be able to have children says she feels blessed after getting pregnant through ivf hollie tomlinson had always dreamed of having children after coming from a large family where she was one of six siblings ,2019-09-30 15:37:39+00:00,None,1,Positive
4176,4176,situation tesla money taxi okay,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2246718703371586,False,"I'm struggling to articulate how dumb this entire situation is. 'Oh, but soon your Tesla will earn you money as an autonomous taxi!' Okay, sure. https://t.co/oTaSKw2gNi",i'm struggling to articulate how dumb this entire situation is oh but soon your tesla will earn you money as an autonomous taxi okay sure ,2019-09-30 16:45:55+00:00,None,1,Positive
4177,4177,context control finger button tesla,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5518453395548184,False,"For context, that guy has 'control' of the car by holding his finger on a button in the Tesla app. No one is in the car.",for context that guy has control of the car by holding his finger on a button in the tesla app no one is in the car,2019-09-30 16:47:32+00:00,None,2,Negative
4178,4178,feedback people informative video,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7175968310460525,False,"@mrbiffo @PaulGannonShow I hope, with my valuable YouTube feedback, people searching for 'useful', 'inspiring', 'informative' and 'other' videos will have this recommended to them. https://t.co/ks5gIR3v15",  i hope with my valuable youtube feedback people searching for useful inspiring informative and other videos will have this recommended to them ,2019-09-30 16:55:41+00:00,None,1,Positive
4179,4179,mode engage phone,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@leo_phillips I’m not sure, to be honest. Assuming the mode won’t engage when the phone is so close (ie, in the car)", i’m not sure to be honest assuming the mode won’t engage when the phone is so close ie in the car,2019-09-30 18:19:35+00:00,None,1,Positive
4180,4180,recipe please,1,1_food_lunch_breakfast_restaurant,food - lunch - breakfast - restaurant - meal - dinner - cheese - sausage - gift - cream,0.7669752647979011,False,"@jack_murley Recipe, please!", recipe please,2019-09-30 19:52:58+00:00,Life,1,Positive
