,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
2042,2042,people week,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.687058754010805,False,@josh_wats09123 I saw it and assumed they were still searching for those missing people but that was about 2 weeks ago now, i saw it and assumed they were still searching for those missing people but that was about weeks ago now,2019-06-10 11:45:27+00:00,None,2,Negative
2043,2043,move wider growth mediaproductiontype company research quay part salford manchester thriving sector benefit whole north,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6002416814786846,False,"@valstevens24 @gabyhinsliff @Birdyword @dlknowles @xtophercook The BBC move to Salford both benefited from and also _stimulated_ a much wider growth in media/production-type jobs, companies and research, not just in the Quays but in other parts of Salford and Manchester. It's a thriving sector that benefits the whole of the north.",     the bbc move to salford both benefited from and also _stimulated_ a much wider growth in mediaproductiontype jobs companies and research not just in the quays but in other parts of salford and manchester it's a thriving sector that benefits the whole of the north,2019-06-10 12:28:38+00:00,None,1,Positive
2044,2044,transport liverpoolmanchestersheffieldleedshull benefit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3137577901880882,False,@valstevens24 @gabyhinsliff @Birdyword @dlknowles @xtophercook (Although faster and more reliable public transport between Liverpool/Manchester/Sheffield/Leeds/Hull would spread those benefits wider.),     although faster and more reliable public transport between liverpoolmanchestersheffieldleedshull would spread those benefits wider,2019-06-10 12:30:13+00:00,None,1,Positive
2045,2045,contribution geoff,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@West1882 Hahaha. Great contribution from Geoff at the end., hahaha great contribution from geoff at the end,2019-06-10 12:30:40+00:00,None,1,Positive
2046,2046,discussion baptist convention control,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6536624134640964,False,"""For some, discussions about reinventing the Southern Baptist Convention elicit fear that conservative control is slipping away,"" argues @JonathanMerritt. ""But they can no longer be avoided."" https://t.co/CuR3K7Njj3",for some discussions about reinventing the southern baptist convention elicit fear that conservative control is slipping away argues  but they can no longer be avoided ,2019-06-10 14:13:43+00:00,None,2,Negative
2047,2047,film peace riot july luton town hall fire lutonians exservicemen condition world show today interview relative rioter police dignitary,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2751215298456271,False,"Film on Peace Day Riots of July 1919 when Luton Town Hall was set on fire by Lutonians, including ex-servicemen, angry about conditions after the First World War, due to be shown on The One Show on BBC1 (7pm) today. Interviews with relatives of rioters, police and dignitaries. https://t.co/b5wo9ejvh6",film on peace day riots of july when luton town hall was set on fire by lutonians including exservicemen angry about conditions after the first world war due to be shown on the one show on bbc pm today interviews with relatives of rioters police and dignitaries ,2019-06-10 15:07:04+00:00,None,2,Negative
2048,2048,wolf hall idea cracking read,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@thepatrickdaly I've just finished Wolf Hall and boy he does not come across well in that. No idea how historically accurate it is though, but it's a cracking read.", i've just finished wolf hall and boy he does not come across well in that no idea how historically accurate it is though but it's a cracking read,2019-06-10 15:59:56+00:00,None,2,Negative
2049,2049,luck scott,12,12_episode_podcast_series_podcasts,episode - podcast - series - podcasts - simpson - pride - folk - season - scott - life,0.6644714656833459,False,@ScottHelmich Best of luck Scott, best of luck scott,2019-06-10 16:05:45+00:00,Life,1,Positive
2050,2050,amazon google chromecast window budget bedroom cinema,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.3629322585755341,False,"£60 projector off Amazon, £30 Google Chromecast, and my existing window blind = budget bedroom cinema 👍 https://t.co/GpBSs9pI97", projector off amazon  google chromecast and my existing window blind  budget bedroom cinema  ,2019-06-10 17:10:16+00:00,None,2,Negative
2051,2051,somebody song place,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4290286189050032,False,Somebody should write a song about this place https://t.co/C1z42hw2gU,somebody should write a song about this place ,2019-06-10 18:07:37+00:00,None,0,None
2052,2052,swansea city manager hunt,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,The annual Swansea City manager hunt has come to a close https://t.co/vjEH4jbLY5,the annual swansea city manager hunt has come to a close ,2019-06-10 19:07:58+00:00,None,0,None
2053,2053,remit process kind appointment past,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@harryhpalmer It’s a bold one, but they’ve stuck to the remit and seems to have been a thorough process. Seems like the kind of appointment that has served club well in the past", it’s a bold one but they’ve stuck to the remit and seems to have been a thorough process seems like the kind of appointment that has served club well in the past,2019-06-10 19:14:17+00:00,None,1,Positive
2054,2054,spread avalanche,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Spread like an avalanche https://t.co/KNx1j7xDaQ,spread like an avalanche ,2019-06-10 20:59:34+00:00,None,1,Positive
2055,2055,michael prays michael gove,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,Michael Gove prays for Michael Gove. #TomorrowsPaperToday https://t.co/bgU5Qzs3ey,michael gove prays for michael gove  ,2019-06-10 21:15:10+00:00,None,1,Positive
2056,2056,artist edel rodriguez brand role problem nike risk credibility generation side issue,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Anti-Trump artist Edel Rodriguez says brands have a powerful role to play in addressing social and political problems — they need like Nike to take risks to gain 'credibility with a younger generation who are on the right side of an issue'. https://t.co/MUmB5cqTlG https://t.co/LitWIexTfy,antitrump artist edel rodriguez says brands have a powerful role to play in addressing social and political problems  they need like nike to take risks to gain credibility with a younger generation who are on the right side of an issue  ,2019-06-11 08:00:33+00:00,None,1,Positive
2057,2057,view character lorraine friend hmrc,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Are these Lorraine Kelly’s real personal views or those of the character “Lorraine”. Asking for a friend at HMRC. https://t.co/69svVqZd66,are these lorraine kelly’s real personal views or those of the character lorraine asking for a friend at hmrc ,2019-06-11 08:09:33+00:00,None,1,Positive
2058,2058,wonder plan groupama arena hour match ticket home,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.087804690709053,False,Wonder if my plan of heading to the Groupama Arena 10 hours before the match to beg for a ticket in the home end will pay off,wonder if my plan of heading to the groupama arena hours before the match to beg for a ticket in the home end will pay off,2019-06-11 08:53:44+00:00,None,2,Negative
2059,2059,favourite terry mourning,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@SunApology @shockproofbeats @mrbiffo Oof, think that even beats my personal favourite worst for when Sir Terry Wogan died, the Daily Star's 'Top of the Mourning'.",   oof think that even beats my personal favourite worst for when sir terry wogan died the daily star's top of the mourning,2019-06-11 09:59:37+00:00,None,2,Negative
2060,2060,people person,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6472270314468607,False,2 people followed me and one person unfollowed me // automatically checked by https://t.co/8wCdRBb4ET,people followed me and one person unfollowed me  automatically checked by ,2019-06-11 10:02:30+00:00,None,0,None
2061,2061,eniro week brilliant mass,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8131907705139788,False,"I reviewed the electric Kia e-Niro for @WiredUK last week, and you know what? It’s brilliant. Just what an electric car for the masses should be. https://t.co/MJ3F28cqTr @Kia_Motors @KiaUK https://t.co/q5wniYYPvy",i reviewed the electric kia eniro for  last week and you know what it’s brilliant just what an electric car for the masses should be    ,2019-06-11 10:07:38+00:00,None,2,Negative
2062,2062,anything jeff,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"Too warm if anything, Jeff https://t.co/3JwEE2TCjB",too warm if anything jeff ,2019-06-11 10:27:40+00:00,None,1,Positive
2063,2063,thanks felt default choice people charging network,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@breakingbellis @WiredUK @Kia_Motors @KiaUK Thanks! That’s really what this felt like, an EV that could be the default choice for a lot of people (as long as they are willing to work with and understand the charging network as it matures)",    thanks that’s really what this felt like an ev that could be the default choice for a lot of people as long as they are willing to work with and understand the charging network as it matures,2019-06-11 10:29:45+00:00,None,1,Positive
2064,2064,plenty home cheshire problem swimming pool cinema,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@dubasfisher There are plenty of £2.5million-plus homes in Cheshire. As always. Is the problem that they don't have indoor swimming pools and 50-person cinemas? https://t.co/03yNp62wB4, there are plenty of millionplus homes in cheshire as always is the problem that they don't have indoor swimming pools and cinemas ,2019-06-11 10:49:45+00:00,None,2,Negative
2065,2065,death principle admiration torture execution heretic sand,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9971901616401104,False,"@thepatrickdaly For sure, takes huge guts to go to your death rather than compromise your principles. My admiration somewhat dampened by his previous torture, jailing execution of 'heretics' for reading the Bible in English etc, before the political sands shifted and he was himself locked up.", for sure takes huge guts to go to your death rather than compromise your principles my admiration somewhat dampened by his previous torture jailing execution of heretics for reading the bible in english etc before the political sands shifted and he was himself locked up,2019-06-11 11:39:14+00:00,None,2,Negative
2066,2066,anyone thought place meat please,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5165940090347588,False,Does anyone have any thoughts on the best place to buy halal meat in #Colchester please?,does anyone have any thoughts on the best place to buy halal meat in  please,2019-06-11 11:48:51+00:00,None,1,Positive
2067,2067,doubt utopia genius fundamentalist,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@thepatrickdaly No doubt. I studied Utopia at uni too. Clearly a genius. Just a super fundamentalist one!, no doubt i studied utopia at uni too clearly a genius just a super fundamentalist one,2019-06-11 13:30:01+00:00,None,1,Positive
2068,2068,thread candidate leadership contest grey politics,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Interesting thread on the greyest candidate in the Tory leadership contest. Maybe grey is what politics needs right now? https://t.co/lRWjQYEuS8,interesting thread on the greyest candidate in the tory leadership contest maybe grey is what politics needs right now ,2019-06-11 13:33:23+00:00,None,1,Positive
2069,2069,approach debate,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,A sensible and needed approach to this debate. https://t.co/jd3rFlZjTB,a sensible and needed approach to this debate ,2019-06-11 13:33:49+00:00,None,0,None
2070,2070,lowe police woman lowe,9,9_woman_violence_rape_gender,woman - violence - rape - gender - misogyny - reporter - abuse - police - feminism - feminist,1.0,True,"Rob Lowe in British police drama? No one saw this coming, and certainly not the woman standing next to Rob Lowe, who looks particularly surprised. https://t.co/TasjX3WbUH",rob lowe in british police drama no one saw this coming and certainly not the woman standing next to rob lowe who looks particularly surprised ,2019-06-11 14:05:06+00:00,Life,2,Negative
2071,2071,wreath tribute george street memorial henry death year story pileup vauxhall plant closure year luton news,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5588166599667295,False,"Wreaths laid and tributes paid at George Street, Luton, memorial to Pc Jon Henry, 36, stabbed to death on this day 12 years ago (June 11, 2007). One of biggest stories I covered, along with multiple M1 pile-ups and Vauxhall car plant closure, during my 46 years on the Luton News. https://t.co/QKDc2Xncff",wreaths laid and tributes paid at george street luton memorial to pc jon henry stabbed to death on this day years ago june one of biggest stories i covered along with multiple m pileups and vauxhall car plant closure during my years on the luton news ,2019-06-11 14:17:24+00:00,None,2,Negative
2072,2072,death turny robert cormoran strike,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@flamingnora Just read The Seven Deaths of Evelyn Hardcastle, flies along, very twisty turny. And just read Lethal White, the latest Robert Galbraith’s (JK Rowling) Cormoran Strike novel. Those are all very good.", just read the seven deaths of evelyn hardcastle flies along very twisty turny and just read lethal white the latest robert galbraith’s jk rowling cormoran strike novel those are all very good,2019-06-11 15:34:15+00:00,None,1,Positive
2073,2073,start overslept woke minute time golf comp time trolley battery,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.405256536246396,False,"Not a good start to my day. I overslept and woke 40 minutes before my tee time for a golf comp @MaesduGolfClub Made it to the tee in time, then my trolley battery went flat. Had a two on the first though!",not a good start to my day i overslept and woke minutes before my tee time for a golf comp  made it to the tee in time then my trolley battery went flat had a two on the first though,2019-06-11 15:38:38+00:00,None,2,Negative
2074,2074,weather rain hole golf,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,What happened to the bad weather that was forecast for today..no rain in #Llandudno and I got to play 18 holes of golf. Not complaining 😁,what happened to the bad weather that was forecast for todayno rain in  and i got to play holes of golf not complaining ,2019-06-11 17:05:01+00:00,None,2,Negative
2075,2075,park luton afternoon world army service kidney wood camp local bandstand,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8741560780485438,False,"Wardown Park, Luton, on a Sunday afternoon during the First World War. Army Service Corps men from Kidney Wood Veterinary Camp are relaxing with locals around the bandstand in 1915. https://t.co/E0KnIhgXkE",wardown park luton on a sunday afternoon during the first world war army service corps men from kidney wood veterinary camp are relaxing with locals around the bandstand in ,2019-06-11 17:37:06+00:00,None,2,Negative
2076,2076,news reporting presentation year hairstyle,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.4734949303632713,False,"Local TV news reporting presentation has changed a lot in the past 27 years, mostly for the better. And I'm not just referring to the hairstyles. https://t.co/3puGc4OQUX",local tv news reporting presentation has changed a lot in the past years mostly for the better and i'm not just referring to the hairstyles ,2019-06-11 17:40:54+00:00,None,1,Positive
2077,2077,answer politics,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7644881993421839,False,"This is the answer, brave new politics is what we need now. https://t.co/5gCDE1FsBe",this is the answer brave new politics is what we need now ,2019-06-11 18:53:26+00:00,None,1,Positive
2078,2078,wale vokes option space,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9011863879898232,False,"Wales better if still not clicking. Joe Allen looks back to himself. If it stays like this, does Giggs look to Vokes as a true No.9 option to free up space for Bale et al?",wales better if still not clicking joe allen looks back to himself if it stays like this does giggs look to vokes as a true no option to free up space for bale et al,2019-06-11 19:51:32+00:00,None,1,Positive
2079,2079,giggs shit time time awaits,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,I'd like to thank Giggs for bringing the shit times back. Superb job achieving that in such a short time. United job awaits,i'd like to thank giggs for bringing the shit times back superb job achieving that in such a short time united job awaits,2019-06-11 20:41:20+00:00,None,1,Positive
2080,2080,nothing hashtag mate,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@mickyh78 Nothing wrong with the hashtag mate 😉, nothing wrong with the hashtag mate ,2019-06-11 20:49:09+00:00,None,1,Positive
2081,2081,hungarian welsh litter,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.747516139431174,False,"Hungarians and Welsh mixing fine, by the way, but we should maybe pick up litter to get on LadBible",hungarians and welsh mixing fine by the way but we should maybe pick up litter to get on ladbible,2019-06-11 20:50:09+00:00,None,1,Positive
2082,2082,game sepnov home time feel margin error,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Five games to come between Sep-Nov, including three at home and Azerbaijan twice, so time to get it right but feels like margin for error all but gone",five games to come between sepnov including three at home and azerbaijan twice so time to get it right but feels like margin for error all but gone,2019-06-11 20:53:17+00:00,None,2,Negative
2083,2083,reverse propaganda people giggs,4,4_journalist_journalism_paper_boat,journalist - journalism - paper - boat - newspaper - career - news - pier - breath - reminder,1.0,False,@WalesAwayDays It's like a reverse propaganda where people who backed Giggs for the job are desperate for him to succeed, it's like a reverse propaganda where people who backed giggs for the job are desperate for him to succeed,2019-06-11 20:53:33+00:00,Work,1,Positive
2084,2084,point tonight bratislava,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@markccfc70 Well I get no points for tonight. I'll have to start rebuilding from Bratislava!, well i get no points for tonight i'll have to start rebuilding from bratislava,2019-06-12 00:09:48+00:00,None,0,None
2085,2085,giggs squad lawrence centreback,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@matt_the_jack Agree with Giggs not knowing but I'm not sure if we do have a better squad. Lawrence at centre-back is League One all over, agree with giggs not knowing but i'm not sure if we do have a better squad lawrence at centreback is league one all over,2019-06-12 00:11:04+00:00,None,1,Positive
2086,2086,group wale player bale ramsey allen championship player experience,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9267405983438451,False,"This group of Wales players are not as good as 2016. Bale is declining, Ramsey is AWOL, Allen has adjusted to the championship and up and coming players have no experience",this group of wales players are not as good as bale is declining ramsey is awol allen has adjusted to the championship and up and coming players have no experience,2019-06-12 00:14:13+00:00,None,2,Negative
2087,2087,year international week player ball,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"I say it every year but why are internationals played now, 6 weeks after some players have kicked a ball. Surely there's a better way of setting it up",i say it every year but why are internationals played now weeks after some players have kicked a ball surely there's a better way of setting it up,2019-06-12 00:21:19+00:00,None,1,Positive
2088,2088,game team news lawrence mepham wilson front,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.756255357128478,False,"@ian_hamer @HartleyR27 @fe_wales I've not looked back on this evening's game, seen team news etc, but Lawrence over Mepham was strange and Wilson on (for any of front three) was about 15 mins too late",   i've not looked back on this evening's game seen team news etc but lawrence over mepham was strange and wilson on for any of front three was about mins too late,2019-06-12 00:34:39+00:00,None,2,Negative
2089,2089,football sport reality campaign thing work qualifier,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@fe_wales @HartleyR27 @ian_hamer Football is a brutal sport. In reality he should have a campaign to work things out and then go again for WC2022 but we all know it doesn't work like that. Just needs to focus on the next set of qualifiers now,   football is a brutal sport in reality he should have a campaign to work things out and then go again for wc but we all know it doesn't work like that just needs to focus on the next set of qualifiers now,2019-06-12 00:37:08+00:00,None,2,Negative
2090,2090,night morning message breakfast,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"After cooking 3 different egg #breakfast dishes with 12 #YoungCarers last night ⁦@JamiesMOF⁩, I decided to have museli this morning. They got the message that breakfast is important can be delicious had fun poaching, scrambling pancaking! #KeepingCookingSkillsAlive https://t.co/X4IOHcaxLX",after cooking different egg  dishes with  last night  i decided to have museli this morning they got the message that breakfast is important can be delicious had fun poaching scrambling pancaking  ,2019-06-12 07:01:46+00:00,None,1,Positive
2091,2091,test cycle mile test wait range stats matter,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.1181917921857372,False,"(Ignore me, I’m getting my EV test cycles mixed up) Kia is 239 miles on EPA test. Can’t wait for electric car range stats to no longer matter...",ignore me i’m getting my ev test cycles mixed up kia is miles on epa test can’t wait for electric car range stats to no longer matter,2019-06-12 08:15:53+00:00,None,2,Negative
2092,2092,trend reuters news report rise messaging apps news people west part group stranger apps share info scale spread misinformation,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,Big trend in Reuters Digital News report is rise of private messaging apps for news. People outside of the West more likely to be part of large groups with strangers — showing how these apps can be used to share info at scale potentially encouraging the spread of misinformation. https://t.co/fX502DLULG,big trend in reuters digital news report is rise of private messaging apps for news people outside of the west more likely to be part of large groups with strangers  showing how these apps can be used to share info at scale potentially encouraging the spread of misinformation ,2019-06-12 08:21:24+00:00,None,1,Positive
2093,2093,owner rain,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@TheAndrewBrady Being described as having a careful owner and never used in the rain, presumably.", being described as having a careful owner and never used in the rain presumably,2019-06-12 08:29:08+00:00,None,1,Positive
2094,2094,boris supporter brexiteers climate change sceptic,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"Your basic worst nightmare. ""Boris Johnson’s Tory Supporters 'Right-Wing, No-Deal Brexiteers' and climate change sceptics', study finds."" https://t.co/U0XIjNMJGf https://t.co/SVGsPxu3wO",your basic worst nightmare boris johnson’s tory supporters rightwing nodeal brexiteers and climate change sceptics study finds  ,2019-06-12 08:35:51+00:00,None,2,Negative
2095,2095,wale goal game giggs game chance plenty issue,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9929662244835776,False,"Wales have scored 16 goals in 13 games under Giggs - but 10 of those in two games (v China Rep Ire.). That said, think it's being too simplistic to point to not taking chances. Plenty of other issues to sort https://t.co/hjGDfOmouU",wales have scored goals in games under giggs  but of those in two games v china rep ire that said think it's being too simplistic to point to not taking chances plenty of other issues to sort ,2019-06-12 08:58:04+00:00,None,2,Negative
2096,2096,name fact action match skydiver,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@LDavis_x I remembered the name and the fact he had about 30mins match action, but I forgot he appeared in the match with the skydiver... https://t.co/78TFUrEwcm", i remembered the name and the fact he had about match action but i forgot he appeared in the match with the skydiver ,2019-06-12 09:58:14+00:00,None,0,None
2097,2097,skydiver pitch shaq,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@LDavis_x The skydiver spent nearly as long on the pitch as Shaq!, the skydiver spent nearly as long on the pitch as shaq,2019-06-12 10:14:09+00:00,None,0,None
2098,2098,porsche wing respray,3,3_song_music_album_tune,song - music - album - tune - version - mother - track - poetry - poem - band,1.0,True,"What’s going on here, then? Porsche looked to have its front wing prepped for a re-spray. But, outside... https://t.co/wt70KOwoB5",what’s going on here then porsche looked to have its front wing prepped for a respray but outside ,2019-06-12 11:38:58+00:00,Life,0,None
2099,2099,point gate,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@JJMcCann You make a fair point. Wouldn’t even get through the gate., you make a fair point wouldn’t even get through the gate,2019-06-12 11:42:13+00:00,None,1,Positive
2100,2100,luck fella,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,"@GadgetsBoy Haha good luck, fella", haha good luck fella,2019-06-12 11:55:36+00:00,None,1,Positive
2101,2101,rear battle field surgery space crime scene tape look,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Scrof Rear going in for battle field surgery now too. Reserving the space with some bins and what looked like crime scene tape really completed the look. https://t.co/54xbN974bq, rear going in for battle field surgery now too reserving the space with some bins and what looked like crime scene tape really completed the look ,2019-06-12 12:29:22+00:00,None,2,Negative
2102,2102,consolation year week weather,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"If it's any consolation, three years ago this week the weather was just as awful... https://t.co/forKYfng3k",if it's any consolation three years ago this week the weather was just as awful ,2019-06-12 13:13:30+00:00,None,2,Negative
2103,2103,lord diversity photoshop edit,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5365007151187494,False,"Lord, this thread 😭 Diversity just a photoshop edit away. https://t.co/weg9MASsUi",lord this thread  diversity just a photoshop edit away ,2019-06-12 14:21:28+00:00,None,0,None
2104,2104,mistake johnson word action,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.5042934126432406,False,No mistake @BethRigby held Boris Johnson to account for this words and actions. https://t.co/Vy3GrfhAhE,no mistake  held boris johnson to account for this words and actions ,2019-06-12 14:49:19+00:00,None,1,Positive
2105,2105,course today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,The far end of the @Chesterparkrun 'A' course as it looks today. https://t.co/rvVilnuBip,the far end of the  a course as it looks today ,2019-06-12 14:55:36+00:00,None,0,None
2106,2106,orientation course time focus point,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,@Chesterparkrun (If I've got my orientation right - I've run that course about 50 times but usually lose my focus around that point), if i've got my orientation right  i've run that course about times but usually lose my focus around that point,2019-06-12 14:58:42+00:00,None,2,Negative
2107,2107,press conference look,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.8231209638670509,False,@OwsWills @BethRigby Yeah the whole public press conference is not a good look,  yeah the whole public press conference is not a good look,2019-06-12 15:10:09+00:00,None,2,Negative
2108,2108,home watch video nephew loop,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.387714173959544,False,Sometimes you just have to go home and watch videos of your nephew on loop 🤯😵,sometimes you just have to go home and watch videos of your nephew on loop ,2019-06-12 16:21:08+00:00,None,0,None
2109,2109,column world writer,5,5_book_writer_author_list,book - writer - author - list - bookshop - read - library - year - reading - paperback,0.361920448563398,False,@GaryCarter_1979 His column in RL world made me want to be a writer., his column in rl world made me want to be a writer,2019-06-12 17:56:36+00:00,Life,1,Positive
2110,2110,vote reader thing brexit simpler time,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.144937956533086,False,@ChronCarmella I like how I clumsily vwrote 'EU Leave Vote' as I was unsure if readers were going to be familiar enough with this thing called 'Brexit'. Simpler times..., i like how i clumsily vwrote eu leave vote as i was unsure if readers were going to be familiar enough with this thing called brexit simpler times,2019-06-12 19:12:30+00:00,None,1,Positive
2111,2111,homing pigeon column read crewe golf week,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7536410339680116,False,"@_DavePowell @ChronCarmella To be fair, the homing pigeon column was a decent read. Learnt almost as much as when reading the Crewe Chronicle's golf tip of the week.",  to be fair the homing pigeon column was a decent read learnt almost as much as when reading the crewe chronicle's golf tip of the week,2019-06-12 19:40:38+00:00,None,1,Positive
2112,2112,course typo,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.0,False,"@ChronCarmella ""Clumsily vwrote"" - of course I'd make a typo there...", clumsily vwrote  of course i'd make a typo there,2019-06-12 19:41:31+00:00,None,0,None
2113,2113,front week,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.6562521549807496,False,Outstanding front covers this week from the @NewStatesman and @TheNewEuropean. #BorisJohnson https://t.co/1UdrADkyAD,outstanding front covers this week from the  and   ,2019-06-12 20:15:19+00:00,None,1,Positive
2114,2114,protest decade film look street,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.1086706074171245,False,Hong Kong's seen some of its biggest protests in decades. Our latest film looks at why so many are taking to the streets and what might happen next https://t.co/qlA9kzYLcC,hong kong's seen some of its biggest protests in decades our latest film looks at why so many are taking to the streets and what might happen next ,2019-06-13 06:47:10+00:00,None,2,Negative
2115,2115,thinking wall,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,1.0,False,@JudyCorbett @tv_conwy Thinking of you and hoping the wall holds.,  thinking of you and hoping the wall holds,2019-06-13 08:33:36+00:00,None,1,Positive
2116,2116,float horizon time june summer golf today,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.9669237211108056,False,I'm expecting to see an ark float over the horizon at any time. Flaming June? More like drenching June! Summer where did you go? Please come back soon we're missing you. No golf today.😒,i'm expecting to see an ark float over the horizon at any time flaming june more like drenching june summer where did you go please come back soon we're missing you no golf today,2019-06-13 08:37:21+00:00,None,1,Positive
2117,2117,fiveaside game ruin,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.7358570956118146,False,Big fan of them showing local five-a-side games in the ruin bars https://t.co/PEOYrL8B3t,big fan of them showing local fiveaside games in the ruin bars ,2019-06-13 08:56:58+00:00,None,2,Negative
2118,2118,news dance instructor exercise life,-1,-1_people_time_year_today,people - time - year - today - thing - week - news - game - story - work,0.2836811207360246,False,BBC News - 63-year old dance instructor: 'Exercise saved my life' https://t.co/GKHvlcBWc6,bbc news  old dance instructor exercise saved my life ,2019-06-13 10:03:59+00:00,None,1,Positive
