,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
25759,25759,25759,fight nurse covid crisis need filipino nurse death,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Our fight to protect nurses and end the Covid crisis is inextricably intertwined with the urgent need for #RacialJustice. Filipinos make up 4% of nurses in the US, but almost 32% of nurse deaths from #Covid19. https://t.co/nWdPpPEyh7",our fight to protect nurses and end the covid crisis is inextricably intertwined with the urgent need for  filipinos make up of nurses in the us but almost of nurse deaths from  ,2020-11-07 17:35:01+00:00,None,2,Negative
25760,25760,25760,search loser people,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.1649521914156635,False,"@Fordtography @alicespake Search loser then tap the people tag, it works 😘",  search loser then tap the people tag it works ,2020-11-07 17:36:39+00:00,Work,2,Negative
25761,25761,25761,world,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The world feels better already 🙌Such a great day #WINNER #bidenharis2020 #BidenForPresident2020 https://t.co/dW28u7IUQR,the world feels better already such a great day    ,2020-11-07 17:37:09+00:00,None,1,Positive
25762,25762,25762,trump tantrum,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,"@TheSunnyOne2 I think so, barring Trumps tantrums", i think so barring trumps tantrums,2020-11-07 17:48:57+00:00,None,2,Negative
25763,25763,25763,wait kamala,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6147181344749533,False,@HannahBag Just wait for Kamala in 2024, just wait for kamala in,2020-11-07 17:50:11+00:00,Life,0,None
25764,25764,25764,tear,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@atrupar Very emotional to watch this man in tears, very emotional to watch this man in tears,2020-11-07 17:59:32+00:00,None,2,Negative
25765,25765,25765,jubilation house right covid nerve today step future emotion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Jubilations outside the White House right now 😢 I’m not crying you’re crying (And suppressing my covid crowd nerves cause today the US took the first step towards a better future and emotions are high) https://t.co/LY9ugcGdNB,jubilations outside the white house right now  i’m not crying you’re crying and suppressing my covid crowd nerves cause today the us took the first step towards a better future and emotions are high ,2020-11-07 18:03:47+00:00,None,2,Negative
25766,25766,25766,friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6776320768760272,True,So happy for my American friends!! #Biden 🇺🇸,so happy for my american friends  ,2020-11-07 18:09:39+00:00,None,1,Positive
25767,25767,25767,awww bless mamma,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@heyjimbousaf Awww, bless him! Loves his mamma! ❤️❤️❤️", awww bless him loves his mamma ,2020-11-07 18:10:19+00:00,None,1,Positive
25768,25768,25768,place money impound,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@OneTimeinSoCal Tow it! She has a place to stay. Maybe she can give up vaping for a while and save money to get her car out of the impound lot!!, tow it she has a place to stay maybe she can give up vaping for a while and save money to get her car out of the impound lot,2020-11-07 18:17:03+00:00,None,1,Positive
25769,25769,25769,barrier woman vicepresidentelect time history woman woman colour ticket,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Smashing barriers on this historic day - how great is it to see this incredible woman @SenKamalaHarris announced as vice-president-elect of the US The first time in history a woman, and a woman of colour has run on a successful presidential ticket #makinghistory #KamalaHarrisVP https://t.co/LxKkKJPF1I",smashing barriers on this historic day  how great is it to see this incredible woman  announced as vicepresidentelect of the us the first time in history a woman and a woman of colour has run on a successful presidential ticket   ,2020-11-07 18:18:14+00:00,None,1,Positive
25770,25770,25770,thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,Such a great day - thanks Geraldine 🙏 https://t.co/OAV42pzZyi,such a great day  thanks geraldine  ,2020-11-07 18:19:02+00:00,None,1,Positive
25771,25771,25771,kamala,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.027415140672691,False,I’m so happy for Kamala #Election2020,i’m so happy for kamala ,2020-11-07 18:19:44+00:00,None,1,Positive
25772,25772,25772,anyone trump congrats,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,Anyone but Trump... Congrats @JoeBiden @KamalaHarris ! #betterchoice #lesserevil #GodblessAmerica 🇺🇸🇺🇸🇺🇸,anyone but trump congrats       ,2020-11-07 18:25:18+00:00,Life,0,None
25773,25773,25773,mike,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6766138689331773,True,"@MichaelRapaport @iamrapaport Tell us how you really feel, Mike.😂",  tell us how you really feel mike,2020-11-07 18:44:24+00:00,None,0,None
25774,25774,25774,plan,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.123170632997207,False,@jordysniper This is my plan for tonight 😂 https://t.co/i4wDphRuR9, this is my plan for tonight  ,2020-11-07 18:56:14+00:00,Life,0,None
25775,25775,25775,hope congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7395255452422691,False,So glad America’s hope won out - congratulations #BidenHarris2020 https://t.co/r8OXILx1ew,so glad america’s hope won out  congratulations  ,2020-11-07 18:56:33+00:00,None,1,Positive
25776,25776,25776,fuck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@BozWallace And what the fuck is going to happen between now and then? 🥴🥴, and what the fuck is going to happen between now and then ,2020-11-07 19:09:48+00:00,None,2,Negative
25777,25777,25777,collection evaluation treatment bladder woman strategy selfcatheterization adult bladder management shortterm catheter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,NEW CE Collection! *Evaluation Current Treatments for UI *Overactive Bladder in Women *Strategies to Promote Intermittent Self-catheterization in Adults with Neurogenic Bladders *Management of Short-term Indwelling Urethral Catheters to Prevent UTIs https://t.co/VAxG9MGPMr https://t.co/1IUZkZmTFN,new ce collection evaluation current treatments for ui overactive bladder in women strategies to promote intermittent selfcatheterization in adults with neurogenic bladders management of shortterm indwelling urethral catheters to prevent utis  ,2020-11-07 19:30:07+00:00,None,0,None
25778,25778,25778,audience week crew part,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@MrF164 They’ve got rid of the audience this week. It’s the strictly crew who are part of the bubble?, they’ve got rid of the audience this week it’s the strictly crew who are part of the bubble,2020-11-07 19:36:03+00:00,None,0,None
25779,25779,25779,norton hashtag,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.977789445207967,False,"@MrF164 Then use a Graham Norton hashtag, not Strictly when they’ve already addressed that.", then use a graham norton hashtag not strictly when they’ve already addressed that,2020-11-07 19:40:07+00:00,Life,0,None
25780,25780,25780,tour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7128442422989156,False,@sophhearfield I’m praying @mcflymusic snap them up for their tour too!, i’m praying  snap them up for their tour too,2020-11-07 19:43:52+00:00,None,0,None
25781,25781,25781,group,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@katiexmiddleton Ugh I hate but love being in this group 😂, ugh i hate but love being in this group ,2020-11-07 19:57:01+00:00,None,2,Negative
25782,25782,25782,cheer arrival departure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Cheers... celebrating a new arrival and a long awaited departure #congratulationsmrpresidentbiden #congratulationsvicepresidentharris #fromirelandwithlove💚 https://t.co/UicFW82FMj,cheers celebrating a new arrival and a long awaited departure    ,2020-11-07 20:07:37+00:00,None,1,Positive
25783,25783,25783,shift please,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Love4PoliceDogs Praying for a quiet shift for you two. Please be safe! 🙏🙏, praying for a quiet shift for you two please be safe ,2020-11-07 20:13:09+00:00,None,1,Positive
25784,25784,25784,thats movie theater,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9575051051756008,False,Right... now that THATS over When we opening the movie theaters back up 🍿🎥 Jw,right now that thats over when we opening the movie theaters back up  jw,2020-11-07 20:21:23+00:00,None,0,None
25785,25785,25785,justice system,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0075409393979169,False,@WingsWoody Sad. The justice system failed once again. 😢, sad the justice system failed once again ,2020-11-07 20:32:02+00:00,None,2,Negative
25786,25786,25786,remixed love summer amazing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Slow remixed with Love to Love you by Donna Summer?! Amazing #INFINITEDISCO,slow remixed with love to love you by donna summer amazing ,2020-11-07 20:35:12+00:00,None,1,Positive
25787,25787,25787,stream,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@the_smogs Live stream £16! https://t.co/GkfpSJDsRC, live stream  ,2020-11-07 20:44:14+00:00,None,0,None
25788,25788,25788,gifs,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7848838204788701,False,"Dear BTS fans, why is the Strictly hashtag flooded with BTS gifs? 🙄 #Strictly",dear bts fans why is the strictly hashtag flooded with bts gifs  ,2020-11-07 21:04:38+00:00,None,1,Positive
25789,25789,25789,congratulation practice achievement work determination thank advocate support,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6306860536406746,False,"@AsphftN @nmcnews @MrsJ89965969 @JuliaBa73755687 @dy_madelyn @willow0212 @Gosha63812067 @ASPHFT @UWL_CNMH Many congratulations to you all. I look forward to seeing you in practice very soon with your @nmcnews PIN. Be very proud of your achievement, I’m certainly very proud of all you hard work and determination. Thank u @lynwool for being such a great advocate and support 🥰",         many congratulations to you all i look forward to seeing you in practice very soon with your  pin be very proud of your achievement i’m certainly very proud of all you hard work and determination thank u  for being such a great advocate and support ,2020-11-07 22:00:33+00:00,Life,1,Positive
25790,25790,25790,nothing note,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.433947526257836,False,@RunMoreEatMore Nothing of note! 😉😂😂😂, nothing of note ,2020-11-07 22:03:24+00:00,None,0,None
25791,25791,25791,nurse patient mass movement people people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Nurses will never stop fighting for our patients. And we'll never give up on building a mass movement powerful enough to win #MedicareForAll. It's what the people want. It's what the people deserve. https://t.co/VE3mWm7RtJ,nurses will never stop fighting for our patients and we'll never give up on building a mass movement powerful enough to win  it's what the people want it's what the people deserve ,2020-11-07 22:26:02+00:00,None,0,None
25792,25792,25792,congratulation sanity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0678118840664706,False,"@KamalaHarris @cononeilluk Congratulations, so relieved sanity has prevailed",  congratulations so relieved sanity has prevailed,2020-11-07 22:42:09+00:00,None,1,Positive
25793,25793,25793,positive news american rambo crowd nobody,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4545868681431689,False,"Nice to have some positives watching the news for once, but so creepy watching regular americans dress like rambo in amongst crowds and nobody bats an eye",nice to have some positives watching the news for once but so creepy watching regular americans dress like rambo in amongst crowds and nobody bats an eye,2020-11-07 22:46:32+00:00,None,1,Positive
25794,25794,25794,spoilt brat fuck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2003915684443975,False,@realDonaldTrump The ultimate spoilt brat - grow the fuck up, the ultimate spoilt brat  grow the fuck up,2020-11-08 00:17:14+00:00,None,2,Negative
25795,25795,25795,share instagram,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Happy to share that we are now on Instagram! https://t.co/GQUBZhYCQR https://t.co/UvVS9zI47V,happy to share that we are now on instagram  ,2020-11-08 00:30:04+00:00,None,1,Positive
25796,25796,25796,gonna gonna,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,False,@ShenanigansFL It’s gonna get real ugly before it gets any better. Gonna have to watch what I say on here! 😂😂, it’s gonna get real ugly before it gets any better gonna have to watch what i say on here ,2020-11-08 01:43:09+00:00,Life,0,None
25797,25797,25797,world video celebration sense relief,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@johncusack And the world. 3.40am here and can't stop watching videos of celebrations. Massive sense of relief, and the world here and can't stop watching videos of celebrations massive sense of relief,2020-11-08 03:41:04+00:00,None,1,Positive
25798,25798,25798,engineering biology topic fiber force myography sensor article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0622970605860452,False,Biomedical Engineering and Computational Biology explores many topics including integrated optical fiber force myography sensor in this #openaccess article. https://t.co/giPIDbHvF7,biomedical engineering and computational biology explores many topics including integrated optical fiber force myography sensor in this  article ,2020-11-08 05:00:12+00:00,None,0,None
25799,25799,25799,difference allcause level learn today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Is there a difference in all-cause #mortality between non-Hispanic Black and non-Hispanic White men with the same level of #education? Learn more today! @AmJMensHealth https://t.co/DDJYLhNruC,is there a difference in allcause  between nonhispanic black and nonhispanic white men with the same level of  learn more today  ,2020-11-08 06:00:16+00:00,None,0,None
25800,25800,25800,difference allcause level learn today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Is there a difference in all-cause #mortality between non-Hispanic Black and non-Hispanic White men with the same level of #education? Learn more today! @AmJMensHealth https://t.co/b50dbpIAGz,is there a difference in allcause  between nonhispanic black and nonhispanic white men with the same level of  learn more today  ,2020-11-08 06:00:16+00:00,None,0,None
25801,25801,25801,tweet,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9996269151820228,False,Now THAT is a presidential tweet. https://t.co/GnnAI80iVw,now that is a presidential tweet ,2020-11-08 08:58:43+00:00,None,0,None
25802,25802,25802,quality mate,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@WiggzLFC Quality this mate!, quality this mate,2020-11-08 09:41:35+00:00,None,0,None
25803,25803,25803,demonization begin joseph biden,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,“Let this grim era of demonization in America begin to end here and now” President-elect Joseph R. Biden Jr. #TimeForHealing #OnEaglesWings #WeThePeople #FirstSteps @JoeBiden @SenKamalaHarris https://t.co/HhEEBNyvk0,let this grim era of demonization in america begin to end here and now presidentelect joseph r biden jr       ,2020-11-08 10:00:05+00:00,None,2,Negative
25804,25804,25804,election specialty,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,You’re welcome - elections are my specialty 😉 https://t.co/nx5cAcxQAU,you’re welcome  elections are my specialty  ,2020-11-08 11:00:20+00:00,None,1,Positive
25805,25805,25805,wine side,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,Nap all day... diffuser on.. wine on the side... tv on. #sunday #2ndweeklockdown,nap all day diffuser on wine on the side tv on  ,2020-11-08 11:17:52+00:00,Life,0,None
25806,25806,25806,fraud,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The fraud allegedly occurred prior to Virgin acquiring TV3 https://t.co/Hff6SLyHSZ,the fraud allegedly occurred prior to virgin acquiring tv ,2020-11-08 11:19:43+00:00,None,0,None
25807,25807,25807,horror risk world head force,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Lest not forget the horrors of war. #RemembranceSunday2020 Risk of new world war is real, head of UK armed forces warns https://t.co/5TSZdT3eJv",lest not forget the horrors of war  risk of new world war is real head of uk armed forces warns ,2020-11-08 11:32:43+00:00,None,2,Negative
25808,25808,25808,news time queen face mask month scientist prince william wore mask position influence mean example,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,You might wonder why this is news Because it is the first time the Queen has worn a face mask in public- last month she met with scientists with Prince William and neither wore masks Being in a position of influence means leading by example- even royalty https://t.co/ClE8ShTnCl,you might wonder why this is news because it is the first time the queen has worn a face mask in public last month she met with scientists with prince william and neither wore masks being in a position of influence means leading by example even royalty ,2020-11-08 11:34:52+00:00,None,0,None
25809,25809,25809,health care provider lawmaker importance barrier practice practice extent experience education,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,#NPWeek is held annually to celebrate these exceptional health care providers and to remind lawmakers of the importance of removing outdated barriers to practice so that NPs will be allowed to practice to the full extent of their experience and education. https://t.co/6sA6RlJkrC https://t.co/BTfu6GtxHZ, is held annually to celebrate these exceptional health care providers and to remind lawmakers of the importance of removing outdated barriers to practice so that nps will be allowed to practice to the full extent of their experience and education  ,2020-11-08 12:00:42+00:00,None,1,Positive
25810,25810,25810,celebrate nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Celebrate Perioperative Nurses! November 8-14, 2020 #periopnursesweek2020 #periopproud https://t.co/6zgnJ7dFNG https://t.co/BcL8C5FLOu",celebrate perioperative nurses november    ,2020-11-08 12:15:04+00:00,None,0,None
25811,25811,25811,jones speech,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1767430678233403,False,"@ellibin Nearly, but I cried at the Van Jones speech and didn't even know who he was!", nearly but i cried at the van jones speech and didn't even know who he was,2020-11-08 12:21:00+00:00,None,2,Negative
25812,25812,25812,night,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,I definitely slept last night #myworkisdone 😂🙌 https://t.co/bz85M13he7,i definitely slept last night   ,2020-11-08 13:02:26+00:00,None,1,Positive
25813,25813,25813,street,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Nice stroll down Grafton Street #sleepysunday #sosoquiet https://t.co/rU0HIB4Mzh,nice stroll down grafton street   ,2020-11-08 13:02:51+00:00,None,1,Positive
25814,25814,25814,family whamageddon november,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1448248072282823,False,The whole family have just lost Whamageddon on November 8th 👌🏻😂,the whole family have just lost whamageddon on november ,2020-11-08 13:23:30+00:00,None,2,Negative
25815,25815,25815,return home workout,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5611098356088555,False,Return of the home workout..... 🥵 https://t.co/u250xdEhJI,return of the home workout  ,2020-11-08 13:46:09+00:00,None,0,None
25816,25816,25816,grandad henry burley july battle,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.3395529431555421,False,"My great Great Grandad , Henry Burley, died 1st July 1916 in the first day of the Battle Of The Somme. #LestWeForget we remember them all",my great great grandad  henry burley died july in the first day of the battle of the somme  we remember them all,2020-11-08 13:51:17+00:00,Life,1,Positive
25817,25817,25817,tree,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,False,This tree glows. https://t.co/e48wT0s29J,this tree glows ,2020-11-08 13:51:42+00:00,Life,0,None
25818,25818,25818,wait amir wilson series,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@jackthorne Can't wait for this! Thought Amir Wilson was incredible in the last series, can't wait for this thought amir wilson was incredible in the last series,2020-11-08 13:53:28+00:00,None,0,None
25819,25819,25819,part time email yesterday return charity charge admission decision sorry regard sarah charity director,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.0557939568269996,False,"@PpromAwarenessU @oconnor71 @KimCaddy @docstf @Gingrtom @StGeorgesTrust I’m part time, but I have replied to both the emails you sent me yesterday (Saturday). I replied by return. As I explained, as a charity we are not in charge of admissions or medical decisions. I’m sorry that I cannot help you further Best regards, Sarah Collins, Charity Director",      i’m part time but i have replied to both the emails you sent me yesterday saturday i replied by return as i explained as a charity we are not in charge of admissions or medical decisions i’m sorry that i cannot help you further best regards sarah collins charity director,2020-11-08 14:14:01+00:00,Life,1,Positive
25820,25820,25820,email herewith number unit reception obstetrician kind regard sarah collins,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,"@PpromAwarenessU @oconnor71 @KimCaddy @docstf @Gingrtom @StGeorgesTrust As per yesterday’s emails, herewith again the number for the neonatal unit reception: 02087251936. However I suspect it is the obstetricians you require for the mum rather than the nnu? Kind regards, Sarah Collins",      as per yesterday’s emails herewith again the number for the neonatal unit reception  however i suspect it is the obstetricians you require for the mum rather than the nnu kind regards sarah collins,2020-11-08 14:16:42+00:00,Life,2,Negative
25821,25821,25821,please note email organisation yesterday something charity email colleague info sorry thanks,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@PpromAwarenessU @oconnor71 @KimCaddy @docstf @Gingrtom @StGeorgesTrust Dear @StGeorgesTrust Please note that I replied to both emails from the organisation yesterday, although it is not something our charity can help with, passed the emails on to my clinical colleagues in the nnu, for their info. Sorry, I’m not able to help further. Thanks, Sarah",      dear  please note that i replied to both emails from the organisation yesterday although it is not something our charity can help with passed the emails on to my clinical colleagues in the nnu for their info sorry i’m not able to help further thanks sarah,2020-11-08 14:23:17+00:00,None,1,Positive
25822,25822,25822,grandad,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.6286677341469661,False,@frankcottrell_b My grandad did too. He would never talk about it as it traumatised him that much., my grandad did too he would never talk about it as it traumatised him that much,2020-11-08 14:24:39+00:00,Work,2,Negative
25823,25823,25823,victory speech hair neck peace health state america time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5255630314771566,False,@thePaulDonnelly Both Victory Speeches made my hair in my neck stand up! Hopefully they will bring peace good health and unite the ppl of United States of America ! Exciting times ahead!, both victory speeches made my hair in my neck stand up hopefully they will bring peace good health and unite the ppl of united states of america  exciting times ahead,2020-11-08 14:26:10+00:00,None,1,Positive
25824,25824,25824,year strength courage resilience occasion people need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"This year challenged our strength, courage and resilience in ways we never thought possible, yet we rose to the occasion and continued to care for people in need. #NPWeek https://t.co/uNHTycm1Uq https://t.co/lBr24pcArw",this year challenged our strength courage and resilience in ways we never thought possible yet we rose to the occasion and continued to care for people in need   ,2020-11-08 14:27:33+00:00,None,1,Positive
25825,25825,25825,browse covid article throat journal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7236273297298148,False,"Browse COVID-19 related articles from Ear, Nose Throat Journal. #openaccess https://t.co/HzetQij2A1",browse covid related articles from ear nose throat journal  ,2020-11-08 15:00:57+00:00,None,0,None
25826,25826,25826,email people post charity christmas card link profit unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"We’ve had emails from a few people who’ve missed our posts about our charity Christmas cards, so we’ll repost the link here; 5 designs available online, all profits to the neonatal unit in #stgeorgeshospital #tooting #london https://t.co/5156qzlkpe",we’ve had emails from a few people who’ve missed our posts about our charity christmas cards so we’ll repost the link here designs available online all profits to the neonatal unit in    ,2020-11-08 15:02:08+00:00,None,1,Positive
25827,25827,25827,shit child,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@BeerBaron99 @Refleks83 @AndrewYang It’s shit like this that will continue to divide USA... stop it! You all look like children!!!,   it’s shit like this that will continue to divide usa stop it you all look like children,2020-11-08 15:28:56+00:00,None,2,Negative
25828,25828,25828,journey everyone friend industry,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.875909701990642,False,@ZLanerOFFICIAL @HusKerrs @aydan Just remember where you started on this journey... the ppl that supported you and remember not everyone is your friend! Even when they’re nice to you... the industry is cold,   just remember where you started on this journey the ppl that supported you and remember not everyone is your friend even when they’re nice to you the industry is cold,2020-11-08 15:32:44+00:00,None,1,Positive
25829,25829,25829,american jail marijuana infraction,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.652235320274642,False,@cnni And how many black Americans did she put in jail for a simple marijuana infraction?!?, and how many black americans did she put in jail for a simple marijuana infraction,2020-11-08 15:34:19+00:00,None,0,None
25830,25830,25830,liverpool pilot test tomorrow load space,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Booked our Liverpool pilot covid test in for tomorrow. Loads of spaces to choose from.,booked our liverpool pilot covid test in for tomorrow loads of spaces to choose from,2020-11-08 15:36:40+00:00,None,0,None
25831,25831,25831,sorry politician,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@LeahMichelle928 @saratezyk1 @MusicKillsKate I’m sorry but all politicians lie,   i’m sorry but all politicians lie,2020-11-08 15:37:06+00:00,None,2,Negative
25832,25832,25832,celebrate delusion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8796735592264124,False,@letstry24017965 @MusicKillsKate It’s sad when ppl celebrate not knowing what’s about to happen... but delusions are fun :),  it’s sad when ppl celebrate not knowing what’s about to happen but delusions are fun ,2020-11-08 15:37:53+00:00,None,0,None
25833,25833,25833,everyone,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,So that #GreatReset everyone talked about... well it’s about to get real with @JoeBiden @KamalaHarris Just watch....,so that  everyone talked about well it’s about to get real with   just watch,2020-11-08 15:38:55+00:00,Life,1,Positive
25834,25834,25834,hope cousin taste smell month cough,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0376341280285018,False,@celtic_villan Ah no hope you recover soon. My cousin lost his taste and smell for a month but didn't get a cough, ah no hope you recover soon my cousin lost his taste and smell for a month but didn't get a cough,2020-11-08 15:44:47+00:00,Life,0,None
25835,25835,25835,christmas movie channel blanket couch,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.8421500349041359,False,@celtic_villan Ah no. Christmas movie channel and blankets on the couch then, ah no christmas movie channel and blankets on the couch then,2020-11-08 15:49:41+00:00,Life,0,None
25836,25836,25836,yeah,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,"@ashstroller Yeah, I love it. Bloody hard tho!", yeah i love it bloody hard tho,2020-11-08 15:57:10+00:00,None,1,Positive
25837,25837,25837,mill membership deal bike house,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2139591289513406,False,"@NinjaRunGirl I use Les Mills, I got a membership deal through my gym last lockdown and just kept paying it cos I use it for this and for spinning on my bike in the house. If you can manage to get it I would recommend it!", i use les mills i got a membership deal through my gym last lockdown and just kept paying it cos i use it for this and for spinning on my bike in the house if you can manage to get it i would recommend it,2020-11-08 15:58:25+00:00,Life,0,None
