,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
26751,26751,26751,26751,89136,walk coffee mile,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Also - FYI. There are no bins on the long walk. If you take that coffee be prepared to carry that empty cup for a few miles....😂,also  fyi there are no bins on the long walk if you take that coffee be prepared to carry that empty cup for a few miles,2020-11-19 18:31:20+00:00
26752,26752,26752,26752,13103,birthday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1517634500893462,True,@catriona_ogilvy Happy birthday, happy birthday,2020-11-19 19:13:22+00:00
26753,26753,26753,26753,88113,thankyou,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@adriananim70 Thankyou😇😇, thankyou,2020-11-19 19:18:36+00:00
26754,26754,26754,26754,30980,chat awareness measure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Fantastic chat with the inspirational @Aladinsane40 @walls2 @edwinsammon raising awareness of #ProstateCancer - you’ll be laughing and crying in equal measure #watchback #buythebook @MarieKeating ❤️ https://t.co/Plk4H2b0Fm,fantastic chat with the inspirational    raising awareness of   you’ll be laughing and crying in equal measure     ,2020-11-19 19:21:29+00:00
26755,26755,26755,26755,30979,part girl credit greatness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8790450470394556,False,"It was a lovely part of my day Alan, Ellen is an amazing girl, a credit to you and Edel - she’s destined for greatness ❤️ @ajtheavenue https://t.co/0jRZ1p2YO1",it was a lovely part of my day alan ellen is an amazing girl a credit to you and edel  she’s destined for greatness   ,2020-11-19 19:22:59+00:00
26756,26756,26756,26756,30978,birthday catherine candle year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5050454115058911,False,Happy Birthday to my beautiful sister Catherine #theblondebombshell - just one elegant candle to signal another fabulous year #sisters ❤️❤️ https://t.co/UJPBqMH4lX,happy birthday to my beautiful sister catherine   just one elegant candle to signal another fabulous year   ,2020-11-19 19:24:40+00:00
26757,26757,26757,26757,29621,nurse public safety concern patient intimidation nurse mountain center hero,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Nurses will rally Friday, 11/20 to alert the public to safety concerns for patients and intimidation of nurses at the Rocky Mountain Regional VA Medical Center. RNs: How did we go from being heroes to being disrespected and made to feel inconsequential? https://t.co/QjGBTPAsQC",nurses will rally friday to alert the public to safety concerns for patients and intimidation of nurses at the rocky mountain regional va medical center rns how did we go from being heroes to being disrespected and made to feel inconsequential ,2020-11-19 19:32:20+00:00
26758,26758,26758,26758,121266,fleet thing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Yaaay now I have the fleets thing #notleftout #probablyneveruseit #butnotleftout 😂😂😂😂😉,yaaay now i have the fleets thing    ,2020-11-19 19:34:57+00:00
26759,26759,26759,26759,121265,show casting imho cast character tribute author,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@caroljsroth Not a TV show but the absolute best casting I have ever seen IMHO was the cast of #Thegreenmile every single character was spot on. Including #mrjingles 😂😂 A real tribute to my favourite author @StephenKing https://t.co/4qeNo88PQJ, not a tv show but the absolute best casting i have ever seen imho was the cast of  every single character was spot on including   a real tribute to my favourite author  ,2020-11-19 19:40:19+00:00
26760,26760,26760,26760,121264,hiya sunshine,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@BarssFreddie Hiya sunshine 😂😂, hiya sunshine ,2020-11-19 19:50:33+00:00
26761,26761,26761,26761,89135,effort mile moment limit gonna mile week charity look,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.7959722769997593,False,"So it’s not quite the effort that @H_is_running is planning, but I’ve never ran more than 76 miles in one go. At the moment 10 is my mental limit. I’m gonna try 100 miles next week. In one go. For a wonderful charity. Take a look - https://t.co/rI1t5nmAmW @centurionrunner",so it’s not quite the effort that  is planning but i’ve never ran more than miles in one go at the moment is my mental limit i’m gonna try miles next week in one go for a wonderful charity take a look   ,2020-11-19 19:52:27+00:00
26762,26762,26762,26762,89134,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0804869630017686,True,@HayJaney thank you! ☺️, thank you ,2020-11-19 20:28:13+00:00
26763,26763,26763,26763,62195,netflix disney show worth right,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,I still don’t know how I feel about this. It’s more expensive that Netflix and Disney+... Do I just pay £10 to watch the o2 show and then decide if it’s worth it? Cause this doesn’t sit right at all lads 💔 https://t.co/grxWpn0dwp,i still don’t know how i feel about this it’s more expensive that netflix and disney do i just pay  to watch the o show and then decide if it’s worth it cause this doesn’t sit right at all lads  ,2020-11-19 20:32:46+00:00
26764,26764,26764,26764,62194,thiiiiis thank,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,False,@victoriajane6 THIIIIIS. Thank you!, thiiiiis thank you,2020-11-19 20:33:49+00:00
26765,26765,26765,26765,29620,crisis control leader wisdom frontline thank member president turner testimony thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"To get the #Covid19 crisis under control, it's crucial for leaders to listen to the wisdom of #nurses on the frontline. Thank you NNU member, and President of @mnnurses Mary Turner, RN for your moving testimony. And thank you @JoeBiden for listening. https://t.co/I2x88saTbo",to get the  crisis under control it's crucial for leaders to listen to the wisdom of  on the frontline thank you nnu member and president of  mary turner rn for your moving testimony and thank you  for listening ,2020-11-19 20:42:08+00:00
26766,26766,26766,26766,62193,everyone hype diana,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@victoriajane6 Exactly. She wasn’t the innocent one like everyone makes out; they were both as bad as each other I’ve never got the hype around Diana 🤷🏼‍♀️, exactly she wasn’t the innocent one like everyone makes out they were both as bad as each other i’ve never got the hype around diana ,2020-11-19 20:43:34+00:00
26767,26767,26767,26767,62192,date ticket,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@CBird_96 All dates have been moved to May? Original tickets will all be valid, all dates have been moved to may original tickets will all be valid,2020-11-19 20:48:54+00:00
26768,26768,26768,26768,65335,labor birth review,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1468433036309133,False,Preterm Labor and Birth: A Clinical Review https://t.co/4Vhos41Zg1 #RecommendedReading #Nurses #FOANed #CE https://t.co/y2dJx8RADt,preterm labor and birth a clinical review      ,2020-11-19 20:57:41+00:00
26769,26769,26769,26769,62191,facebook worry ticket date ticket,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@CBird_96 It was announced on their Facebook or somewhere I’m sure. Don’t worry I still don’t have my tickets and I bought them for the original dates 😂 Yeah all tickets are valid for the May tour!, it was announced on their facebook or somewhere i’m sure don’t worry i still don’t have my tickets and i bought them for the original dates  yeah all tickets are valid for the may tour,2020-11-19 20:57:55+00:00
26770,26770,26770,26770,62190,judge,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@CBird_96 I’m literally paying the £10 to watch the o2 then I’ll judge from there or I’ll be cancelling. Yeah I’m expecting A LOT from them!, i’m literally paying the  to watch the o then i’ll judge from there or i’ll be cancelling yeah i’m expecting a lot from them,2020-11-19 20:59:59+00:00
26771,26771,26771,26771,118452,person problem,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@SBCSDdgarcia This person has a problem. They need to be blocked! So sorry you are getting treated this way. 😢😢😢, this person has a problem they need to be blocked so sorry you are getting treated this way ,2020-11-19 21:08:46+00:00
26772,26772,26772,26772,118451,falo brother name,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"@K9Falo Aww, Falo, you have a new little brother! Does he have a name yet? 🥰🥰🥰🥰", aww falo you have a new little brother does he have a name yet ,2020-11-19 21:10:03+00:00
26773,26773,26773,26773,89133,joker painting,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1727863883199174,False,I don’t normally watch #ImACeleb but this joker in the painting 😂😂😂,i don’t normally watch  but this joker in the painting ,2020-11-19 21:36:55+00:00
26774,26774,26774,26774,43199,katie cafe pussy someone need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Katie: did you know there was a kitty cafe in Nottingham? “Yes” Katie: I’m surprised you never went there to get all the pussy 😏 Someone collect her a need to be sick,katie did you know there was a kitty cafe in nottingham yes katie i’m surprised you never went there to get all the pussy  someone collect her a need to be sick,2020-11-19 22:20:22+00:00
26775,26775,26775,26775,121263,stuff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@jennifersterri1 Where do you find this stuff😂😂, where do you find this stuff,2020-11-19 22:27:45+00:00
26776,26776,26776,26776,44622,public nurse position rule aunt dinner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0556334228652483,False,"Agreed- the public can help by not putting nurses in this position. Follow the rules, you can see your aunt for dinner later. https://t.co/1tLLn96QMM",agreed the public can help by not putting nurses in this position follow the rules you can see your aunt for dinner later ,2020-11-19 22:51:09+00:00
26777,26777,26777,26777,44621,anyall,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0634110514062307,True,@pediradnurse Any/all, anyall,2020-11-19 22:51:40+00:00
26778,26778,26778,26778,77802,bioinformatics collection resistance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.823853400874964,False,Evolutionary Bioinformatics has many open special collections to submit to including this one on #antimicrobial resistance. @EvoBioinfo #openaccess https://t.co/MvitanmBPl,evolutionary bioinformatics has many open special collections to submit to including this one on  resistance   ,2020-11-19 23:00:23+00:00
26779,26779,26779,26779,98134,maillard reaction food,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Maillard reaction... Me vs food...,maillard reaction me vs food,2020-11-19 23:35:12+00:00
26780,26780,26780,26780,98133,fryer year,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.8022322984644378,False,Air fryers have been around for 10 years?!!! Which planet do I belong!!! 😱😱😱 #kitchenhacks #lifehack #healthierlife,air fryers have been around for years which planet do i belong    ,2020-11-19 23:40:06+00:00
26781,26781,26781,26781,98132,karon mupalit friday,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@krayilicious Karon pko mupalit dam sa black friday!!!! 😆😆😆😆😆, karon pko mupalit dam sa black friday ,2020-11-19 23:42:07+00:00
26782,26782,26782,26782,98131,fryer kapoyan luto daghan dishwasher,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,1.0,False,@krayilicious Unsay air fryer nmo dam? Kapoyan kog luto kay daghan hugasan.. wai dishwasher akong flat 😆😆😆, unsay air fryer nmo dam kapoyan kog luto kay daghan hugasan wai dishwasher akong flat ,2020-11-19 23:43:13+00:00
26783,26783,26783,26783,98130,ikaw ninja atngan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3637881716823755,False,@krayilicious Ikaw na kaduha nagingon na happy sa ninja! Mao na gyud ni ako atngan 😅, ikaw na kaduha nagingon na happy sa ninja mao na gyud ni ako atngan ,2020-11-19 23:44:56+00:00
26784,26784,26784,26784,77801,effect cystatin impairment adult article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What are the effects of cystatin C on #cognitive impairment in older Chinese adults? Check out this article to find out more. https://t.co/CGdHgziAIl,what are the effects of cystatin c on  impairment in older chinese adults check out this article to find out more ,2020-11-20 00:00:20+00:00
26785,26785,26785,26785,121262,gnome,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Bemyfriend67 Two gnomes dancing, two gnomes dancing,2020-11-20 00:15:44+00:00
26786,26786,26786,26786,118450,account,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4168774885610716,False,@MuscuttRachel @MikeMuscutt Account is already suspended. 👍👍,  account is already suspended ,2020-11-20 00:30:13+00:00
26787,26787,26787,26787,118449,account,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MikeMuscutt The account is already suspended. 👍👍, the account is already suspended ,2020-11-20 00:30:40+00:00
26788,26788,26788,26788,48455,movement class street journal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,The Movement to Modernize Math Class - The Wall Street Journal https://t.co/aS4oXYH999,the movement to modernize math class  the wall street journal ,2020-11-20 01:29:07+00:00
26789,26789,26789,26789,29619,research action award recipient fauci wakefield proud fight disease,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1809611151488374,False,"NNU is honored to have our very own @NNUBonnie among this year's @TAGTeam_Tweets Research in Action Awards recipients alongside Dr. Anthony S. Fauci, Wakefield, and @sharonstone. Proud to be with you in fight to address infectious disease, and to commemorate those we’ve lost. https://t.co/F2uUl56yll",nnu is honored to have our very own  among this year's  research in action awards recipients alongside dr anthony s fauci wakefield and  proud to be with you in fight to address infectious disease and to commemorate those we’ve lost ,2020-11-20 03:06:01+00:00
26790,26790,26790,26790,66350,assignment school tonight weird,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Submitted my last assignment for grad school tonight. I feel... WEIRD.,submitted my last assignment for grad school tonight i feel weird,2020-11-20 03:08:03+00:00
26791,26791,26791,26791,66349,someone,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.7394979152279572,True,Find someone who will cry over New Year’s Eve with you @ZLMaynard,find someone who will cry over new year’s eve with you ,2020-11-20 03:21:52+00:00
26792,26792,26792,26792,77800,relationship kidney failure adult category,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0573715751334024,False,Investigate the relationship between age and kidney failure in adults with category 4 chronic #kidneydisease. @CSNSCN https://t.co/cE77kh9s7b,investigate the relationship between age and kidney failure in adults with category chronic   ,2020-11-20 07:00:17+00:00
26793,26793,26793,26793,109263,campaign minute please support staff,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,"I’ve just emailed my MP about @theRCN’s #FairPayForNursing campaign. It only takes a minute – please show your support for nursing staff, like me, by emailing your MP https://t.co/iCP47iAUhH @DrBenSpencer",i’ve just emailed my mp about s  campaign it only takes a minute  please show your support for nursing staff like me by emailing your mp  ,2020-11-20 07:15:06+00:00
26794,26794,26794,26794,5546,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1921072030753667,True,@charlottexcook3 @sheffhallamuni So glad you are sticking together and supporting each other in these difficult times. 🥰,  so glad you are sticking together and supporting each other in these difficult times ,2020-11-20 07:46:19+00:00
26795,26795,26795,26795,5545,someone essay crack someone mention assignment,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@charlottexcook3 @PamKeithWriter Someone trying to sell essays. They pop out of the cracks whenever someone mentions assignments! 🥸,  someone trying to sell essays they pop out of the cracks whenever someone mentions assignments ,2020-11-20 07:47:18+00:00
26796,26796,26796,26796,5544,class,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6576386466252988,False,To our class of 2020 #hallamalumni https://t.co/Nld3MTW7Wr,to our class of  ,2020-11-20 07:50:05+00:00
26797,26797,26797,26797,36984,shift livestreams,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9829249261384898,False,I have to wear a uniform but this is waiting for the end of my shift #Tshirtday @BBC6Music also @IanProwse is doing one of his fab lockdown livestreams tonight https://t.co/5TTioQpv9W,i have to wear a uniform but this is waiting for the end of my shift   also  is doing one of his fab lockdown livestreams tonight ,2020-11-20 08:07:54+00:00
26798,26798,26798,26798,77799,insight twitter apprach life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Insights from Twitter on applying a solution-focused apprach to life with #diabetes @ADCESdiabetes https://t.co/BraqkFmcP2,insights from twitter on applying a solutionfocused apprach to life with   ,2020-11-20 08:30:07+00:00
26799,26799,26799,26799,4265,event website,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,G20 Follow the live events of the #G20RiyadhSummit through the official website. https://t.co/ahsatxDUkD,g follow the live events of the  through the official website ,2020-11-20 08:34:53+00:00
26800,26800,26800,26800,97460,covid film awakening site paper topic encephalitis lethargica,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,I have been thinking about long covid and the film awakenings. Site enough there is a paper out on the topic: From encephalitis lethargica to COVID-19: Is there another epidemic ahead? https://t.co/yC9q3VTGCT,i have been thinking about long covid and the film awakenings site enough there is a paper out on the topic from encephalitis lethargica to covid is there another epidemic ahead ,2020-11-20 08:44:25+00:00
26801,26801,26801,26801,105595,space activity food tuesday,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,"If you'd like to find out how to utilise your school's outdoor space for seasonal activities and learning more about food, join our 'Outdoor learning' webinar next Tuesday at 3.45pm 👉https://t.co/uSNh4K4jSd https://t.co/aJDR9rhA2J",if you'd like to find out how to utilise your school's outdoor space for seasonal activities and learning more about food join our outdoor learning webinar next tuesday at  ,2020-11-20 10:00:48+00:00
26802,26802,26802,26802,105594,motivation outdoors time year greenspace activity idea family scavenger hunt time sofa,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Finding the motivation to get outdoors can be difficult at this time of year. We love these green-space activity ideas - like a family scavenger hunt 🍂 or searching for fungi 🍄 Is it time to 'shrug off the sofa'? @SoilAssociation #FFLGetTogethers https://t.co/cNM0Vt8J6B https://t.co/ciGygAL8J8,finding the motivation to get outdoors can be difficult at this time of year we love these greenspace activity ideas  like a family scavenger hunt  or searching for fungi  is it time to shrug off the sofa    ,2020-11-20 10:15:05+00:00
26803,26803,26803,26803,98129,sale,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@yzagurl Sale na 😆😆, sale na ,2020-11-20 10:29:49+00:00
26804,26804,26804,26804,5543,weekend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6067200539770171,True,Open day this weekend https://t.co/phJCrySSRn,open day this weekend ,2020-11-20 10:34:01+00:00
26805,26805,26805,26805,102684,fear time loss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@I_Am_Concerned That happened with my son but I was there when he stopped breathing and managed to resuscitate him as I am a nurse ! That was always my fear that this would happen and I would not be there he next time! I am so sorry for your loss and I can really understand 😔😞💐💐, that happened with my son but i was there when he stopped breathing and managed to resuscitate him as i am a nurse  that was always my fear that this would happen and i would not be there he next time i am so sorry for your loss and i can really understand ,2020-11-20 11:19:51+00:00
26806,26806,26806,26806,36983,road,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0791207266798383,False,@sawatkiss just driven past yours and saw the forest being delivered over the road 😁, just driven past yours and saw the forest being delivered over the road ,2020-11-20 11:43:20+00:00
26807,26807,26807,26807,56878,letter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1126644802448468,False,@TheSunnyOne2 Have u got the letter from your current gp?, have u got the letter from your current gp,2020-11-20 11:44:43+00:00
26808,26808,26808,26808,56877,work nursing shift,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2795270545949659,False,@rebeccawatson Me at work after an exhausting nursing shift https://t.co/pyo11SGA8a, me at work after an exhausting nursing shift ,2020-11-20 11:46:34+00:00
26809,26809,26809,26809,36982,tree bakery shop think,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@sawatkiss I am fancying a real one as my 2nd tree but would get it from Aigburth Vale bakery shop if I did I think, i am fancying a real one as my tree but would get it from aigburth vale bakery shop if i did i think,2020-11-20 11:56:37+00:00
26810,26810,26810,26810,65334,hospital health care worker call mask,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0240124731204119,False,Hospitals and Health Care Workers Issue a Call to Arms for Wearing Masks https://t.co/4Diwn8Gn3M,hospitals and health care workers issue a call to arms for wearing masks ,2020-11-20 12:33:27+00:00
26811,26811,26811,26811,105593,veggie colour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2070976861922148,False,Lots of veggie colours to brighten a dull day! Looks delicious @cheftonymulgrew 🫑🥕🥦👏 https://t.co/J3QTBYEAip,lots of veggie colours to brighten a dull day looks delicious   ,2020-11-20 12:38:03+00:00
26812,26812,26812,26812,13102,baby unit hand dragon decoration stocking christmas support holiday period family,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,We plan to give each of the 40 babies at the neonatal unit one of these gorgeous hand made dragon decorations in their stocking on Christmas Day. Your support helps us to make the holiday period just a little more festive for families in #tooting https://t.co/EUgxFA214Z,we plan to give each of the babies at the neonatal unit one of these gorgeous hand made dragon decorations in their stocking on christmas day your support helps us to make the holiday period just a little more festive for families in  ,2020-11-20 12:43:11+00:00
26813,26813,26813,26813,65333,article contact hour support people copd community setting impact pursedlips,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Read these articles FREE. Need CE? Pay just $27.95 for 5.3 contact hours. *Managing Stable COPD *Support for Older People with COPD in Community Settings *Validating the Impact of Teaching Pursed-Lips Breathing With Skype https://t.co/Vc7dTP9zLH #COPD #COPDAwarenessMonth https://t.co/UOHOs29hPF,read these articles free need ce pay just  for contact hours managing stable copd support for older people with copd in community settings validating the impact of teaching pursedlips breathing with skype    ,2020-11-20 12:57:52+00:00
26814,26814,26814,26814,43198,facetime momma momma drawer online person watch porn,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,On facetime to my momma and poppa Momma: I want some new bedside drawers but don’t like shopping online I like to go in person and see them Poppa: that’s why I don’t watch porn Av passed away,on facetime to my momma and poppa momma i want some new bedside drawers but don’t like shopping online i like to go in person and see them poppa that’s why i don’t watch porn av passed away,2020-11-20 13:19:52+00:00
26815,26815,26815,26815,105592,family food home recommendation school meal family need support govt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Families shouldn't have to choose between food or heating their home. The first recommendation of the @food_strategy is to extend the free school meals scheme. Now more than ever, families are in need of this vital support and Govt must act: https://t.co/irCPcvx5o2",families shouldn't have to choose between food or heating their home the first recommendation of the  is to extend the free school meals scheme now more than ever families are in need of this vital support and govt must act ,2020-11-20 13:51:34+00:00
26816,26816,26816,26816,56876,work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8794807577759385,True,"Yes, Ive been bullied at work. This is atrocious https://t.co/1lK29hwdI8",yes ive been bullied at work this is atrocious ,2020-11-20 14:00:37+00:00
26817,26817,26817,26817,30977,world proud,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The pandemic brought me closer to some incredible #femalefounders across the world - proud to see ⁦⁦@BevinMahon⁩ ⁦@buzshilpi⁩ ⁦@aidaxbakri⁩ among those profiled ⁦@ZoeDeanSmith⁩ ⁦@VitalVoices⁩ #GlobalEntrepreneurshipWeek https://t.co/sUXiNgLvdJ,the pandemic brought me closer to some incredible  across the world  proud to see    among those profiled    ,2020-11-20 14:06:18+00:00
26818,26818,26818,26818,36981,meeeeeee,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@kikerd Meeeeeee, meeeeeee,2020-11-20 14:27:10+00:00
26819,26819,26819,26819,44620,thank support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@alisonleary1 Thank you for all of your support 🙏, thank you for all of your support ,2020-11-20 14:47:22+00:00
26820,26820,26820,26820,44619,resource nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,3/ Some resources to support nurses right now: https://t.co/KGKH7SR6Kr,some resources to support nurses right now ,2020-11-20 14:51:04+00:00
26821,26821,26821,26821,44618,resource nurse text whatsapp message,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.582886168544669,False,"4/ More resources: https://t.co/zgr4tow0cF Still need more, especially those that can go straight to nurses, like texts or Whatsapp messages.",more resources  still need more especially those that can go straight to nurses like texts or whatsapp messages,2020-11-20 14:53:14+00:00
26822,26822,26822,26822,13101,couple dragon year xmas tree,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.9618033940758144,False,"@Sue_Affleck @StGeorgesTrust Hi Sue, I’m pretty sure the nnu already has a couple of the dragons that we bought last year. They’re really lovely and look super on Xmas trees",  hi sue i’m pretty sure the nnu already has a couple of the dragons that we bought last year they’re really lovely and look super on xmas trees,2020-11-20 14:57:40+00:00
26823,26823,26823,26823,13100,memory wale account instagram facebook,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@Sue_Affleck @StGeorgesTrust You can also buy them from ‘Mama Memory Makes’ in Wales (they have accounts on Instagram and on Facebook),  you can also buy them from mama memory makes in wales they have accounts on instagram and on facebook,2020-11-20 14:59:53+00:00
26824,26824,26824,26824,44617,fact,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3343724352479286,False,@KeriCrewsonMD Ha! The fact that I knew immediately is https://t.co/Sb3eYwstw4, ha the fact that i knew immediately is ,2020-11-20 15:05:33+00:00
26825,26825,26825,26825,14211,evaluation video please fill feedback form order access session,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6691335146384761,False,#CPHVA2020 delegates!. We are pleased to announce that the evaluation and videos are now on the website. Please fill in the feedback form in order to access the recorded sessions which can be found here https://t.co/zTx1HPulAm https://t.co/ZPGEJMSwr5, delegates we are pleased to announce that the evaluation and videos are now on the website please fill in the feedback form in order to access the recorded sessions which can be found here  ,2020-11-20 15:24:46+00:00
26826,26826,26826,26826,29618,grateful leader nurse action lack protection distress health care worker frontlines crisis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Grateful to finally have a national leader in @JoeBiden who is willing to listen to nurses and take bold action to address the the lack of protections and moral distress health care workers face on the frontlines of the #Covid19 crisis. https://t.co/fUdPEhd3Z2,grateful to finally have a national leader in  who is willing to listen to nurses and take bold action to address the the lack of protections and moral distress health care workers face on the frontlines of the  crisis ,2020-11-20 16:13:02+00:00
