,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
31875,31875,31875,eraser,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"eraser, on #Flickr https://t.co/jUp0zXvrjF #Photography https://t.co/UDbLX2Hzzr",eraser on    ,2021-01-18 15:48:25+00:00,None,0,None
31876,31876,31876,person comment newspaper article sofa,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,If I see one more person comment “who cares” on a newspaper article that they themselves are not interested in then I’ll ... well. I’ll quietly seethe from my sofa.,if i see one more person comment who cares on a newspaper article that they themselves are not interested in then i’ll  well i’ll quietly seethe from my sofa,2021-01-18 16:48:57+00:00,None,1,Positive
31877,31877,31877,henceforth,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5371916393106383,False,@f1nic @featherfusions Henceforth known as ‘the cow’,  henceforth known as the cow,2021-01-18 16:49:14+00:00,Life,0,None
31878,31878,31878,bugbear lack balance reporting bias name balance suit grime view,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3756651821077147,False,@deficit_the Totally agree - my main bugbear is the lack of balance in their reporting ( bias by any other name but the balance when it suits them ie Darren grimes et al to supposedly give the opposite view - lies are lies and they don’t call them out @bbcnews or @bbcnewsnight, totally agree  my main bugbear is the lack of balance in their reporting  bias by any other name but the balance when it suits them ie darren grimes et al to supposedly give the opposite view  lies are lies and they don’t call them out  or ,2021-01-18 16:49:44+00:00,Life,2,Negative
31879,31879,31879,doctor descent vaccine cell,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9442456531405748,False,"@DrAmirKhanGP @Brooksy_1611 I had a trainee doctor, of ghanaian descent, tell me a few days ago that he wouldn’t be having the vaccine because it contains foetal cells. 😳",  i had a trainee doctor of ghanaian descent tell me a few days ago that he wouldn’t be having the vaccine because it contains foetal cells ,2021-01-18 16:55:39+00:00,Life,2,Negative
31880,31880,31880,woman hair dress twunts woman hair,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Completely not a woman then, Im cis with short hair and tend not to wear dresses. Have been misgendered often, generally by twunts who think women cant have short hair. FFS https://t.co/Yr67CgbCqx",completely not a woman then im cis with short hair and tend not to wear dresses have been misgendered often generally by twunts who think women cant have short hair ffs ,2021-01-18 17:17:42+00:00,None,0,None
31881,31881,31881,youre welcome brain life chance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"“You’re welcome to infiltrate my brain whenever you like boy I’m working on infiltrating your life, give me a chance here 🙊😂",youre welcome to infiltrate my brain whenever you like boy i’m working on infiltrating your life give me a chance here ,2021-01-18 17:18:48+00:00,None,1,Positive
31882,31882,31882,emotion tomorrow brand love,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9335953519798652,False,@catlady_cez Sometimes you just need one of those days to release all your emotions lovely! You’ve got this. Tomorrow is a brand new day lots of love, sometimes you just need one of those days to release all your emotions lovely you’ve got this tomorrow is a brand new day lots of love,2021-01-18 17:19:55+00:00,Life,1,Positive
31883,31883,31883,yeah,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7562929587582347,True,@drkninja2k5 Yeah 🙄, yeah ,2021-01-18 17:21:10+00:00,None,0,None
31884,31884,31884,health care provider pain addiction learn work statewide pain addiction curriculum healthcare provider,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Educating health care providers about pain and addiction is key to addressing the #opiodcrisis. Learn about @AZDHS work to develop a statewide pain and addiction curriculum for healthcare providers in #PublicHealthReports https://t.co/Yxxfjezx5q,educating health care providers about pain and addiction is key to addressing the  learn about  work to develop a statewide pain and addiction curriculum for healthcare providers in  ,2021-01-18 17:30:09+00:00,None,2,Negative
31885,31885,31885,success crutch office chair space,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,"Success! I am now able to get to the loo using crutches instead of an office chair. I am still clumsy tho, so watch this space. #fracture #ouch #skillz https://t.co/QikpE2CF9M",success i am now able to get to the loo using crutches instead of an office chair i am still clumsy tho so watch this space    ,2021-01-18 17:31:20+00:00,Life,1,Positive
31886,31886,31886,union history martin luther problem society question,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7469843886261385,False,"As proud union nurses, we lift up the radical history of Martin Luther King Jr. and strive to address the systemic problems he pointed out in our society with questions like this. #MLKDay2021 #NurseTwitter https://t.co/b02hrEbpSf",as proud union nurses we lift up the radical history of martin luther king jr and strive to address the systemic problems he pointed out in our society with questions like this   ,2021-01-18 17:35:02+00:00,None,0,None
31887,31887,31887,super smash bros,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9121564324006576,True,@santiagoacnh @RobertoFCarmona Super Smash Bros,  super smash bros,2021-01-18 17:59:10+00:00,None,1,Positive
31888,31888,31888,hear,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7163485962505173,False,Hear hear. https://t.co/0xoWUs7hM8,hear hear ,2021-01-18 17:59:11+00:00,None,0,None
31889,31889,31889,shoe,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@lucymitv @ITVGranadaGamal @GranadaReports Enjoying watching the 2 of you together. Big shoes to fill but its so natural you both make it look easy.,   enjoying watching the of you together big shoes to fill but its so natural you both make it look easy,2021-01-18 18:27:31+00:00,None,1,Positive
31890,31890,31890,health health concern,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4566247316409811,False,@IPreserver @Bengaul @JuliaHB1 Public health is everyone’s health and concern!,   public health is everyone’s health and concern,2021-01-18 18:40:42+00:00,None,0,None
31891,31891,31891,please volunteer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@JuliaHB1 Please volunteer!, please volunteer,2021-01-18 18:43:04+00:00,None,1,Positive
31892,31892,31892,feel responsibility,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.7381763016059232,False,@ChelseaLaVecch @PatriotsSBLV @CP24 You moved in and continued to live there... it sucks yes and I feel for you but there is some personal responsibility in this,   you moved in and continued to live there it sucks yes and i feel for you but there is some personal responsibility in this,2021-01-18 18:45:33+00:00,Life,2,Negative
31893,31893,31893,mmmmmmsteak constellation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@featherfusions @f1nic Mmmmmm...steak constellation....,  mmmmmmsteak constellation,2021-01-18 18:50:40+00:00,None,0,None
31894,31894,31894,imagine brace hotter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7491489511460044,False,"@hawkhatesyou Imagine being hot, then getting braces and being HOTTER 😩", imagine being hot then getting braces and being hotter ,2021-01-18 18:50:43+00:00,None,0,None
31895,31895,31895,volunteer time people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@SteveGott6 @jakey06 @JuliaHB1 Go volunteer if you have time! People need you https://t.co/dip7k0vNsf,   go volunteer if you have time people need you ,2021-01-18 18:54:53+00:00,None,0,None
31896,31896,31896,damn,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1657331998498697,True,@PCGamesN Damn, damn,2021-01-18 18:57:19+00:00,None,2,Negative
31897,31897,31897,woman weight gain stress insomnia,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Women in particular suffered from #quarantine, reporting weight gain and increased #depression, stress, and insomnia @ACLifeMed https://t.co/zxUqbJ4Gs5",women in particular suffered from  reporting weight gain and increased  stress and insomnia  ,2021-01-18 19:00:27+00:00,None,2,Negative
31898,31898,31898,underscore health disparity decade determinant health priority commentary,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2141212404623922,False,#COVID-19 pandemic underscores racial health disparities that have persisted for decades. Social determinants of health should continue to be a priority for US #publichealth. Read commentary in #PublicHealthReports https://t.co/g7MN4XeJdA https://t.co/m875MgjYUR, pandemic underscores racial health disparities that have persisted for decades social determinants of health should continue to be a priority for us  read commentary in   ,2021-01-18 19:00:28+00:00,None,1,Positive
31899,31899,31899,nurse,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.5909540257605681,False,This thread ⬇️ we are loving the #nurseleadership being shown by so many nurses right now 💙 https://t.co/lUGvuWidpx,this thread  we are loving the  being shown by so many nurses right now  ,2021-01-18 19:02:03+00:00,Life,1,Positive
31900,31900,31900,someone streamer anyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Can someone point me to a female #streamer who doesn’t do #selfies?!? I’d really like to support more streamers like that... Anyone? #twitchstreamer #gamergirls #femalegamer,can someone point me to a female  who doesn’t do  i’d really like to support more streamers like that anyone   ,2021-01-18 19:05:34+00:00,None,1,Positive
31901,31901,31901,reason,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.2589524160286788,False,@Maggiew56700896 @NorthwayRuth @LindaChibuzor @chris_dlamini @ClaireHowells10 @Cathy_55555 @MarshaLTJones @ISAACDA52636008 @FiRodgers1 @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Karen_Manton @MaryReidy11 That’s one of the reasons I have tried hard to keep running throughout this.,                 that’s one of the reasons i have tried hard to keep running throughout this,2021-01-18 19:07:12+00:00,Life,0,None
31902,31902,31902,dick,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Dick https://t.co/5BjJBagF4s,dick ,2021-01-18 19:08:08+00:00,None,0,None
31903,31903,31903,running buddy coach,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@Maggiew56700896 @NorthwayRuth @LindaChibuzor @chris_dlamini @ClaireHowells10 @Cathy_55555 @MarshaLTJones @ISAACDA52636008 @FiRodgers1 @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Karen_Manton @MaryReidy11 A running buddy and coach says - you never regret the run you do and I have to admit that sometimes it’s hard but she is right 🤪,                 a running buddy and coach says  you never regret the run you do and i have to admit that sometimes it’s hard but she is right ,2021-01-18 19:13:07+00:00,None,2,Negative
31904,31904,31904,martin labor union justice community color people time legacy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Dr. Martin Luther King Jr. knew lifting labor and unions were essential to achieving economic justice for communities of color and low-income people. On this #MLKDay2021, let us make time to reflect on his radical legacy. #UnionStrong https://t.co/tvoIFL91qC",dr martin luther king jr knew lifting labor and unions were essential to achieving economic justice for communities of color and lowincome people on this  let us make time to reflect on his radical legacy  ,2021-01-18 19:15:02+00:00,None,2,Negative
31905,31905,31905,star grace danger,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@featherfusions @f1nic I’m not vegetarian. Star cow is in grace danger,  i’m not vegetarian star cow is in grace danger,2021-01-18 19:31:57+00:00,Life,0,None
31906,31906,31906,okay understand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1029916039318173,False,@catlady_cez That’s okay! They’ll understand, that’s okay they’ll understand,2021-01-18 19:32:07+00:00,None,1,Positive
31907,31907,31907,question video scorpion frog hour computer house nursing degree teach,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Currently answering questions on a video called the Scorpion amd the Frog because honestly? Not enough hours in the day nor computers in the house to study a nursing degree and teach three kids.,currently answering questions on a video called the scorpion amd the frog because honestly not enough hours in the day nor computers in the house to study a nursing degree and teach three kids,2021-01-18 19:32:53+00:00,None,1,Positive
31908,31908,31908,miss hoyle amlies grammar spelling,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2829465859391395,False,"“Ah Miss Hoyles, Amélie’s grammar and spelling has improved massively during lockdown! What’s your secret?” 🧐",ah miss hoyles amlies grammar and spelling has improved massively during lockdown what’s your secret ,2021-01-18 19:33:37+00:00,Life,0,None
31909,31909,31909,ffion girl,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Huge1s Poor Ffion 😂😂😂The girl deserves a medal 😂😂😂 https://t.co/RW5fPjrBaz, poor ffion the girl deserves a medal  ,2021-01-18 19:47:24+00:00,None,0,None
31910,31910,31910,topic,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7892163862268512,False,@DianaHeyes This would make a great #WeLDNs chat topic, this would make a great  chat topic,2021-01-18 20:02:15+00:00,Life,1,Positive
31911,31911,31911,sausage,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.6955911385750038,True,🤣 sausage #BreakingDad, sausage ,2021-01-18 20:14:40+00:00,Life,0,None
31912,31912,31912,student tonight lurk,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7747005417881074,False,Any student LD nurses out there joining the #TeaBrief tonight? We may have a little lurk... https://t.co/35ID8b6MAH,any student ld nurses out there joining the  tonight we may have a little lurk ,2021-01-18 20:17:50+00:00,None,0,None
31913,31913,31913,tweet chat love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@DianaHeyes We hope you’re feeling better and you continue to recover. If you do want to co-host a tweet chat about this we’d love to support you, we hope you’re feeling better and you continue to recover if you do want to cohost a tweet chat about this we’d love to support you,2021-01-18 20:21:40+00:00,None,1,Positive
31914,31914,31914,sendoff phil,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"So, lets put together #playlists for trumpf's sendoff. Starting with this. ""Phil Collins - In The Air Tonight "" https://t.co/T5nJFscbZ7",so lets put together  for trumpf's sendoff starting with this phil collins  in the air tonight  ,2021-01-18 20:30:44+00:00,None,0,None
31915,31915,31915,grandkids,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The grandkids..... just cruisin 😂😂😂😂😂😂😂😂😂😂 https://t.co/OBZuUAV2vg,the grandkids just cruisin  ,2021-01-18 20:51:57+00:00,None,0,None
31916,31916,31916,something,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0111057450472008,True,"You’ve just got in, you’ve sat down with your cup of tea. Wouldn’t having something to read be lovely. #weldns https://t.co/NkSFa5oCgx",you’ve just got in you’ve sat down with your cup of tea wouldn’t having something to read be lovely  ,2021-01-18 21:15:48+00:00,None,1,Positive
31917,31917,31917,family,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,What a lovely family #longlostfamily,what a lovely family ,2021-01-18 21:47:36+00:00,Life,1,Positive
31918,31918,31918,throat issue today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Ear, Nose Throat Journal's latest special issue is available to browse through today. #ENT #openaccess https://t.co/RuGVu925Nq",ear nose throat journal's latest special issue is available to browse through today   ,2021-01-18 22:00:21+00:00,None,1,Positive
31919,31919,31919,makeup person washington tonight,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3943576506341823,False,Tom Bradby's makeup person in Washington has been a bit enthusiastic tonight 😳,tom bradby's makeup person in washington has been a bit enthusiastic tonight ,2021-01-18 22:09:01+00:00,Life,1,Positive
31920,31920,31920,talk month everyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Giving a talk next month- everyone welcome #NurseTwitter https://t.co/2aCRdbvOPs,giving a talk next month everyone welcome  ,2021-01-18 22:23:34+00:00,None,1,Positive
31921,31921,31921,weird thread thing people sleep sleep room,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7103752735197371,False,"Weird was just browsing a thread about things people say/do in their sleep and middle just shouted ""that is vile"" in his sleep in e next room.",weird was just browsing a thread about things people saydo in their sleep and middle just shouted that is vile in his sleep in e next room,2021-01-18 22:41:51+00:00,Work,2,Negative
31922,31922,31922,morning light evening moment nothing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Glorious ... mornings I’m walking into the light and evenings I’m racing to catch the last moments before it dips. Nothing quite like it https://t.co/lnrkNXVvZB,glorious  mornings i’m walking into the light and evenings i’m racing to catch the last moments before it dips nothing quite like it ,2021-01-18 22:56:28+00:00,None,1,Positive
31923,31923,31923,colleague today meryl creighton mccallion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8171363235062884,False,Great day orientating with SET colleagues at the Nightingale today @KateJoh34657383 @LisaLloyd63 @Lyndaneill2 @Taraclinton2 @PamO890 @lyndseyadamson at meryl creighton @jenniferard at Maureen mccallion https://t.co/WEW9z8gH5S,great day orientating with set colleagues at the nightingale today       at meryl creighton  at maureen mccallion ,2021-01-18 23:02:41+00:00,None,1,Positive
31924,31924,31924,imago candidate,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4755777770864232,False,@JonesHowdareyou One imagines whom they reject as candidates ?, one imagines whom they reject as candidates ,2021-01-18 23:02:48+00:00,None,2,Negative
31925,31925,31925,mind boggles budget line item month hair,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@jessiekallen @ketaminh So my mind boggles at the budget line item of $1000 per month for hair,  so my mind boggles at the budget line item of  per month for hair,2021-01-18 23:05:47+00:00,None,0,None
31926,31926,31926,skill nurse skill anything,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9875821578417812,False,Essential Skills for Nurses: Skills that are Anything but “Soft” https://t.co/YwlWtAnu39,essential skills for nurses skills that are anything but soft ,2021-01-18 23:06:16+00:00,None,0,None
31927,31927,31927,patient,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,#workingtogether to support critically Ill patients #NightingaleSurfers https://t.co/J91ob7Og9i, to support critically ill patients  ,2021-01-18 23:30:42+00:00,Life,1,Positive
31928,31928,31928,woman child people street woman dignity respect story,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"There is another way to honour these women and their children - people flocked the streets to welcome the women at #DublinHonoursMagdalenes - dignity, respect and above all else we listened and heard their stories - we should (post-Covid) honour the #MotherAndBabyHomesSurvivors https://t.co/3qwrJ2vWxY",there is another way to honour these women and their children  people flocked the streets to welcome the women at   dignity respect and above all else we listened and heard their stories  we should postcovid honour the  ,2021-01-19 00:20:16+00:00,None,1,Positive
31929,31929,31929,look move,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.99483096217375,False,Look at those moves 💕 https://t.co/qg3BeGoD0q,look at those moves  ,2021-01-19 01:06:10+00:00,None,0,None
31930,31930,31930,twitter phone pain print format,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"As if Twitter on a phone isn't already a pain, now the print format is next to microscopic.",as if twitter on a phone isn't already a pain now the print format is next to microscopic,2021-01-19 01:09:31+00:00,None,2,Negative
31931,31931,31931,thank venue,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7488179565075979,False,"@KathyReid5 Thank you! It’ll be live-streamed for 8 AM here, but would happily repeat if there was another venue", thank you it’ll be livestreamed for am here but would happily repeat if there was another venue,2021-01-19 01:15:35+00:00,None,1,Positive
31932,31932,31932,canada hcps,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5493261822715885,False,Canada- this is our HCPs who are responsible 😳 https://t.co/x3HtOtr9Wa,canada this is our hcps who are responsible  ,2021-01-19 01:31:24+00:00,None,0,None
31933,31933,31933,area patient health issue casualty pandemic infection rate life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3002014456079273,False,Sadly it’s not just the young. In my area so many patients are emerging who have never had mental health issues before. The unseen often unnoticed casualties of a relentless pandemic. We all need to do our bit to get this infection rate down. So we can remember the joys of life https://t.co/Eo8tCUeQmQ,sadly it’s not just the young in my area so many patients are emerging who have never had mental health issues before the unseen often unnoticed casualties of a relentless pandemic we all need to do our bit to get this infection rate down so we can remember the joys of life ,2021-01-19 01:35:23+00:00,None,0,None
31934,31934,31934,awake,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,Wow. I am WIDE awake.,wow i am wide awake,2021-01-19 02:50:06+00:00,None,1,Positive
31935,31935,31935,hero thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Hey Heroes2021 thanks for the follow!,hey heroes thanks for the follow,2021-01-19 03:26:40+00:00,None,1,Positive
31936,31936,31936,study classification disease revision definition rejection kidney failure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This study validates the International Classification of Disease 10th Revision definition for #kidney #transplant rejection and for kidney transplant failure. @CSNSCN https://t.co/4gk78EguGM,this study validates the international classification of disease revision definition for   rejection and for kidney transplant failure  ,2021-01-19 04:30:03+00:00,None,2,Negative
31937,31937,31937,knowledge woman ethiopia determinant,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Find out more about the knowledge that women have in Ethiopia about #cervial #cancer and its determinants. @CancerControl_ https://t.co/7w9saZEBky,find out more about the knowledge that women have in ethiopia about   and its determinants  ,2021-01-19 06:00:13+00:00,None,1,Positive
31938,31938,31938,patient attitude prosthesis placement paper,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6982197303090503,False,Assess patient attitudes toward testicular prosthesis placement after #orchiectomy in this #openaccess paper. @AmJMensHealth https://t.co/tQG7613LON,assess patient attitudes toward testicular prosthesis placement after  in this  paper  ,2021-01-19 06:00:13+00:00,None,0,None
31939,31939,31939,journal health collection equity today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1361912078393761,False,American Journal of Men's Health has recently published a Special Collection on Promoting #Men's #Health Equity. Check it out today. @AmJMensHealth @DrDMGriffith @CRMHVanderbilt https://t.co/hGgQBG6r1N,american journal of men's health has recently published a special collection on promoting s  equity check it out today    ,2021-01-19 06:00:13+00:00,None,1,Positive
31940,31940,31940,people buzzard persecute hunt animal ability garda park ranger effort wildlife crime,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1632038015524199,False,"Hard to believe that people would intentionally poison buzzards or persecute and hunt wild animals, but they do - at least this will bolster our abilities to prosecute them 👇 Gardaí to train park rangers in effort to tackle wildlife crime https://t.co/nuAEzlNDyj",hard to believe that people would intentionally poison buzzards or persecute and hunt wild animals but they do  at least this will bolster our abilities to prosecute them  garda to train park rangers in effort to tackle wildlife crime ,2021-01-19 06:00:55+00:00,None,2,Negative
31941,31941,31941,thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,Hey B4Grad thanks for the follow!,hey bgrad thanks for the follow,2021-01-19 06:26:22+00:00,None,1,Positive
31942,31942,31942,nursing home army medium,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Nursing home calls in army but hits out at social media commentary https://t.co/TNbf7EXxtn,nursing home calls in army but hits out at social media commentary ,2021-01-19 06:44:09+00:00,None,0,None
31943,31943,31943,child abuse victim,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Female child sex abuse 'remains taboo' while victims struggle https://t.co/TJaREaKYjE,female child sex abuse remains taboo while victims struggle ,2021-01-19 06:58:10+00:00,None,2,Negative
31944,31944,31944,point rain,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3833841086355598,False,I’m telling myself to get out of the car... you can only get wet once right? We should get double points for walking in rain like this #irishweather https://t.co/1zDN2iV0fl,i’m telling myself to get out of the car you can only get wet once right we should get double points for walking in rain like this  ,2021-01-19 06:58:36+00:00,None,0,None
31945,31945,31945,oxford research threat resistance interest,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,Oxford research tackles threat of antibiotic resistance. Of interest to you ⁦@_Hales_B⁩ https://t.co/LQQlJ0B70V,oxford research tackles threat of antibiotic resistance of interest to you  ,2021-01-19 06:59:48+00:00,Life,0,None
31946,31946,31946,mistake thing people life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1821499279707196,False,@greggwatson90 Good for you - we all make mistakes but the thing is to learn from them and carry on. Well done you for apologising - now move on and jet the nasty people get on with their nasty lives. 😘😘, good for you  we all make mistakes but the thing is to learn from them and carry on well done you for apologising  now move on and jet the nasty people get on with their nasty lives ,2021-01-19 07:03:44+00:00,None,2,Negative
31947,31947,31947,colleague,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7086571403915245,False,@cshannon1971 @KateJoh34657383 @LisaLloyd63 @Lyndaneill2 @Taraclinton2 @PamO890 @lyndseyadamson @jenniferard Great sharing learning from each other with @setrust colleagues,        great sharing learning from each other with  colleagues,2021-01-19 07:04:46+00:00,None,1,Positive
31948,31948,31948,tonight tonight woahoh,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"(Me to tonight’s chat) Waiting for tonight (oh oh), when you would be here in my arms, waiting for tonight (uh woahoh) when you will be here in my arms. #WeLDNs https://t.co/NkSFa5oCgx",me to tonight’s chat waiting for tonight oh oh when you would be here in my arms waiting for tonight uh woahoh when you will be here in my arms  ,2021-01-19 07:59:46+00:00,None,0,None
31949,31949,31949,hand study test syndrome class analysis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This HAND study compares 6 #diagnostic tests for #CarpalTunnel syndrome using latent class analysis @HandSurgeryAssn https://t.co/UFDJufo4ln,this hand study compares  tests for  syndrome using latent class analysis  ,2021-01-19 08:00:22+00:00,None,0,None
31950,31950,31950,nursing hospital guildford stomach patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0783939867523802,False,@WeCYPnurses I remember wearing a posh nursing hat at a private hospital in Guildford. I can also remember apologising when taking out stomach staples. The patient kept saying “it’s ok you are not hurting me.”, i remember wearing a posh nursing hat at a private hospital in guildford i can also remember apologising when taking out stomach staples the patient kept saying its ok you are not hurting me,2021-01-19 08:12:11+00:00,None,0,None
31951,31951,31951,something pack something maternity pant shop,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8696657251340388,False,"@meggshateseggs 100% get something for mum.. pamper pack or something... maternity pants, breast pads are also useful and not always available in smaller shops!", get something for mum pamper pack or something maternity pants breast pads are also useful and not always available in smaller shops,2021-01-19 08:52:11+00:00,Life,1,Positive
