,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
26203,26203,26203,26203,5553,lizzie,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Eallchurch2015 Well done Lizzie! 🥳, well done lizzie ,2020-11-12 21:11:13+00:00
26204,26204,26204,26204,37019,banana toast shamers,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.330971799487819,False,"@Baddiel I have it with banana on toast, or sometime just straight out the jar. Shamers can feck right off", i have it with banana on toast or sometime just straight out the jar shamers can feck right off,2020-11-12 21:28:55+00:00
26205,26205,26205,26205,37018,forehead yesterday bruising tomorrow,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.4944603411917591,False,"Had a minor op on my forehead yesterday and after thinking I'd escaped the bruising he told me I would get, tonight I have slowly developed 2 black eyes. Am fascinated and keep taking pics of them. I am 52 tomorrow 😄",had a minor op on my forehead yesterday and after thinking i'd escaped the bruising he told me i would get tonight i have slowly developed black eyes am fascinated and keep taking pics of them i am tomorrow ,2020-11-12 21:33:06+00:00
26206,26206,26206,26206,89157,walk,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1080563689273747,False,More autumn walks needed 👌🏼🍂🥾🌲 https://t.co/6vPGE6BaDf,more autumn walks needed  ,2020-11-12 21:57:18+00:00
26207,26207,26207,26207,37017,nightmare,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7149691560551563,False,@4242Bruce Wouldn't want you to have nightmares, wouldn't want you to have nightmares,2020-11-12 22:12:22+00:00
26208,26208,26208,26208,102689,sshhh wane,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MrStevenCree Sshhh you will wake up the wane !! 💙💙💙💙💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿, sshhh you will wake up the wane  ,2020-11-12 22:24:52+00:00
26209,26209,26209,26209,37016,cheer thing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Mikelew1980 Cheers Friday 13th is not always a bad thing 😀, cheers friday is not always a bad thing ,2020-11-12 22:35:25+00:00
26210,26210,26210,26210,37015,week,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,@Mikelew1980 Have been off all week, have been off all week,2020-11-12 22:37:03+00:00
26211,26211,26211,26211,37014,list,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@Mikelew1980 Bet you don't! Get working through your waiting lists now 😄, bet you dont get working through your waiting lists now ,2020-11-12 22:48:10+00:00
26212,26212,26212,26212,118474,buck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@countyk9guy Wowzer! You going for a buck or a doe?, wowzer you going for a buck or a doe,2020-11-12 22:55:50+00:00
26213,26213,26213,26213,118473,nobrainer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0992444102797888,False,"@litenaska You are eating for two, so that should be a no-brainer!", you are eating for two so that should be a nobrainer,2020-11-12 22:56:57+00:00
26214,26214,26214,26214,37013,staff student sorry,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8270594439879982,False,"@Mikelew1980 All OK really. New staff seem good. Have got students again now, feel sorry for them", all ok really new staff seem good have got students again now feel sorry for them,2020-11-12 23:03:07+00:00
26215,26215,26215,26215,37012,news covid,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Mikelew1980 Good news i can use my covid carparking pass again now though! Am delighted 😄, good news i can use my covid carparking pass again now though am delighted ,2020-11-12 23:05:35+00:00
26216,26216,26216,26216,66354,gripe people stuff peasant,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6616582725089515,False,"My gripe of the day Why do FAMOUS RICH people get FREE STUFF Send it to me, the peasant, who will wear it constantly and promote TF out of you.. not just once. Make THEM buy it.",my gripe of the day why do famous rich people get free stuff send it to me the peasant who will wear it constantly and promote tf out of you not just once make them buy it,2020-11-12 23:59:43+00:00
26217,26217,26217,26217,62227,world everything,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"So it’s Friday 13th 2020; the world is either going to totally implode on itself, or it’s going to cancel everything out... let’s see how this one goes",so it’s friday the world is either going to totally implode on itself or it’s going to cancel everything out let’s see how this one goes,2020-11-13 00:05:28+00:00
26218,26218,26218,26218,118472,thing turkey cranberry,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@OfcrZip My favorite thing to eat is the Turkey with some cranberry sauce in it. Yummy!!, my favorite thing to eat is the turkey with some cranberry sauce in it yummy,2020-11-13 00:34:38+00:00
26219,26219,26219,26219,118471,thank issue result,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.6578157580660831,False,"@LieutenantAngry Thank you for being up front about this issue. So many keep it to themselves, often with tragic results. 😢😢😢😢", thank you for being up front about this issue so many keep it to themselves often with tragic results ,2020-11-13 00:36:21+00:00
26220,26220,26220,26220,44644,trigger physician half measure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@CMOH_Alberta This was supposed to be the trigger to reinstate lockdown. I join Alberta’s physicians in saying we must go further. Voluntary half measures are not enough @jkenney, this was supposed to be the trigger to reinstate lockdown i join alberta’s physicians in saying we must go further voluntary half measures are not enough ,2020-11-13 01:03:48+00:00
26221,26221,26221,26221,121307,idea food bank basket store people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0545741483254669,False,What a great idea. They always have food bank baskets in the stores anyhow so can just pop them in there if not wanting to approach people. https://t.co/8PQST3hN81,what a great idea they always have food bank baskets in the stores anyhow so can just pop them in there if not wanting to approach people ,2020-11-13 01:15:49+00:00
26222,26222,26222,26222,89156,shift mile awake lunch break work shift,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.3749115336525344,False,"Seem to be back not wanting to run before my long day shift because I’m freaking myself out. Losing miles here.... 🙄 I’m literally wide awake now too. #sortyourselfoutlorna #irrationalfear I do run on my lunch break at work every shift, but I’ll get back to it 🤞🏻",seem to be back not wanting to run before my long day shift because i’m freaking myself out losing miles here  i’m literally wide awake now too   i do run on my lunch break at work every shift but i’ll get back to it ,2020-11-13 04:02:52+00:00
26223,26223,26223,26223,29661,frontline crisis county press conference friday injunction court appeal press release,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6999471148033891,False,Frontline RNs who have been struggling with the #Covid19 crisis racking #ElPaso County will hold a press conference Friday at 9:30 a.m. MT to condemn the injunction issued by the Eighth Court of Appeals. Press Release ➡️ https://t.co/WtR2EBtxKM https://t.co/W3h7fz6j80,frontline rns who have been struggling with the  crisis racking  county will hold a press conference friday at am mt to condemn the injunction issued by the eighth court of appeals press release   ,2020-11-13 06:09:31+00:00
26224,26224,26224,26224,129882,week meaning,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,All week I have dreamt about a white rat. So this is its meaning apparently https://t.co/8eOpC6M6k9,all week i have dreamt about a white rat so this is its meaning apparently ,2020-11-13 06:29:37+00:00
26225,26225,26225,26225,89155,dunno dark noise,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.6822831150599488,False,"@xplantrunner Dunno, dark and noises and just being ridiculous. I’ll get back to it....", dunno dark and noises and just being ridiculous i’ll get back to it,2020-11-13 06:53:14+00:00
26226,26226,26226,26226,89154,fine month awake yesterday today week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.49319209033143,False,"@xplantrunner I don’t normally I’m fine, just the last few months really. But I was wide awake to go yesterday and today and just didn’t... next week!", i don’t normally i’m fine just the last few months really but i was wide awake to go yesterday and today and just didnt next week,2020-11-13 07:12:06+00:00
26227,26227,26227,26227,62226,wanna tinder comment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Wanna feel self conscious about yourself? Get yourself on tinder and have 9/10 guys all comment on the way you smile 🤷🏼‍♀️,wanna feel self conscious about yourself get yourself on tinder and have guys all comment on the way you smile ,2020-11-13 07:14:58+00:00
26228,26228,26228,26228,77830,pattern determinant service tribals,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9776000304831842,False,Learn all about the pattern and determinants of #maternal and #childhealthcare services among tribals https://t.co/uj5RoOtADr,learn all about the pattern and determinants of  and  services among tribals ,2020-11-13 07:15:03+00:00
26229,26229,26229,26229,77829,cause,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Are you interested in finding out more about #hematuria and the potential causes of it? Read more here! @AmJMensHealth https://t.co/MwRHn4h18F,are you interested in finding out more about  and the potential causes of it read more here  ,2020-11-13 07:30:07+00:00
26230,26230,26230,26230,89153,time hope,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0443967319681871,True,@xplantrunner Not at 4am 🤭 Next time I’m on a long day I’ll do it 💪🏻 Hope you’re ok!, not at  next time i’m on a long day i’ll do it  hope you’re ok,2020-11-13 07:32:48+00:00
26231,26231,26231,26231,37011,nightmare,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2967413640964818,False,@4242Bruce Here you go..don't have nightmares now https://t.co/op5VzJwiA3, here you godont have nightmares now ,2020-11-13 07:47:27+00:00
26232,26232,26232,26232,89152,idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0465650881795706,False,@DellaHudsonFCA I definitely could do with one... great idea! Just no where to put it 😬, i definitely could do with one great idea just no where to put it ,2020-11-13 07:51:27+00:00
26233,26233,26233,26233,129881,thanks night week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.9552091276417956,False,@SlaneyMiles Aww thanks. Had it every night this week. 🥰🥰, aww thanks had it every night this week ,2020-11-13 07:54:58+00:00
26234,26234,26234,26234,77828,exposure loop barrier,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,From @DiabetesTechSoc: Exposure to closed loop barriers using #VR https://t.co/u3LStBBU0Q,from  exposure to closed loop barriers using  ,2020-11-13 08:00:22+00:00
26235,26235,26235,26235,37010,bruising feel tender eyebrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0786837299123925,False,@oneplanetmikey @4242Bruce I know am fascinated. But it hurts less now the bruising is coming out. Just feels tender over my left eyebrow,  i know am fascinated but it hurts less now the bruising is coming out just feels tender over my left eyebrow,2020-11-13 08:47:35+00:00
26236,26236,26236,26236,37009,gravity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@oneplanetmikey @4242Bruce Gravity i suppose?,  gravity i suppose,2020-11-13 08:48:53+00:00
26237,26237,26237,26237,30993,name woman news family closure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,We remember his name but not the 13 women who died because of him - this news might help their families to find some closure https://t.co/F59vX0xPLr,we remember his name but not the women who died because of him  this news might help their families to find some closure ,2020-11-13 08:58:25+00:00
26238,26238,26238,26238,102688,congratulation football team pride night serbia place euro,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9820204204272952,False,Congratulations to Scotland football team for restoring our pride last night by beating Serbia to gain a place in the Euros ! 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙💙💙💙💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙⚽️⚽️⚽️⚽️⚽️⚽️⚽️,congratulations to scotland football team for restoring our pride last night by beating serbia to gain a place in the euros  ,2020-11-13 09:03:49+00:00
26239,26239,26239,26239,102687,scotland martin football victory,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5387057410560294,False,@martin_compston Well done Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿⚽️💙🏴󠁧󠁢󠁳󠁣󠁴󠁿💙 And well done Martin showing how we Scots celebrate our football team’s victory 🍾🍾🍾🥂🥂🥂🥂🥃🥃🥃, well done scotland  and well done martin showing how we scots celebrate our football team’s victory ,2020-11-13 09:18:16+00:00
26240,26240,26240,26240,13117,news cathie well today hereby breastfeeding room care picture breastfeeding advice drop matter parent,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Amazing news from the nnu’s Cathie Wells today; ‘I hereby announce the new Breastfeeding Room in Special Care, ‘Open’ 😊 We’ve included a picture depicting our breastfeeding advice, ‘Every drop matters.’ Feedback from parents so far has been encouraging’ #tooting https://t.co/6hHVmBG1Wu",amazing news from the nnu’s cathie wells today i hereby announce the new breastfeeding room in special care open  we’ve included a picture depicting our breastfeeding advice every drop matters feedback from parents so far has been encouraging  ,2020-11-13 09:25:35+00:00
26241,26241,26241,26241,121306,politics family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Here's why Trump's niece doesn't think he'll run in 2024 - CNN Politics You can always count on family to keep you grounded huh? 😂😂😂 https://t.co/b1CmBADqMg,here's why trump's niece doesn't think he'll run in  cnn politics you can always count on family to keep you grounded huh  ,2020-11-13 09:30:54+00:00
26242,26242,26242,26242,37008,picture face like,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.4998631245255546,False,I am obsessed with taking pictures of my face. Is this what its like to be a young 'un these days 😁,i am obsessed with taking pictures of my face is this what its like to be a young un these days ,2020-11-13 09:45:50+00:00
26243,26243,26243,26243,89151,chocolate costa work break,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,When you go down for a friday hot chocolate at costa during your work break and it’s bloody shut.... #FirstWorldProblems https://t.co/awZpvRgVVZ,when you go down for a friday hot chocolate at costa during your work break and it’s bloody shut  ,2020-11-13 10:10:10+00:00
26244,26244,26244,26244,13116,thanks supporter fund transformation,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@KimCaddy Thanks - we are very grateful to all our supporters who donate funds to make meaningful transformations like this happen 🎖, thanks  we are very grateful to all our supporters who donate funds to make meaningful transformations like this happen ,2020-11-13 10:35:36+00:00
26245,26245,26245,26245,13115,thanks supporter donation transformation,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.977435725568538,False,@StGeorgesTrust Thanks - we are very grateful to our supporters who give donations to enable meaningful transformations to happen at the nnu 🎖, thanks  we are very grateful to our supporters who give donations to enable meaningful transformations to happen at the nnu ,2020-11-13 10:37:05+00:00
26246,26246,26246,26246,105606,diwali everybody festival today,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.3945188925502677,False,Happy Diwali to everybody celebrating the festival of light today✨🪔🎇 #Diwali2020 #FFLGetTogethers https://t.co/8IC4OVgJVA,happy diwali to everybody celebrating the festival of light today   ,2020-11-13 11:28:18+00:00
26247,26247,26247,26247,62225,freedom,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.6999262849226304,False,@accordinglydee Freedom! 🙌🏻😂, freedom ,2020-11-13 11:38:06+00:00
26248,26248,26248,26248,105605,board food work,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.0296527400589765,False,@BrunswickS13 @eatsmartsheff 👏We're thrilled to have you on board! Looking forward to working with you and seeing your great food and growing work 🍎🌿,  were thrilled to have you on board looking forward to working with you and seeing your great food and growing work ,2020-11-13 11:56:13+00:00
26249,26249,26249,26249,65359,change mind conversation karen fache faan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8337139502152768,False,"Making Change or Changing Minds? A Conversation with Karen Cox, PhD, RN, FACHE, FAAN https://t.co/AG22rXMKSG https://t.co/3roeSBui1u",making change or changing minds a conversation with karen cox phd rn fache faan  ,2020-11-13 12:01:27+00:00
26250,26250,26250,26250,62224,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2323954904845925,False,"10 years on, it’s FINALLY McFriday again 💖 @mcflymusic @ChrisMoyles https://t.co/GajDb1AzPC",years on it’s finally mcfriday again    ,2020-11-13 12:07:25+00:00
26251,26251,26251,26251,105604,apron activity winter,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.2928552042286729,False,Green aprons on for a green-fingered activity @stmarys_prep - winter veg is coming along well! 🥬 https://t.co/dtjR2tT5Wq,green aprons on for a greenfingered activity   winter veg is coming along well  ,2020-11-13 12:12:06+00:00
26252,26252,26252,26252,47159,human,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2813672063264375,False,@SapnaPa10198513 You are one of my favourite humans 🥰, you are one of my favourite humans ,2020-11-13 12:26:14+00:00
26253,26253,26253,26253,47158,team congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1891861581439882,False,@luke_wells07 @lancscricket My 2 nd team congratulations,  my nd team congratulations,2020-11-13 12:28:23+00:00
26254,26254,26254,26254,70019,others mistake judging others anxiety depression please someone dividing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@stevenspohn However we should not continue to judge others for an honest mistake!!! Judging others is also how anxiety and depression can happen!!! Without context, please don’t just assume someone is being trolly! Learn from them, understand them! We cannot keep dividing ppl!", however we should not continue to judge others for an honest mistake judging others is also how anxiety and depression can happen without context please don’t just assume someone is being trolly learn from them understand them we cannot keep dividing ppl,2020-11-13 13:54:11+00:00
26255,26255,26255,26255,30992,question liquid cooker,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8501756910984429,False,@thompa101 I know this might be a dumb question but you didn’t put any liquid in the slow cooker at all?, i know this might be a dumb question but you didn’t put any liquid in the slow cooker at all,2020-11-13 14:07:27+00:00
26256,26256,26256,26256,121305,kindness daughter cheesecake partner bday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0674813122503903,False,#worldkindnessday2020 kindness is my daughter making this gorgeous cheesecake for her partner bday and making sure her mum gets piece sneaked out 😂😂😂😂😍😍😍 https://t.co/W9dafdavKy, kindness is my daughter making this gorgeous cheesecake for her partner bday and making sure her mum gets piece sneaked out  ,2020-11-13 14:58:04+00:00
26257,26257,26257,26257,65358,collection nursing earn contact hour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0331952907388459,False,CE Collection: Forensic Nursing Earn 9.3 contact hours! https://t.co/SiVWIlXD3p #FNWeek #ForensicNurses #ForensicNursesWeek #ForensicNursing https://t.co/vEg33OBDsG,ce collection forensic nursing earn contact hours      ,2020-11-13 15:20:04+00:00
26258,26258,26258,26258,66353,anyone wanna animal okay,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0514966209387063,False,Does anyone wanna be my pal on animal crossing I know that’s weird okay just scroll on if not,does anyone wanna be my pal on animal crossing i know that’s weird okay just scroll on if not,2020-11-13 15:21:14+00:00
26259,26259,26259,26259,37007,someone road christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Someone in our road has the christmas tree up! 😁,someone in our road has the christmas tree up ,2020-11-13 15:35:12+00:00
26260,26260,26260,26260,34608,ride bath,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,just got back from a FAB ride🐴 to a lovely hot bubble bath😍🥰,just got back from a fab ride to a lovely hot bubble bath,2020-11-13 15:59:48+00:00
26261,26261,26261,26261,77827,reviewer cancer therapy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Interested in becoming a Reviewer for Integrative Cancer Therapies? #openaccess https://t.co/R4EQQDqv1H,interested in becoming a reviewer for integrative cancer therapies  ,2020-11-13 16:01:09+00:00
26262,26262,26262,26262,5552,thanks pleasure,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@nadenegchandler Thanks Nadene! It’s a pleasure 😊, thanks nadene it’s a pleasure ,2020-11-13 16:05:02+00:00
26263,26263,26263,26263,77826,health decision maker information research learn source support study recommendation community service task force,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Public Health decision makers need credible information based on unbiased research. Learn more about sources of support for studies that inform recommendations of the Community Preventive Services Task Force in #PublicHealthReports https://t.co/5TbFyjdCpR https://t.co/xTVSlddRR9,public health decision makers need credible information based on unbiased research learn more about sources of support for studies that inform recommendations of the community preventive services task force in   ,2020-11-13 16:15:08+00:00
26264,26264,26264,26264,77825,collection nursing continuum nursing research,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Open Special Collection on Nursing Across the #Cancer Continuum in Global Qualitative Nursing Research. @GQNRjournal #nursing https://t.co/h32ZyhbSx7,open special collection on nursing across the  continuum in global qualitative nursing research   ,2020-11-13 16:30:22+00:00
26265,26265,26265,26265,29660,nurse support paso order,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Nurses Speak Out in Support of El Paso Stay-At-Home Order https://t.co/5ymYnel9kW,nurses speak out in support of el paso stayathome order ,2020-11-13 16:31:13+00:00
26266,26266,26266,26266,97470,letter shout cousin delilah podcasts girl emotion thanks work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@jockowillink My two sons are big fans and you replied to their letters (thank you🙂). Please can you do a shout out to their cousin Delilah, who asks do you have many podcasts for girls, and any about emotions? Thanks and keep up the great work. https://t.co/ptfzOgUiK1", my two sons are big fans and you replied to their letters thank you please can you do a shout out to their cousin delilah who asks do you have many podcasts for girls and any about emotions thanks and keep up the great work ,2020-11-13 16:37:27+00:00
26267,26267,26267,26267,66352,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.887711188612171,True,Just @ me next time https://t.co/2HoBslRBP8,just  me next time ,2020-11-13 16:40:38+00:00
26268,26268,26268,26268,103977,roast christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@wildthingfoods Can I just have this for Sunday roast anyway!?! Never mind Christmas 🤤, can i just have this for sunday roast anyway never mind christmas ,2020-11-13 17:10:30+00:00
26269,26269,26269,26269,129880,home school proud mummy moment,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.9951359300051068,False,Coming home to find luke getting this from school. Proud mummy moment 💖💖💖💖 https://t.co/ew3Aj554q6,coming home to find luke getting this from school proud mummy moment  ,2020-11-13 17:36:26+00:00
26270,26270,26270,26270,129879,thank week ready weekend rest,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0368210241749208,True,Thank you to @SlaneyMiles @HelenforrestH @UHDBIPCT @UHDBTrust for being supportive during this week. Ready for the weekend to get some rest 💖💖,thank you to     for being supportive during this week ready for the weekend to get some rest ,2020-11-13 18:15:21+00:00
26271,26271,26271,26271,129878,anything team emotion week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0362764244740347,False,"@HelenforrestH @SlaneyMiles @UHDBIPCT @UHDBTrust Your welcome. Anything to help the team. It’s absolutely fine. I hope I came across ok. I was a little nervous, shocked and all emotions. See you next week 😊😊",    your welcome anything to help the team it’s absolutely fine i hope i came across ok i was a little nervous shocked and all emotions see you next week ,2020-11-13 18:22:19+00:00
26272,26272,26272,26272,89150,pocket,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,And NOW. Remembering I had this in my pocket and it’s now melted.... https://t.co/PxgxMcyHWk,and now remembering i had this in my pocket and it’s now melted ,2020-11-13 18:43:44+00:00
26273,26273,26273,26273,65357,care refresher nurse hemodynamics,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,New to critical care or need a refresher? Here's what you'll find inside our new Nurses Guide to Hemodynamics video! https://t.co/rzVZPpYctU https://t.co/GZOH2CObV5,new to critical care or need a refresher here's what you'll find inside our new nurses guide to hemodynamics video  ,2020-11-13 18:45:07+00:00
26274,26274,26274,26274,129877,idea,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5665613672192117,False,@gillogden66 This is a great idea 💡, this is a great idea ,2020-11-13 18:46:08+00:00
26275,26275,26275,26275,29659,tool risk assessment tool guide principle holiday season protection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Tools like the #Covid19 Risk Assessment Planning Tool can be helpful guides, but #nurses continue to advocate the precautionary principle, especially as the holiday season begins. We should always proceed with the MOST protections, not the least. https://t.co/LiGss0JuZK",tools like the  risk assessment planning tool can be helpful guides but  continue to advocate the precautionary principle especially as the holiday season begins we should always proceed with the most protections not the least ,2020-11-13 18:47:03+00:00
26276,26276,26276,26276,13114,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@TootComKitchen @AshleyDeanSLT @StGeorgesTrust Thank you!,   thank you,2020-11-13 18:56:52+00:00
26277,26277,26277,26277,29658,situation record infection hospitalization death county governor attorney general court accomplice tragedy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"""This situation is unsustainable, It's going to get worse if we continue to set new records every day in infections, hospitalizations and deaths here in #ElPaso County — with our governor, our attorney general and the court as accomplices to this tragedy."" https://t.co/VzZEZ6lwsN",this situation is unsustainable it's going to get worse if we continue to set new records every day in infections hospitalizations and deaths here in  county  with our governor our attorney general and the court as accomplices to this tragedy ,2020-11-13 20:00:13+00:00
26278,26278,26278,26278,121304,piccie fredster,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@BarssFreddie 😂😂😂 what you putting your piccie up for fredster😂😂😂😂,  what you putting your piccie up for fredster,2020-11-13 20:20:58+00:00
