,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
9400,9400,9400,ingredient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Make it out of different ingredients https://t.co/P7cjn9r2ty,make it out of different ingredients ,2020-02-20 11:53:08+00:00,None,0,None
9401,9401,9401,chocolate raisin texture,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1914868746125421,False,@nomadbakerdavid Chocolate. No raisins. I suppose I could get used to the texture., chocolate no raisins i suppose i could get used to the texture,2020-02-20 11:58:01+00:00,None,0,None
9402,9402,9402,book morning thing,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,"@jaz_palmer96 @CathyGlassUK I just finished this book this morning! Really made me think about things,",  i just finished this book this morning really made me think about things,2020-02-20 12:11:23+00:00,Life,0,None
9403,9403,9403,payer money money economy year food life benefit award,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,"“We felt that as the NHS uses tax payers money we should be putting that money back into the local economy."" @NorthBristolNHS celebrate 10 years of Food for Life Served Here and the benefits of the award: https://t.co/OyUfUadtKG #FFLSH https://t.co/PBGzVw6ygk",we felt that as the nhs uses tax payers money we should be putting that money back into the local economy  celebrate years of food for life served here and the benefits of the award   ,2020-02-20 12:20:11+00:00,Life,1,Positive
9404,9404,9404,life surgeon team brain premature baby george collins charity director,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2017218239623028,False,"‘My daughter’s life was saved by a surgeon his incredible team who operated on her brain when she was a tiny premature baby at St George’s.’ Sarah Collins, Charity Director, First Touch #tooting https://t.co/fm9qAP5sEf",my daughter’s life was saved by a surgeon his incredible team who operated on her brain when she was a tiny premature baby at st georges sarah collins charity director first touch  ,2020-02-20 12:34:19+00:00,None,1,Positive
9405,9405,9405,lack support resource occasion nurse leader,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.427399181411592,False,"@reepRN Usually lack of support or resources. Although on rare occasions it can be innovation, yet those nurses are usually shunned by leaders.", usually lack of support or resources although on rare occasions it can be innovation yet those nurses are usually shunned by leaders,2020-02-20 12:38:58+00:00,None,1,Positive
9406,9406,9406,baking repertoire,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MadAlix14 Is it not in your baking repertoire?, is it not in your baking repertoire,2020-02-20 13:46:53+00:00,None,0,None
9407,9407,9407,multibrief healthcare career transition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2950508817707882,False,MultiBrief: Healthcare career transitions: Why and how to make them happen https://t.co/n06DGkKM6R,multibrief healthcare career transitions why and how to make them happen ,2020-02-20 13:55:09+00:00,None,0,None
9408,9408,9408,report fruit consumption data show school child average portion fruit report,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Our latest #StateOfTheNation report shows that children’s fruit and veg consumption remains disappointingly low. The latest data shows that primary school children consume an average of only 2.5 portions of fruit and veg each day. Read the full report https://t.co/PcLQmLNzeX https://t.co/eI1w8u6D6o,our latest  report shows that children’s fruit and veg consumption remains disappointingly low the latest data shows that primary school children consume an average of only portions of fruit and veg each day read the full report  ,2020-02-20 14:30:52+00:00,None,2,Negative
9409,9409,9409,delegate food life conference regulation inspection school meal measure school meal health sustainability,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1025856966376143,False,Delegates at the Food for Life National Conference ranked Ofsted regulation inspection of school meals as the most important measures to help ensure that school meals are consistently better for health sustainability. Find out more about the day here: https://t.co/SbzfXEZce4 https://t.co/aQlrTNdDyS,delegates at the food for life national conference ranked ofsted regulation inspection of school meals as the most important measures to help ensure that school meals are consistently better for health sustainability find out more about the day here  ,2020-02-20 15:40:10+00:00,None,1,Positive
9410,9410,9410,police officer personnel choice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6575989902189832,False,"Ummmm. What the? Ridiculous. And also, I’m sure all female police officers and military personnel did NOT make their job choice depending on whether men would find them attractive. https://t.co/0YgokiKzyG",ummmm what the ridiculous and also i’m sure all female police officers and military personnel did not make their job choice depending on whether men would find them attractive ,2020-02-20 16:19:01+00:00,None,1,Positive
9411,9411,9411,thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,Hey Newman Dickey thanks for the follow!,hey newman dickey thanks for the follow,2020-02-20 17:01:31+00:00,None,1,Positive
9412,9412,9412,violence marketplace,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Can AI indentify guns fast enought to stop violence? - Marketplace https://t.co/hh3AT9Aujc,can ai indentify guns fast enought to stop violence  marketplace ,2020-02-20 17:10:13+00:00,None,0,None
9413,9413,9413,dunure scotland onsie,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TinyTunney It was at Dunure in Scotland the man in the red onsie, it was at dunure in scotland the man in the red onsie,2020-02-20 17:36:54+00:00,None,0,None
9414,9414,9414,coat,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0216662985229624,False,@TimDownie1 @JAMMFfangirl @STARZ @Outlander_STARZ You look so dazzling Tim ! For a red coat!,    you look so dazzling tim  for a red coat,2020-02-20 17:44:20+00:00,None,0,None
9415,9415,9415,thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1255719542536655,True,Hey Rod Garvin thanks for the follow!,hey rod garvin thanks for the follow,2020-02-20 18:01:10+00:00,None,1,Positive
9416,9416,9416,bottom,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@AndyWestTV @StarbucksUK @Mermaids_Gender Lol 😂 I’m sure it’s still a lovely bottom 😂,   lol  i’m sure it’s still a lovely bottom ,2020-02-20 18:24:32+00:00,None,1,Positive
9417,9417,9417,department labor video work,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Department of Labor video: #WB100: Our Purpose. Your Work. https://t.co/qBFOz7NEpe,department of labor video  our purpose your work ,2020-02-20 18:34:11+00:00,None,0,None
9418,9418,9418,psychology puzzle something life feel,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.5776013417969873,False,I feel like the psychology behind enjoying puzzles is actively putting something together when your own life feels like it’s falling apart 😅🧩,i feel like the psychology behind enjoying puzzles is actively putting something together when your own life feels like it’s falling apart ,2020-02-20 19:27:55+00:00,Life,1,Positive
9419,9419,9419,year asking friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0190969934931281,False,Is it ok for a 30 year old to be watching #PeterRabbit on #Netflix on her own? Asking for a friend.,is it ok for a year old to be watching  on  on her own asking for a friend,2020-02-20 19:41:39+00:00,None,1,Positive
9420,9420,9420,factor tech cnbc,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,What a small factor learned from big tech - CNBC And what #hospitals can learn from Marvin | #healthcare #nursing https://t.co/1gsotIjZAG,what a small factor learned from big tech  cnbc and what  can learn from marvin    ,2020-02-20 20:05:11+00:00,Life,0,None
9421,9421,9421,film,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@NinjaRunGirl It’s definitely fine!! And she would recommend the film too 😉, it’s definitely fine and she would recommend the film too ,2020-02-20 20:41:19+00:00,None,1,Positive
9422,9422,9422,awwwww,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@AthanasiaTrian1 @Robin08139490 @PustorinoGina @Pennyyo79 @TamiMa87574821 @JEACARD @odyssey158 @CostinaJ @caitrionambalfe @AngusAngels @hpeder @Tait1Kathy @MakkOlga @SamHeughan @judithannd23 @ScottJKyle1 @edie_rische Awwwww,                 awwwww,2020-02-20 20:47:02+00:00,None,0,None
9423,9423,9423,edie,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5339777079128715,False,@edie_rische @AthanasiaTrian1 @odyssey158 @CostinaJ @MakkOlga @GinaPustor123 @PustorinoGina @gioula74 @ritacristinadea @LilleS80 @DJZJCZ @LiseNilsson2 @Martina82403124 @SonjaNi41294318 @TamiMa87574821 @Tina_Bradley27 @visicilia @MamaG5439 Always a busy bee edie,                  always a busy bee edie,2020-02-20 21:19:38+00:00,Life,0,None
9424,9424,9424,tomorrow feedback week,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,Counting down to tomorrow!!!! #MHNursesDay #nursespromotingnursing We are all poised to celebrate the day. Lots of lovely feedback collected through the week. Can’t wait. How are you celebrating? https://t.co/8VfQOforqZ,counting down to tomorrow   we are all poised to celebrate the day lots of lovely feedback collected through the week can’t wait how are you celebrating ,2020-02-20 21:33:04+00:00,Life,1,Positive
9425,9425,9425,tory,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9527045623076272,False,@guardian @caitrionambalfe Terrible! Tories destroying NHS,  terrible tories destroying nhs,2020-02-20 22:33:38+00:00,None,2,Negative
9426,9426,9426,sussex county council health overview scrutiny committee cardiology cath hospital hastings sign petition,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"East Sussex County Council Health Overview Scrutiny Committee: Keep the Cardiology Cath Labs at the Conquest Hospital, Hastings, East Sussex - Sign the Petition! https://t.co/ZHi8yKDyKA via @UKChange",east sussex county council health overview scrutiny committee keep the cardiology cath labs at the conquest hospital hastings east sussex  sign the petition  via ,2020-02-20 23:21:36+00:00,Life,0,None
9427,9427,9427,pain world,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.9137184055975324,False,There sure is a lot of pain in the world isn’t there 😓,there sure is a lot of pain in the world isn’t there ,2020-02-20 23:27:55+00:00,Life,0,None
9428,9428,9428,people chill bath snuggle,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0081804946748727,False,@andyparmo I love it when people give us a run down of their completely mundane day. It usually ends with ‘now for chill in da bath and PJs and snuggles on the couch wiv my man’, i love it when people give us a run down of their completely mundane day it usually ends with now for chill in da bath and pjs and snuggles on the couch wiv my man,2020-02-21 00:14:33+00:00,Life,1,Positive
9429,9429,9429,thing passenger plane,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.4623012462702824,False,@ICUStat To get things moving they should put some passengers on top of the plane. https://t.co/PrdbSDwKsD, to get things moving they should put some passengers on top of the plane ,2020-02-21 01:33:38+00:00,Life,0,None
9430,9430,9430,connection system,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@SeanPDent When connection sucks or the system is slow https://t.co/5n87BhQdq1, when connection sucks or the system is slow ,2020-02-21 01:35:07+00:00,None,2,Negative
9431,9431,9431,cure everything,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.2150551084002553,False,@conny_conny1 @seasideshortie @DrSuperSalty @dr_admin @DrGolfShirt It’s cures everything according to some... 😒 https://t.co/sO9eOWuqDI,     it’s cures everything according to some  ,2020-02-21 01:48:54+00:00,Life,0,None
9432,9432,9432,week life infection hospital type deaf thing lord,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0902225323316832,False,"Had the worst week of my whole life with this chest infection. In and out of hospital, on several thousand different types of meds and now to top it off I’ve gone DEAF in both ears. I can’t hear A THING lord I am being tested",had the worst week of my whole life with this chest infection in and out of hospital on several thousand different types of meds and now to top it off i’ve gone deaf in both ears i can’t hear a thing lord i am being tested,2020-02-21 03:48:25+00:00,Life,2,Negative
9433,9433,9433,malcom thanks follow,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,Hey A Malcom thanks for the follow!,hey a malcom thanks for the follow,2020-02-21 06:38:16+00:00,Life,1,Positive
9434,9434,9434,food life cofounder conference week joinedup approach food whilst issue climate health sustainability,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Legendary Food for Life Co-founder @JeanetteOrrey opened our national conference last week, calling for a joined-up approach to improve children’s food, whilst addressing the interlinked issues of climate, health sustainability. Find out more here: https://t.co/jwQPnIOwh7 https://t.co/qVu4HfAq0W",legendary food for life cofounder  opened our national conference last week calling for a joinedup approach to improve children’s food whilst addressing the interlinked issues of climate health sustainability find out more here  ,2020-02-21 08:40:08+00:00,None,1,Positive
9435,9435,9435,togethers people food opportunity pancake recipe,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"The aim of Get Togethers is to bring people together through good food, so Pancake Day is the perfect opportunity! Find out more about hosting a Get Together and a delicious pancake recipe 😋 https://t.co/mIGixzntf9 @SoilAssociation https://t.co/ANAOdjoq6I",the aim of get togethers is to bring people together through good food so pancake day is the perfect opportunity find out more about hosting a get together and a delicious pancake recipe    ,2020-02-21 10:30:25+00:00,None,1,Positive
9436,9436,9436,grace,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9136729821046492,False,@samcaitgifs @odyssey158 Just full of grace,  just full of grace,2020-02-21 10:45:10+00:00,Life,1,Positive
9437,9437,9437,everyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2687919849186074,True,Have a great day everyone. https://t.co/2UWuhNUuah,have a great day everyone ,2020-02-21 10:54:29+00:00,None,1,Positive
9438,9438,9438,child cherry nursery resident saville park care home spending time sing song everyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Children from Cherry Tree Nursery joined the residents from Saville Park Care Home for a #FFLGetTogether. Spending time together, baking and enjoying a good old fashioned sing song was great fun for everyone. Find out more https://t.co/twa47kLvOW https://t.co/kfIK5hyugP",children from cherry tree nursery joined the residents from saville park care home for a  spending time together baking and enjoying a good old fashioned sing song was great fun for everyone find out more  ,2020-02-21 11:30:05+00:00,None,1,Positive
9439,9439,9439,team cneuro,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.4489269851223919,False,Go team Cneuro!!!!! 👍😁 https://t.co/K1WIfB0fWx,go team cneuro  ,2020-02-21 11:39:17+00:00,Life,0,None
9440,9440,9440,benji cutest competition cutest link photo,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Benji is in a cutest pup competition! I may be bias but I think he is the cutest! We would appreciate if you could follow this link and like the photo to vote for him!! https://t.co/5f4sz5ER5x,benji is in a cutest pup competition i may be bias but i think he is the cutest we would appreciate if you could follow this link and like the photo to vote for him ,2020-02-21 12:45:37+00:00,None,1,Positive
9441,9441,9441,unit nurse patient colleague food course body soul,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.02715116397848,False,#MHNursesDay2020 #nursespromotingnurses At our unit we are celebrating our nurses by giving them feedback from patients and colleagues. And food of course. #food for body and soul 💕 https://t.co/fqNZxsrkfG,  at our unit we are celebrating our nurses by giving them feedback from patients and colleagues and food of course  for body and soul  ,2020-02-21 13:54:02+00:00,Life,1,Positive
9442,9442,9442,feedback nurse role,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#MHNursesDay2020 some feedback from nurses about how they feel about their role 💕💕 https://t.co/S9i9uMS3gX, some feedback from nurses about how they feel about their role  ,2020-02-21 13:56:45+00:00,None,0,None
9443,9443,9443,nurse afternoon,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.0574855926640874,False,Some of our lovely nurses celebrating #MentalHealthNursesDay2020 it was a lovely afternoon https://t.co/G991oj3yoN,some of our lovely nurses celebrating  it was a lovely afternoon ,2020-02-21 15:21:22+00:00,Work,1,Positive
9444,9444,9444,nurse today role comment colleague patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#MHNursesDay2020 celebrating our nurses today with why they love the role and positive comments left by colleagues and patients 💕💕💕 https://t.co/pmJPtqajtG https://t.co/qt7bXFPX5X, celebrating our nurses today with why they love the role and positive comments left by colleagues and patients   ,2020-02-21 15:23:48+00:00,None,1,Positive
9445,9445,9445,school caterer result government cost support funding report,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Many school caterers are feeling financially stretched. As a result many are forced to breach government #SchoolFoodStandards to cut costs. We believe there should be adequate support funding to prevent this. Read our full #StateOfTheNation report https://t.co/gadlFWNv0F https://t.co/yLC63GB0ZS,many school caterers are feeling financially stretched as a result many are forced to breach government  to cut costs we believe there should be adequate support funding to prevent this read our full  report  ,2020-02-21 15:30:47+00:00,None,0,None
9446,9446,9446,herb garden staff restaurant fruit stall wednesday share change food life development year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,“We have a herb garden next to the staff restaurant and an organic fruit and vegetable stall every Wednesday.” @NorthBristolNHS share what positive changes they have made on their Food for Life Served Here development over the past 10 years. Read more here https://t.co/uvwC7tsgzE https://t.co/lkNGPLqT6K,we have a herb garden next to the staff restaurant and an organic fruit and vegetable stall every wednesday  share what positive changes they have made on their food for life served here development over the past years read more here  ,2020-02-21 16:05:16+00:00,None,1,Positive
9447,9447,9447,nursing colleague today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Happy #MHNursesday2020 to all my wonderful nursing colleagues who made today very special for all. #Timganol #BCUHB https://t.co/ziuTvOAeQo https://t.co/sWd8k8gsSd,happy  to all my wonderful nursing colleagues who made today very special for all    ,2020-02-21 17:19:48+00:00,None,1,Positive
9448,9448,9448,health care assistant thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.104399449971258,False,@Jade_Paterson9 Absolutely health care assistants are so wonderful Thank you, absolutely health care assistants are so wonderful thank you,2020-02-21 17:23:18+00:00,None,1,Positive
9449,9449,9449,thankyou celebration health nurse today mass motivator lady none,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.8873646255633798,False,#MHNursesDay #MHNursesDay2020 #BCUHB Thankyou to the lovely Nik who helped me organise our celebration of Mental health nurses today. As a mass motivator this lady is second to none and I couldn’t have done it without her 💕💕 https://t.co/ipRip7VR1i,   thankyou to the lovely nik who helped me organise our celebration of mental health nurses today as a mass motivator this lady is second to none and i couldn’t have done it without her  ,2020-02-21 19:23:41+00:00,Life,1,Positive
9450,9450,9450,welearn smoking tobacco week course time part something,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,WeLearn #AllOurHealth Smoking Tobacco Week This free course starts in just 3 days time ! Be part of something amazing and sign up here &gt; https://t.co/AMm7aldip2 https://t.co/eYLFdrCbXL,welearn  smoking tobacco week this free course starts in just days time  be part of something amazing and sign up here gt  ,2020-02-21 19:26:00+00:00,None,1,Positive
9451,9451,9451,love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.018711108289605,False,@bbcsimonwarr Sending love, sending love,2020-02-21 19:27:29+00:00,None,1,Positive
9452,9452,9452,thank team unit today adult person staff patient staff rehab liaison home treatment team course management team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"#MHNursesDay #MHNursesDay2020 #BCUB Thank you to all of our teams within the unit for helping us celebrate today. Inpatient adult and older persons staff patients. Our clerical and Domestic staff. Rehab, Liaison, Perinatal home treatment teams. of course our Management team",   thank you to all of our teams within the unit for helping us celebrate today inpatient adult and older persons staff patients our clerical and domestic staff rehab liaison perinatal home treatment teams of course our management team,2020-02-21 19:31:17+00:00,None,1,Positive
9453,9453,9453,comment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.018612213988692,False,#MHNursesDay #MHNursesday2020 #BCUHB Lovely comments 💕💕 https://t.co/pVJgo3NsYo,   lovely comments  ,2020-02-21 20:14:56+00:00,None,1,Positive
9454,9454,9454,comment colleague advocacy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,#MHNursesDay #MHNursesday2020 #BCUHB Lovely comments from our colleagues from advocacy #CADMAS 💕💕 https://t.co/tfpZjECIp7,   lovely comments from our colleagues from advocacy   ,2020-02-21 20:17:45+00:00,None,1,Positive
9455,9455,9455,comment colleague thankyou support today course visit treat today,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,#MHNursesDay #MHNursesDay2020 #BCUHB Lovely comments from our colleagues at @caniad_ Thankyou for your support today and everyday. And of course for the visit with lots of treats today to 💕💕💕@DeniseCharles https://t.co/2aUa44PAMR,   lovely comments from our colleagues at  thankyou for your support today and everyday and of course for the visit with lots of treats today to  ,2020-02-21 20:25:57+00:00,Work,1,Positive
9456,9456,9456,cheer heart track wait tomorrow night,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Cheers for letting me cry about my broken heart on another one of your awesome tracks! 🤪Can’t wait to hear it tomorrow night on @BBCLincsIntro ☺️✨ https://t.co/p1wZ7xTCPo,cheers for letting me cry about my broken heart on another one of your awesome tracks cant wait to hear it tomorrow night on   ,2020-02-21 20:26:52+00:00,None,1,Positive
9457,9457,9457,share success failure tweet assignment everything moment tweet resub,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"I feel like we share success and not failure and we are all human and do both so here’s a human tweet: I just failed an MSc assignment on top of everything else I’m contending with at the moment, so I’m leaving this tweet here for when I pass the resub to prove I can do this! 🤞🏼",i feel like we share success and not failure and we are all human and do both so here’s a human tweet i just failed an msc assignment on top of everything else i’m contending with at the moment so i’m leaving this tweet here for when i pass the resub to prove i can do this ,2020-02-21 20:31:08+00:00,Life,0,None
9458,9458,9458,pleasure album,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.7594815050298325,False,@sambaddj @BBCLincsIntro Always a pleasure! Not stopping until we do an album/ gig! 😝🤘🏼,  always a pleasure not stopping until we do an album gig ,2020-02-21 20:31:47+00:00,Life,1,Positive
9459,9459,9459,comment colleague emergency department liaison mention team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8530482964047545,False,#MHNursesDay #MHNursesDay2020 #BCUHB Some lovely comments from our colleagues in the emergency department for our Liaison nurses with a special mention for the #ICAN team 💕💕 https://t.co/rImo67myZJ,   some lovely comments from our colleagues in the emergency department for our liaison nurses with a special mention for the  team  ,2020-02-21 20:34:07+00:00,None,1,Positive
9460,9460,9460,comment provider feedback patient thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3998402601174537,False,#MHNursesDay #MHNursesDay2020 #BCUHB Some lovely comments from the most important providers of our feedback - our awe inspiring patients 💕💕 Thank you so much https://t.co/ZYpbyx1Fij,   some lovely comments from the most important providers of our feedback  our awe inspiring patients  thank you so much ,2020-02-21 20:41:32+00:00,None,1,Positive
9461,9461,9461,comment therapy staff,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Lovely comment from our occupational therapy staff #MHNursesDay2020 #MHNursesDay #BCUHB 💕💕 https://t.co/Q2koBULL7q,lovely comment from our occupational therapy staff     ,2020-02-21 20:54:59+00:00,None,1,Positive
9462,9462,9462,nurse word,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9528761302003208,False,"#MHNurses #MHNursesDay2020 #BCUHB Why our nurses do what they do, in their own words #Whyilovebeingamentalhealthnurse https://t.co/5kf5mbGsZ9",   why our nurses do what they do in their own words  ,2020-02-21 21:00:28+00:00,Life,0,None
9463,9463,9463,icing cake,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@_ZephyrBooks @IanMcKellen @MichellePaver @ed_pr @HoZ_Books OMG YESSSSS THIS LITERALLY IS JUST THE ICING ON THE CAKE ♥️ian♥️,     omg yesssss this literally is just the icing on the cake ian,2020-02-21 21:13:04+00:00,Life,0,None
9464,9464,9464,thanks colleague someone friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1561063274334194,False,"#MHNursesDay #MHNursesDay2020 #BCUHB Aww thanks Kelly, my colleague and someone I am proud to call friend. 💕💕 Right back attacha 💕 https://t.co/Iho4TnfYVL",   aww thanks kelly my colleague and someone i am proud to call friend  right back attacha  ,2020-02-21 21:15:08+00:00,None,1,Positive
9465,9465,9465,thanks karen support today,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,"Thanks Karen, and Thankyou so much for your support today. 💕 https://t.co/sIVRViU1wO",thanks karen and thankyou so much for your support today  ,2020-02-21 21:16:28+00:00,Life,1,Positive
9466,9466,9466,relationship,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,Luke M's relationship with his mum and dad omg 💞💞💞 #loveisland,luke m's relationship with his mum and dad omg  ,2020-02-21 21:18:24+00:00,Life,0,None
9467,9467,9467,room everyone effort unit comment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@justkelly32 It was lovely. Managed to get a fair few in the room despite how busy it was. Everyone made such an effort to acknowledge the day. The whole unit came together 💕 and the comments made me laugh and cry 😂😂, it was lovely managed to get a fair few in the room despite how busy it was everyone made such an effort to acknowledge the day the whole unit came together  and the comments made me laugh and cry ,2020-02-21 21:22:41+00:00,None,1,Positive
9468,9468,9468,year self,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"my 12 year old self is CRYING right now, I’m going to see JLS again😭🤩🥳",my year old self is crying right now i’m going to see jls again,2020-02-21 21:28:13+00:00,None,2,Negative
9469,9469,9469,officer council partner sustainability department model success carbon footprint,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Chief Nursing Officer Council Partners With Sustainability Department to Develop a Model of Success for Reducing the Organization’s Carbon Footprint https://t.co/y0fIPx0CoH,chief nursing officer council partners with sustainability department to develop a model of success for reducing the organization’s carbon footprint ,2020-02-21 21:54:06+00:00,None,1,Positive
9470,9470,9470,journey leadership,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,A Journey to Authentic Caring Leadership https://t.co/d88ah8Zxba,a journey to authentic caring leadership ,2020-02-21 21:54:06+00:00,None,1,Positive
