,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
11471,11471,11471,factory lack government direction business insider,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Factories pivot to make #PPE but decry lack of government direction - Business Insider https://t.co/eYOQvR23Fg,factories pivot to make  but decry lack of government direction  business insider ,2020-04-04 16:00:50+00:00,None,0,None
11472,11472,11472,gent,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,@CorkCoypu A true gent☹️, a true gent,2020-04-04 16:07:57+00:00,Life,1,Positive
11473,11473,11473,colour water colour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9848700016161558,False,Finished IT Thought I would experiment a little by adding some colour with water colours #IT https://t.co/ap8A61oMhi,finished it thought i would experiment a little by adding some colour with water colours  ,2020-04-04 16:09:09+00:00,None,0,None
11474,11474,11474,georgie fame,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.960343297197916,False,@theJeremyVine Yeh Yeh Georgie Fame, yeh yeh georgie fame,2020-04-04 16:12:31+00:00,Life,0,None
11475,11475,11475,thanks weekend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6210806380387517,False,@Sharonmuskebear Yep thanks.. Got weekend off so all good! 😁😉, yep thanks got weekend off so all good ,2020-04-04 16:33:09+00:00,None,1,Positive
11476,11476,11476,glad horrible baby smile eddie,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9307441294301736,False,@caitrionambalfe Glad she is doing well ! It’s horrible when our cat babies get sick! Especially when they are getting older my two are 14 and 10! My sixteen yr old passed away 2 yrs ago! Smile Eddie you are recovering and getting spoiled, glad she is doing well  it’s horrible when our cat babies get sick especially when they are getting older my two are and my sixteen yr old passed away yrs ago smile eddie you are recovering and getting spoiled,2020-04-04 17:15:18+00:00,None,1,Positive
11477,11477,11477,wonder,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@DavidHoulihan10 @Colmogorman @phoenixparkopw He’s a wonder ❤️ https://t.co/TFnFNPJsHe,   he’s a wonder  ,2020-04-04 17:55:29+00:00,None,0,None
11478,11478,11478,town door circuit block exercise class indoors,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0201176894406766,False,"@JonHuntTV @ChrisSmee1 @bbcsoutheast I live in a seaside town. I go out of my front door and walk a circuit round the block on some days, otherwise I do a virtual exercise class indoors.",   i live in a seaside town i go out of my front door and walk a circuit round the block on some days otherwise i do a virtual exercise class indoors,2020-04-04 18:29:34+00:00,None,0,None
11479,11479,11479,million mask ventilator coronavirus crisis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,U.S. exported millions in masks and ventilators ahead of the coronavirus crisis https://t.co/trdNBWnz9B #PPE,us exported millions in masks and ventilators ahead of the coronavirus crisis  ,2020-04-04 18:55:07+00:00,None,0,None
11480,11480,11480,summertime,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2741775666805093,False,@DavidHoulihan10 @Colmogorman @phoenixparkopw Summertime 😂,   summertime ,2020-04-04 20:25:23+00:00,Life,0,None
11481,11481,11481,week year watch hour time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0553347164900815,False,"This has been the most relaxing week I had in the year.. All I did was eat, sleep, watch tv (my longest tv hours ever in the longest time), nap, eat, read, pray, sleep... 😌😌😌 #grateful4mymanager #grateful4life #StayAtHomeSaveLives #offduty #prayingforabetterworld",this has been the most relaxing week i had in the year all i did was eat sleep watch tv my longest tv hours ever in the longest time nap eat read pray sleep      ,2020-04-04 20:27:09+00:00,None,1,Positive
11482,11482,11482,testing april droplet guideline prayingnewyork prrd handling covid crisis grateful university institution pinas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3050705473388547,False,"Still waiting for massive testing in the UK (mid April), hoping droplet guidelines will change for PHE, praying4newyork, praying for PRRD to be better in centralising the handling of the 🇵🇭 COVID crisis, grateful for all the Universities and institutions in Pinas for stepping up!",still waiting for massive testing in the uk mid april hoping droplet guidelines will change for phe prayingnewyork praying for prrd to be better in centralising the handling of the  covid crisis grateful for all the universities and institutions in pinas for stepping up,2020-04-04 20:31:39+00:00,None,1,Positive
11483,11483,11483,briefing hour chance briefing leadership york yorker prayer frontliner family friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2022360721597993,False,His briefing happens an hour before the UK’s so by chance I’m able to watch his daily briefings! This guy’s leadership is the 💣!!! I never knew him before but he really stepped up for New York! Felt like a New Yorker too! Prayers to all my frontliner family and friends in NY!!! https://t.co/3WmBNttNPA,his briefing happens an hour before the uk’s so by chance i’m able to watch his daily briefings this guy’s leadership is the  i never knew him before but he really stepped up for new york felt like a new yorker too prayers to all my frontliner family and friends in ny ,2020-04-04 20:38:51+00:00,None,1,Positive
11484,11484,11484,nonsmoker,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3600264449796171,False,What do non-smokers do every 15 mins when driving ??,what do nonsmokers do every mins when driving ,2020-04-04 21:10:59+00:00,None,0,None
11485,11485,11485,shawarma,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7613864474800294,False,I’m craving for Shawarma 😭😭,i’m craving for shawarma ,2020-04-04 21:18:23+00:00,None,0,None
11486,11486,11486,loidee pero work pero gyud symptom classify throat pero self isolation loide,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@loidetim2 Also guy’s and king’s loidee pero for symptomatic lng. I think UCLH pud is rolling out (where I work) pero wla man gyud koy symptoms oi. Ma classify ba ang sore throat? Pero ga self imposed isolation ko 7 days just to be safe. Leave pud ko loide 😆😆, also guy’s and king’s loidee pero for symptomatic lng i think uclh pud is rolling out where i work pero wla man gyud koy symptoms oi ma classify ba ang sore throat pero ga self imposed isolation ko days just to be safe leave pud ko loide ,2020-04-04 21:32:40+00:00,None,0,None
11487,11487,11487,loidee apron mask glove covid patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0085712385928092,False,"@loidetim2 Loidee apron, surgical mask and clean gloves japon mo pag non aerosolised covid patients?", loidee apron surgical mask and clean gloves japon mo pag non aerosolised covid patients,2020-04-04 21:33:29+00:00,None,0,None
11488,11488,11488,game avenger film something,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Slightly late to the game, but my god the last two Avengers films are something else!!",slightly late to the game but my god the last two avengers films are something else,2020-04-04 21:34:19+00:00,None,0,None
11489,11489,11489,laban apron mask change gihighlight reporter knina doctor video maypa pinas hazmat,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1809875690418871,False,@loidetim2 Same! Laban sa apron and surgical mask! Mag change unta noh? Gi-highlight man to sa reporter knina sa briefing. Naay nagreklamo na doctor and gipakita video this is our ppe.. maypa sa pinas resourceful au na hazmats!!!, same laban sa apron and surgical mask mag change unta noh gihighlight man to sa reporter knina sa briefing naay nagreklamo na doctor and gipakita video this is our ppe maypa sa pinas resourceful au na hazmats,2020-04-04 21:43:18+00:00,None,2,Negative
11490,11490,11490,bsag rman concern makatakod gyud diay mask bsag coffee room,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.575910264005956,False,@loidetim2 As in?? Bsag nag positive?! Ako rman concern loide kay makatakod. Mag cge nlng gyud diay kog surgical mask ani bsag sa coffee room 😅😅😅, as in bsag nag positive ako rman concern loide kay makatakod mag cge nlng gyud diay kog surgical mask ani bsag sa coffee room ,2020-04-04 21:44:12+00:00,None,0,None
11491,11491,11491,patient oncology hala kaluoy duty,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@loidetim2 Amo ra ba patients loide kay mga oncology! Hala oi kaluoy nila! Unta wla pay positive sa amo mga ga duty. 🙏🙏🙏, amo ra ba patients loide kay mga oncology hala oi kaluoy nila unta wla pay positive sa amo mga ga duty ,2020-04-04 21:45:03+00:00,None,1,Positive
11492,11492,11492,loide week kauban duty saturday friend gipauli anaes gaubo tawon,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@loidetim2 Nakasab-an nko loide kay nag use ko ffp 3 weeks ago kay akong kauban sa duty saturday pirteng uboha nag positive ang friend and nag off sick na. On that day among kauban na anaes nurse gipauli sa anaes kay gaubo. So ako nag ffp3 considering infected ko kay ako px mga lolo tawon, nakasaban nko loide kay nag use ko ffp weeks ago kay akong kauban sa duty saturday pirteng uboha nag positive ang friend and nag off sick na on that day among kauban na anaes nurse gipauli sa anaes kay gaubo so ako nag ffp considering infected ko kay ako px mga lolo tawon,2020-04-04 21:46:37+00:00,None,2,Negative
11493,11493,11493,loide gipatawag office answer rpud duty care patient material management layo peak acceptance stage dayon,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5759692850181193,False,@loidetim2 Nakita ko loide! Gipatawag ko sa office gi kasab-an. Nag answer rpud ko it’s my duty of care to protect my patients! Prioritising materials management daw una kay layo pa ang peak. Wa na give up and acceptance stage na dayon 🤣🤣🤣🤣, nakita ko loide gipatawag ko sa office gi kasaban nag answer rpud ko it’s my duty of care to protect my patients prioritising materials management daw una kay layo pa ang peak wa na give up and acceptance stage na dayon ,2020-04-04 21:47:46+00:00,Life,1,Positive
11494,11494,11494,aampe gyud apron mask friend maynalang haaayy loide pray kaha immunity passport,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@loidetim2 Ang a&amp;e gyud loide nka apron ug surgical mask but I was told by a friend ala ITU na daw ila ppe maynalang! Haaayy loide pray for PHE! 😆😆😆 naa na ba kaha tay immunity passport ani? 🤣🤣🤣, ang aampe gyud loide nka apron ug surgical mask but i was told by a friend ala itu na daw ila ppe maynalang haaayy loide pray for phe  naa na ba kaha tay immunity passport ani ,2020-04-04 21:51:38+00:00,None,1,Positive
11495,11495,11495,thankyou care love,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@DraiseySamantha We’re doing okay Sam thankyou, 💕 hope you’re all taking care too, lots of love", we’re doing okay sam thankyou  hope you’re all taking care too lots of love,2020-04-04 22:00:38+00:00,None,1,Positive
11496,11496,11496,plenty,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6672687813446829,False,@MathewDraisey Plenty to watch on there 💕, plenty to watch on there ,2020-04-04 22:00:56+00:00,None,0,None
11497,11497,11497,congratulation,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9709007759204848,True,@moontrug Congratulations💙, congratulations,2020-04-04 22:23:31+00:00,Life,0,None
11498,11498,11498,sorry news,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7602569508489403,False,@All_in_Ol Sorry to hear your sad news about your Dad😞, sorry to hear your sad news about your dad,2020-04-04 22:27:24+00:00,None,2,Negative
11499,11499,11499,signan petition dako covid retention scheme kesa nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2699768840611625,False,"@loidetim2 Gi signan na nako tnan petition loide! Yes how I wish same ta sa US naay extra pay. I think mas dako pa gka receive sa mga ga Covid Retention scheme kesa sa nurse. Mka receive cla 80% of their pay up to £2,500. Happy for them! 😜", gi signan na nako tnan petition loide yes how i wish same ta sa us naay extra pay i think mas dako pa gka receive sa mga ga covid retention scheme kesa sa nurse mka receive cla of their pay up to  happy for them ,2020-04-04 23:51:15+00:00,None,1,Positive
11500,11500,11500,dugay deactivate facebook people acquaintance hihi twitter kaila hihi discussion matter amongst,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6928889202573072,False,@ralphryanDR Nah dugay na au ko nag deactivate sa facebook since 2017! Hahahahahaha too many people some acquaintance hihi... akong twitter man gud ry sa mga kaila lng hihi (better discussion of matter amongst friends) 😅😅😅, nah dugay na au ko nag deactivate sa facebook since hahahahahaha too many people some acquaintance hihi akong twitter man gud ry sa mga kaila lng hihi better discussion of matter amongst friends ,2020-04-05 00:00:33+00:00,None,1,Positive
11501,11501,11501,pero gyud ignan gyud service gyud kutob pinas pero proud daghan kaayo initiate movement,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1434692323538552,False,@ralphryanDR Pero ry di gyud ko happy! Ignan ko ug demanding so demanding gyud kay ato gud ng right to a better service! If you’ll just wait settle na ana ra gyud ta kutob pinas! #levelup #centralisationofgovernance pero proud ko sa pinoys kay daghan kaayo ga initiate ug movement as always!, pero ry di gyud ko happy ignan ko ug demanding so demanding gyud kay ato gud ng right to a better service if you’ll just wait settle na ana ra gyud ta kutob pinas   pero proud ko sa pinoys kay daghan kaayo ga initiate ug movement as always,2020-04-05 00:04:02+00:00,None,1,Positive
11502,11502,11502,resourcefulness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@ralphryanDR I love the resourcefulness sa ppe!!! 😍😍😍 #HazmatSuits #faceshield kulang nlng ffp3 😆😆😆, i love the resourcefulness sa ppe    kulang nlng ffp ,2020-04-05 00:04:57+00:00,None,1,Positive
11503,11503,11503,tubagon gyud gabayad stamp bank remittance okay right freedom speech people opinion saon abot govt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6654409732036977,False,"@ralphryanDR Tubagon gyud nako aside sa ofw ko gabayad pud kog documentary stamp tax, bank fees ug remittance fees! Ayb na!!! 🤣🤣🤣 it’s okay ry! We have the right to freedom of speech same with people who doesn’t have the same opinions with us! 😜😜😜 pero saon man ni pag abot sa govt oi?!!", tubagon gyud nako aside sa ofw ko gabayad pud kog documentary stamp tax bank fees ug remittance fees ayb na  it’s okay ry we have the right to freedom of speech same with people who doesn’t have the same opinions with us  pero saon man ni pag abot sa govt oi,2020-04-05 00:10:42+00:00,None,1,Positive
11504,11504,11504,dpat population thru medium lisod communication daghan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9986809820609092,False,@ralphryanDR Dba dpat naay representative sa general population thru media man lng para madunggan pud ang general public? Lisod ang open communication oi. Daghan rba satisfied na ani lng 😰😰😰, dba dpat naay representative sa general population thru media man lng para madunggan pud ang general public lisod ang open communication oi daghan rba satisfied na ani lng ,2020-04-05 00:12:56+00:00,None,1,Positive
11505,11505,11505,share organization unit week today continue peak nurse fight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8857150640702036,True,"@AACNme @WMUR9 Powerful, I will share this with those within my organization. I’ve been working in the COVID units the past 3 weeks. Today was rough, and it’ll continue to get worse as our peak in Florida isn’t projected until May. Nurses must band together to win this fight. #NurseStrong",  powerful i will share this with those within my organization i’ve been working in the covid units the past weeks today was rough and it’ll continue to get worse as our peak in florida isn’t projected until may nurses must band together to win this fight ,2020-04-05 01:22:50+00:00,None,0,None
11506,11506,11506,management sorry healthcare system forget,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@CarePlanMedia It’s ******* ridiculous. Horrible management. Sorry, this healthcare system is trash. Forget charting, PPE over charting.", it’s  ridiculous horrible management sorry this healthcare system is trash forget charting ppe over charting,2020-04-05 01:45:09+00:00,None,2,Negative
11507,11507,11507,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@chungk1031 Thank you for calling it out. https://t.co/aPeStsKfVq, thank you for calling it out ,2020-04-05 01:50:15+00:00,None,1,Positive
11508,11508,11508,patient food drink patient phone call staff supply staff leadership home leader bedside,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@chungk1031 @shawnahedlund @GovTimWalz There is a lot that can be done. Bring patients food and drinks, help turn patients, answer phone calls, encourgae the staff, run for supplies for the staff. That’s leadership. NOT staying home. I want my leaders at the bedside helping.",   there is a lot that can be done bring patients food and drinks help turn patients answer phone calls encourgae the staff run for supplies for the staff that’s leadership not staying home i want my leaders at the bedside helping,2020-04-05 01:55:11+00:00,None,1,Positive
11509,11509,11509,jump trench help leadership skill task team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@chungk1031 @shawnahedlund @GovTimWalz Jump into the trenches. We would appreciate any help. Leadership should not stay away, they are most needed now. Not policing or enforcing, instead, if you do not have the clinical skills, do the task we ask you to help with. Serve your team.",   jump into the trenches we would appreciate any help leadership should not stay away they are most needed now not policing or enforcing instead if you do not have the clinical skills do the task we ask you to help with serve your team,2020-04-05 02:00:38+00:00,None,1,Positive
11510,11510,11510,chung thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Hey Kevin K. Chung, MD thanks for the follow!",hey kevin k chung md thanks for the follow,2020-04-05 02:27:13+00:00,None,1,Positive
11511,11511,11511,thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,Hey Stacie O'Daniell thanks for the follow!,hey stacie o'daniell thanks for the follow,2020-04-05 02:27:14+00:00,None,1,Positive
11512,11512,11512,thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3152366244756747,True,Hey Emma Jin thanks for the follow!,hey emma jin thanks for the follow,2020-04-05 02:27:14+00:00,None,1,Positive
11513,11513,11513,student loan forgiveness nurse country petition help loan crisis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Student Loan Forgiveness for Nurses Caring Our Country during Coronavirus 19 Pandemic! - Sign the Petition! https://t.co/Pj21EDNFgU via @Change (Also let’s get more help to all with student loans during this economic crisis),student loan forgiveness for nurses caring our country during coronavirus pandemic  sign the petition  via  also let’s get more help to all with student loans during this economic crisis,2020-04-05 03:14:55+00:00,None,1,Positive
11514,11514,11514,people weather today gathering life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9003156251735087,False,Is hoping people stay home despite beautiful weather today. Avoid big gatherings. Save nhs and save lives. Please take this seriously. #NHS #COVID2019,is hoping people stay home despite beautiful weather today avoid big gatherings save nhs and save lives please take this seriously  ,2020-04-05 06:49:20+00:00,None,1,Positive
11515,11515,11515,wish care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3744478596085903,False,@NYatesBolton @TheChristie @UoS_HealthSoc Sending all good wishes Nat and good to see that your care is positive @levylass,   sending all good wishes nat and good to see that your care is positive ,2020-04-05 06:50:14+00:00,None,1,Positive
11516,11516,11516,year hospital week child statistic heartache grief,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,I read about a 13 year old boy who dreamed of being a vet who died alone in hospital this week after contracting #Covid19 - it stayed with me. No one should die alone least of all a child. Behind those daily statistics there is so much heartache and grief #ThoughtsAndPrayers https://t.co/zKwojnltgv,i read about a year old boy who dreamed of being a vet who died alone in hospital this week after contracting   it stayed with me no one should die alone least of all a child behind those daily statistics there is so much heartache and grief  ,2020-04-05 07:59:31+00:00,None,2,Negative
11517,11517,11517,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2099825730168292,True,😂😂😂😂🥰🥰thank you @ChefTonyTobin for sharing this lol https://t.co/Hch26Qsdsj,thank you  for sharing this lol ,2020-04-05 08:00:33+00:00,None,1,Positive
11518,11518,11518,people defeat object people people home cover,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@piersmorgan @MattHancock @SophyRidgeSky People still going out defeats the object of us nurses going to work...as fast we are trying to save people who are really sick more are just coming in to ITU. People need to listen and stay at home and let us try to get on top of this madness! Selfish doesn’t cover it. https://t.co/R5SFFUp6S0,   people still going out defeats the object of us nurses going to workas fast we are trying to save people who are really sick more are just coming in to itu people need to listen and stay at home and let us try to get on top of this madness selfish doesn’t cover it ,2020-04-05 08:06:59+00:00,None,2,Negative
11519,11519,11519,selfie start shift group nurse department,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@MaMa82876104 @piersmorgan @MattHancock @SophyRidgeSky Yes I took a selfie before the start of my shift as a group of us nurses were discussing what PPE there is in different departments an sent them to each other 👍🏻,    yes i took a selfie before the start of my shift as a group of us nurses were discussing what ppe there is in different departments an sent them to each other ,2020-04-05 08:28:04+00:00,None,0,None
11520,11520,11520,staff member,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6308051833870869,False,@gavinUHDB @Niki_South @CathyWinfield @staceyM1978 @nmcnews @jmbrocklehurst @Barbara23818666 @jayneandsally @ClaireKinnell @marylovegrove @hospitalcharity @amrawlings For every staff member working during the pandemic. 👍🏻👍🏻,            for every staff member working during the pandemic ,2020-04-05 08:48:38+00:00,None,0,None
11521,11521,11521,mummy picture,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3631490688727897,False,Being creative with my little boy 👦 mummy drawing pictures. Luke colouring them in 💖💖 https://t.co/W0btqsSbPr,being creative with my little boy  mummy drawing pictures luke colouring them in  ,2020-04-05 09:59:21+00:00,None,1,Positive
11522,11522,11522,thanks health care system,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4089544414813596,False,@dwabriz @annabelcrabb A big thanks to Saudi Arabian’ health care system. That’s is going great and strong everyday. #saudiMOH #COVID2019,  a big thanks to saudi arabian health care system that’s is going great and strong everyday  ,2020-04-05 10:20:52+00:00,Life,1,Positive
11523,11523,11523,ventilator china,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9817485647351722,False,You get this when you buy ventilators online 🙆‍♀️ from China #COVID2019 https://t.co/WOxQf3lJ1d,you get this when you buy ventilators online  from china  ,2020-04-05 10:32:18+00:00,None,0,None
11524,11524,11524,sunbathe,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,No one NEEDS to fucking sunbathe you absolute cretin https://t.co/nn0zl7GAct,no one needs to fucking sunbathe you absolute cretin ,2020-04-05 11:04:28+00:00,Life,2,Negative
11525,11525,11525,practice model research finding hospital state survey result,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3348636009131341,False,Use of Evidence‐based Practice Models and Research Findings in Magnet‐Designated Hospitals Across the United States: National Survey Results https://t.co/VlSHGlYL81,use of evidencebased practice models and research findings in magnetdesignated hospitals across the united states national survey results ,2020-04-05 11:13:12+00:00,Life,0,None
11526,11526,11526,selfefficacy tide practice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Self‐Efficacy: Changing the Tide of Evidence‐Based Practice https://t.co/QBdPkhdYAl,selfefficacy changing the tide of evidencebased practice ,2020-04-05 11:13:12+00:00,None,0,None
11527,11527,11527,health healthcare evidence epidemic,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Clinician Mental Health and Well‐Being During Global Healthcare Crises: Evidence Learned From Prior Epidemics for COVID‐19 Pandemic https://t.co/0QF6dGkmCB,clinician mental health and wellbeing during global healthcare crises evidence learned from prior epidemics for covid pandemic ,2020-04-05 11:13:13+00:00,None,0,None
11528,11528,11528,morning mile,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.2885836539952813,True,Morning 15.3 miles done ✅ https://t.co/rETzBiVXAX,morning miles done  ,2020-04-05 11:13:27+00:00,Life,0,None
11529,11529,11529,life family caregiver recovery person impairment surgery theory,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2932914033471326,False,Resuming Normal Life as a Family Caregiver During Drip‐Like Recovery of Older Persons With Cognitive Impairment Recovering From Hip Surgery: A Grounded Theory https://t.co/61ePGV0l3m,resuming normal life as a family caregiver during driplike recovery of older persons with cognitive impairment recovering from hip surgery a grounded theory ,2020-04-05 11:38:05+00:00,None,0,None
11530,11530,11530,year nurse coronavirus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,2020: The Year of the Nurse as Seen Through a Coronavirus Lens https://t.co/HIq2HxGfUR,the year of the nurse as seen through a coronavirus lens ,2020-04-05 11:38:06+00:00,None,0,None
11531,11531,11531,ethic committee respect,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@ProfAlzahrani Well done. I missed working in the ethics committee with you and other respects profs., well done i missed working in the ethics committee with you and other respects profs,2020-04-05 12:00:41+00:00,Life,0,None
11532,11532,11532,craft,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.6055219544918927,False,@CathyWinfield I find that helps. Also doing arts and crafts with my little boy. 👍🏻👍🏻, i find that helps also doing arts and crafts with my little boy ,2020-04-05 12:43:44+00:00,Life,1,Positive
11533,11533,11533,tyson,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.084397565413275,False,@Deanedwardschef I have met mike Tyson., i have met mike tyson,2020-04-05 12:44:16+00:00,None,0,None
11534,11534,11534,garden week today mention garden mummy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.779511827923012,False,@CathyWinfield Lovely garden. I have spent two weeks explaining to my little boy why we can’t go out. Today when it is nice. I mention let’s go in the garden. He replies we not allowed outside mummy, lovely garden i have spent two weeks explaining to my little boy why we can’t go out today when it is nice i mention let’s go in the garden he replies we not allowed outside mummy,2020-04-05 12:50:43+00:00,None,1,Positive
11535,11535,11535,grant,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@AngusAngels Ha !! Ha !! Grant🤣🤣🤣🤣🤣🍎🍎🍎🍎, ha  ha  grant,2020-04-05 12:51:56+00:00,None,1,Positive
11536,11536,11536,bloodshot jimmy dalton hope deasel eliza gonzales cannot wait,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4498813003614295,False,@SamHeughan #Bloodshotmovie well Sam just watched Bloodshot and I thought it was brilliant ! Jimmy Dalton the big bad ! Hope he comes back to fight another day! Vin Deasel and Eliza Gonzales fantastic ! Cannot wait to see the next one !,  well sam just watched bloodshot and i thought it was brilliant  jimmy dalton the big bad  hope he comes back to fight another day vin deasel and eliza gonzales fantastic  cannot wait to see the next one ,2020-04-05 12:59:48+00:00,None,1,Positive
11537,11537,11537,hospital lack bloomberg,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5698167020845305,False,Hospitals Tell #Doctors (&amp; #Nurses) They’ll Be Fired If They Speak Out About Lack of Gear (#PPE) - Bloomberg #COVID19 https://t.co/8AaiRpCiTd,hospitals tell  amp  they’ll be fired if they speak out about lack of gear   bloomberg  ,2020-04-05 13:05:09+00:00,None,2,Negative
