,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
13869,13869,13869,13869,78902,call paper collection covid community,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2159734356269902,False,Call for papers! Submit to this Special Collection on COVID-19 in the Orthopaedic Community #openaccess https://t.co/CUBJ0QUFWK,call for papers submit to this special collection on covid in the orthopaedic community  ,2020-05-13 14:45:15+00:00
13870,13870,13870,13870,89595,yeah,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.2448739366913633,True,"@helz1980 I’m ok, yeah. Are you guys? X", i’m ok yeah are you guys x,2020-05-13 15:13:52+00:00
13871,13871,13871,13871,98409,comrade,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,RIP Comrades. 👏🏼👏🏼👏🏼 https://t.co/TOz81mNxen,rip comrades  ,2020-05-13 15:37:35+00:00
13872,13872,13872,13872,78901,identification microbiota turtle,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9575886746030592,False,Read about the identification of #gastrointestinal microbiota in Hawaiian green turtles @EvoBioinfo #openaccess https://t.co/XJncFqPkHw,read about the identification of  microbiota in hawaiian green turtles   ,2020-05-13 16:03:07+00:00
13873,13873,13873,13873,90879,today,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@livesey_holly @StNurseProject @NHSHEE_NWest Yup! Contacted my uni about it today and basically just got told to get on with it!,   yup contacted my uni about it today and basically just got told to get on with it,2020-05-13 16:08:22+00:00
13874,13874,13874,13874,31661,luck tonight question team cause fund,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4828996220120546,False,Best of luck tonight all - so sorry I can’t be there - facing my own tough questions @SixOClockShow 😂 may the best team win 🤔 @winwomenuk great cause - funds needed more than ever @IYFUK 🙏 @angelabradyRIBA #superwoman https://t.co/98cFct7LLC,best of luck tonight all  so sorry i can’t be there  facing my own tough questions   may the best team win   great cause  funds needed more than ever     ,2020-05-13 16:32:31+00:00
13875,13875,13875,13875,31660,refund,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@thelovelymaeve @vestager Totally agree but not sure where they stand with refunds but supremo @conor_pope might know?,  totally agree but not sure where they stand with refunds but supremo  might know,2020-05-13 16:36:12+00:00
13876,13876,13876,13876,89594,care sector people care sector increase wage year money bloody tree,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1002347864078338,False,"Great. £600m for the care sectors. Which the people who work in the care sectors will have to help repay when their taxes and NI increase, on their low wages later. Oh, and what? Their pay might freeze for two years? Cool. Money doesn’t grow on bloody trees.",great m for the care sectors which the people who work in the care sectors will have to help repay when their taxes and ni increase on their low wages later oh and what their pay might freeze for two years cool money doesn’t grow on bloody trees,2020-05-13 16:41:03+00:00
13877,13877,13877,13877,31659,radio habit week music radio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"So glad I tuned in @spin1038 - my radio listening habits have changed completely these past few weeks, as well as listening to great new music I am listening far more to all radio - might be interesting come the next #jnlr @IpsosMRBI https://t.co/HoilUoqG3h",so glad i tuned in   my radio listening habits have changed completely these past few weeks as well as listening to great new music i am listening far more to all radio  might be interesting come the next   ,2020-05-13 16:44:31+00:00
13878,13878,13878,13878,89593,mess increase,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.0484932480394146,False,@stuskl Im sure they’ll have to increase everyone’s taxes to sort this mess. And I for one would certainly notice an increase in my taxes., im sure they’ll have to increase everyone’s taxes to sort this mess and i for one would certainly notice an increase in my taxes,2020-05-13 17:37:16+00:00
13879,13879,13879,13879,130297,week anything mind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"I have learnt over the past few weeks, you can do anything if you put your mind to it. Feeling determined 🙌🏻😁😁",i have learnt over the past few weeks you can do anything if you put your mind to it feeling determined ,2020-05-13 17:59:44+00:00
13880,13880,13880,13880,78900,imperative need response outbreak study rate performance response team deployment effort,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,During the #COVID19 pandemic it’s imperative we identify essential needs for rapid response during outbreaks. A recent study in #PublicHealthReports rates the performance of @CDCgov Global Rapid Response Team deployments as a way to help these efforts https://t.co/bHCoN9q1Ki,during the  pandemic it’s imperative we identify essential needs for rapid response during outbreaks a recent study in  rates the performance of  global rapid response team deployments as a way to help these efforts ,2020-05-13 18:01:11+00:00
13881,13881,13881,13881,54868,stephen king realisation adult book,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Reading IT by stephen King and have come to the realisation it’s the first adult book I have ever read. I just never expected it to be almost as long as the bible,reading it by stephen king and have come to the realisation it’s the first adult book i have ever read i just never expected it to be almost as long as the bible,2020-05-13 18:33:51+00:00
13882,13882,13882,13882,89592,yeah sister look watch speedwork treadmill moment,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,"@RachelBall5 Yeah haha! My sister has told me about it in the past, but normally just look at my watch! Also I normally do a lot of speedwork on the treadmill so don’t need it. Buttt obviously useful at the moment.", yeah haha my sister has told me about it in the past but normally just look at my watch also i normally do a lot of speedwork on the treadmill so don’t need it buttt obviously useful at the moment,2020-05-13 18:42:32+00:00
13883,13883,13883,13883,121589,nurse carer nursing home honour privilege person tender care moment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7618271522376351,False,@Momma57337692 It’s not just hospital nurses. I used to do this too when I worked as a carer in a nursing home. It is a very special honour and privilege to give a person that last bit of tender loving care in their last moments and once they’ve passed. 💕, it’s not just hospital nurses i used to do this too when i worked as a carer in a nursing home it is a very special honour and privilege to give a person that last bit of tender loving care in their last moments and once they’ve passed ,2020-05-13 19:07:54+00:00
13884,13884,13884,13884,31658,duty tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6222175428245601,False,@Fir3fly1995 Just followed you there if you can DM me please - will be on nursing duties until later tomorrow but will connect, just followed you there if you can dm me please  will be on nursing duties until later tomorrow but will connect,2020-05-13 19:38:28+00:00
13885,13885,13885,13885,130296,thank team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.174011324326094,False,@SlaneyMiles Aww thank you Cathy. Helps with a great team. 🥰, aww thank you cathy helps with a great team ,2020-05-13 19:59:45+00:00
13886,13886,13886,13886,90530,govia thameslink justice sign petition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.908302663786908,False,Govia Thameslink: Justice for Belly Mujinga. - Sign the Petition! https://t.co/9BRlN45F7l via @UKChange,govia thameslink justice for belly mujinga  sign the petition  via ,2020-05-13 20:18:59+00:00
13887,13887,13887,13887,95562,birthday feeling,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#NewProfilePicjust just because its their birthdays soon.... and I'm feeling old 🎂🙄 https://t.co/yJfUDByeXe, just because its their birthdays soon and i'm feeling old  ,2020-05-13 20:23:27+00:00
13888,13888,13888,13888,95561,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@joluko7 @berbar66 Thank you.... ❤️,  thank you ,2020-05-13 20:30:59+00:00
13889,13889,13889,13889,78899,presentation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Some #tips on how to evolve professional presentations from ordinary to exceptional @ADCESdiabetes https://t.co/c2nzEdVWNS,some  on how to evolve professional presentations from ordinary to exceptional  ,2020-05-13 20:45:15+00:00
13890,13890,13890,13890,121588,yeah,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@thisgirlgrows @Momma57337692 Yeah. Did that too 😂💕,  yeah did that too ,2020-05-13 21:22:00+00:00
13891,13891,13891,13891,90529,cruel lack empathy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@PeterEgan6 It was still a cruel act shoes lack of empathy, it was still a cruel act shoes lack of empathy,2020-05-13 21:58:13+00:00
13892,13892,13892,13892,54867,birthday planet birthday gdad,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Can’t believe this is the fourth heavenly birthday for my grandad. Miss him more each and every day that passes. Not a man on the planet (aside from my wonderful dad) who I love more. Happy birthday up there gdad,can’t believe this is the fourth heavenly birthday for my grandad miss him more each and every day that passes not a man on the planet aside from my wonderful dad who i love more happy birthday up there gdad,2020-05-13 22:02:00+00:00
13893,13893,13893,13893,78898,respiratory syndrome mers disease biology article,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0247018582505413,False,The Middle East Respiratory Syndrome (MERS) is an emerging disease caused by a recently identified human #coronavirus. Read more about it in this Evolutionary Biology article @EvoBioinfo https://t.co/KUJPuVcb7B,the middle east respiratory syndrome mers is an emerging disease caused by a recently identified human  read more about it in this evolutionary biology article  ,2020-05-13 22:30:24+00:00
13894,13894,13894,13894,22947,time everyone,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@NickiSparling1 @nickisnpdx @LAlupusLady @janoldenburg @keenzai @andrewintech @jameyedwards @JulieReisetter @kimberlyanngeo @ebeckjord @SherriRNHess @MarkMilliganDPT @mikebiselli Time to kick back! I’m actually on my way to work. I hope everyone had a fabulous day! 😊,             time to kick back i’m actually on my way to work i hope everyone had a fabulous day ,2020-05-13 23:44:01+00:00
13895,13895,13895,13895,48985,nature enough virus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@ScottBSNRN @asthehosptuRNs It’s second nature to them, only can see what’s big enough to be seen with the naked eyes. Viruses are too small for them to comprehend. https://t.co/21FvRw9OTm",  it’s second nature to them only can see what’s big enough to be seen with the naked eyes viruses are too small for them to comprehend ,2020-05-14 00:02:36+00:00
13896,13896,13896,13896,54866,thing year brother lady hour,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Worst thing I’ve done all day is bet my 13 year old brother that I could stay up longer than him I am old lady now I should have been asleep 5 hours ago,worst thing i’ve done all day is bet my year old brother that i could stay up longer than him i am old lady now i should have been asleep hours ago,2020-05-14 01:17:03+00:00
13897,13897,13897,13897,54865,adult thing morning word trouble book time hour page,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@louise_latham young adult is my thing too so when I opened it this morning and the words were teen tiny I thought I was gonna be in trouble. The book is really good though, I’m just having a hard time believing I can read for 4 hours and only read like 10 pages 🤣🤣🤣", young adult is my thing too so when i opened it this morning and the words were teen tiny i thought i was gonna be in trouble the book is really good though i’m just having a hard time believing i can read for hours and only read like pages ,2020-05-14 02:11:12+00:00
13898,13898,13898,13898,54864,week assignment week hunger game prequel week course priority christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@louise_latham It’ll take me forever to read esp because I’ve got my diss due in next week and my HIV assignment due the week after PLUS the hunger games prequel is out next week and that of course is my priority but you can borrow it when I finally finish it at Christmas, it’ll take me forever to read esp because i’ve got my diss due in next week and my hiv assignment due the week after plus the hunger games prequel is out next week and that of course is my priority but you can borrow it when i finally finish it at christmas,2020-05-14 02:13:47+00:00
13899,13899,13899,13899,31657,mentees shilpi manish delhi example business travel business agency partner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,So grateful to have great @VitalVoices mentees that make me look good 😅Shilpi and Manish are based in Delhi and a great example of a business that flipped quickly - from a travel business @unhotelier to a digital agency #Studio4 with global partners @buzshilpi @unkommon_thots https://t.co/ZOcelhkEcw,so grateful to have great  mentees that make me look good shilpi and manish are based in delhi and a great example of a business that flipped quickly  from a travel business  to a digital agency  with global partners   ,2020-05-14 05:43:17+00:00
13900,13900,13900,13900,90878,birthday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9972798545203873,True,Happy birthday @ollymurs wishing you the best day!,happy birthday  wishing you the best day,2020-05-14 05:51:59+00:00
13901,13901,13901,13901,90528,john respect anyone anything,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@HangBlaa @PeterEgan6 Would somebody with empathy do that John I don’t think so he obviously has no respect for anyone or anything,  would somebody with empathy do that john i don’t think so he obviously has no respect for anyone or anything,2020-05-14 07:49:29+00:00
13902,13902,13902,13902,102897,bonnie scotland,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,GM fae Bonnie Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💙💙💙Have a great day ! https://t.co/EkcPbPopuz,gm fae bonnie scotland have a great day  ,2020-05-14 07:51:54+00:00
13903,13903,13903,13903,102896,effect,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3071637399463467,False,@RealEOC Great effects for the day ! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻, great effects for the day  ,2020-05-14 07:54:17+00:00
13904,13904,13904,13904,102895,fish something,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.6747637731118519,False,@clairress @JAMMFfangirl @caitrionambalfe I was there that day ! She was looking at all the small fish 🐠 swimming around ! So “something fishy going on here!”,   i was there that day  she was looking at all the small fish  swimming around  so something fishy going on here,2020-05-14 08:00:33+00:00
13905,13905,13905,13905,111749,birthday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7425084387472284,True,@ollymurs Happy Birthday to you! 🥳💙 https://t.co/YNTP0cOvST, happy birthday to you  ,2020-05-14 08:00:45+00:00
13906,13906,13906,13906,31656,mentor,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,You’re a phenomenal mentor ❤️ https://t.co/6SZzwOUI2a https://t.co/YqciOMhmNW,you’re a phenomenal mentor   ,2020-05-14 08:18:13+00:00
13907,13907,13907,13907,31655,thanks world leader dentistry,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3907855866848354,True,Thanks @BevinMahon I love learning about your world - I truly believe @dentaltechgroup will rise #phoenixlike from all this to be a great digital leader in dentistry #smerecovery #businessrevival https://t.co/TH1UBcngXU,thanks  i love learning about your world  i truly believe  will rise  from all this to be a great digital leader in dentistry   ,2020-05-14 08:23:19+00:00
13908,13908,13908,13908,106013,food life campaign today meal town city meal food life spirit,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,"Food for Life Served Here caterer @Thomas_Franks_ has launched #TheBigFeed campaign that today is delivering 10,000 free meals across 14 towns and cities. Meals have been freshly prepared - embodying the Food for Life Served Here spirit when it is needed most! 🌟👏 https://t.co/2VA2rX3DNp",food for life served here caterer  has launched  campaign that today is delivering free meals across towns and cities meals have been freshly prepared  embodying the food for life served here spirit when it is needed most  ,2020-05-14 08:32:44+00:00
13909,13909,13909,13909,31654,read bringing dignity honour life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This always makes me pause - one of the most beautiful reads ⁦@IrishTimes⁩ - bringing dignity and honour to those who have died by sharing their lives with us #RIP https://t.co/o70ikEA4Dz,this always makes me pause  one of the most beautiful reads   bringing dignity and honour to those who have died by sharing their lives with us  ,2020-05-14 08:42:12+00:00
13910,13910,13910,13910,98408,antibody test,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,100% accurate antibody tests soon to come in NHS! 🤔🤔🤔 https://t.co/57sPbiiN68,accurate antibody tests soon to come in nhs  ,2020-05-14 08:47:52+00:00
13911,13911,13911,13911,31653,thank,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,@HardimanMags Thank you 🙏🙏🙏, thank you ,2020-05-14 08:54:43+00:00
13912,13912,13912,13912,13390,restaurant sarah,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,False,"@nstomlinfcsi @oconnor71 @StGeorgesTrust @tootingnewsie I’ve asked Laura what the restaurant is called - I’ll get back to you when I know, Sarah",    i’ve asked laura what the restaurant is called  i’ll get back to you when i know sarah,2020-05-14 08:56:09+00:00
13913,13913,13913,13913,106012,food life togethers food supply community organisation line support community,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Food for Life Get Togethers are funding PPE, food supplies and more for communities who need it most. We’ve granted £70,000 to local organisations working on the front line to deliver support to their communities. Find out more https://t.co/N8pCXBwH3n #FFLGetTogethers @TNLComFund https://t.co/ZBCTko2pjQ",food for life get togethers are funding ppe food supplies and more for communities who need it most we’ve granted  to local organisations working on the front line to deliver support to their communities find out more    ,2020-05-14 09:10:08+00:00
13914,13914,13914,13914,85997,episode,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3231113368762982,False,@TheEvilBread I love that episode 😍, i love that episode ,2020-05-14 09:13:31+00:00
13915,13915,13915,13915,31652,york gesture time family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,From Leitrim to New York - isn’t that just such a wonderful gesture in troubled times - fundraising @2020Slainte for families impacted by #Covid19 in NYC and @PietaHouse - great initiative @LeitrimGAA 🙏 @DublinLeitrim @RTEsligoleitrim @RMcGreevy1301 @conhharte https://t.co/U2HJAWvlVZ,from leitrim to new york  isn’t that just such a wonderful gesture in troubled times  fundraising  for families impacted by  in nyc and   great initiative       ,2020-05-14 09:32:13+00:00
13916,13916,13916,13916,102894,paul hope sweetheart colleague time care prayer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@thePaulDonnelly Awe Paul ! Hope you are going to be ok sweetheart! But my fellow colleagues will be doing all they can to support you at this time! And I know they will get you well ! Take care and keeping you in my prayers 🙏🏻🙏🏻🙏🏻💙💙🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿😍🥰😘, awe paul  hope you are going to be ok sweetheart but my fellow colleagues will be doing all they can to support you at this time and i know they will get you well  take care and keeping you in my prayers ,2020-05-14 09:34:58+00:00
13917,13917,13917,13917,4351,journey nursing program joyful beautiful field,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0374280633462128,False,I aim to make the journey of undergraduate nursing program joyful and beautiful because what is waiting for them in the field is even more exciting #InternationalNursesDay,i aim to make the journey of undergraduate nursing program joyful and beautiful because what is waiting for them in the field is even more exciting ,2020-05-14 09:39:40+00:00
13918,13918,13918,13918,90527,scientist increase risk virus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@RoaringNurse I’m not a scientist but I believe opening up increases risk of spreading the virus, i’m not a scientist but i believe opening up increases risk of spreading the virus,2020-05-14 09:48:32+00:00
13919,13919,13919,13919,95560,care home home adult disability population,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Not just in care homes for the elderly but also in homes for adults with learning disabilities!! (the forgotten population) https://t.co/TfUfAaekJP,not just in care homes for the elderly but also in homes for adults with learning disabilities the forgotten population ,2020-05-14 10:08:42+00:00
13920,13920,13920,13920,106011,coronavirus crisis schooling teacher parent curriculum life offering school membership food life school,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0506464691953289,False,Since the Coronavirus crisis forced normal schooling to be suspended teachers and parents alike are finding new ways to bring the curriculum to life. That’s why we’re offering schools FREE membership to our Food for Life schools programme 👉 https://t.co/GPltyO4UTY https://t.co/hyooakeOEY,since the coronavirus crisis forced normal schooling to be suspended teachers and parents alike are finding new ways to bring the curriculum to life that’s why we’re offering schools free membership to our food for life schools programme   ,2020-05-14 10:30:28+00:00
13921,13921,13921,13921,90526,heel,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.987629845570381,True,@katelallyx The heel, the heel,2020-05-14 11:47:14+00:00
13922,13922,13922,13922,90525,sorry loss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@stuartmitton1 Sorry for your loss, sorry for your loss,2020-05-14 11:51:20+00:00
13923,13923,13923,13923,106010,food life work school towards gold food life award cooking work classroom kitchen garden watch,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.3482686699525334,False,".@ojsinfo are showcasing their fantastic Food for Life work ! The school is working towards their Gold Food for Life award and they have been doing some excellent cooking and growing work in the classroom, kitchen and their garden. Watch more here: https://t.co/sViDh88VBF https://t.co/28EvhHglA6", are showcasing their fantastic food for life work  the school is working towards their gold food for life award and they have been doing some excellent cooking and growing work in the classroom kitchen and their garden watch more here  ,2020-05-14 12:01:08+00:00
13924,13924,13924,13924,38174,hour mile uniform care today proud girl,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,False,We did it! 10 hours over walking 23 miles dropping off uniforms bags and over £1200 raised for critical care at @Medway_NHS_FT and @NSPCC safe to say I am officially broken today! Proud of my girls 💕 https://t.co/3clLvByfiB,we did it hours over walking miles dropping off uniforms bags and over  raised for critical care at  and  safe to say i am officially broken today proud of my girls  ,2020-05-14 12:06:59+00:00
13925,13925,13925,13925,95559,order parent guardian conversation moment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3141019358925883,False,@GlynisSpencer Not to mention the automatic DNR orders without parents or guardians permission... Not even a conversation on it!... Makes me worried at this moment 😡, not to mention the automatic dnr orders without parents or guardians permission not even a conversation on it makes me worried at this moment ,2020-05-14 12:09:16+00:00
13926,13926,13926,13926,13389,accommodation family baby george baby family accommodation,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.232360911367662,False,"1) We’ve been asked to fund accommodation for families with poorly babies who live a very long way away from St George’s, so that they can be near their babies when the free family accommodation at the nnu is already taken. https://t.co/P7Dw66j166",we’ve been asked to fund accommodation for families with poorly babies who live a very long way away from st georges so that they can be near their babies when the free family accommodation at the nnu is already taken ,2020-05-14 12:09:25+00:00
13927,13927,13927,13927,13388,accommodation infection control risk hospital support fund family staff,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,2) Providing local accommodation will also take away any potential infection control risk associated with travelling to and from the hospital. All support for our pandemic aid fund for families and neonatal staff is very gratefully received. &gt;,providing local accommodation will also take away any potential infection control risk associated with travelling to and from the hospital all support for our pandemic aid fund for families and neonatal staff is very gratefully received gt,2020-05-14 12:11:03+00:00
13928,13928,13928,13928,13387,accommodation family baby hospital thanks kind people justgiving donation link twitter profile page,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,3) &gt; We’ve been asked to fund accommodation for families with poorly babies who love a long way away from St George’s Hospital - Many thanks to the kind people who have helped us so far. The Justgiving donation link is pinned to the top of our twitter profile page.,gt we’ve been asked to fund accommodation for families with poorly babies who love a long way away from st george’s hospital  many thanks to the kind people who have helped us so far the justgiving donation link is pinned to the top of our twitter profile page,2020-05-14 12:13:10+00:00
13929,13929,13929,13929,38173,help family money care unit hospital come fellow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Any help from my #lfc family would be much appreciated! All money raised is going to the critical care unit at my local hospital and the NSPCC. Come on reds! Help a fellow red out! #ynwa #rainbowwalk https://t.co/53qLDbxfiz,any help from my  family would be much appreciated all money raised is going to the critical care unit at my local hospital and the nspcc come on reds help a fellow red out   ,2020-05-14 12:24:20+00:00
13930,13930,13930,13930,54863,song channel movie song mouth chillin villain descendant rule,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1261204804663685,False,The best song of any Disney channel original movie is either every single song from lemonade mouth or chillin’ like a villain from descendants 2 sorry I don’t make the rules,the best song of any disney channel original movie is either every single song from lemonade mouth or chillin like a villain from descendants sorry i don’t make the rules,2020-05-14 12:34:55+00:00
13931,13931,13931,13931,38172,staff worker week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,What about all the frontline staff and all the other key workers? Can we get tested twice a week two?! https://t.co/vjGBDc8gUD,what about all the frontline staff and all the other key workers can we get tested twice a week two ,2020-05-14 12:58:49+00:00
13932,13932,13932,13932,48984,discrimination practitioner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2698098538725381,False,The discrimination against nurse practitioners must stop https://t.co/9DBmnBY22G,the discrimination against nurse practitioners must stop ,2020-05-14 13:00:50+00:00
13933,13933,13933,13933,78897,approach response therapy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5436301733184071,False,Some #Nanotechnology approaches to modulate #immune responses to cell-based therapies for #Type1Diabetes @DiabetesTechSoc https://t.co/9LmJ4DhSzB,some  approaches to modulate  responses to cellbased therapies for   ,2020-05-14 13:15:17+00:00
13934,13934,13934,13934,89591,lunch break mile,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.165382697971073,False,Lunch break miles ✅ https://t.co/F9gc1fo8Mu,lunch break miles  ,2020-05-14 13:54:26+00:00
13935,13935,13935,13935,89590,right,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.9043347652881903,True,I choose B (the one on the right) https://t.co/z4oikKDDK5,i choose b the one on the right ,2020-05-14 14:27:49+00:00
13936,13936,13936,13936,106009,community spirit meal,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Go @washingborough ! A great way to boost the community spirit with a Facetime meal chat too! 🍽️🙂 https://t.co/CBflNBJ2Ko,go   a great way to boost the community spirit with a facetime meal chat too  ,2020-05-14 14:30:50+00:00
13937,13937,13937,13937,95558,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8930348475335181,False,@GlynisSpencer Hope so... But there probably won't be as they don't matter because as some Dr said years ago they don't contribute to society 😞, hope so but there probably won't be as they don't matter because as some dr said years ago they don't contribute to society ,2020-05-14 15:31:17+00:00
13938,13938,13938,13938,38171,hour morning,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@NSPCC We completed it early hours of this morning and have raised over £1200 ☺️ https://t.co/zPOnsYndUo, we completed it early hours of this morning and have raised over   ,2020-05-14 15:32:48+00:00
13939,13939,13939,13939,38170,chickenthis,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Twinny_Connie Except a little box of popcorn chicken...this doesn’t go very far 😂, except a little box of popcorn chickenthis doesn’t go very far ,2020-05-14 15:51:09+00:00
