,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
1050,1050,1050,1.500902200897327e+18,2022-03-07 18:32:24+00:00,['1500902200897327106'],Ouds is the struggle of a lifetime! https://t.co/dRFAVBCSPm
1054,1054,1054,1.5008985619695045e+18,2022-03-07 18:17:57+00:00,['1500898561969504256'],Arme Afghanen bieden nier op zwarte markt aan voor transplantatie om hun gezin in leven te houden. https://t.co/uGBzIthJWT
1066,1066,1066,1.5007635817632276e+18,2022-03-07 09:21:35+00:00,['1500763581763227650'],Oei. Extra reden voor stoere mannen om zichzelf en mensen in omgeving te vaccineren? https://t.co/b6YYPW2lB4
1098,1098,1098,1.4989515332658831e+18,2022-03-02 09:21:09+00:00,['1498951533265883140'],@Wel_de_Sjaak Wat is de WEF dan?
1102,1102,1102,1.4989501273100206e+18,2022-03-02 09:15:34+00:00,['1498950127310020609'],Ondanks de enorme zorgen over de gijzeling van Oekraïne door Rusland’s oorlogsmachine moeten we ook onze ogen op de weg houden: als we niet snel iets tegen opwarming van de aarde doen bezwijkt de wereld aan iets anders. https://t.co/IEI0ZNUO2j
1110,1110,1110,1.4985950841111675e+18,2022-03-01 09:44:45+00:00,['1498595084111167489'],Kiev in 1991. @MarionBloem at a writers’ Exchange programme. What a beautiful city it was! And so many kind people. Now every picture of how the town is destroyed hurts us so hard. https://t.co/pyWeTYhCxM
1124,1124,1124,1.498330159597949e+18,2022-02-28 16:12:02+00:00,['1498330159597948941'],Ja een oorlogsmisdaad!!! https://t.co/2YkSXORZ0o
1126,1126,1126,1.4983298234245284e+18,2022-02-28 16:10:42+00:00,['1498329823424528385'],"Yuval Harari, the historian we have learned to admire comforts us with a wise commentary in the Guardian. https://t.co/Hb93gEsH6c"
1156,1156,1156,1.49640758148463e+18,2022-02-23 08:52:23+00:00,['1496407581484630025'],Gefeliciteerd. Zelfde jaar als Marion en ik. https://t.co/CUu7nDwB0x
1160,1160,1160,1.4960899816343634e+18,2022-02-22 11:50:22+00:00,['1496089981634363398'],"Achtste chemo docletax, weer mooi bijgetankt en afgevuld. https://t.co/M2eSVa7nJe"
1161,1161,1161,1.496082678822617e+18,2022-02-22 11:21:21+00:00,['1496082678822617094'],@_anita64 @eric_de_haan https://t.co/zecffLBH2H
1167,1167,1167,1.495808882077315e+18,2022-02-21 17:13:22+00:00,['1495808882077315075'],Voor. De algemene ontwikkeling. https://t.co/xhZwQOtxQD
1171,1171,1171,1.4956850501380874e+18,2022-02-21 09:01:19+00:00,['1495685050138087430'],"Vaccinaties belangrijk, maar grote verschillen tussen beleid in landen. Wie heeft wat nodig waar. Voor Nederland essentieel ongevaccineerden te overtuigen van het algemeen belang vaccinatie. https://t.co/bRwOtimJTk"
1181,1181,1181,1.4953304010108273e+18,2022-02-20 09:32:04+00:00,['1495330401010827268'],Weer een aflevering in het verhaal van het opiatenmisbruik in de VS. https://t.co/WPykAI405y
1204,1204,1204,1.4942375840541737e+18,2022-02-17 09:09:36+00:00,['1494237584054173699'],"Dat is al erg, maar dat het 77 jaar geduurd heeft dat eerlijk toe te geven en openheid van zaken te geven is een gotspe. https://t.co/j46o1ZkxFA"
1215,1215,1215,1.4942335531267564e+18,2022-02-17 08:53:35+00:00,['1494233553126756352'],Goed nieuws dat mensen die zich persoonlijk hebben verrijkt door de opiatenepidemie in de VS en met bedrog artsen verleidden het voor te schrijven zich nu moeten verantwoorden. https://t.co/F8FYbvb8wm
1230,1230,1230,1.493869316877521e+18,2022-02-16 08:46:14+00:00,['1493869316877520898'],"Wappen, hoe hebben jullie ontdekt dat de pandemie een sprookje was, een complot om de bevolking te controleren en dat we het aan jullie te danken hebben dat we er nu klaar mee zouden zijn. https://t.co/47jgFC2BMl"
1243,1243,1243,1.4921367932271084e+18,2022-02-11 14:01:48+00:00,['1492136793227108359'],https://t.co/aaQr4BdWOR
1277,1277,1277,1.4907415965806797e+18,2022-02-07 17:37:47+00:00,['1490741596580679690'],"Ik denk dat de mensen die zich voortdurend hebben ingezet voor wetenschappelijke onderbouwing van discussies en het opkomen tegen vals nieuws zij die dwaalden weer in de armen sluiten, want wie echt weet snapt ook wat twijfel is. https://t.co/VjkwuY1gEX"
1283,1283,1283,1.4906165578017792e+18,2022-02-07 09:20:56+00:00,['1490616557801779205'],"Goed artikel over nieuwe Omicron mutant, de BA.2. Vervangt snel BA.1 maar het lijkt weinig uit te maken. https://t.co/cMXyk5v4XZ"
1314,1314,1314,1.4900673450202276e+18,2022-02-05 20:58:33+00:00,['1490067345020227584'],Nooit heb ik vanaf 2002 toen ik hoorde dat ik prostaatkanker had ook maar een arts tegen me horen zeggen dat ik wel flink in beweging moest blijven. https://t.co/r9tCGFRlLh Mijn weekblog: tips voor beginnende kankerlijers. Bewegen is leven.
1317,1317,1317,1.4894940054485934e+18,2022-02-04 07:00:19+00:00,['1489494005448593409'],"COVID uitbraak door niesende hamsters, maar mensen worden vaker besmet door andere mensen https://t.co/LUE7EfFTl2"
1325,1325,1325,1.4892384701659914e+18,2022-02-03 14:04:54+00:00,['1489238470165991426'],Zie ook de uitstekende serie op Disney getiteld Dopesick dat goed beeld geeft van wat er een grote rol bij speelde. https://t.co/9va5nxqUSc
1365,1365,1365,1.4885705553138893e+18,2022-02-01 17:50:51+00:00,['1488570555313889284'],@Nellyvdvlies @MarionBloem Lopen en beweging is altijd goed. En nu wil ik die gewoonte vast houden.
1369,1369,1369,1.4885427346841518e+18,2022-02-01 16:00:18+00:00,['1488542734684151820'],Probeer gedurende mijn chemo goed in beweging te blijven. Vreemd genoeg lopen @MarionBloem en ik elke dag meer. Vandaag 7de dosis gekregen en ik kik uit naar de tienduizenden stappen die ik nog ga zetten. Le mouvement c’est la vie!!! https://t.co/OglUEU9tLA
1382,1382,1382,1.4870901595815444e+18,2022-01-28 15:48:17+00:00,['1487090159581544451'],In de Lancet van deze week (volgens mij het beste medische wetenschappelijke tijdschrift) over Omicron pandemie: waarschijnlijk milder maar niet mild geworden. Het is nog niet voorbij. https://t.co/mINAS5zjwG
1394,1394,1394,1.486258886336299e+18,2022-01-26 08:45:06+00:00,['1486258886336299011'],BBC legt dat goed uit. https://t.co/hFyUcDyfFH
1397,1397,1397,1.4862549887876014e+18,2022-01-26 08:29:37+00:00,['1486254988787601409'],Eerst moet je leren denken en dan aan wat. https://t.co/oeVKSuLTAW
1412,1412,1412,1.4852132516842578e+18,2022-01-23 11:30:07+00:00,['1485213251684257792'],De chemistry tussen vrouwen en mannen op het gebied van seksualiteit is de afgelopen week behoorlijk in de aandacht geweest. Misschien kan ik er nog een kleinigheid aan toevoegen. https://t.co/sG1KyMgyKl
1430,1430,1430,1.4833660291957268e+18,2022-01-18 09:09:55+00:00,['1483366029195726850'],Lichthartigheid rond Corona ongepast en ook pers speelt daar een rol in. https://t.co/dHOPsYgbhP
1438,1438,1438,1.4831337172164362e+18,2022-01-17 17:46:48+00:00,['1483133717216436227'],Op het 8-uur journaal Nederland 1 was gisteren een vrouw te zien de de pandemie bagatelliseerde en anders lagen er wel lijken op straat. Ze begrijpt weinig van hoe mutaties verlopen en waar publieke zorg voor staat. https://t.co/gZ9RAR62Hp
1443,1443,1443,1.4830280521080914e+18,2022-01-17 10:46:55+00:00,['1483028052108091392'],Heb me altijd verwonderd over hoe simpel het is om psychiaters en wetenschappelijke redacties mee te sleuren in advertentiecampagnes van reisbureaus. Depressie verdient meer dan zulke vrijblijvende aandacht. https://t.co/erhzUYK5Wg
1469,1469,1469,1.4819006050483405e+18,2022-01-14 08:06:51+00:00,['1481900605048340480'],Klimaatwetenschappers herkennen zichzelf in Don’t Look Up – en dat is geen feest https://t.co/RZzjGXmX77 via @trouw
1471,1471,1471,1.481898153041408e+18,2022-01-14 07:57:06+00:00,['1481898153041408000'],"Het einde komt altijd te vroeg, maar wie van het leven iets groots gemaakt heeft zet ook de laatste stap met allure. https://t.co/e0WPTjcTlz"
1481,1481,1481,1.4811721785739717e+18,2022-01-12 07:52:20+00:00,['1481172178573971463'],"En hier een ander probleem dat onze aandacht hard nodig heeft: de klimaatcrisis. Verder weg dan de mondkapjesdicussie, maar dichter bij dan we willen. https://t.co/mO19kl7V4i"
1524,1524,1524,1.4764870843618836e+18,2021-12-30 09:35:27+00:00,['1476487084361883654'],Interview met Greta Thunberg in de Washington Post over de situatie van de opwarming van de aarde. https://t.co/RZnBQrFv2k
1525,1525,1525,1.4762373122289992e+18,2021-12-29 17:02:57+00:00,['1476237312228999173'],Een vredig en tolerant 2022 toegewenst. Ook van @MarionBloem https://t.co/ZGwyiEh5o7
1545,1545,1545,1.474410810382463e+18,2021-12-24 16:05:05+00:00,['1474410810382462984'],Ik ook niet. https://t.co/GdstABKeLF
1552,1552,1552,1.474135245268177e+18,2021-12-23 21:50:05+00:00,['1474135245268176899'],Dank voor je woorden Ralf. https://t.co/WRfeWAkYuP
1554,1554,1554,1.4740739454480097e+18,2021-12-23 17:46:30+00:00,['1474073945448009740'],Ja. Dit was zeker een dag met relatief goed nieuws over de pandemie. https://t.co/TI4GAIfNXt
1566,1566,1566,1.4735651512195727e+18,2021-12-22 08:04:44+00:00,['1473565151219572736'],"Dit is een overpeinzing van Richard Horton van een van de medische toonladder. Leesvoer voor iedereen, maar vooral voor de leden van de tweede kamer die debatteren over een duurzaam Coronabeleid. https://t.co/aDYPx14sLa"
1568,1568,1568,1.4732902919730872e+18,2021-12-21 13:52:32+00:00,['1473290291973087235'],"Zit denk ik in het zelfde chemotraject als deze mevrouw, want ze zit altijd in de wachtkamer als ik er ook ben. https://t.co/g9dHM57cY3"
1569,1569,1569,1.47294575016636e+18,2021-12-20 15:03:27+00:00,['1472945750166360064'],@GGDBZO @DSakkers 73 jaar
1570,1570,1570,1.4728852658070692e+18,2021-12-20 11:03:06+00:00,['1472885265807069188'],Boosters NIET uit te stellen
1572,1572,1572,1.4728841049663283e+18,2021-12-20 10:58:30+00:00,['1472884104966328322'],Pleidooi voor vaccinatie. En waarschuwing om boosters niet uit te stellen. https://t.co/Zkq6xa10VB
1590,1590,1590,1.471915409095934e+18,2021-12-17 18:49:15+00:00,['1471915409095933960'],"Watch the Disney + serial DOPESICK to understanding Whatsappje happende. En lees mijn boeken Medicijnen, maar die zijn put of print. Jammer. https://t.co/75SL2GVPML"
1612,1612,1612,1.4711584596515758e+18,2021-12-15 16:41:24+00:00,['1471158459651575811'],Heeft het drinken van koffie en thee of beide samen een effect op het voorkomen van hersenbloedingen of dementie. https://t.co/566NEJO2Es
1623,1623,1623,1.4700593080124252e+18,2021-12-12 15:53:46+00:00,['1470059308012425219'],Straks om 17.10 bij Jacobine https://t.co/Bwo1EELT2k
1627,1627,1627,1.4696198532501586e+18,2021-12-11 10:47:31+00:00,['1469619853250158594'],Minimal cross-over between mutations associated with Omicron variant of SARS-CoV-2 and CD8+ T cell epitopes identified in COVID-19 convalescent individuals https://t.co/mQJzaZzMDU
1630,1630,1630,1.4695738326965985e+18,2021-12-11 07:44:39+00:00,['1469573832696598535'],Goede informatie over Omicron. Vooruitzichten en zorgen. https://t.co/SQbSNgLUOb
1636,1636,1636,1.4693564684492882e+18,2021-12-10 17:20:56+00:00,['1469356468449288202'],Tegen zoveel domheid valt weinig te beginnen. https://t.co/7EfFFyrNz8
1641,1641,1641,1.4693400749281894e+18,2021-12-10 16:15:47+00:00,['1469340074928189449'],In de Lancet een uitstekend artikel over de Omicron variant. https://t.co/N21G1MpS8p Lezen als je op de hoogte wil blijven. Niet lezen als je gelooft dat vaccins niet werken.
1649,1649,1649,1.4686278746641285e+18,2021-12-08 17:05:45+00:00,['1468627874664128524'],https://t.co/Ps2SARnmRG.        Interview met de persoon die momenteel het meeste over de Omicron weet!    Bepalend is of we tussen 1 en 10 wekken in staat zijn via sociale distancing de pandemie onder controle te krijgen.
1657,1657,1657,1.4682704901166694e+18,2021-12-07 17:25:38+00:00,['1468270490116669446'],Zelfs Boris maakt zich zorgen over Omicron. https://t.co/7UcC6OYCzy
1658,1658,1658,1.4682702233840927e+18,2021-12-07 17:24:35+00:00,['1468270223384092675'],"Prachtige documentaire, waar je ademloos naar kijkt maar vooral luistert. https://t.co/DpPylFqHqX"
1662,1662,1662,1.4682637959151163e+18,2021-12-07 16:59:02+00:00,['1468263795915116549'],"Ja, dat wordt heel wat uitleggen en beroep doen op gezond wetenschappelijk verstand. Frappez toujours https://t.co/PkMMVvv6kV"
1663,1663,1663,1.4682631775992668e+18,2021-12-07 16:56:35+00:00,['1468263177599266819'],Ik denk daar ook wat van https://t.co/tN5XvgJUD0
1665,1665,1665,1.4682279174905733e+18,2021-12-07 14:36:28+00:00,['1468227917490573322'],Onderzoek laat zien dat voor de effectiviteit van Corona vaccins het niet uitmaakt of je ze door elkaar gebruikt. https://t.co/ih2sxixoro let altijd goed op de bron van onderzoeken. Dit onderzoek met 1000 proefpersonen in The Lancet en wordt genoemd in BMJ.
1666,1666,1666,1.4681196241894564e+18,2021-12-07 07:26:09+00:00,['1468119624189456388'],Voor al mijn generatiegenoten. https://t.co/OkSPYx00DK
1667,1667,1667,1.468118806161916e+18,2021-12-07 07:22:54+00:00,['1468118806161915906'],@aliettejonkers Gefeliciteerd
1668,1668,1668,1.4678754971410637e+18,2021-12-06 15:16:04+00:00,['1467875497141063694'],"Uitbreiding omecron Corona infecties in Zuid Afrika zonder precedent. Dus nadruk op preventie in de kleine dingen. Handen wassen, anderhalve meter, niet met te veel bij elkaar. Kortom discipline en zelfbeheersing. https://t.co/BncA2sOkKH"
1670,1670,1670,1.4678182909322977e+18,2021-12-06 11:28:45+00:00,['1467818290932297730'],@ADPolitiek En nu er tegenaan!
1693,1693,1693,1.464697910403154e+18,2021-11-27 20:49:29+00:00,['1464697910403153925'],"Ja, Nederland heeft 70 jaar nodig gehad om zich op het belang van het schoon schip maken van wat er in die koloniale oorlog plaats vond te richten. Oostindische blindheid en nu gaan de oogjes voorzichtig open. https://t.co/pbMStaEcfW"
1698,1698,1698,1.4645436591734948e+18,2021-11-27 10:36:32+00:00,['1464543659173494786'],Extreme temperaturen en watertekort door stijgen temperatuur door klimaatverandering laat nu al de gevolgen zien. https://t.co/gVddQqgebu
1700,1700,1700,1.4645240591951872e+18,2021-11-27 09:18:39+00:00,['1464524059195187208'],De nieuwe variant van het virus is Omicron genoemd. Voeg het aan je vocabulaire toe. Omicron. De coronataal breidt zich uit als een muterend virus. https://t.co/FMgVzhXp7j
1704,1704,1704,1.4645156198445015e+18,2021-11-27 08:45:07+00:00,['1464515619844501507'],@LindersWilbert RIVM Wolvertem
1710,1710,1710,1.4641783326905262e+18,2021-11-26 10:24:52+00:00,['1464178332690526209'],Absoluut lezen als je goed op hoogte wil zijn:  What do we know about the new ‘worst ever’ Covid variant? https://t.co/RoBBVihTmN
1714,1714,1714,1.4640041569607393e+18,2021-11-25 22:52:45+00:00,['1464004156960739332'],"VK schrapt vluchten uit Zuid-Afrika vanwege zorgen om nieuwe coronavariant
 https://t.co/EB1Uh6vBxU"
1715,1715,1715,1.464003621759107e+18,2021-11-25 22:50:37+00:00,['1464003621759107085'],"Nee Roos, zo’n discussie over welke behandelingen voor gaan en welke criteria gebruikt worden bij het nemen van de beslissing wie behandeld wordt is er niet geweest. https://t.co/q1ZWwtxLxg"
1716,1716,1716,1.464001717335384e+18,2021-11-25 22:43:03+00:00,['1464001717335384073'],"Het is toch niet te hopen dat…. B.1.1.529, een nieuwe variant, die besmettelijker is dan de nu bekende varianten. https://t.co/XPtsV1LmhD"
1722,1722,1722,1.4638240300294636e+18,2021-11-25 10:56:59+00:00,['1463824030029463557'],Krijgen de juiste mensen dit onder ogen? https://t.co/V8Gy2aQhJz
1731,1731,1731,1.463112812264362e+18,2021-11-23 11:50:52+00:00,['1463112812264361984'],"Uitgeverij @De_Geus halveerde de prijs van mijn boek OVERLEVEN en ik beloofde gratis lezingen over de ontwikkelingen van het leven op aarde te geven, maar vanwege COVID19 veranderde ik dat in minilezinkjes op FB. https://t.co/x769ORBRED"
1732,1732,1732,1.463048518306873e+18,2021-11-23 07:35:23+00:00,['1463048518306873344'],Brits onderzoek: een op de zeven kinderen met covid heeft langdurig klachten https://t.co/zn80Pbeu23 via @trouw
1739,1739,1739,1.4628517299181527e+18,2021-11-22 18:33:25+00:00,['1462851729918152705'],@aliettejonkers Ach Aliette….. ik leef mee.
1744,1744,1744,1.4623797098708746e+18,2021-11-21 11:17:47+00:00,['1462379709870874628'],"Immuniteit, virus en de menselijke factor. Wat staat ons komende winter te wachten? 
We zullen die menselijke factor aan moeten pakken.
https://t.co/8DWZ08l8Vh"
1748,1748,1748,1.462106055102587e+18,2021-11-20 17:10:22+00:00,['1462106055102586889'],WHO vreest 500.000 extra coronadoden in Europa zonder snelle maatregelen https://t.co/TX9RpkJGfA via @NUnl
1749,1749,1749,1.4621052424897946e+18,2021-11-20 17:07:09+00:00,['1462105242489794567'],Zien om te begrijpen wat er in plaats van een zorgzame samenleving in Nederland ontstaan is. https://t.co/hN6Kx6BJXu
1758,1758,1758,1.4613758654938972e+18,2021-11-18 16:48:52+00:00,['1461375865493897216'],"Lees dit artikel. Hoe slecht gaat de COVID19 Pandemie de komende winter worden? Dat hangt af van 3 factoren. 
Hoe is het met onze immuniteit gesteld, wat is de kans op mutaties van het virus. En hoe gedragen mensen zich. https://t.co/4cyhUswIDE"
1773,1773,1773,1.4609990067593626e+18,2021-11-17 15:51:21+00:00,['1460999006759362562'],https://t.co/bslXRy5T9p
1777,1777,1777,1.4609432345076736e+18,2021-11-17 12:09:44+00:00,['1460943234507673602'],@astridislief Wat als je met wat je ook doet altijd verantwoordelijk bent voor je handeling? Zoals de beslissingen in de medische arena meestal meestal zijn. Dilemma.
1778,1778,1778,1.460934951524782e+18,2021-11-17 11:36:49+00:00,['1460934951524782080'],Hoe doe je deze toets in het geval van het gebruik van Intensive Care units. Wie zijn de onschuldige buitenstaanders?
1779,1779,1779,1.460934613963055e+18,2021-11-17 11:35:29+00:00,['1460934613963055106'],Over de hele wereld vind men dat de wisselwachter moet kiezen om 5 mensen te redden ipv 1. Maar men vindt dat die arts voor de gezonde man in de wachtkamer met kiezen. De sympathie ligt bij de onschuldige buitenstaander en de optelsom wordt niet gemaakt.
1780,1780,1780,1.4609338197380751e+18,2021-11-17 11:32:20+00:00,['1460933819738075142'],Er zit een gezonde man in de wachtkamer van de dokter. In de operatiekamer liggen 5 mensen te wachten op een transplantatie van elk een ander orgaan. Wat moet de dokter doen? Deze onderzoekjes heeft Hauser over de hel wereld gedaan. Wat was de uitkomst?
1781,1781,1781,1.4609332770538537e+18,2021-11-17 11:30:10+00:00,['1460933277053853700'],"In mijn online lezing 2 besprak ik Marc Hauser. Hij vraagt 'Een trein is stuurloos en raast over het spoor. Er is een wissel en naar links zullen er 5 mensen door de trein gedood worden, naar rechts 1 persoon. Wisselwachter?
https://t.co/rvN97dv79S
draadje"
1784,1784,1784,1.4606643745537188e+18,2021-11-16 17:41:39+00:00,['1460664374553718789'],"Opwarming van de aarde in verband gebracht met minder goede oogsten van graan en rijst, vooral minder micronutrienten waardoor bewoners van arme landen en middeninkomen landen extra risico lopen. https://t.co/nt2tNePEH7"
1786,1786,1786,1.4605783815489044e+18,2021-11-16 11:59:57+00:00,['1460578381548904449'],https://t.co/oFYCxSadO1
1787,1787,1787,1.4605672913897513e+18,2021-11-16 11:15:52+00:00,['1460567291389751298'],"Dit is mijn tweede online lezing over OVERLEVEN. Hoe overleven we met zijn allen samen? Waarom zijn egoistische mensen soms ook altruistisch? De lessen van Harris en Hauser. En hoe doen we dat met voll ICs? 
https://t.co/UdTSPRkHcX"
1797,1797,1797,1.459914785336742e+18,2021-11-14 16:03:03+00:00,['1459914785336741893'],Dank voor je mooie woorden . https://t.co/bsbLlmz59I
1798,1798,1798,1.4598630934802022e+18,2021-11-14 12:37:39+00:00,['1459863093480202243'],"Na Glasgow: hoe maken we een plan waarbij we met 7,5 miljard mensen samenwerken om te werken aan herstel van de evenwichten die de toekomst kunnen verzekeren van een vanzelfsprekend gezondheid, geluk, welzijn.
https://t.co/5vF7k4zEPX"
1813,1813,1813,1.458185931639382e+18,2021-11-09 21:33:12+00:00,['1458185931639382016'],"Ik geef lezing over OVERLEVEN mijn boek dat de geschiedenis van de Oersoep tot de Opwarming van de aarde behandelt. Zondag 14 november om 14.30 Galerie Marion Bloem, Westerstraat 28, Amsterdam. Het boek is vanwege klimaattop slechts 10 Euro. Lezing gratis. https://t.co/tflUzghf4C"
1825,1825,1825,1.457780811478958e+18,2021-11-08 18:43:24+00:00,['1457780811478958083'],"Babytooth. In de tijd die we tot onze beschikking hebben, de periode tussen nu en straks, mogen we ons leven leiden – dat hebben we gekregen, we mogen ermee doen wat we zelf willen - en laat het in hemelsnaam gevuld zijn met liefde.
https://t.co/BN2CeXyjji"
1834,1834,1834,1.4569335701073838e+18,2021-11-06 10:36:46+00:00,['1456933570107383817'],"Zoiets, maar dan in mijn hoofd. https://t.co/zRaBn8XkTg"
1851,1851,1851,1.455820135776858e+18,2021-11-03 08:52:22+00:00,['1455820135776858123'],"Fantastische rede van Mia Mottley, Prime minister of Barbados. Elk woord goed gekozen en waard om volledig af te luisteren. Geef het 8 minuten en 44 seconden van je tijd. Hier gaat het om. https://t.co/1quQdHSgOO"
1856,1856,1856,1.455534162946007e+18,2021-11-02 13:56:01+00:00,['1455534162946007052'],Ja mail me: ivanwolffers@planet.nl https://t.co/sNXlpgFBpj
1858,1858,1858,1.4554573235399066e+18,2021-11-02 08:50:41+00:00,['1455457323539906561'],"Mijn uitgever @De_Geus biedt vanaf 8 november mijn boek OVERLEVEN aan voor 10 Euro, de helft van de prijs. Ik zie dat boek als een leerboek over wat er op aarde gebeurde tot nu toe. Van oersoep tot opwarming van de aarde. Nodig me uit voor lezing. Ik kom gratis ondanks de chemo."
1859,1859,1859,1.4552082937192325e+18,2021-11-01 16:21:08+00:00,['1455208293719232516'],"Als er iets is waarover we ons zorgen moeten maken, dan is het dit. We zijn ervoor verantwoordelijk de aarde te onderhouden opdat nieuwe generaties er nog op kunnen leven! https://t.co/dsJFlxoA6H"
1867,1867,1867,1.4548727340397773e+18,2021-10-31 18:07:44+00:00,['1454872734039777285'],"I just added my name to this emergency appeal for climate action by Greta, Vanessa, Mitzi, and Dominika. Sign now and share, and they'll deliver our voices directly to governments at the @COP26 #climate summit. https://t.co/r5ze4efhzO"
1875,1875,1875,1.4547701116095078e+18,2021-10-31 11:19:57+00:00,['1454770111609507842'],"Ik geloof niet dat ik mijn hoofd uit schaamte verberg. Het is eerder een vlag die ik trots ophoud. Het zachte kasjmier koestert me en maakt me compleet: een man met kanker.
https://t.co/2RPnRoKCnI"
1880,1880,1880,1.4547355956543365e+18,2021-10-31 09:02:48+00:00,['1454735595654336512'],@roosvonk Maar courgettebloemen gevuld met ricottakaas zijn een lekkernij.
1888,1888,1888,1.454375960938156e+18,2021-10-30 09:13:44+00:00,['1454375960938156034'],Waarom organiseert niemand een wekelijkse mastcourse voor het beschrijven van nieuwe onderzoeksresultaten in goed Nederlands zodat zulke belangrijke info beter bij leken en halfleken terecht komt? https://t.co/58eQ2Dmsdo
1896,1896,1896,1.4529335647571272e+18,2021-10-26 09:42:10+00:00,['1452933564757127171'],Ik reageerde ook op iemand die het interview met Midas gebruikte als argument voor het terughalen van het concept 'ras' als manier om naar mensen te kijken. https://t.co/7vjm2LOO6k
1897,1897,1897,1.45261977213542e+18,2021-10-25 12:55:16+00:00,['1452619772135419908'],Onzin. ‘Ras’ is een cultureel fenomeen en hangt samen met het determineren van verschillen in de natuur. Zo benoemen we menselijke eigenschappen die voortkomen uit het genetische spel en hechten daar veel te veel waarde aan. Het is de kijker en niet het bekekene waar het om gaat. https://t.co/JtHyRYyiOC
1898,1898,1898,1.4526107154040914e+18,2021-10-25 12:19:17+00:00,['1452610715404091398'],"Behoor je tot de mensen die een zeespiegel die 1 meter 20 hoger is dan momenteel als een aanvaardbaar risico beschouwen, leg dat dan eens goed uit aan de generaties die na je komen."
1900,1900,1900,1.4525461255342203e+18,2021-10-25 08:02:37+00:00,['1452546125534220289'],Marketing van hoop ipv degelijke informatieuitwisseling en behandeling van risico's ipv serieus nemen gebruikers van de zorg. https://t.co/MtHG5Epyff
1905,1905,1905,1.4522298438028616e+18,2021-10-24 11:05:50+00:00,['1452229843802861571'],Voor veel mensen moeilijk: https://t.co/EEuLcZxIpX
1906,1906,1906,1.4522248922759414e+18,2021-10-24 10:46:10+00:00,['1452224892275941385'],"Mensen vragen me met enige regelmaat wat mijn geheim is. Er is helemaal niets geheimzinnigs aan. Geen speciaal dieet, geen bijzondere supplementen, geen contact het hogere machten. 
https://t.co/ib1OLmvyGH"
1910,1910,1910,1.4518419392093266e+18,2021-10-23 09:24:26+00:00,['1451841939209326595'],@FrankvanWijck @KNMG @Gert_van_Dijk Een regering moet voor zoiets volledig te vertrouwen zijn en toeslagenaffaire en niet nagekomen beloftes in ons land maken mij erg bezorgd.
1911,1911,1911,1.4518412967595008e+18,2021-10-23 09:21:53+00:00,['1451841296759500802'],"@FrankvanWijck @KNMG @Gert_van_Dijk Ik denk dat de holocaust bewezen heeft dat elke overheid die registratie verkeerd kan gebruiken. Herinner me ook Sri Lanka in 1983, toen de Tamils werden vermoord."
1912,1912,1912,1.4516591849661522e+18,2021-10-22 21:18:14+00:00,['1451659184966152214'],Ik ben nog niet uitgeschreven. https://t.co/EL3QmbH3a0
1921,1921,1921,1.4503609985825382e+18,2021-10-19 07:19:43+00:00,['1450360998582538241'],Ik (73) vraag me dat ook vaak af. https://t.co/leMPJgMJa9
1930,1930,1930,1.448772221372076e+18,2021-10-14 22:06:29+00:00,['1448772221372076034'],@ashatenbroeke Sterkte Asha.
1944,1944,1944,1.447494546145915e+18,2021-10-11 09:29:27+00:00,['1447494546145914884'],Notes from the master class suffering. Notities vanuit de opleiding tot meester in het lijden. Les 27: chemotherapie. https://t.co/dWAj1xewJQ
1946,1946,1946,1.446781621407994e+18,2021-10-09 10:16:33+00:00,['1446781621407993859'],@JaapdeGraaf Alle verkleinwoorden die volwassenen gebruiken alsof ze vinden dat ze zich tot kinderen richten.
1950,1950,1950,1.4460474974498775e+18,2021-10-07 09:39:24+00:00,['1446047497449877505'],"@twitpeet They felt uneasy, because every high educated professional is insecure about what he/she knows. It's the Emperors' clothes syndrome."
1951,1951,1951,1.4457487584912507e+18,2021-10-06 13:52:19+00:00,['1445748758491250697'],I told that to my colleagues and most of them did not like it. https://t.co/A37jNjeR0g
1955,1955,1955,1.444628647915184e+18,2021-10-03 11:41:24+00:00,['1444628647915184131'],"Op straat werd Gustaaf aangehouden. Zijn valse papieren waren niet in orde. Norma had weg kunnen lopen, maar besloot met hem mee te gaan naar Bergen Belsen. Want wat is het leven zonder die ander? https://t.co/tYZMpSgo1E"
1957,1957,1957,1.444579687787815e+18,2021-10-03 08:26:51+00:00,['1444579687787814912'],@derkrunhaar Door apotheker bereide drank.
1960,1960,1960,1.4432522420989256e+18,2021-09-29 16:32:03+00:00,['1443252242098925575'],Van mijn familie zie ik in het nieuwe monument ook de Wolffers-lijn en de Wolffertslijn en die bewuste personen zijn ook dubbel genoteerd. Lees in MIJN KLEINE FAMILIE hoed dat kwam. https://t.co/GkfCzTE6sI
1966,1966,1966,1.4417440097899889e+18,2021-09-25 12:38:52+00:00,['1441744009789988871'],"Herdenken. Citaat uit EEN KLEINE FAMILIE. uiitg de Arbeiderspers
https://t.co/wiSNeuqXLj"
1968,1968,1968,1.4409586912856392e+18,2021-09-23 08:38:18+00:00,['1440958691285639169'],Over EEN KLEINE FAMILIE. https://t.co/zkXxm0ucP7
