,Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld
549,549,1.377252813818921e+18,2021-03-31 13:33:53+00:00,['1377252813818920960'],,
550,550,1.375474531209388e+18,2021-03-26 15:47:37+00:00,['1375474531209388032'],,
551,551,1.3754320320717742e+18,2021-03-26 12:58:45+00:00,['1375432032071774210'],,
552,552,1.375431771949437e+18,2021-03-26 12:57:43+00:00,['1375431771949436932'],,
553,553,1.3742873055867904e+18,2021-03-23 09:10:01+00:00,['1374287305586790402'],,
554,554,1.3738948357283062e+18,2021-03-22 07:10:29+00:00,['1373894835728306177'],,
555,555,1.3738604325831352e+18,2021-03-22 04:53:46+00:00,['1373860432583135232'],,
556,556,1.373859311391175e+18,2021-03-22 04:49:19+00:00,['1373859311391174659'],,
557,557,1.3734936456098652e+18,2021-03-21 04:36:18+00:00,['1373493645609865219'],,
558,558,1.372990701294678e+18,2021-03-19 19:17:46+00:00,['1372990701294678018'],@chichupedathaa Zoo in Netflix,
559,559,1.372912926147834e+18,2021-03-19 14:08:43+00:00,['1372912926147833859'],,
560,560,1.3724480494196204e+18,2021-03-18 07:21:28+00:00,['1372448049419620355'],,
561,561,1.37139304254072e+18,2021-03-15 09:29:15+00:00,['1371393042540720131'],,
562,562,1.3709264657814282e+18,2021-03-14 02:35:14+00:00,['1370926465781428224'],,
563,563,1.370206180404912e+18,2021-03-12 02:53:05+00:00,['1370206180404912128'],,
564,564,1.3667638734500905e+18,2021-03-02 14:54:35+00:00,['1366763873450090498'],,
565,565,1.3667635373144556e+18,2021-03-02 14:53:15+00:00,['1366763537314455559'],,
566,566,1.3667631060980244e+18,2021-03-02 14:51:32+00:00,['1366763106098024448'],,
567,567,1.365330486873129e+18,2021-02-26 15:58:49+00:00,['1365330486873128965'],,
568,568,1.362265342609789e+18,2021-02-18 04:59:02+00:00,['1362265342609788928'],,
569,569,1.3616178691386286e+18,2021-02-16 10:06:12+00:00,['1361617869138628617'],,
570,570,1.3615490740637614e+18,2021-02-16 05:32:50+00:00,['1361549074063761408'],,
571,571,1.3611324374057247e+18,2021-02-15 01:57:16+00:00,['1361132437405724672'],,
572,572,1.3602814649574113e+18,2021-02-12 17:35:48+00:00,['1360281464957411330'],,
573,573,1.3602814150703063e+18,2021-02-12 17:35:36+00:00,['1360281415070306304'],,
574,574,1.3602813822959862e+18,2021-02-12 17:35:29+00:00,['1360281382295986177'],,
575,575,1.3598186840851374e+18,2021-02-11 10:56:53+00:00,['1359818684085137414'],,
576,576,1.3598186519651328e+18,2021-02-11 10:56:45+00:00,['1359818651965132800'],,
577,577,1.3595590512903987e+18,2021-02-10 17:45:11+00:00,['1359559051290398725'],,
578,578,1.3594361650995732e+18,2021-02-10 09:36:53+00:00,['1359436165099573252'],,
579,579,1.3594184298081485e+18,2021-02-10 08:26:25+00:00,['1359418429808148487'],,
580,580,1.359041271428313e+18,2021-02-09 07:27:43+00:00,['1359041271428313091'],,
581,581,1.3590105079952916e+18,2021-02-09 05:25:28+00:00,['1359010507995291656'],,
582,582,1.3579894471119094e+18,2021-02-06 09:48:09+00:00,['1357989447111909377'],,
583,583,1.3578589758704271e+18,2021-02-06 01:09:42+00:00,['1357858975870427137'],,
584,584,1.357757382084858e+18,2021-02-05 18:26:00+00:00,['1357757382084857858'],,
585,585,1.357572503145648e+18,2021-02-05 06:11:21+00:00,['1357572503145648130'],,
586,586,1.3575327598418534e+18,2021-02-05 03:33:26+00:00,['1357532759841853441'],,
587,587,1.3572772278852936e+18,2021-02-04 10:38:02+00:00,['1357277227885293568'],,
588,588,1.3562679922925445e+18,2021-02-01 15:47:42+00:00,['1356267992292544512'],,
589,589,1.3557273003276943e+18,2021-01-31 03:59:11+00:00,['1355727300327694339'],,
590,590,1.3555508453460132e+18,2021-01-30 16:18:01+00:00,['1355550845346013193'],,
591,591,1.3554682713282191e+18,2021-01-30 10:49:53+00:00,['1355468271328219140'],,
592,592,1.3554680595956e+18,2021-01-30 10:49:03+00:00,['1355468059595599872'],,
593,593,1.3554679412700897e+18,2021-01-30 10:48:35+00:00,['1355467941270089732'],,
594,594,1.3551114315243397e+18,2021-01-29 11:11:56+00:00,['1355111431524339716'],,
595,595,1.3545304952043725e+18,2021-01-27 20:43:30+00:00,['1354530495204372481'],,
596,596,1.3543161861844623e+18,2021-01-27 06:31:55+00:00,['1354316186184462339'],,
597,597,1.354160271967875e+18,2021-01-26 20:12:22+00:00,['1354160271967875073'],,
598,598,1.3541600207290614e+18,2021-01-26 20:11:22+00:00,['1354160020729061377'],,
599,599,1.3541423914108273e+18,2021-01-26 19:01:19+00:00,['1354142391410827267'],,
600,600,1.354136247346856e+18,2021-01-26 18:36:54+00:00,['1354136247346855939'],,
601,601,1.3541022651629568e+18,2021-01-26 16:21:52+00:00,['1354102265162956802'],,
602,602,1.3541021445473034e+18,2021-01-26 16:21:23+00:00,['1354102144547303429'],,
603,603,1.3541019948064563e+18,2021-01-26 16:20:48+00:00,['1354101994806456321'],,
604,604,1.3540730993905623e+18,2021-01-26 14:25:59+00:00,['1354073099390562306'],,
605,605,1.354072600775975e+18,2021-01-26 14:24:00+00:00,['1354072600775974916'],,
606,606,1.3539979374795448e+18,2021-01-26 09:27:19+00:00,['1353997937479544832'],,
607,607,1.353958490197414e+18,2021-01-26 06:50:34+00:00,['1353958490197413889'],,
608,608,1.3539583688184504e+18,2021-01-26 06:50:05+00:00,['1353958368818450432'],,
609,609,1.353957842160595e+18,2021-01-26 06:47:59+00:00,['1353957842160594945'],,
610,610,1.3538355111321313e+18,2021-01-25 22:41:53+00:00,['1353835511132131328'],,
611,611,1.3536760741908316e+18,2021-01-25 12:08:20+00:00,['1353676074190831616'],,
612,612,1.3536720854496174e+18,2021-01-25 11:52:29+00:00,['1353672085449617410'],,
613,613,1.353671462377431e+18,2021-01-25 11:50:01+00:00,['1353671462377431043'],,
614,614,1.353671323747283e+18,2021-01-25 11:49:28+00:00,['1353671323747282944'],,
615,615,1.3536708711860716e+18,2021-01-25 11:47:40+00:00,['1353670871186071553'],,
616,616,1.353670383120085e+18,2021-01-25 11:45:43+00:00,['1353670383120084992'],,
617,617,1.3536513430058025e+18,2021-01-25 10:30:04+00:00,['1353651343005802496'],,
618,618,1.35365087139405e+18,2021-01-25 10:28:12+00:00,['1353650871394050048'],,
619,619,1.3536502342666732e+18,2021-01-25 10:25:40+00:00,['1353650234266673152'],,
620,620,1.3532907866417605e+18,2021-01-24 10:37:21+00:00,['1353290786641760257'],,
621,621,1.3532900884956652e+18,2021-01-24 10:34:34+00:00,['1353290088495665154'],,
622,622,1.3532893350602465e+18,2021-01-24 10:31:35+00:00,['1353289335060246528'],,
623,623,1.3532880054994452e+18,2021-01-24 10:26:18+00:00,['1353288005499445255'],,
624,624,1.353287476270535e+18,2021-01-24 10:24:11+00:00,['1353287476270534657'],,
625,625,1.3532868943444296e+18,2021-01-24 10:21:53+00:00,['1353286894344429572'],,
626,626,1.353286283293057e+18,2021-01-24 10:19:27+00:00,['1353286283293057024'],,
627,627,1.3532857684212367e+18,2021-01-24 10:17:24+00:00,['1353285768421236743'],,
628,628,1.353285075274707e+18,2021-01-24 10:14:39+00:00,['1353285075274706944'],,
629,629,1.353284738463789e+18,2021-01-24 10:13:19+00:00,['1353284738463789056'],,
630,630,1.3532835141254513e+18,2021-01-24 10:08:27+00:00,['1353283514125451264'],,
631,631,1.3532817480047247e+18,2021-01-24 10:01:26+00:00,['1353281748004724736'],,
632,632,1.353281303886635e+18,2021-01-24 09:59:40+00:00,['1353281303886635008'],,
633,633,1.3532773932224635e+18,2021-01-24 09:44:07+00:00,['1353277393222463488'],,
634,634,1.3532772509432668e+18,2021-01-24 09:43:33+00:00,['1353277250943266816'],,
635,635,1.3532765350175048e+18,2021-01-24 09:40:43+00:00,['1353276535017504768'],,
636,636,1.353276006086357e+18,2021-01-24 09:38:37+00:00,['1353276006086356992'],,
637,637,1.353275266798334e+18,2021-01-24 09:35:40+00:00,['1353275266798333953'],,
638,638,1.3532746103940055e+18,2021-01-24 09:33:04+00:00,['1353274610394005505'],,
639,639,1.35298667738871e+18,2021-01-23 14:28:55+00:00,['1352986677388709890'],,
640,640,1.3529852074738934e+18,2021-01-23 14:23:05+00:00,['1352985207473893376'],,
641,641,1.3529845793978696e+18,2021-01-23 14:20:35+00:00,['1352984579397869569'],,
642,642,1.3511743443707617e+18,2021-01-18 14:27:21+00:00,['1351174344370761732'],,
643,643,1.3507703772371313e+18,2021-01-17 11:42:08+00:00,['1350770377237131266'],,
644,644,1.3493146247898644e+18,2021-01-13 11:17:30+00:00,['1349314624789864450'],,
645,645,1.3487713442851103e+18,2021-01-11 23:18:42+00:00,['1348771344285110272'],,
646,646,1.3475004083657892e+18,2021-01-08 11:08:27+00:00,['1347500408365789184'],,
647,647,1.347461198380487e+18,2021-01-08 08:32:38+00:00,['1347461198380486656'],,
648,648,1.347416183721644e+18,2021-01-08 05:33:46+00:00,['1347416183721644032'],,
649,649,1.3472019940129546e+18,2021-01-07 15:22:39+00:00,['1347201994012954625'],,
650,650,1.3472017084395889e+18,2021-01-07 15:21:31+00:00,['1347201708439588865'],,
651,651,1.336023806691799e+18,2020-12-07 19:04:32+00:00,['1336023806691799040'],,
652,652,1.3354381232668426e+18,2020-12-06 04:17:14+00:00,['1335438123266842627'],,
653,653,1.3342304129697096e+18,2020-12-02 20:18:13+00:00,['1334230412969709568'],,
654,654,1.33422630571008e+18,2020-12-02 20:01:54+00:00,['1334226305710080000'],,
655,655,1.3283741755646566e+18,2020-11-16 16:27:38+00:00,['1328374175564656655'],,
656,656,1.3279859674084434e+18,2020-11-15 14:45:02+00:00,['1327985967408443398'],,
657,657,1.3276007450136005e+18,2020-11-14 13:14:17+00:00,['1327600745013600258'],,
658,658,1.327600447725523e+18,2020-11-14 13:13:07+00:00,['1327600447725522944'],,
659,659,1.3276001544011448e+18,2020-11-14 13:11:57+00:00,['1327600154401144838'],,
660,660,1.32690847466462e+18,2020-11-12 15:23:27+00:00,['1326908474664620032'],,
661,661,1.3269081942879803e+18,2020-11-12 15:22:20+00:00,['1326908194287980544'],,
662,662,1.3247944786584904e+18,2020-11-06 19:23:11+00:00,['1324794478658490370'],,
663,663,1.3243121768535736e+18,2020-11-05 11:26:42+00:00,['1324312176853573634'],,
664,664,1.323121425503277e+18,2020-11-02 04:35:04+00:00,['1323121425503277060'],,
665,665,1.323121285682008e+18,2020-11-02 04:34:31+00:00,['1323121285682008064'],,
666,666,1.323120496435712e+18,2020-11-02 04:31:23+00:00,['1323120496435712000'],,
667,667,1.322484412336894e+18,2020-10-31 10:23:49+00:00,['1322484412336893952'],,
668,668,1.3223441922662687e+18,2020-10-31 01:06:38+00:00,['1322344192266268673'],,
669,669,1.3198429877953372e+18,2020-10-24 03:27:44+00:00,['1319842987795337216'],,
670,670,1.3191672011406418e+18,2020-10-22 06:42:24+00:00,['1319167201140641797'],,
671,671,1.318519004303065e+18,2020-10-20 11:46:42+00:00,['1318519004303065088'],,
672,672,1.3185180266442793e+18,2020-10-20 11:42:49+00:00,['1318518026644279296'],,
673,673,1.3183555083114373e+18,2020-10-20 00:57:01+00:00,['1318355508311437312'],,
674,674,1.318355051270713e+18,2020-10-20 00:55:12+00:00,['1318355051270713345'],,
675,675,1.3183548084121395e+18,2020-10-20 00:54:14+00:00,['1318354808412139521'],,
676,676,1.318087421171413e+18,2020-10-19 07:11:44+00:00,['1318087421171412992'],,
677,677,1.3171382503523164e+18,2020-10-16 16:20:04+00:00,['1317138250352316416'],,
678,678,1.3167662811487685e+18,2020-10-15 15:42:00+00:00,['1316766281148768256'],,
679,679,1.3158832536271217e+18,2020-10-13 05:13:10+00:00,['1315883253627121664'],,
680,680,1.3149417326399035e+18,2020-10-10 14:51:54+00:00,['1314941732639903745'],,
681,681,1.314120435978576e+18,2020-10-08 08:28:21+00:00,['1314120435978575872'],,
682,682,1.3137435544354488e+18,2020-10-07 07:30:46+00:00,['1313743554435448832'],,
683,683,1.31364556970163e+18,2020-10-07 01:01:24+00:00,['1313645569701629953'],,
684,684,1.3136438755761152e+18,2020-10-07 00:54:40+00:00,['1313643875576115201'],,
685,685,1.3136433676291236e+18,2020-10-07 00:52:39+00:00,['1313643367629123584'],,
686,686,1.313643064016085e+18,2020-10-07 00:51:27+00:00,['1313643064016084992'],,
687,687,1.3129362056426906e+18,2020-10-05 02:02:39+00:00,['1312936205642690560'],,
688,688,1.312591625378386e+18,2020-10-04 03:13:24+00:00,['1312591625378385920'],,
689,689,1.312584910775804e+18,2020-10-04 02:46:44+00:00,['1312584910775803904'],,
690,690,1.3115047545190113e+18,2020-10-01 03:14:34+00:00,['1311504754519011329'],,
691,691,1.3115047017713172e+18,2020-10-01 03:14:22+00:00,['1311504701771317248'],,
692,692,1.311263459900756e+18,2020-09-30 11:15:45+00:00,['1311263459900755974'],,
693,693,1.311261359686873e+18,2020-09-30 11:07:24+00:00,['1311261359686873089'],,
694,694,1.3099216935450583e+18,2020-09-26 18:24:03+00:00,['1309921693545058304'],,
695,695,1.3089810561886904e+18,2020-09-24 04:06:18+00:00,['1308981056188690435'],,
696,696,1.308980975876092e+18,2020-09-24 04:05:58+00:00,['1308980975876091905'],,
697,697,1.3076900840665006e+18,2020-09-20 14:36:26+00:00,['1307690084066500608'],,
698,698,1.3076899346192056e+18,2020-09-20 14:35:50+00:00,['1307689934619205634'],,
699,699,1.3070366243128197e+18,2020-09-18 19:19:49+00:00,['1307036624312819714'],,
700,700,1.3070334173857587e+18,2020-09-18 19:07:04+00:00,['1307033417385758722'],,
701,701,1.3070331428347863e+18,2020-09-18 19:05:59+00:00,['1307033142834786304'],,
702,702,1.3057855153423483e+18,2020-09-15 08:28:21+00:00,['1305785515342348288'],,
703,703,1.3057834668946145e+18,2020-09-15 08:20:13+00:00,['1305783466894614529'],,
704,704,1.3057002423024927e+18,2020-09-15 02:49:31+00:00,['1305700242302492672'],,
705,705,1.3054973267739156e+18,2020-09-14 13:23:12+00:00,['1305497326773915649'],,
706,706,1.305496768423981e+18,2020-09-14 13:20:59+00:00,['1305496768423981056'],,
707,707,1.3050835939583877e+18,2020-09-13 09:59:10+00:00,['1305083593958387712'],,
708,708,1.304357297523581e+18,2020-09-11 09:53:08+00:00,['1304357297523580929'],,
709,709,1.304237462491861e+18,2020-09-11 01:56:57+00:00,['1304237462491860992'],,
710,710,1.304095179574444e+18,2020-09-10 16:31:34+00:00,['1304095179574444032'],,
711,711,1.304093902668882e+18,2020-09-10 16:26:29+00:00,['1304093902668881920'],,
712,712,1.303356708941521e+18,2020-09-08 15:37:09+00:00,['1303356708941520898'],,
713,713,1.302962203645993e+18,2020-09-07 13:29:31+00:00,['1302962203645992960'],,
714,714,1.3028293635204424e+18,2020-09-07 04:41:40+00:00,['1302829363520442369'],,
715,715,1.302266777355735e+18,2020-09-05 15:26:09+00:00,['1302266777355735040'],,
716,716,1.3022666375721697e+18,2020-09-05 15:25:35+00:00,['1302266637572169730'],,
717,717,1.3018203913593078e+18,2020-09-04 09:52:22+00:00,['1301820391359307778'],,
718,718,1.3017835572793426e+18,2020-09-04 07:26:00+00:00,['1301783557279342592'],,
719,719,1.301522985501639e+18,2020-09-03 14:10:35+00:00,['1301522985501638659'],,
720,720,1.3015226064834847e+18,2020-09-03 14:09:05+00:00,['1301522606483484672'],,
721,721,1.3015209916470843e+18,2020-09-03 14:02:40+00:00,['1301520991647084544'],,
722,722,1.3010377610135388e+18,2020-09-02 06:02:28+00:00,['1301037761013538817'],,
723,723,1.3010369903730975e+18,2020-09-02 05:59:25+00:00,['1301036990373097472'],,
724,724,1.3010054429155492e+18,2020-09-02 03:54:03+00:00,['1301005442915549186'],,
725,725,1.300745915410428e+18,2020-09-01 10:42:47+00:00,['1300745915410427907'],,
726,726,1.300167509627138e+18,2020-08-30 20:24:24+00:00,['1300167509627138048'],,
727,727,1.3001605474809856e+18,2020-08-30 19:56:44+00:00,['1300160547480985600'],,
728,728,1.300160127215874e+18,2020-08-30 19:55:04+00:00,['1300160127215874049'],,
729,729,1.2997628278764298e+18,2020-08-29 17:36:21+00:00,['1299762827876429824'],,
730,730,1.2993920733138657e+18,2020-08-28 17:03:06+00:00,['1299392073313865734'],,
731,731,1.2993918662116884e+18,2020-08-28 17:02:17+00:00,['1299391866211688448'],,
732,732,1.299390888573956e+18,2020-08-28 16:58:24+00:00,['1299390888573956097'],,
733,733,1.2993905280400425e+18,2020-08-28 16:56:58+00:00,['1299390528040042499'],,
734,734,1.299389712969298e+18,2020-08-28 16:53:43+00:00,['1299389712969297920'],,
735,735,1.2993895867081646e+18,2020-08-28 16:53:13+00:00,['1299389586708164608'],,
736,736,1.299389523634172e+18,2020-08-28 16:52:58+00:00,['1299389523634171904'],,
737,737,1.2993111879774044e+18,2020-08-28 11:41:41+00:00,['1299311187977404416'],,
738,738,1.299309130428027e+18,2020-08-28 11:33:31+00:00,['1299309130428026883'],,
739,739,1.299308222696751e+18,2020-08-28 11:29:54+00:00,['1299308222696751104'],,
740,740,1.2993072964349583e+18,2020-08-28 11:26:14+00:00,['1299307296434958336'],,
741,741,1.2992331286538445e+18,2020-08-28 06:31:31+00:00,['1299233128653844480'],,
742,742,1.299220672015528e+18,2020-08-28 05:42:01+00:00,['1299220672015527937'],,
743,743,1.2989242568902533e+18,2020-08-27 10:04:10+00:00,['1298924256890253314'],,
744,744,1.2988558694639247e+18,2020-08-27 05:32:25+00:00,['1298855869463924736'],,
745,745,1.2988410289636598e+18,2020-08-27 04:33:27+00:00,['1298841028963659776'],,
746,746,1.2988396594898166e+18,2020-08-27 04:28:00+00:00,['1298839659489816576'],,
747,747,1.2988248931951493e+18,2020-08-27 03:29:20+00:00,['1298824893195149317'],,
748,748,1.2982452646254346e+18,2020-08-25 13:06:05+00:00,['1298245264625434626'],,
749,749,1.298206653775401e+18,2020-08-25 10:32:40+00:00,['1298206653775400960'],,
750,750,1.298206436996952e+18,2020-08-25 10:31:48+00:00,['1298206436996952065'],,
751,751,1.29815226418022e+18,2020-08-25 06:56:32+00:00,['1298152264180219904'],,
752,752,1.298151542617301e+18,2020-08-25 06:53:40+00:00,['1298151542617300992'],,
753,753,1.2981389761469522e+18,2020-08-25 06:03:44+00:00,['1298138976146952193'],,
754,754,1.2978670677317878e+18,2020-08-24 12:03:16+00:00,['1297867067731787778'],,
755,755,1.297866945723695e+18,2020-08-24 12:02:47+00:00,['1297866945723695104'],,
756,756,1.2978569215426028e+18,2020-08-24 11:22:57+00:00,['1297856921542602752'],,
757,757,1.297856858657497e+18,2020-08-24 11:22:42+00:00,['1297856858657497089'],,
758,758,1.2975577449672704e+18,2020-08-23 15:34:08+00:00,['1297557744967270400'],,
759,759,1.2975573085415547e+18,2020-08-23 15:32:24+00:00,['1297557308541554689'],,
760,760,1.2975542666980762e+18,2020-08-23 15:20:19+00:00,['1297554266698076161'],,
761,761,1.2975542431764316e+18,2020-08-23 15:20:13+00:00,['1297554243176431616'],,
762,762,1.297240767304368e+18,2020-08-22 18:34:35+00:00,['1297240767304368129'],,
763,763,1.297240368623231e+18,2020-08-22 18:33:00+00:00,['1297240368623230976'],,
764,764,1.297240252470276e+18,2020-08-22 18:32:32+00:00,['1297240252470276098'],,
765,765,1.2972402074653942e+18,2020-08-22 18:32:21+00:00,['1297240207465394176'],,
766,766,1.2972018107807785e+18,2020-08-22 15:59:47+00:00,['1297201810780778497'],,
767,767,1.2971577926717768e+18,2020-08-22 13:04:52+00:00,['1297157792671776770'],,
768,768,1.2971576796101222e+18,2020-08-22 13:04:25+00:00,['1297157679610122241'],,
769,769,1.297147505407189e+18,2020-08-22 12:23:59+00:00,['1297147505407188993'],,
770,770,1.297133345436889e+18,2020-08-22 11:27:43+00:00,['1297133345436889088'],,
771,771,1.297133008843989e+18,2020-08-22 11:26:23+00:00,['1297133008843988995'],,
772,772,1.2971313107549307e+18,2020-08-22 11:19:38+00:00,['1297131310754930688'],,
773,773,1.2971309790860943e+18,2020-08-22 11:18:19+00:00,['1297130979086094336'],,
774,774,1.2971284469512192e+18,2020-08-22 11:08:15+00:00,['1297128446951219202'],,
775,775,1.2971278279474545e+18,2020-08-22 11:05:48+00:00,['1297127827947454467'],,
776,776,1.297127724339798e+18,2020-08-22 11:05:23+00:00,['1297127724339798022'],,
777,777,1.2971276759667958e+18,2020-08-22 11:05:12+00:00,['1297127675966795776'],,
778,778,1.2971271747265905e+18,2020-08-22 11:03:12+00:00,['1297127174726590464'],,
779,779,1.2971271420906086e+18,2020-08-22 11:03:04+00:00,['1297127142090608640'],,
780,780,1.2971231170729656e+18,2020-08-22 10:47:05+00:00,['1297123117072965632'],,
781,781,1.2971073463808696e+18,2020-08-22 09:44:25+00:00,['1297107346380869632'],,
782,782,1.2971064686346732e+18,2020-08-22 09:40:55+00:00,['1297106468634673152'],,
783,783,1.2971056446762516e+18,2020-08-22 09:37:39+00:00,['1297105644676251648'],,
784,784,1.2971054555424932e+18,2020-08-22 09:36:54+00:00,['1297105455542493185'],,
785,785,1.297101724369318e+18,2020-08-22 09:22:04+00:00,['1297101724369317889'],,
786,786,1.297100898049708e+18,2020-08-22 09:18:47+00:00,['1297100898049708032'],,
787,787,1.2971008238061486e+18,2020-08-22 09:18:30+00:00,['1297100823806148608'],,
788,788,1.29710078357862e+18,2020-08-22 09:18:20+00:00,['1297100783578619904'],,
789,789,1.2971007554054308e+18,2020-08-22 09:18:13+00:00,['1297100755405430784'],,
790,790,1.2971007308855788e+18,2020-08-22 09:18:07+00:00,['1297100730885578753'],,
791,791,1.2971006492349686e+18,2020-08-22 09:17:48+00:00,['1297100649234968577'],,
792,792,1.2971002159969608e+18,2020-08-22 09:16:05+00:00,['1297100215996960769'],,
793,793,1.2971001404281364e+18,2020-08-22 09:15:47+00:00,['1297100140428136448'],,
794,794,1.2971000204711035e+18,2020-08-22 09:15:18+00:00,['1297100020471103490'],,
795,795,1.297099968147153e+18,2020-08-22 09:15:06+00:00,['1297099968147152896'],,
796,796,1.2970996329090253e+18,2020-08-22 09:13:46+00:00,['1297099632909025281'],,
797,797,1.297099519314731e+18,2020-08-22 09:13:19+00:00,['1297099519314731008'],,
798,798,1.297099283481543e+18,2020-08-22 09:12:22+00:00,['1297099283481542656'],,
799,799,1.2970988601588283e+18,2020-08-22 09:10:41+00:00,['1297098860158828544'],,
800,800,1.2970978363921367e+18,2020-08-22 09:06:37+00:00,['1297097836392136705'],,
801,801,1.296904170822201e+18,2020-08-21 20:17:04+00:00,['1296904170822201345'],,
802,802,1.296903205096317e+18,2020-08-21 20:13:14+00:00,['1296903205096316930'],,
803,803,1.2969030135424492e+18,2020-08-21 20:12:28+00:00,['1296903013542449153'],,
804,804,1.2969025361131643e+18,2020-08-21 20:10:34+00:00,['1296902536113164288'],,
805,805,1.2969021402422272e+18,2020-08-21 20:09:00+00:00,['1296902140242227201'],,
806,806,1.2968998784805233e+18,2020-08-21 20:00:00+00:00,['1296899878480523269'],,
807,807,1.2968996879165645e+18,2020-08-21 19:59:15+00:00,['1296899687916564480'],,
808,808,1.296897964284113e+18,2020-08-21 19:52:24+00:00,['1296897964284112896'],,
809,809,1.2968976764499968e+18,2020-08-21 19:51:15+00:00,['1296897676449996801'],,
810,810,1.2968974232440668e+18,2020-08-21 19:50:15+00:00,['1296897423244066817'],,
811,811,1.2968972796813926e+18,2020-08-21 19:49:41+00:00,['1296897279681392641'],,
812,812,1.2968971123999908e+18,2020-08-21 19:49:01+00:00,['1296897112399990784'],,
813,813,1.2968947463301898e+18,2020-08-21 19:39:37+00:00,['1296894746330189824'],,
814,814,1.29689356256759e+18,2020-08-21 19:34:55+00:00,['1296893562567589889'],,
815,815,1.2968931946558218e+18,2020-08-21 19:33:27+00:00,['1296893194655821824'],,
816,816,1.2968540013092454e+18,2020-08-21 16:57:42+00:00,['1296854001309245446'],,
817,817,1.2968515390262518e+18,2020-08-21 16:47:55+00:00,['1296851539026251777'],,
818,818,1.2968514056935424e+18,2020-08-21 16:47:24+00:00,['1296851405693542401'],,
819,819,1.2968513278431478e+18,2020-08-21 16:47:05+00:00,['1296851327843147776'],,
820,820,1.2968512801621975e+18,2020-08-21 16:46:54+00:00,['1296851280162197504'],,
821,821,1.2968394199749632e+18,2020-08-21 15:59:46+00:00,['1296839419974963200'],,
822,822,1.2968195326489518e+18,2020-08-21 14:40:44+00:00,['1296819532648951809'],,
823,823,1.2968193107031982e+18,2020-08-21 14:39:52+00:00,['1296819310703198208'],,
824,824,1.296819279782789e+18,2020-08-21 14:39:44+00:00,['1296819279782789122'],,
825,825,1.296819230151553e+18,2020-08-21 14:39:32+00:00,['1296819230151553024'],,
826,826,1.2968191599137792e+18,2020-08-21 14:39:16+00:00,['1296819159913779201'],,
827,827,1.2968189918396375e+18,2020-08-21 14:38:36+00:00,['1296818991839637506'],,
828,828,1.296818946306216e+18,2020-08-21 14:38:25+00:00,['1296818946306215936'],,
829,829,1.2968185229710213e+18,2020-08-21 14:36:44+00:00,['1296818522971021312'],,
830,830,1.2968051439758336e+18,2020-08-21 13:43:34+00:00,['1296805143975833603'],,
831,831,1.296805116138287e+18,2020-08-21 13:43:27+00:00,['1296805116138287105'],,
832,832,1.296788609865982e+18,2020-08-21 12:37:52+00:00,['1296788609865981954'],,
833,833,1.2967879951571272e+18,2020-08-21 12:35:25+00:00,['1296787995157127168'],,
834,834,1.29678735519019e+18,2020-08-21 12:32:53+00:00,['1296787355190190080'],,
835,835,1.296420413837369e+18,2020-08-20 12:14:47+00:00,['1296420413837369344'],,
836,836,1.2963559525017682e+18,2020-08-20 07:58:38+00:00,['1296355952501768192'],,
837,837,1.296113280507773e+18,2020-08-19 15:54:21+00:00,['1296113280507772935'],,
838,838,1.2961131555971973e+18,2020-08-19 15:53:51+00:00,['1296113155597197312'],,
839,839,1.296112595699503e+18,2020-08-19 15:51:38+00:00,['1296112595699503104'],,
840,840,1.2952118804205363e+18,2020-08-17 04:12:30+00:00,['1295211880420536320'],,
841,841,1.2950732577673708e+18,2020-08-16 19:01:40+00:00,['1295073257767370753'],,
842,842,1.2950725497604137e+18,2020-08-16 18:58:51+00:00,['1295072549760413697'],,
843,843,1.2949763251076096e+18,2020-08-16 12:36:30+00:00,['1294976325107609600'],,
844,844,1.2949521061058191e+18,2020-08-16 11:00:15+00:00,['1294952106105819136'],,
845,845,1.2948709394237604e+18,2020-08-16 05:37:44+00:00,['1294870939423760384'],,
846,846,1.2948544523781038e+18,2020-08-16 04:32:13+00:00,['1294854452378103810'],,
847,847,1.2948446223681946e+18,2020-08-16 03:53:09+00:00,['1294844622368194565'],,
848,848,1.2948442197234117e+18,2020-08-16 03:51:33+00:00,['1294844219723411456'],,
849,849,1.2947124196719163e+18,2020-08-15 19:07:50+00:00,['1294712419671916544'],,
850,850,1.2946667884294308e+18,2020-08-15 16:06:30+00:00,['1294666788429430784'],,
851,851,1.2935092565707448e+18,2020-08-12 11:26:53+00:00,['1293509256570744832'],,
852,852,1.2934580512953754e+18,2020-08-12 08:03:25+00:00,['1293458051295375361'],,
853,853,1.293154370968621e+18,2020-08-11 11:56:42+00:00,['1293154370968621057'],,
854,854,1.2931074502628762e+18,2020-08-11 08:50:15+00:00,['1293107450262876160'],,
855,855,1.292781498869801e+18,2020-08-10 11:15:02+00:00,['1292781498869800960'],,
856,856,1.292261995161383e+18,2020-08-09 00:50:43+00:00,['1292261995161382913'],,
857,857,1.292261931684778e+18,2020-08-09 00:50:28+00:00,['1292261931684777984'],,
858,858,1.2922617948917473e+18,2020-08-09 00:49:55+00:00,['1292261794891747330'],,
859,859,1.2917520348828795e+18,2020-08-07 15:04:19+00:00,['1291752034882879490'],,
860,860,1.2917316971180032e+18,2020-08-07 13:43:30+00:00,['1291731697118003202'],,
