,Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld
456,456,1.5457854594265907e+18,2022-07-09 15:02:27+00:00,['1545785459426590722'],,
457,457,1.5457853053698744e+18,2022-07-09 15:01:50+00:00,['1545785305369874432'],"Summerhill Festival of Childhood - ⁦@SummerhillSch⁩ ool is a different type of school and so is the festival.
Have a look and see for yourself.
If you find this concept interesting also real “Changing our Minds” by Dr. Naomi Fisher https://t.co/w96UvtYjuJ",
458,458,1.5457838396954624e+18,2022-07-09 14:56:01+00:00,['1545783839695462402'],,
459,459,1.545783657499136e+18,2022-07-09 14:55:17+00:00,['1545783657499136001'],,
460,460,1.545783403886383e+18,2022-07-09 14:54:17+00:00,['1545783403886383106'],,
461,461,1.5457832104072315e+18,2022-07-09 14:53:31+00:00,['1545783210407231489'],,
462,462,1.545783060825641e+18,2022-07-09 14:52:55+00:00,['1545783060825640960'],,
463,463,1.545023753368789e+18,2022-07-07 12:35:42+00:00,['1545023753368788994'],,
464,464,1.5448120198068838e+18,2022-07-06 22:34:21+00:00,['1544812019806883840'],,
465,465,1.5448119376781066e+18,2022-07-06 22:34:01+00:00,['1544811937678106625'],,
466,466,1.54481184166631e+18,2022-07-06 22:33:38+00:00,['1544811841666310147'],,
467,467,1.5448111218859868e+18,2022-07-06 22:30:47+00:00,['1544811121885986818'],,
468,468,1.5448109163483218e+18,2022-07-06 22:29:58+00:00,['1544810916348321795'],,
469,469,1.5448095389054075e+18,2022-07-06 22:24:29+00:00,['1544809538905407489'],,
470,470,1.5448089931341988e+18,2022-07-06 22:22:19+00:00,['1544808993134198784'],,
471,471,1.544807645860733e+18,2022-07-06 22:16:58+00:00,['1544807645860732928'],,
472,472,1.5448075511240049e+18,2022-07-06 22:16:35+00:00,['1544807551124004869'],,
473,473,1.5445799896889426e+18,2022-07-06 07:12:21+00:00,['1544579989688942595'],,
474,474,1.5445795908736655e+18,2022-07-06 07:10:46+00:00,['1544579590873665538'],,
475,475,1.5445794433892516e+18,2022-07-06 07:10:10+00:00,['1544579443389251584'],,
476,476,1.544579313453994e+18,2022-07-06 07:09:39+00:00,['1544579313453993986'],,
477,477,1.5445792750802043e+18,2022-07-06 07:09:30+00:00,['1544579275080204288'],,
478,478,1.544579257011257e+18,2022-07-06 07:09:26+00:00,['1544579257011257344'],,
479,479,1.5445791576480973e+18,2022-07-06 07:09:02+00:00,['1544579157648097280'],,
480,480,1.5445790993305969e+18,2022-07-06 07:08:48+00:00,['1544579099330596869'],,
481,481,1.5445778272526172e+18,2022-07-06 07:03:45+00:00,['1544577827252617216'],,
482,482,1.5445677761316454e+18,2022-07-06 06:23:49+00:00,['1544567776131645440'],,
483,483,1.5442206234712556e+18,2022-07-05 07:24:21+00:00,['1544220623471255552'],,
484,484,1.5442200395823022e+18,2022-07-05 07:22:02+00:00,['1544220039582302210'],,
485,485,1.5442198165208187e+18,2022-07-05 07:21:09+00:00,['1544219816520818688'],,
486,486,1.5439745894699745e+18,2022-07-04 15:06:42+00:00,['1543974589469974530'],,
487,487,1.543835671697232e+18,2022-07-04 05:54:41+00:00,['1543835671697231877'],"@ShropshireALT Thank you.
A behaviour policy on how the adults should behave when a child is distressed.
Not trying for the child to fit in, but the adults to behave and support.
The next step is to change the lived culture and behaviour that the child does not get into that stage anymore.",
488,488,1.5438344563305882e+18,2022-07-04 05:49:52+00:00,['1543834456330588160'],,
489,489,1.5438336315164918e+18,2022-07-04 05:46:35+00:00,['1543833631516491778'],,
490,490,1.543833553800237e+18,2022-07-04 05:46:16+00:00,['1543833553800237061'],,
491,491,1.5438334333188506e+18,2022-07-04 05:45:48+00:00,['1543833433318850560'],,
492,492,1.543833284219642e+18,2022-07-04 05:45:12+00:00,['1543833284219641857'],,
493,493,1.5437223733875425e+18,2022-07-03 22:24:29+00:00,['1543722373387542529'],,
494,494,1.5437221644482642e+18,2022-07-03 22:23:39+00:00,['1543722164448264193'],,
495,495,1.5437219720681226e+18,2022-07-03 22:22:53+00:00,['1543721972068122625'],,
496,496,1.5437213421257073e+18,2022-07-03 22:20:23+00:00,['1543721342125707269'],,
497,497,1.5437206239685018e+18,2022-07-03 22:17:32+00:00,['1543720623968501760'],,
498,498,1.543720460889776e+18,2022-07-03 22:16:53+00:00,['1543720460889776133'],,
499,499,1.543720151736017e+18,2022-07-03 22:15:39+00:00,['1543720151736016897'],,
500,500,1.5437197687625523e+18,2022-07-03 22:14:08+00:00,['1543719768762552320'],,
501,501,1.5428170475785585e+18,2022-07-01 10:27:02+00:00,['1542817047578558465'],,
502,502,1.542816932998525e+18,2022-07-01 10:26:35+00:00,['1542816932998524928'],"While the rest of the family stays at home I am of with one of my two camping in the New Forest meeting friends from across the nation.
As intercountry adopters we share so many things. It’s great to see each other and enjoy life.",
503,503,1.5428160968347525e+18,2022-07-01 10:23:16+00:00,['1542816096834752512'],,
504,504,1.5428160319866675e+18,2022-07-01 10:23:00+00:00,['1542816031986667520'],,
505,505,1.542798617223856e+18,2022-07-01 09:13:48+00:00,['1542798617223856128'],"Why do we as a society don’t suppprt these families appropriately? They minimise trauma and long-term costs. Support 
⁦@kinshipcharity⁩ 
Cost of living: Families who care for relatives' children in crisis https://t.co/5j7UVei3M9",
506,506,1.5426360726136914e+18,2022-06-30 22:27:55+00:00,['1542636072613691394'],,
507,507,1.5426338716735242e+18,2022-06-30 22:19:10+00:00,['1542633871673524230'],,
508,508,1.542633652500185e+18,2022-06-30 22:18:18+00:00,['1542633652500185089'],,
509,509,1.542633553304998e+18,2022-06-30 22:17:54+00:00,['1542633553304997888'],,
510,510,1.5426330015317238e+18,2022-06-30 22:15:42+00:00,['1542633001531723779'],,
511,511,1.5426328819352453e+18,2022-06-30 22:15:14+00:00,['1542632881935245312'],,
512,512,1.5426313243260068e+18,2022-06-30 22:09:03+00:00,['1542631324326006785'],,
513,513,1.5426304429098025e+18,2022-06-30 22:05:32+00:00,['1542630442909802497'],,
514,514,1.542630413029499e+18,2022-06-30 22:05:25+00:00,['1542630413029498880'],"@StephenMorganMP The bill is bad and we don’t need standards in the classroom, we need appropriate funding provision and education of teachers that drive school policies from the dark ages into the 21st century. Some boroughs have done this, we just need to follow their examples and go beyond.",
515,515,1.5426290358884844e+18,2022-06-30 21:59:57+00:00,['1542629035888484357'],,
516,516,1.54262866265421e+18,2022-06-30 21:58:28+00:00,['1542628662654210057'],"@Louwinkles Congratulations!  Recommendation for the summer to read or as audiobook as essential awareness and knowledge for a SENCO that is not learned elsewhere:

https://t.co/tPYcTHvpf1. Enjoy the new role.",
517,517,1.542627411371692e+18,2022-06-30 21:53:30+00:00,['1542627411371692033'],,
518,518,1.5426272637112566e+18,2022-06-30 21:52:54+00:00,['1542627263711256578'],"So the busybody unaware what they are doing is only one of those who are very busy.
…and long-term strategy might be a business model success, but not everyone is out for business success in a straight line.",
519,519,1.5426272584683766e+18,2022-06-30 21:52:53+00:00,['1542627258468376576'],"The good hearted one, who can’t say “no” as their kindness and helpfulness goes beyond what one can ask for. They flourish by knowing they help others, it’s their life.",
520,520,1.5426272562578885e+18,2022-06-30 21:52:53+00:00,['1542627256257888257'],"3) you take forward many ideas and projects, but delegate them to those who are 50-80% of you.
You don‘t dump them, but support your team member to ne their best and beyond. Your help allows them to excel.  The success is their the failure yours.",
521,521,1.5426272541942825e+18,2022-06-30 21:52:52+00:00,['1542627254194282496'],2) The multiplayer: your unique knowledge and wisdom allows you to contribute that let’s the project progress faster and better.,
522,522,1.5426272492576768e+18,2022-06-30 21:52:51+00:00,['1542627249257676806'],"The badge of honour „busy“ is just one form. There are others too:
1) The crack effect: being exhilarated, excited and most productive through exposure to many new ideas making you productive and innovative. @Sarahbankssaz3 @HebLongbottom @HelenBevan @dorieclark @Caroline_Webb_ https://t.co/tMO6b9D2BB",
523,523,1.542585947447083e+18,2022-06-30 19:08:44+00:00,['1542585947447083009'],,
524,524,1.5425857999795405e+18,2022-06-30 19:08:09+00:00,['1542585799979540483'],Where is Britain in this? https://t.co/mvYreVmg1O,
525,525,1.542585135840772e+18,2022-06-30 19:05:30+00:00,['1542585135840772101'],"@BorisJohnson, Britain should be doing better 👏. No more broken promises! What about to #LevelUp Cumbria and the rest of the country for a green, stable future – not jobs that will soon become  obsolete. ❌ #CumbrianCoalMine is shortsighted.
Be brave, stop coal mining. @CPRE",
526,526,1.5425769841649132e+18,2022-06-30 18:33:07+00:00,['1542576984164913153'],,
527,527,1.542222262241198e+18,2022-06-29 19:03:35+00:00,['1542222262241198080'],"@birdwoman1966 The good thing is you get different findings depending on which company you use for the DNA ancestors search. So you can do them all and choose the history you like best.
Where else do you get that choice?",
528,528,1.542120745769341e+18,2022-06-29 12:20:11+00:00,['1542120745769340928'],,
529,529,1.542120676198343e+18,2022-06-29 12:19:55+00:00,['1542120676198342656'],,
530,530,1.5421205230182482e+18,2022-06-29 12:19:18+00:00,['1542120523018248192'],"That comment from the children about making the “wrong choices” and being thrown into kids jail, what learning do these kids act out?
They must feel under immense pressure that the “wrong choice” leads them to jail.
This is terrifying!
We learn from making mistakes @MissS_music https://t.co/xkdxYXii9t",
531,531,1.5421189544071823e+18,2022-06-29 12:13:04+00:00,['1542118954407182338'],,
532,532,1.542038503135056e+18,2022-06-29 06:53:23+00:00,['1542038503135055873'],"@mountfordjames London is wonderful I agree, and having the #Greenbelt around offering countryside walks even tops it for me. https://t.co/ZiJLsKjkbN",
533,533,1.5420222256368722e+18,2022-06-29 05:48:42+00:00,['1542022225636872192'],,
534,534,1.542022088524972e+18,2022-06-29 05:48:09+00:00,['1542022088524972033'],,
535,535,1.5420218894843576e+18,2022-06-29 05:47:22+00:00,['1542021889484357633'],"@naomicfisher One of the main problems of autistic people is the inability to trust.
Trust the own body, trust the environment and trust other people.
Their world is unpredictable and frightening.",
536,536,1.542021260976296e+18,2022-06-29 05:44:52+00:00,['1542021260976295937'],,
537,537,1.542020786579538e+18,2022-06-29 05:42:59+00:00,['1542020786579537921'],,
538,538,1.5420200673570652e+18,2022-06-29 05:40:08+00:00,['1542020067357065216'],,
539,539,1.542019577558831e+18,2022-06-29 05:38:11+00:00,['1542019577558831104'],,
540,540,1.54201934702302e+18,2022-06-29 05:37:16+00:00,['1542019347023020037'],,
541,541,1.5420191348751073e+18,2022-06-29 05:36:25+00:00,['1542019134875107328'],,
542,542,1.5420190161008763e+18,2022-06-29 05:35:57+00:00,['1542019016100876289'],,
543,543,1.5414146020172268e+18,2022-06-27 13:34:13+00:00,['1541414602017226752'],,
544,544,1.5414144329071657e+18,2022-06-27 13:33:33+00:00,['1541414432907165696'],,
545,545,1.5414139995265188e+18,2022-06-27 13:31:50+00:00,['1541413999526518785'],,
546,546,1.5414137318081905e+18,2022-06-27 13:30:46+00:00,['1541413731808190466'],,
547,547,1.541413600392274e+18,2022-06-27 13:30:15+00:00,['1541413600392273922'],,
548,548,1.5414135536929382e+18,2022-06-27 13:30:03+00:00,['1541413553692938240'],,
549,549,1.5414115220937646e+18,2022-06-27 13:21:59+00:00,['1541411522093764611'],I love the visual COVID story of The BMJ @bmj_latest https://t.co/qssZ1xUW4T,
550,550,1.5414084685396787e+18,2022-06-27 13:09:51+00:00,['1541408468539678720'],"@CassHT First question I would ask myself:
How would I respond if parents would ask for their child to be released for an event or several.
If the answer is that it is okay then I ask would I pay a supply teacher privately to cover my work the day(s) I am missing?
Then I have my answer.",
551,551,1.541300974219821e+18,2022-06-27 06:02:42+00:00,['1541300974219821057'],@ClaireEMcD @BarrowfordHead @SpringwellLincs Exchange the senior leadership team first of all.,
552,552,1.5413005651996918e+18,2022-06-27 06:01:05+00:00,['1541300565199691780'],"@Positivteacha First thing you should do is scrap homework.
Totally pointless and brings school home when home should be a place for home/self directed things not an extension of school.",
553,553,1.5412995366221332e+18,2022-06-27 05:57:00+00:00,['1541299536622133249'],,
554,554,1.541297788843135e+18,2022-06-27 05:50:03+00:00,['1541297788843134981'],,
555,555,1.541297604859945e+18,2022-06-27 05:49:19+00:00,['1541297604859944960'],,
556,556,1.5409905865425592e+18,2022-06-26 09:29:20+00:00,['1540990586542559237'],,
557,557,1.540990354853331e+18,2022-06-26 09:28:25+00:00,['1540990354853330944'],,
558,558,1.54099033968683e+18,2022-06-26 09:28:21+00:00,['1540990339686830082'],,
559,559,1.5409899021705912e+18,2022-06-26 09:26:37+00:00,['1540989902170591233'],,
560,560,1.5409897713083064e+18,2022-06-26 09:26:06+00:00,['1540989771308306432'],,
561,561,1.5409894113824113e+18,2022-06-26 09:24:40+00:00,['1540989411382411265'],,
562,562,1.540988154831831e+18,2022-06-26 09:19:40+00:00,['1540988154831831040'],,
563,563,1.540988067640656e+18,2022-06-26 09:19:20+00:00,['1540988067640655873'],,
564,564,1.540987845644624e+18,2022-06-26 09:18:27+00:00,['1540987845644623874'],,
565,565,1.540987515703804e+18,2022-06-26 09:17:08+00:00,['1540987515703803904'],,
566,566,1.540987134185771e+18,2022-06-26 09:15:37+00:00,['1540987134185771008'],"@terry_trevett @teamsquarepeg Why measure attendance at all in a child like this?
It does not matter as even when he is in school he is unlikely to be able to learn.
Adapt his environment such that he feels safe and understood, that he can move when he needs to.
School should change to make it possible.",
567,567,1.5409852911247524e+18,2022-06-26 09:08:18+00:00,['1540985291124752384'],,
568,568,1.5409846823047414e+18,2022-06-26 09:05:53+00:00,['1540984682304741380'],,
569,569,1.5409844887040205e+18,2022-06-26 09:05:06+00:00,['1540984488704020481'],,
570,570,1.540805272817619e+18,2022-06-25 21:12:58+00:00,['1540805272817618944'],"Clouds and tree line become one.
What a beautiful evening. https://t.co/nCRzSKCZph",
571,571,1.54079622488576e+18,2022-06-25 20:37:01+00:00,['1540796224885760000'],,
572,572,1.5407961837060792e+18,2022-06-25 20:36:51+00:00,['1540796183706079233'],,
573,573,1.540795600379056e+18,2022-06-25 20:34:32+00:00,['1540795600379056129'],,
574,574,1.5404086960015032e+18,2022-06-24 18:57:07+00:00,['1540408696001503232'],,
575,575,1.5404085504046367e+18,2022-06-24 18:56:32+00:00,['1540408550404636672'],,
576,576,1.5404084276205732e+18,2022-06-24 18:56:03+00:00,['1540408427620573185'],,
577,577,1.5404082264953078e+18,2022-06-24 18:55:15+00:00,['1540408226495307776'],,
578,578,1.540408078356603e+18,2022-06-24 18:54:39+00:00,['1540408078356602880'],,
579,579,1.5404079766321234e+18,2022-06-24 18:54:15+00:00,['1540407976632123392'],,
580,580,1.5404078061882982e+18,2022-06-24 18:53:35+00:00,['1540407806188298240'],,
581,581,1.540288045680939e+18,2022-06-24 10:57:41+00:00,['1540288045680939008'],"Could @MissS_music not plan a school trip to Glastonbury? I am sure there is a lot to learn:
Dangers of alcohol - noise induced hearing loss - styles of popular music - spatial orientation - map reading - … a curriculum enrichment week? https://t.co/BGvhndmEUP",
582,582,1.5402857214324326e+18,2022-06-24 10:48:27+00:00,['1540285721432432643'],"What a wonderful way to learn for all of you.
I am sure some of the kids can help you learn better too.
The relationship between you all should be even better after this experience. 👍 https://t.co/gSwO6obtvI",
583,583,1.540285216698372e+18,2022-06-24 10:46:27+00:00,['1540285216698372096'],,
584,584,1.5402850656488694e+18,2022-06-24 10:45:51+00:00,['1540285065648869378'],"@RedTorpedo0007 @chasing_ling @autistamatic Do you need a medical diagnosis for autism?   It’s an arbitrary medial cut off based on some criteria people set.
It does not change much. You are who you are. If you identify as autistic as you see it fits then declare yourself as such if you want to. It is a spectrum anyway.",
585,585,1.5402837147181056e+18,2022-06-24 10:40:29+00:00,['1540283714718105600'],,
586,586,1.540283613329195e+18,2022-06-24 10:40:05+00:00,['1540283613329195008'],,
587,587,1.5402824458613637e+18,2022-06-24 10:35:26+00:00,['1540282445861363712'],,
588,588,1.540282226939773e+18,2022-06-24 10:34:34+00:00,['1540282226939772929'],,
589,589,1.5402817761568358e+18,2022-06-24 10:32:47+00:00,['1540281776156835841'],,
590,590,1.540281597563396e+18,2022-06-24 10:32:04+00:00,['1540281597563396098'],,
591,591,1.540281325219115e+18,2022-06-24 10:30:59+00:00,['1540281325219115008'],,
592,592,1.540281041528791e+18,2022-06-24 10:29:51+00:00,['1540281041528791042'],,
593,593,1.5402809345656136e+18,2022-06-24 10:29:26+00:00,['1540280934565613569'],,
594,594,1.5402808068867525e+18,2022-06-24 10:28:56+00:00,['1540280806886752256'],"Dear @NatWei,
Thank you for raising awareness for the poorly designed #schoolsbill by explaining home education. My plea is to include models of self-directed learning and learning through ‘unschooling’.
Not all happy successful adults required school for education @naomicfisher",
595,595,1.5402728389003264e+18,2022-06-24 09:57:16+00:00,['1540272838900326401'],,
596,596,1.5402724450846515e+18,2022-06-24 09:55:42+00:00,['1540272445084651520'],A story about what matters for learning and to find it. - Learn What You Live https://t.co/ft9P6oPWxv,
597,597,1.540268184233775e+18,2022-06-24 09:38:46+00:00,['1540268184233775105'],"@katief1978 Congratulations!

What is CSA please? 
Was it home education you did or self-directed learning for her?
What made you believe that it was the right path for her to take?
Would be interesting to learn your views.",
598,598,1.5402578367725158e+18,2022-06-24 08:57:39+00:00,['1540257836772515840'],@sticklerian @DrBenLovell What do you mean by “degradation of ‘competency’ of decision making by ‘Consultants’”?,
599,599,1.5402572907539087e+18,2022-06-24 08:55:29+00:00,['1540257290753908736'],"@DrRobPM @DrBenLovell My best decision ever to work 60%, yes it’s more than that, but it’s always more.
Having more flexible time helps a lot to live happily.",
600,600,1.540256812682838e+18,2022-06-24 08:53:35+00:00,['1540256812682838016'],,
601,601,1.5402563727969198e+18,2022-06-24 08:51:50+00:00,['1540256372796919808'],"@wellatschool @teamsquarepeg Unfortunately, in most schools ethos and culture are in the dark ages, based on out of date principles and not supporting the individuals well-being but for efficient, effective teaching of an average person that does not exist as we are all different in a way.",
602,602,1.5402552599263396e+18,2022-06-24 08:47:25+00:00,['1540255259926339586'],,
603,603,1.5402551137843036e+18,2022-06-24 08:46:50+00:00,['1540255113784303616'],,
604,604,1.5402548350015078e+18,2022-06-24 08:45:43+00:00,['1540254835001507842'],,
605,605,1.54025476952841e+18,2022-06-24 08:45:28+00:00,['1540254769528410112'],,
606,606,1.539979795903152e+18,2022-06-23 14:32:49+00:00,['1539979795903152128'],,
607,607,1.5399797124198277e+18,2022-06-23 14:32:29+00:00,['1539979712419827714'],,
608,608,1.5399796073483182e+18,2022-06-23 14:32:04+00:00,['1539979607348318208'],,
609,609,1.539979571466064e+18,2022-06-23 14:31:55+00:00,['1539979571466063872'],,
610,610,1.5394856253631775e+18,2022-06-22 05:49:10+00:00,['1539485625363177473'],,
611,611,1.539485401513087e+18,2022-06-22 05:48:16+00:00,['1539485401513086976'],,
612,612,1.539485153415811e+18,2022-06-22 05:47:17+00:00,['1539485153415811072'],,
613,613,1.5394848172003983e+18,2022-06-22 05:45:57+00:00,['1539484817200398336'],,
614,614,1.5394846907127644e+18,2022-06-22 05:45:27+00:00,['1539484690712764417'],,
615,615,1.5394846134327132e+18,2022-06-22 05:45:08+00:00,['1539484613432713216'],,
616,616,1.539484499561554e+18,2022-06-22 05:44:41+00:00,['1539484499561553920'],,
617,617,1.5394844489362964e+18,2022-06-22 05:44:29+00:00,['1539484448936296448'],,
618,618,1.539484352576467e+18,2022-06-22 05:44:06+00:00,['1539484352576466945'],,
619,619,1.5394840620621005e+18,2022-06-22 05:42:57+00:00,['1539484062062100480'],,
620,620,1.539483891483951e+18,2022-06-22 05:42:16+00:00,['1539483891483951104'],,
621,621,1.5394835856436838e+18,2022-06-22 05:41:03+00:00,['1539483585643683840'],,
622,622,1.5386108871493632e+18,2022-06-19 19:53:16+00:00,['1538610887149363202'],,
623,623,1.5384566056159685e+18,2022-06-19 09:40:12+00:00,['1538456605615968256'],"@JimmyMacMitch @Thinkingschool2 If you start to worry and feel left alone, then something is not right.
Intend based leadership or distributed authorisation still means you need to feel safe.  That’s what the lead is therefor, they can not withdraw from the process.
Ask for help!",
624,624,1.5384552575331e+18,2022-06-19 09:34:51+00:00,['1538455257533100032'],,
625,625,1.5384551954615542e+18,2022-06-19 09:34:36+00:00,['1538455195461554176'],,
626,626,1.5384551343002583e+18,2022-06-19 09:34:21+00:00,['1538455134300258305'],,
627,627,1.53845500134912e+18,2022-06-19 09:33:50+00:00,['1538455001349120000'],,
628,628,1.5384517323714724e+18,2022-06-19 09:20:50+00:00,['1538451732371472384'],"@wendyk101 @Thinkingschool2 What would happen if you distribute that authority to the pupils and give intentions of learning, but let them decide how to achieve this?
You would be in step further to self directed learning the ultimate goal of education.",
629,629,1.5384511043584532e+18,2022-06-19 09:18:20+00:00,['1538451104358453248'],,
630,630,1.538450330983211e+18,2022-06-19 09:15:16+00:00,['1538450330983211008'],,
631,631,1.538158759989719e+18,2022-06-18 13:56:40+00:00,['1538158759989719041'],,
632,632,1.5381586319249326e+18,2022-06-18 13:56:10+00:00,['1538158631924932610'],,
633,633,1.537855454457606e+18,2022-06-17 17:51:26+00:00,['1537855454457606145'],@wilhelmscreamin @sesrenaissances @terrortwilightz Maybe harveen then starts to sign her books and auctions them off.,
634,634,1.5378544450311496e+18,2022-06-17 17:47:26+00:00,['1537854445031149574'],,
635,635,1.5378541669488435e+18,2022-06-17 17:46:20+00:00,['1537854166948843522'],"@MasonYousif @RethinkingJames „Classroom focus on grammar“ to stop illiteracy?   No, offer children anything to read they like and live it with them.
No top down approach, you start where they are and support any spark you see. That way people grow and develop. 
It’s a leadership skill.",
636,636,1.5378530021192745e+18,2022-06-17 17:41:42+00:00,['1537853002119274497'],,
637,637,1.5378526905831465e+18,2022-06-17 17:40:28+00:00,['1537852690583146499'],,
638,638,1.5378524866644705e+18,2022-06-17 17:39:39+00:00,['1537852486664470530'],,
639,639,1.5378522853505147e+18,2022-06-17 17:38:51+00:00,['1537852285350514688'],,
640,640,1.5378519734368338e+18,2022-06-17 17:37:37+00:00,['1537851973436833797'],,
641,641,1.5378518978346107e+18,2022-06-17 17:37:19+00:00,['1537851897834610691'],,
642,642,1.5378358293259756e+18,2022-06-17 16:33:27+00:00,['1537835829325975559'],"„I didn‘t quit the police, but every adversity gave me the incentive to keep going. And I felt I owed something to the people who had given me the chance to join and …“
I am so glad Norwell Roberts stayed and opend the door for black people who follow.  Thank you!!! https://t.co/3ak6Jcjlrh",
643,643,1.5378347509703148e+18,2022-06-17 16:29:10+00:00,['1537834750970314755'],"@TheWeekUK from 17 June has an excerpt from Norwell Roberts Book: „I am Norwell Roberts“, an incredible read about being the Met‘s first black policeman. https://t.co/DZRhEnc2nr",
644,644,1.5378337955456123e+18,2022-06-17 16:25:23+00:00,['1537833795545612289'],"@LauraAudPeep We could even do cold tarring and feathering  or  use a pillory next to the exhibitors?
Would that be too much effort?",
645,645,1.5378304975980257e+18,2022-06-17 16:12:16+00:00,['1537830497598025730'],"@LauraAudPeep Name and shame them.
Which row, where?maybe Twitter finds them",
646,646,1.537830111923282e+18,2022-06-17 16:10:44+00:00,['1537830111923281922'],,
647,647,1.537728057989116e+18,2022-06-17 09:25:13+00:00,['1537728057989115905'],"URGENT: I just joined over 3 MILLION people urging the President of Tanzania @SuluhuSamia and Prime Minister @majaliwa_kassim to #STOP the eviction of the Maasai people from their ancestral lands. Join here &amp; RT #NoMaasaiEviction #StandWithMaasai
 https://t.co/SBk0G9l53J",
648,648,1.5377233899887698e+18,2022-06-17 09:06:40+00:00,['1537723389988769792'],,
649,649,1.537723290390868e+18,2022-06-17 09:06:16+00:00,['1537723290390867968'],,
650,650,1.537723244010152e+18,2022-06-17 09:06:05+00:00,['1537723244010151940'],,
651,651,1.5377228478749286e+18,2022-06-17 09:04:31+00:00,['1537722847874928641'],,
652,652,1.5377227618203976e+18,2022-06-17 09:04:10+00:00,['1537722761820397569'],,
653,653,1.537722696011858e+18,2022-06-17 09:03:54+00:00,['1537722696011857920'],,
654,654,1.5377223672873615e+18,2022-06-17 09:02:36+00:00,['1537722367287361538'],"@SPuzzling @_MissingTheMark Yes, I so agree, we live in a world on our own, no one sees and hears it like fellow parents do. We often don’t realise what amazing, incredible job we do, the energy it costs to sustain a routine life. All the fighting to ensure our children get the support they need are on top.",
655,655,1.5377194403552543e+18,2022-06-17 08:50:58+00:00,['1537719440355254272'],"@SPuzzling @_MissingTheMark I am very sorry to hear this, @SPuzzling, rather then someone to talk to you sound like needing someone who can take some things of your shoulders physically, or both?",
656,656,1.537718565633151e+18,2022-06-17 08:47:30+00:00,['1537718565633150976'],,
657,657,1.5377178279263685e+18,2022-06-17 08:44:34+00:00,['1537717827926368258'],,
658,658,1.5377177542618153e+18,2022-06-17 08:44:16+00:00,['1537717754261815297'],,
659,659,1.5374744687795405e+18,2022-06-16 16:37:32+00:00,['1537474468779540483'],,
660,660,1.537473679067693e+18,2022-06-16 16:34:24+00:00,['1537473679067693057'],,
661,661,1.5374735555873792e+18,2022-06-16 16:33:55+00:00,['1537473555587379200'],,
662,662,1.537473442999636e+18,2022-06-16 16:33:28+00:00,['1537473442999635972'],@WhistleblowingT @teamsquarepeg Would anyone punish/prosecute an adult with epilepsy who has a fit and in the process of falling pushes a person to the ground who gets hurt?,
663,663,1.537472611201991e+18,2022-06-16 16:30:10+00:00,['1537472611201990656'],,
664,664,1.5374722594803384e+18,2022-06-16 16:28:46+00:00,['1537472259480338433'],"Another session is on today.
- How can we introduce the action of #kindness in our systems and teams - https://t.co/9MGEhnM92q",
665,665,1.5374711984387727e+18,2022-06-16 16:24:33+00:00,['1537471198438772737'],,
666,666,1.537470794741203e+18,2022-06-16 16:22:56+00:00,['1537470794741202945'],,
667,667,1.5374705200352666e+18,2022-06-16 16:21:51+00:00,['1537470520035266560'],"@_MissingTheMark I am glad you found your way again.
It is so helpful if there are 2 people who can support each other and I often think of those who have to manage on their own, no immediately available partner who supports them.
Imagine this to be even so much harder.",
668,668,1.5374693201581384e+18,2022-06-16 16:17:05+00:00,['1537469320158138368'],,
669,669,1.5369478566444892e+18,2022-06-15 05:44:58+00:00,['1536947856644489216'],,
670,670,1.536946725545513e+18,2022-06-15 05:40:29+00:00,['1536946725545512961'],,
671,671,1.5369461865312625e+18,2022-06-15 05:38:20+00:00,['1536946186531262464'],,
672,672,1.5369459110200033e+18,2022-06-15 05:37:14+00:00,['1536945911020003329'],,
673,673,1.5369449933441477e+18,2022-06-15 05:33:36+00:00,['1536944993344147456'],,
674,674,1.5366151004544246e+18,2022-06-14 07:42:43+00:00,['1536615100454424576'],,
675,675,1.5366150234637765e+18,2022-06-14 07:42:25+00:00,['1536615023463776257'],,
676,676,1.5366146269342843e+18,2022-06-14 07:40:50+00:00,['1536614626934284289'],,
677,677,1.5366144608104694e+18,2022-06-14 07:40:11+00:00,['1536614460810469379'],"@bea_ruthie @Thinkingschool2 Good point. I looked at a state school online yesterday and was shocked what I saw. All about attendance, performance and behaviour of pupils.
Nothing of support for and well-being of the students.",
678,678,1.5365937176116142e+18,2022-06-14 06:17:45+00:00,['1536593717611614209'],"@kimturner70 @CamdenCouncil @NHS_NCLCCG I wonder what @NHS_NCLCCG reply will be.
Does this come under exceptional funding requests? Considering that few people have the means to even reach that diagnosis stage?",
679,679,1.5363743690641326e+18,2022-06-13 15:46:08+00:00,['1536374369064132609'],,
680,680,1.5363740168559002e+18,2022-06-13 15:44:44+00:00,['1536374016855900160'],,
681,681,1.536373935125807e+18,2022-06-13 15:44:25+00:00,['1536373935125807107'],,
682,682,1.5363738836029686e+18,2022-06-13 15:44:12+00:00,['1536373883602968576'],,
683,683,1.536373205392167e+18,2022-06-13 15:41:31+00:00,['1536373205392166912'],,
684,684,1.5363731272482363e+18,2022-06-13 15:41:12+00:00,['1536373127248236545'],,
685,685,1.5360738869781668e+18,2022-06-12 19:52:08+00:00,['1536073886978166786'],,
686,686,1.5360738599165174e+18,2022-06-12 19:52:01+00:00,['1536073859916517378'],,
