,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
3723,3723,mindmap example feature differential textbook,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@b_d4512 I also wouldn’t put much more info on each mindmap than I did in that quick example... you only want to highlight the key features of each differential, not reproduce the textbook.", i also wouldn’t put much more info on each mindmap than i did in that quick example you only want to highlight the key features of each differential not reproduce the textbook,2020-11-13 16:57:21+00:00,None,1,Positive
3724,3724,problem plastic apron hell towel sentiment rhetoric,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@doctor_oxford I have no problem wearing a bin bag, a plastic apron isn’t really much different to a bin bag. Who the hell was using sanitary towels and why? I agree with your sentiment but I disagree with the rhetoric you’re using.", i have no problem wearing a bin bag a plastic apron isn’t really much different to a bin bag who the hell was using sanitary towels and why i agree with your sentiment but i disagree with the rhetoric you’re using,2020-11-13 17:40:19+00:00,None,2,Negative
3725,3725,difference plastic apron point point,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@LufcDD @doctor_oxford I think there’s not that much difference between a bin bag and a plastic apron. The point about charging I totally agree with, this would’ve been a better point to have made rather than the emotive ‘I’m wearing a bin bag’ one.",  i think there’s not that much difference between a bin bag and a plastic apron the point about charging i totally agree with this would’ve been a better point to have made rather than the emotive im wearing a bin bag one,2020-11-13 17:58:26+00:00,None,1,Positive
3726,3726,difference shape fact neck aerosol,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@LufcDD @doctor_oxford As far as I can tell the only difference is the shape it’s cut out in. In fact you could argue that a bin bag would be better as it protects the neck from aerosols.,  as far as i can tell the only difference is the shape it’s cut out in in fact you could argue that a bin bag would be better as it protects the neck from aerosols,2020-11-13 18:13:43+00:00,None,1,Positive
3727,3727,support campaign,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@guessweredone @ellenlmorrison You’ve been such a solid support and ran a great campaign. You’re not going anywhere! 👑,  you’ve been such a solid support and ran a great campaign you’re not going anywhere ,2020-11-13 21:33:30+00:00,None,1,Positive
3728,3728,seamus book moving book death event register,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7144745281874924,False,".First ever @RCPLondon #RCPBookclub 9/12/20 Dr Seamus O’Mahony will discuss his book ‘The way we die now‘ - a thoughtful, moving and unforgettable book on the western way of death... Now more relevant than ever ...join us for the event -Register now https://t.co/skiVPK97A5 https://t.co/b1e2rrujHL",first ever   dr seamus o’mahony will discuss his book the way we die now  a thoughtful moving and unforgettable book on the western way of death now more relevant than ever join us for the event register now  ,2020-11-13 21:35:54+00:00,None,2,Negative
3729,3729,thank election proud platform time people hope member comrade,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,Thank you so so much for all those who voted for me in these NEC elections. I’m proud to have stood on a socialist platform. It’s been a bit of a weird time not being able to meet people and I hope to be reunited with members and comrades soon 💓🚩,thank you so so much for all those who voted for me in these nec elections i’m proud to have stood on a socialist platform it’s been a bit of a weird time not being able to meet people and i hope to be reunited with members and comrades soon ,2020-11-13 22:07:14+00:00,None,1,Positive
3730,3730,everyone sphere hope movement,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,True,"Well done everyone who won and those who put themselves forward, it’s difficult to do in a harsh national political sphere as I well know. Hope to continue to build a socialist movement with you all",well done everyone who won and those who put themselves forward it’s difficult to do in a harsh national political sphere as i well know hope to continue to build a socialist movement with you all,2020-11-13 22:09:19+00:00,Life,1,Positive
3731,3731,hate time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"Keep tweeting the hate guys too, I don’t have time to read it",keep tweeting the hate guys too i don’t have time to read it,2020-11-13 22:17:45+00:00,Life,2,Negative
3732,3732,phase cumin dish name message cancer heart,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.1728329142549591,False,@rezahakbari Exactly this despite me constantly telling him off for it. He went through a phase where he was putting cumin in every single dish he made (u name it) after one of these messages saying it prevents cancer - bless his heart, exactly this despite me constantly telling him off for it he went through a phase where he was putting cumin in every single dish he made u name it after one of these messages saying it prevents cancer  bless his heart,2020-11-13 22:53:33+00:00,None,1,Positive
3733,3733,year life time happiness everything emptiness time melancholy gyrgy,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.4778004993947097,False,"4 years ago tonight I lost my eldest son. “We may look as if we carry on with our lives as before. We may even have times of joy and happiness. Everything may seem “normal”. But THIS, “Emptiness” is how we all feel...all the time."" ❤ Melancholy by Albert György https://t.co/ijyt5Co4B1",years ago tonight i lost my eldest son we may look as if we carry on with our lives as before we may even have times of joy and happiness everything may seem normal but this emptiness is how we all feelall the time  melancholy by albert gyrgy ,2020-11-13 23:42:48+00:00,Life,2,Negative
3734,3734,tomorrow moment privilege doctor share something porter,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@TheMedicJournal I hope tomorrow that you have one of those moments that reminds us of the privilege of being a doctor, perhaps when a patient shares something precious with you or one of the porters tells you what a great job you are doing...... they keep you going through the tough bits. ❤️", i hope tomorrow that you have one of those moments that reminds us of the privilege of being a doctor perhaps when a patient shares something precious with you or one of the porters tells you what a great job you are doing they keep you going through the tough bits ,2020-11-13 23:57:40+00:00,None,1,Positive
3735,3735,damn statistic,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@Trisha_the_doc @B37boy @bmj_latest ""Lies, damn lies, and statistics?""",   lies damn lies and statistics,2020-11-14 08:05:45+00:00,None,2,Negative
3736,3736,wish year,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.6979930940092519,False,To all those celebrating - happy #Diwali2020 and good wishes for a better new year :) https://t.co/FzIKNpqf2D,to all those celebrating  happy  and good wishes for a better new year  ,2020-11-14 08:53:06+00:00,Life,1,Positive
3737,3737,cycle winter darkcoldfog,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@doc_matt_jacko Do you tend to wind back the cycle commuting through the winter? I’m already being defeated by the dark/cold/fog on long days., do you tend to wind back the cycle commuting through the winter i’m already being defeated by the darkcoldfog on long days,2020-11-14 11:24:47+00:00,None,2,Negative
3738,3738,misha duvet,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@TreasuryMog It's a bit dreich here, Misha is considering a duvet day..#Caturday https://t.co/jlUbUuTLyv", it's a bit dreich here misha is considering a duvet day ,2020-11-14 11:32:49+00:00,None,0,None
3739,3739,thank journey family,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@diana_ward1 Thank you Diana; it has been a tough journey for us as a family and we have learnt so much and shared so much and loved each other so much more., thank you diana it has been a tough journey for us as a family and we have learnt so much and shared so much and loved each other so much more,2020-11-14 11:41:54+00:00,None,1,Positive
3740,3740,thank name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@racheljwaters1 Thank you for sharing. What was her name?, thank you for sharing what was her name,2020-11-14 11:51:09+00:00,None,1,Positive
3741,3741,memory laugh part people life friend family,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.98950086186067,False,"@r_renforth Amazing memories and we do all both laugh and cry, and he still is part of many peoples life, both friends and family.", amazing memories and we do all both laugh and cry and he still is part of many peoples life both friends and family,2020-11-14 11:53:53+00:00,None,1,Positive
3742,3742,apron plastic,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@BoredImpy @doctor_oxford But a plastic apron is made of the same plastic that a plastic bin bag is.,  but a plastic apron is made of the same plastic that a plastic bin bag is,2020-11-14 11:58:38+00:00,None,0,None
3743,3743,twitter year,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,True,"It's my #Twitterversary! I have been on Twitter for 8 years, since 14 Nov 2012 (via @twi_age).",it's my  i have been on twitter for years since nov via ,2020-11-14 12:00:41+00:00,Life,0,None
3744,3744,cyberpunk viper stock point,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.5451947704117727,False,@minliangtan @Razer @RazerStoreLDN Missed out on the Cyberpunk Viper - will more come into stock at some point or is that it?,   missed out on the cyberpunk viper  will more come into stock at some point or is that it,2020-11-14 12:23:45+00:00,None,2,Negative
3745,3745,thank voice,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@KateOsamor @Hardeep216 Thank you Kate! Miss your voice on our NEC,  thank you kate miss your voice on our nec,2020-11-14 12:39:06+00:00,None,1,Positive
3746,3746,thank corruption,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.9566784081031844,False,Thank you @JolyonMaugham and @GoodLawProject for exposing this this government's corruption,thank you  and  for exposing this this government's corruption,2020-11-14 13:01:03+00:00,None,1,Positive
3747,3747,look report covid inequality,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,Have a look at this fantastic report on covid19 and inequality from @JatinderHayre_ / @IndependentSage https://t.co/226FHbGFmJ,have a look at this fantastic report on covid and inequality from    ,2020-11-14 13:16:50+00:00,Life,1,Positive
3748,3748,thanks ability thing friend,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,@BekkerHilary @twi_age Thanks Hilary :)- the ability to zone out helps ! And ignoring those who hate ... Many good things about it as well and helps with making friends I wouldn’t have come across otherwise,  thanks hilary  the ability to zone out helps  and ignoring those who hate  many good things about it as well and helps with making friends i wouldn’t have come across otherwise,2020-11-14 13:32:14+00:00,Life,1,Positive
3749,3749,loss recognise experience others change communication pain,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Phillip62540462 @BishopWorcester So sorry to hear of your loss; and I recognise my experience in yours. Others definitely recognise the change and it opens up communication with those in “pain”.,  so sorry to hear of your loss and i recognise my experience in yours others definitely recognise the change and it opens up communication with those in pain,2020-11-14 13:36:15+00:00,None,2,Negative
3750,3750,apron grade splash proof,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@BoredImpy @doctor_oxford I can assure you the aprons we have always had are not medical grade. They are, exactly as they need to be, plastic, splash proof.",  i can assure you the aprons we have always had are not medical grade they are exactly as they need to be plastic splash proof,2020-11-14 14:05:33+00:00,None,1,Positive
3751,3751,walk park strava,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@coollyndz It’s amazing isn’t it... sometimes I get kudos when I accidentally record a walk around the park! 😂 Can’t find you on Strava!, it’s amazing isn’t it sometimes i get kudos when i accidentally record a walk around the park  can’t find you on strava,2020-11-14 14:07:55+00:00,None,1,Positive
3752,3752,thank time word,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.763353484360369,False,@khalida94444102 Thank you for making time to write. Your words mean a lit., thank you for making time to write your words mean a lit,2020-11-14 14:10:37+00:00,Life,1,Positive
3753,3753,loss tracy name life love amount others,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.3940750437663252,False,@TracyBorg3 So sorry to hear of your loss Tracy. What was his name? Our Alex’s life and love affected so many and he gave an enormous amount of himself to others before he died. That is some of what we hold on to., so sorry to hear of your loss tracy what was his name our alex’s life and love affected so many and he gave an enormous amount of himself to others before he died that is some of what we hold on to,2020-11-14 14:13:55+00:00,None,2,Negative
3754,3754,switzerland bank lake geneva,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@BruceDesjardins @NaveenEipe In Switzerland on the banks of Lake Geneva,  in switzerland on the banks of lake geneva,2020-11-14 14:39:58+00:00,None,0,None
3755,3755,care tracy,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8795115915150459,False,@TracyBorg3 I will often think of you and Sam. Take care Tracy., i will often think of you and sam take care tracy,2020-11-14 14:41:13+00:00,None,1,Positive
3756,3756,loss richard,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@richsutcliffe67 So sorry for your loss Richard., so sorry for your loss richard,2020-11-14 14:42:44+00:00,None,2,Negative
3757,3757,thank hilary time,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@hilaryedridge Thank you so much Hilary for making time to write., thank you so much hilary for making time to write,2020-11-14 14:50:04+00:00,None,1,Positive
3758,3758,sorry name alex folk,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@tcollett97 Oh Trish, I am sorry to hear tgat. What was his name? I like to talk about Alex with other folk.", oh trish i am sorry to hear tgat what was his name i like to talk about alex with other folk,2020-11-14 14:52:00+00:00,None,1,Positive
3759,3759,meeting zoom tonight share laugh measure thank neckwarmers,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4814618717723483,False,@SewNeckwarmers We are all meeting by Zoom tonight to share and probably laugh and cry in equal measure. Thank you. (Neckwarmers sound good too). ❤️, we are all meeting by zoom tonight to share and probably laugh and cry in equal measure thank you neckwarmers sound good too ,2020-11-14 14:56:29+00:00,None,1,Positive
3760,3760,mojo lockdown gympool place medtwitter love shetland,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@merinathil Absolutely! I totally lost my swimming mojo in the first lockdown and couldn’t find any joy in the gym/pool when it opened up again ... just need to find an outside place to go now! Also, when we all have a big medtwitter meet up post-CoViD, I’d love to hear about the Shetlands!", absolutely i totally lost my swimming mojo in the first lockdown and couldn’t find any joy in the gympool when it opened up again  just need to find an outside place to go now also when we all have a big medtwitter meet up postcovid i’d love to hear about the shetlands,2020-11-14 15:13:30+00:00,None,1,Positive
3761,3761,thank name rhona,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.3013042324385199,False,@rma62 Thank you Rhona. Have always liked the name Rhona., thank you rhona have always liked the name rhona,2020-11-14 15:19:58+00:00,Life,1,Positive
3762,3762,thank caroline,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.589673851808341,False,@hhhhunterrrr1 Thank you so much Caroline., thank you so much caroline,2020-11-14 15:20:28+00:00,Life,1,Positive
3763,3763,thank time caring,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@borerlineparent Thank you for taking time and caring., thank you for taking time and caring,2020-11-14 15:23:07+00:00,None,1,Positive
3764,3764,stuart line name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@Lynne23498457 So sorry to hear about Stuart. I really line that way of spelling his name too., so sorry to hear about stuart i really line that way of spelling his name too,2020-11-14 15:24:55+00:00,None,2,Negative
3765,3765,charlotte name welsh name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@Charlotte_Cymru Oooh Charlotte I am so sad to hear that. What was his name? Was it a welsh name?, oooh charlotte i am so sad to hear that what was his name was it a welsh name,2020-11-14 15:27:39+00:00,None,2,Negative
3766,3766,gayna loss rachael daughter inspiration,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.5275448112345177,False,@GaynaHodges Oh Gayna I am so sorry to learn of your loss and to know that Rachael was your daughter. She gave so much to so many and I had to stop the car and cry the day she died. She was and is an inspiration to many. 💔, oh gayna i am so sorry to learn of your loss and to know that rachael was your daughter she gave so much to so many and i had to stop the car and cry the day she died she was and is an inspiration to many ,2020-11-14 15:30:52+00:00,Life,2,Negative
3767,3767,thank name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@pamwil3 Thank you Pam. What was your sister’s name?, thank you pam what was your sister’s name,2020-11-14 15:32:57+00:00,None,1,Positive
3768,3768,time year medtwitter funk soul music,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4510935226746889,False,"@merinathil It’s happened several times in the past, years ago, when medtwitter was lovely and warm! There was funk and soul music and lots of dancing!", it’s happened several times in the past years ago when medtwitter was lovely and warm there was funk and soul music and lots of dancing,2020-11-14 16:24:28+00:00,None,1,Positive
3769,3769,bomttu postcovid,6,6_covid_recovery_rule_patient,covid - recovery - rule - patient - hospital - people - case - care - death - child,1.0,False,@trufflepotamus @merinathil @BOMTTU I’m sure BOMTTU will be back post-CoViD!,   i’m sure bomttu will be back postcovid,2020-11-14 16:33:52+00:00,Life,1,Positive
3770,3770,addition range proceedures outcome boundary,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@DrJonBailey @lozzlemcfozzle @OrthopodReg @RCSnews In addition the range of proceedures has increased, the negative outcomes that were maybe once tolerated are now not. The boundaries of what can be achieved are far greater.",    in addition the range of proceedures has increased the negative outcomes that were maybe once tolerated are now not the boundaries of what can be achieved are far greater,2020-11-14 16:49:22+00:00,None,0,None
3771,3771,shoulder school workhorse surgeon work chap evolution fear,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,0.4530047411974999,False,"@DrJonBailey @lozzlemcfozzle @OrthopodReg @RCSnews We all stand on the shoulders of the old school workhorse surgeon, but the work evolves. This chap is seeing that evolution, and fears that he has been left behind.",    we all stand on the shoulders of the old school workhorse surgeon but the work evolves this chap is seeing that evolution and fears that he has been left behind,2020-11-14 16:52:33+00:00,Work,2,Negative
3772,3772,love hospital,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,"@DrJonBailey @lozzlemcfozzle @OrthopodReg @RCSnews And whilst we’re on it, I’d love to leave the hospital at 5!!",    and whilst we’re on it i’d love to leave the hospital at,2020-11-14 16:53:51+00:00,None,1,Positive
3773,3773,debate soul surgeon letter,5,5_surgeon_surgery_anaesthetic_hand,surgeon - surgery - anaesthetic - hand - catheter - anaesthetist - tube - knee - cardiologist - hashtag,0.9032542108436172,False,@michaelahn94 @MarkBagnallSurg @RCSnews Because it sparks debate and soul searching about what we want to be as surgeons. I love letters like this one!,   because it sparks debate and soul searching about what we want to be as surgeons i love letters like this one,2020-11-14 16:57:24+00:00,Work,1,Positive
3774,3774,bidmas right,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@jamie_wallis BIDMAS. You’re right. 9., bidmas you’re right,2020-11-14 17:01:32+00:00,None,0,None
3775,3775,hate patient,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.8751079798720831,False,@wendythedentist I used to say ‘I hate patients’ straight back., i used to say i hate patients straight back,2020-11-14 17:02:49+00:00,None,2,Negative
3776,3776,sorry eroteme,1,1_year_paeds_rotation_rota,year - paeds - rotation - rota - sorry - finger - apology - lingering - dose - commiseration,0.8315028117101141,False,@McalisterAndrew Sorry about the stray eroteme!, sorry about the stray eroteme,2020-11-14 17:15:20+00:00,Life,2,Negative
3777,3777,trigger memory,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@Chapelcath It does really feel that way. That is a trigger for so many memories., it does really feel that way that is a trigger for so many memories,2020-11-14 19:41:23+00:00,None,0,None
3778,3778,grandson name middle name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.4233305690997573,False,"@MervChangeAGEnt What a wonderful day. Our young grandson, Sebastian, bears his Uncle’s name as his middle name.", what a wonderful day our young grandson sebastian bears his uncle’s name as his middle name,2020-11-14 19:44:26+00:00,None,1,Positive
3779,3779,diane girl name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@scooterwriter Oh, Diane I am so sorry to hear about your dear girl. What was her name?", oh diane i am so sorry to hear about your dear girl what was her name,2020-11-14 19:48:36+00:00,None,1,Positive
3780,3780,thank time share name,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@heather23422194 @mrspegden Oh Heather thank you for taking time to share. So sorry to hear about you daughter. What was her name?,  oh heather thank you for taking time to share so sorry to hear about you daughter what was her name,2020-11-14 19:52:22+00:00,None,1,Positive
3781,3781,well debate twitterati,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@MarkBagnallSurg @michaelahn94 @RCSnews Well it has sparked a debate amongst the twitterati....,   well it has sparked a debate amongst the twitterati,2020-11-14 19:54:46+00:00,None,1,Positive
3782,3782,mixer nothing,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@laetitia_velfre But you’ve got your new mixer... Nothing can stop you now!, but you’ve got your new mixer nothing can stop you now,2020-11-14 19:56:46+00:00,None,1,Positive
3783,3783,helen thread distress name time time yesterday,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,1.0,False,"@HelenChiplin Helen, I hope this thread hasn’t brought you any extra distress. What was your son’s name? It seems such a long time yet at times almost like yesterday.", helen i hope this thread hasn’t brought you any extra distress what was your son’s name it seems such a long time yet at times almost like yesterday,2020-11-14 20:03:39+00:00,Life,1,Positive
3784,3784,thank david emptiness,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@GaynaHodges Thank you for sharing about your David and Rachie. What emptiness you must feel. 💔, thank you for sharing about your david and rachie what emptiness you must feel ,2020-11-14 20:33:01+00:00,None,1,Positive
3785,3785,thank david honesty integrity year,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.770817079993212,False,@NHSwhistleblowr Thank you for sharing David. I have admired your honesty and integrity over the years I have e, thank you for sharing david i have admired your honesty and integrity over the years i have e,2020-11-14 20:37:49+00:00,None,1,Positive
3786,3786,thank inspiration glad chance,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@CharSquires @jounwin Thank you Charlotte. You are a bit of an inspiration to many. Glad to have a chance to say that to you. ❤️,  thank you charlotte you are a bit of an inspiration to many glad to have a chance to say that to you ,2020-11-14 20:46:40+00:00,None,1,Positive
3787,3787,tyler care,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,@zakerboo2 So sorry to hear about Tyler and Amber. Take care and #staysafe., so sorry to hear about tyler and amber take care and ,2020-11-14 20:55:01+00:00,None,1,Positive
3788,3788,thank time,3,3_time_hour_piece_thank,time - hour - piece - thank - thanks - thing - moment - snack - pleasure - something,0.7841280671753872,True,@MakeCharlieTheL Thank you Nick for making time to mesaage., thank you nick for making time to mesaage,2020-11-14 21:00:24+00:00,Life,1,Positive
3789,3789,sorry loss thank margot,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2397025702577837,False,@Vickivixtini Sorry to hear about your loss and thank you for sharing about wee Margot. 💔, sorry to hear about your loss and thank you for sharing about wee margot ,2020-11-14 21:01:35+00:00,None,1,Positive
3790,3790,thank james heartache,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,0.2498636948241013,False,@MonikaMill Thank you for sharing about James and your heartache. I am so sorry., thank you for sharing about james and your heartache i am so sorry,2020-11-14 21:04:06+00:00,Life,1,Positive
3791,3791,meat choice issue butchery,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.985676749501988,False,@clifford0584 @andrewpunton @k_d85 The meat choice is the smallest of issues I have with this culinary butchery.,   the meat choice is the smallest of issues i have with this culinary butchery,2020-11-14 21:05:03+00:00,None,0,None
3792,3792,share grief,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,1.0,False,So good to be able to talk and share about such grief. https://t.co/4amJK7ADNb,so good to be able to talk and share about such grief ,2020-11-14 21:06:44+00:00,None,1,Positive
3793,3793,story sound,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@AllysonLitchfi1 So humbled by the stories that have been shared. Thomas sounds quite remarkable. 💔, so humbled by the stories that have been shared thomas sounds quite remarkable ,2020-11-14 21:11:11+00:00,None,1,Positive
3794,3794,openess glimpse people,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.318966377697306,False,@dollywyrley That you for your openess and sharing. I have been humbled and amazed by the glimpses provided into other peoples grief. It helps., that you for your openess and sharing i have been humbled and amazed by the glimpses provided into other peoples grief it helps,2020-11-14 21:13:31+00:00,None,1,Positive
3795,3795,tweet truth thank love loss george theo,0,0_twitter_tweet_bike_train,twitter - tweet - bike - train - blog - football - strike - road - cycle - timeline,1.0,False,@JanePlumb @dollywyrley That tweet has so much truth. Thank you and thank you for sharing your love and your loss of George and Theo. 💔,  that tweet has so much truth thank you and thank you for sharing your love and your loss of george and theo ,2020-11-14 21:15:35+00:00,Life,1,Positive
3796,3796,thank sharing loss,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.2802770871569594,False,@littleredpizza1 Thank you for such honest sharing and so sorry to read about your loss., thank you for such honest sharing and so sorry to read about your loss,2020-11-14 21:23:26+00:00,None,1,Positive
3797,3797,thank feel sibling,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@barbimac22 Thank you Barbara, it does feels so important. How old were you when Sean died? Alex’s siblings have found it very tough. It has slowly drawn us all closer and closer.", thank you barbara it does feels so important how old were you when sean died alex’s siblings have found it very tough it has slowly drawn us all closer and closer,2020-11-14 21:28:59+00:00,None,2,Negative
3798,3798,sorry david,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.7437137597260024,False,"@NHSwhistleblowr Sorry David, that went too soon * have followed you", sorry david that went too soon  have followed you,2020-11-14 21:30:11+00:00,None,2,Negative
3799,3799,twin life twin life,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,@Lainysparkles I am a twin too. Cannot imagine life without a twin; just as I never imagined life without Alex., i am a twin too cannot imagine life without a twin just as i never imagined life without alex,2020-11-14 21:36:34+00:00,None,0,None
3800,3800,bgosh today parent sibling child word,9,9_child_parent_daughter_guess,child - parent - daughter - guess - fact - opinion - mother - family - april - thing,0.7443267962901363,False,"@Meinirynysmon Golly gosh bgosh, I have learnt so much today from other parents and siblings and children. Thank you for sharing those words. 💔", golly gosh bgosh i have learnt so much today from other parents and siblings and children thank you for sharing those words ,2020-11-14 22:10:21+00:00,Life,1,Positive
3801,3801,thank people today,2,2_thanks_hope_thank_wish,thanks - hope - thank - wish - thankyou - support - dream - facebook - congratulation - omfs,1.0,False,@Psychologicsal Thank you Shirley. Overwhelmed by peoples kindness today., thank you shirley overwhelmed by peoples kindness today,2020-11-14 23:36:58+00:00,Life,1,Positive
3802,3802,obama president public,-1,-1_people_time_patient_year,people - time - patient - year - thing - work - doctor - today - week - thank,0.0,False,"@JohnSimpsonNews When Obama got a dog, I read somewhere (and I can’t find it now) that presidents are encouraged to have a dog as it makes them look more relatable to the general public", when obama got a dog i read somewhere and i can’t find it now that presidents are encouraged to have a dog as it makes them look more relatable to the general public,2020-11-15 00:24:59+00:00,None,1,Positive
