,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
364,364,364,1.3091656985607864e+18,2020-09-24 16:20:00+00:00,['1309165698560786432'],"The WeShop  - the place to get:

✅Tweeting nurse badges
✅Tweeting nurse hydration devices 
✅Mugs 

AND NOW 

✅#10kfornursesandmidwives prize draw tickets !!! 

Shop here &gt; https://t.co/1xYMbkEtbF https://t.co/0D7W4ql5Fs"
365,365,365,1.3091322276749517e+18,2020-09-24 14:07:00+00:00,['1309132227674951680'],"So much going on via twitter 

Did you know you can  use it for CPD/Revalidation! 

Check out these awesome We / @CarrotLearning courses &gt; https://t.co/0hJNR5treW https://t.co/cv7p6na9Ma"
367,367,367,1.308406697405358e+18,2020-09-22 14:04:00+00:00,['1308406697405358082'],"How can we enable digital professionalism in our own organisations? 

A 1 day virtual workshop from WeCommunities &amp; @CarrotLearning

Book your space here &gt; https://t.co/uelYNSCJ6W https://t.co/9vlrO1pyb8"
368,368,368,1.3083576236499558e+18,2020-09-22 10:49:00+00:00,['1308357623649955842'],"Support after Covid &gt; https://t.co/0MGpNsLbDo

A #WeMDT Monday at 8pm 

This tweetchat will be part of a research project https://t.co/N0LT8bZHHv"
373,373,373,1.3037590727353713e+18,2020-09-09 18:16:00+00:00,['1303759072735371264'],"DON'T MISS THIS

⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️

Join the WeNurses Team for a fun filled evening to support @CavellTrust next Tuesday (15th September at 8pm)

#10kfornursesandmidwives Quiz - Book you place here &gt; https://t.co/F7emGoX4Yb

💜💜💜💜💜💜💜💜💜💜 https://t.co/L1VLlmswct"
375,375,375,1.3030554362041754e+18,2020-09-07 19:40:00+00:00,['1303055436204175362'],"QUIZ NIGHT !!! 

Tuesday 15th September at 8pm 

A fun filled evening to support @CavellTrust #10kfornursesandmidwives Quiz  - Book you place here &gt; https://t.co/F7emGpeGmL https://t.co/xUheI9dySR"
376,376,376,1.3030410916130693e+18,2020-09-07 18:43:00+00:00,['1303041091613069314'],"💜💜#10kfornursesandmidwives Quiz  Night 💜💜

Join the WeNurses Team for a fun filled evening to support @CavellTrust on Tuesday 15th September at 8pm 

Book you place here &gt; https://t.co/F7emGoX4Yb https://t.co/jleP6lDGNG"
383,383,383,1.292779475168637e+18,2020-08-10 11:07:00+00:00,['1292779475168636929'],"Medals help to support the WeActiveChallenge and keep it running ... so thank you to everyone who has ordered one so far ... we are loving seeing your medal pics

If you haven't ordered yours yet here is the link &gt; &gt; https://t.co/7AsQHbvgqE

#NursesActive https://t.co/ccOhm3Mgcg"
384,384,384,1.2911177698791055e+18,2020-08-05 21:03:58+00:00,['1291117769879105537'],@waluap @NWBH_childrens @SbarberNWBH Great video. Love how School Nurses are finding new ways to engage children and families
385,385,385,1.291073735592616e+18,2020-08-05 18:09:00+00:00,['1291073735592615936'],"WeActiveChallenge 2020 Links

WeActiveChallenge Leaderboard is here &gt; https://t.co/po8RHIUSAq

WeActiveChallenge WeDidIt Board &gt; https://t.co/RsWBs40ayP

Order a medal here &gt; https://t.co/g0gVA93JIH

How to take part instructions in pic &gt;&gt;&gt; 

#NursesActive https://t.co/rlGgdOAnLq"
386,386,386,1.2903628014672282e+18,2020-08-03 19:04:00+00:00,['1290362801467228160'],"Have you ordered your #NursesActive Medal ? 

WeActiveChallenge 2020 Medals can be ordered here &gt;  &gt; https://t.co/7AsQHbdF24

Medals help to support the challenge and keep it running ... THANK YOU to everyone who has supported the challenge so far :D https://t.co/2TAEHUVgDc"
388,388,388,1.2893098745018204e+18,2020-07-31 21:20:02+00:00,['1289309874501820416'],Fantastic #NursesActive https://t.co/P7v3IXB68v
389,389,389,1.289258776416129e+18,2020-07-31 17:57:00+00:00,['1289258776416129029'],"Are you ready to be more active in August ?

#NursesActive https://t.co/ZqACtGb1lT"
391,391,391,1.288762284685308e+18,2020-07-30 09:04:07+00:00,['1288762284685307910'],"Starts on Saturday ! 

#NursesActive https://t.co/cDTJbD8UxL"
392,392,392,1.2863858460110602e+18,2020-07-23 19:41:00+00:00,['1286385846011060224'],"WeActiveChallenge 2020  - It's time to warm up #NursesActive !

More info here &gt; https://t.co/TkpgQFVV46

MEDALS here &gt; https://t.co/7AsQHbdF24 https://t.co/blFdH0T09k"
395,395,395,1.285825998555054e+18,2020-07-22 06:36:22+00:00,['1285825998555054081'],Are you expecting students to attend the work place? https://t.co/MMd0CdTofy
397,397,397,1.285564279454929e+18,2020-07-21 13:16:23+00:00,['1285564279454928896'],"Afternoon everyone. As we return to delivering more of our services and  the ""new normal"".  How are you supporting pre reg students to meet their outcomes?"
398,398,398,1.285277794847482e+18,2020-07-20 18:18:00+00:00,['1285277794847481856'],"Need some extra WeActiveChallenge 2020 motivation this year? 

We have a limited number of real life actual medals to help get you moving &gt; https://t.co/7AsQHbdF24

#NursesActive https://t.co/CqLvxL2pMK"
399,399,399,1.2838549192803492e+18,2020-07-16 20:04:00+00:00,['1283854919280349186'],"WeActiveChallenge 2020 starts soon ... it would be great to have lots of school nurses involved this year, getting #NursesActive !

Read more here &gt; https://t.co/TkpgQFEkcy

AND order your medal here &gt; https://t.co/7AsQHbvgqE https://t.co/VmaUK4F7h1"
400,400,400,1.2827503911474668e+18,2020-07-13 18:55:00+00:00,['1282750391147466756'],"WeActive Challenge starts on August 1st 

If you are new to the challenge then there is lots of info here &gt; https://t.co/TkpgQFEkcy

AND this year you can order a medal too &gt; https://t.co/7AsQHbvgqE

#NursesActive https://t.co/kNcxTDiCKt"
401,401,401,1.2820296418516992e+18,2020-07-11 19:11:00+00:00,['1282029641851699200'],"It's just 3 weeks until WeActive Challenge 2020 starts  &gt; https://t.co/47xJAiO72k

We would love to see lots of school nurses being #NursesActive this year 

Collect virtual badges for posting your active pics AND this year order a real life medal too &gt; https://t.co/7AsQHbvgqE https://t.co/cad1LVDUix"
402,402,402,1.281471399748604e+18,2020-07-10 06:12:44+00:00,['1281471399748603905'],Thank you Sharon x https://t.co/SkMMKwN5EO
404,404,404,1.2812603313528955e+18,2020-07-09 16:14:02+00:00,['1281260331352895488'],"@SAPHNAsharonOBE Caroline:a School Nurse with drive&amp;determination to do the best for https://t.co/UrNqbtmmc7 Nursing has lost a shining light.Those who knew her professionally have lost a friend,colleague&amp;cheerleader for School Nursing.Those that knew her personally, so much more. RIP Carolinexxx"
405,405,405,1.2808923983783322e+18,2020-07-08 15:52:00+00:00,['1280892398378332165'],"Need some extra WeActiveChallenge 2020 motivation this year? 

We have a limited number of real life actual medals to help get you moving &gt; https://t.co/7AsQHbvgqE

#NursesActive https://t.co/RIL9PQdkq4"
406,406,406,1.2786086646817628e+18,2020-07-02 08:37:15+00:00,['1278608664681762816'],Calling all school nurses &gt;&gt;&gt;&gt;&gt; https://t.co/jffeU9lGDn
412,412,412,1.260344932692353e+18,2020-05-12 23:03:42+00:00,['1260344932692353024'],@SAPHNAsharonOBE @SchoolNWalsall @phwalsall @TheQNI Think it may be 😀
415,415,415,1.2601268184321393e+18,2020-05-12 08:37:00+00:00,['1260126818432139264'],"Happy International Nurses Day – don’t forget to share your “Yellow Selfie” today.

Let’s unite school nurses  &amp; demonstrate how we are thinking of each other &amp; how proud we are to be school nurses 

#IND2020 #YearOfTheNurseAndMidwife https://t.co/gHkBcwEpfn"
417,417,417,1.25983867001976e+18,2020-05-11 13:32:00+00:00,['1259838670019760133'],"Join us Tomorrow to unite and thank all nurses &amp; student nurses by sharing your Yellow Selfie 

💛Find something yellow
💛Snap a pic
💛Share it across social media 

Don't forget the hashtags 

⬇️⬇️⬇️⬇️⬇️⬇️

#IND2020 #YearOfTheNurseAndMidwife https://t.co/wsv8fI5qCy"
418,418,418,1.2595646155806884e+18,2020-05-10 19:23:00+00:00,['1259564615580688384'],https://t.co/TVP4WXVrvj
419,419,419,1.2595475013186888e+18,2020-05-10 18:15:00+00:00,['1259547501318688768'],"International Nurses Day is on Tuesday ...

Join us in sharing Yellow Selfies to show how now, more than ever, we are thinking of each other 

#IND2020 #yearofthenurseandmidwife https://t.co/gDU8dcmMDT"
420,420,420,1.2586534055114056e+18,2020-05-08 07:02:11+00:00,['1258653405511405569'],Have you signed up to share? https://t.co/gAYuqkiZb5
421,421,421,1.2586524448771525e+18,2020-05-08 06:58:22+00:00,['1258652444877152258'],Children's explanations are always a joy https://t.co/QBcJRoPcdK
422,422,422,1.2579163226772275e+18,2020-05-06 06:13:16+00:00,['1257916322677227520'],https://t.co/oQPaXjopfV
423,423,423,1.257916069110522e+18,2020-05-06 06:12:16+00:00,['1257916069110521856'],The place to be seen 🙂 https://t.co/4fBBPURbnN
425,425,425,1.2575766975803924e+18,2020-05-05 07:43:44+00:00,['1257576697580392448'],"Just realised not everyone will be able to open the attachment, hope this helps https://t.co/keCNgV1PKj"
426,426,426,1.2575753056125297e+18,2020-05-05 07:38:12+00:00,['1257575305612529664'],https://t.co/tZ6CLI3EAT
427,427,427,1.2575752917839708e+18,2020-05-05 07:38:08+00:00,['1257575291783970816'],"!SUPPORT NEEDED! 
MSc dissertation research in relation to professionals and children of offenders.
Please contact Nikki to take part in this innovative research

https://t.co/tZ6CLI3EAT"
439,439,439,1.2573319416883814e+18,2020-05-04 15:31:09+00:00,['1257331941688381440'],Who’s joining??? https://t.co/MvmxB30SB1
440,440,440,1.2559824560644137e+18,2020-04-30 22:08:47+00:00,['1255982456064413696'],@CarolineLowton @SAPHNAsharonOBE @ChildrensComm Great story and great work. Thank you for sharing
444,444,444,1.2486871908524114e+18,2020-04-10 19:00:00+00:00,['1248687190852411398'],"And our final CYP &amp; Covid19 question of the week....

Do you think there is a gap in  advice for CYP around Covid19?

#CovidSupportForNurses https://t.co/mJLNvzVsZJ"
448,448,448,1.2483293389211077e+18,2020-04-09 19:18:01+00:00,['1248329338921107456'],"Before tonights #CovdSupportForNurses tweetchat starts we wanted to ask our 4th question of the week 

What questions are CYP asking about Covid19 ?? https://t.co/MmbXmR6FNX"
449,449,449,1.2479624143410668e+18,2020-04-08 19:00:00+00:00,['1247962414341066763'],"Following on from our questions for the last two evenings....

What areas of Covid19 are CYP concerned about – physical health, mental health, school, isolation – or all of these?

#CovidSupportForNurses https://t.co/AhwNuYKciA"
450,450,450,1.2476000284005458e+18,2020-04-07 19:00:00+00:00,['1247600028400545792'],"Here is the second of this weeks questions around Covid19 and CYP 

Are you seeing an increase in contacts from CYP asking questions around Covid19?

#CovidSupportForNurses https://t.co/0RwPDUarBJ"
454,454,454,1.2472633515389338e+18,2020-04-06 20:42:10+00:00,['1247263351538933760'],@StaceyO1503 Thanks for sharing :)
462,462,462,1.2472363802138132e+18,2020-04-06 18:55:00+00:00,['1247236380213813257'],"Tonights CYP Covid19 question ....

Where are CYP getting their info about Covid19?

#CovidSupportForNurses https://t.co/4CMbVQR97p"
472,472,472,1.2432827021005087e+18,2020-03-26 21:04:29+00:00,['1243282702100508672'],"Tonights question 4 

#CovidSupportForNurses https://t.co/BypEcIOMFS"
473,473,473,1.24327487532791e+18,2020-03-26 20:33:23+00:00,['1243274875327909894'],"Are you following tonights #CovidSupportForNurses Tweetchat ?

here is Q2 https://t.co/iMmLovp2ca"
482,482,482,1.2410561570340987e+18,2020-03-20 17:37:00+00:00,['1241056157034098688'],"Starts on Monday:

Entirely online, supported by a hashtag, so you get to chat to other humans, counts towards participatory CPD 

#AllOurHealth https://t.co/1OGU5LjJSg"
487,487,487,1.2396055993877463e+18,2020-03-16 17:33:00+00:00,['1239605599387746305'],"How does air pollution impact on the people we care for ?

Sign up to WeLearn #AllOurHealth Air Pollution Week next week to find out &gt; https://t.co/EbV9nVhs01 https://t.co/HYQhkDTFJH"
495,495,495,1.238194198937043e+18,2020-03-12 20:04:36+00:00,['1238194198937042944'],Hello everyone #WeMDT https://t.co/5hOH9U4QRX
496,496,496,1.2381910488260155e+18,2020-03-12 19:52:05+00:00,['1238191048826015746'],Just 10 mins until #WeMDT on Social Prescribing starts https://t.co/YqUs2cxkfE
501,501,501,1.235950766956974e+18,2020-03-06 15:30:00+00:00,['1235950766956974087'],"WeLearn #AllOurHealth .. Freeeeeee and open to all health &amp; care professionals &amp; students 

CVD Prevention Week &gt; https://t.co/O2nYkCDDnC

Air Pollution Week &gt; https://t.co/EbV9nVhs01

Best Start on Life Week &gt; https://t.co/Njr1HcDlOL

Be part of something amazing ! https://t.co/Ppduc3VJvm"
502,502,502,1.2359122628855603e+18,2020-03-06 12:57:00+00:00,['1235912262885560326'],Lots more great (and free) WeLearn #AllOurHealth stuff to come &gt;&gt; https://t.co/DIaQPFR9Ju
504,504,504,1.2352521631458632e+18,2020-03-04 17:14:00+00:00,['1235252163145863168'],"If you have so far missed this years WeLearn #AllOurHealth don't panic ... there's still lots to get involved with:

CVD Week https://t.co/O2nYkCDDnC

Air Pollution Week https://t.co/EbV9nVhs01

Best Start In Life Week https://t.co/Njr1HcDlOL

All free &amp; social media based https://t.co/TXTfQA8tCW"
505,505,505,1.234916199323947e+18,2020-03-03 18:59:00+00:00,['1234916199323947009'],"If you have so far missed this years WeLearn #AllOurHealth don't panic ... there's still lots to get involved with:

CVD Week &gt; https://t.co/O2nYkCVefa

Air Pollution Week &gt; https://t.co/EbV9nVz2Rz

Best Start In Life Week &gt; https://t.co/Njr1HcUWGj

All free &amp; social media based https://t.co/sHWb2fojiA"
506,506,506,1.234546261639848e+18,2020-03-02 18:29:00+00:00,['1234546261639847937'],"Digital Suicide Prevention: Can technology save lives?  https://t.co/UT8gzYv60P

Tonight at 8pm via #WeMDT https://t.co/1q6AqJkup6"
523,523,523,1.2326062310947553e+18,2020-02-26 10:00:00+00:00,['1232606231094755328'],"TONIGHT at 7.30pm

#AllOurHealth on Smoking &amp; Tobacco 

More details here &gt; https://t.co/szEDiuLKTU https://t.co/PM4rvQddgx"
525,525,525,1.232362120097878e+18,2020-02-25 17:50:00+00:00,['1232362120097878021'],"Have you seen this - the deadline is soon ... would be great to have school nurses highlighted 

#YearoftheNurseandMidwife https://t.co/oaPv28e1EZ"
526,526,526,1.232345007136346e+18,2020-02-25 16:42:00+00:00,['1232345007136346112'],"TOMORROW at 7.30pm an #AllOurHealth Tweetchat

Smoking &amp; Tobacco 

Pre chat read here &gt; https://t.co/szEDiuLKTU https://t.co/ZkLF7twlGp"
534,534,534,1.2309367275455324e+18,2020-02-21 19:26:00+00:00,['1230936727545532416'],"WeLearn #AllOurHealth Smoking &amp; Tobacco Week 

This free course starts in just 3 days time ! 

Be part of something amazing and sign up here  &gt; https://t.co/AMm7aldip2 https://t.co/eYLFdrCbXL"
538,538,538,1.2302280115150234e+18,2020-02-19 20:29:49+00:00,['1230228011515023361'],Think you should@definitely have an @actionforhappiness calendar! https://t.co/eLFwwYf9G8
560,560,560,1.2291215168953754e+18,2020-02-16 19:13:00+00:00,['1229121516895375362'],"8 Days until this starts...

WeLearn #AllOurhealth Smoking &amp; Tobacco Week 

Be part of something amazing and sign up here  &gt; https://t.co/AMm7aluTNC https://t.co/mGiu73p2V3"
566,566,566,1.2283260252909732e+18,2020-02-14 14:32:00+00:00,['1228326025290973187'],"Calling all school nurses ... what do you love most about your role ??

#YearoftheNurseandMidwife https://t.co/A3ID17VdsQ"
567,567,567,1.2279319283989463e+18,2020-02-13 12:26:00+00:00,['1227931928398946304'],"What do you love most about school nursing folks ??

We would love to hear 

#YearOfTheNurseAndMidwife https://t.co/A3ID17DC4g"
568,568,568,1.227930418353062e+18,2020-02-13 12:20:00+00:00,['1227930418353061888'],"WeLearn #AllOurHealth 2020 topics still to come for 2020 &gt; 

🌎Smoking &amp; tobacco 

🌎CVD prevention 

🌎Air pollution 

🌎Best start in life

Free and open to all health &amp; care professionals .. sign up here &gt; https://t.co/0EWJxyPSYp"
569,569,569,1.2276637854287053e+18,2020-02-12 18:40:29+00:00,['1227663785428705280'],Hello https://t.co/LclCEgAXhg
570,570,570,1.227663365847298e+18,2020-02-12 18:38:49+00:00,['1227663365847298048'],Hello #WeScNs
575,575,575,1.226900758756561e+18,2020-02-10 16:08:30+00:00,['1226900758756560896'],What are everyones thoughts ?? #AllOurHealth https://t.co/yBeo190PcR
588,588,588,1.2257168722655068e+18,2020-02-07 09:44:09+00:00,['1225716872265506816'],Some fab #YearoftheNurseandMidwife numbers here - we would add 2️⃣1️⃣0️⃣0️⃣ which is the estimated number of school nurses in the UK https://t.co/AT4KzRReOF
589,589,589,1.2257072693895987e+18,2020-02-07 09:06:00+00:00,['1225707269389598720'],"Be part of something amazing ... Be part of WeLearn #AllOurHealth 2020 &gt; https://t.co/0EWJxyPSYp 

Upcoming topics include:

🌎Smoking &amp; tobacco 

🌎CVD prevention 

🌎Air pollution 

🌎Best start in life

Free and open to all health &amp; care professionals https://t.co/qanpOHmebD"
592,592,592,1.2253756092930212e+18,2020-02-06 11:08:06+00:00,['1225375609293021184'],yes indeed - sobering statistics #AllOurHealth https://t.co/B4v9N49RJO
593,593,593,1.2251024877844275e+18,2020-02-05 17:02:49+00:00,['1225102487784427520'],Some more great shares around #TheYearOfTheNurseAndMidwife here &gt; https://t.co/XLmlfF5wuC
595,595,595,1.2243832954688553e+18,2020-02-03 17:25:00+00:00,['1224383295468855296'],2020 is the #YearoftheNurseandMidwife .... want to know more ?? Read this thread &gt;&gt; https://t.co/6MWDlzZFs3
596,596,596,1.224369866746073e+18,2020-02-03 16:31:38+00:00,['1224369866746073088'],Good luck on your school nursing placement ... what a great way to get started before you get there #AllOurHealth https://t.co/ws9UvyOxIG
598,598,598,1.2243676010040238e+18,2020-02-03 16:22:38+00:00,['1224367601004023808'],"Have you all seen this ??

#YearoftheNurseandMidwife https://t.co/daJIOY4XAh"
604,604,604,1.2239433225590456e+18,2020-02-02 12:16:42+00:00,['1223943322559045632'],Review and research required https://t.co/TtpXdxFvnq
609,609,609,1.2235517796962345e+18,2020-02-01 10:20:51+00:00,['1223551779696234496'],@ChildSocInclude Conversations and awareness are good but we must also do something. What do you do School Nurses to support Young Carers in your area?
610,610,610,1.2235509940024689e+18,2020-02-01 10:17:44+00:00,['1223550994002468864'],@sallyann8 Thanks Sallyann
612,612,612,1.2235035548345876e+18,2020-02-01 07:09:13+00:00,['1223503554834587648'],https://t.co/RWuLIBc5Y7 https://t.co/BFdRWjA73G
613,613,613,1.2233965280578765e+18,2020-02-01 00:03:56+00:00,['1223396528057876480'],Can you retweet the link please? this is not working https://t.co/ybKevXHmKp
614,614,614,1.2233162645564006e+18,2020-01-31 18:45:00+00:00,['1223316264556400646'],"#AllOurHealth Mental Health &amp; Wellbeing Week starts on MONDAY

Register here &gt; https://t.co/xbPCYErcpK

We are really looking forward to a fab week focussed on prevention and mental health &amp; wellbeing https://t.co/whWz38hNQn"
617,617,617,1.223306301956153e+18,2020-01-31 18:05:24+00:00,['1223306301956153345'],I am sure there are lots of ideas out there Denise. School Nurses are very resourceful https://t.co/tq92bBwd98
623,623,623,1.2229060617677496e+18,2020-01-30 15:35:00+00:00,['1222906061767749632'],"Have you signed up to be part of #AllOurHealth Mental Health &amp; Wellbeing Week yet ?

✅Starts on Monday
✅Free 
✅Social media based
✅10 - 15 mins a day 
✅Certificate at the end

Register here &gt; https://t.co/xbPCYErcpK https://t.co/D1oo5ovkif"
625,625,625,1.2224627730257592e+18,2020-01-29 10:13:32+00:00,['1222462773025759232'],What a fantastic resource! https://t.co/G4HehKJMoG
628,628,628,1.2224389239196672e+18,2020-01-29 08:38:45+00:00,['1222438923919667200'],Excellent resource and support for School Nurses and those with an interest in the health and wellbeing of children. Have a look and join if you agree #bettertogether https://t.co/4VvCOZJJKR
629,629,629,1.2222572750600847e+18,2020-01-28 20:36:57+00:00,['1222257275060084736'],Congratulations!!! 🥳 https://t.co/2Q11cZUaZ5
633,633,633,1.221798010407002e+18,2020-01-27 14:12:00+00:00,['1221798010407002114'],"NEXT WEEK is WeLearn #AllOurHealth Mental Health &amp; Wellbeing Week 

Free social media learning event and open to all health &amp; care professionals and students 

Join in via Twitter or register on the WeLearn platform to get a certificate at the end  &gt; https://t.co/xbPCYErcpK https://t.co/jXNQQR5WGZ"
644,644,644,1.220695653275312e+18,2020-01-24 13:11:37+00:00,['1220695653275312129'],Not an uncommon story sadly! https://t.co/GzdyBoViKz
653,653,653,1.2204397985250673e+18,2020-01-23 20:14:57+00:00,['1220439798525067265'],Absolutely and we can all make a difference #AllOurHealth https://t.co/MR7bvyZya3
658,658,658,1.2204214399556895e+18,2020-01-23 19:02:00+00:00,['1220421439955689472'],"The next WeLearn #AllOurHealth week starts on Feb 3rd and is around Mental Health &amp; Wellbeing 

It's free and open to all health &amp; care professionals and students 

Get involved here &gt; https://t.co/xbPCYEINhi https://t.co/kWyzQWAY9I"
659,659,659,1.2203837084583854e+18,2020-01-23 16:32:04+00:00,['1220383708458385422'],"A question for school nurses maybe ?? 

#AllOurHealth https://t.co/GEQXxJMZxS"
660,660,660,1.2202715698067988e+18,2020-01-23 09:06:28+00:00,['1220271569806798848'],"TONIGHT at 8pm an #AllOurHealth tweetchat 

Getting serious about #AllOurHealth  &gt; https://t.co/9IfFpJAAh9

Everyone welcome https://t.co/NWPT8Gd1ca"
662,662,662,1.2199240241862984e+18,2020-01-22 10:05:27+00:00,['1219924024186298368'],"COMING SOON 

WeLearn #AllOurHealth Mental Health &amp; Wellbeing Week from Feb 3rd - 7th 

Freeeeeeeee social media learning event from WeCommunities and @PHE_uk and open to all health &amp; care professionals and students 

Register here &gt; https://t.co/xbPCYErcpK https://t.co/9W5dEl8w1p"
664,664,664,1.219325719781634e+18,2020-01-20 18:28:00+00:00,['1219325719781634048'],"Have you heard about WeLearn #AllOurHealth Mental Health &amp; Wellbeing Week ? 

It runs from Feb 3rd - 7th 

Free social media learning event and  open to all health &amp; care professionals and students 

Register here &gt; https://t.co/xbPCYEINhi https://t.co/VqJ4FtqEy8"
666,666,666,1.2188828012876923e+18,2020-01-19 13:08:00+00:00,['1218882801287692290'],"The WeLearn #AllOurHealth Virtual Student Event starts TOMORROW and runs throughout next week 

Click here to get started &gt; https://t.co/OZ6RDMHAhH https://t.co/HiyMpyorwH"
667,667,667,1.2188199535011348e+18,2020-01-19 08:58:16+00:00,['1218819953501134853'],Brilliant news! https://t.co/exSEEqwaDZ
669,669,669,1.218819765654954e+18,2020-01-19 08:57:31+00:00,['1218819765654953990'],Worth a read this time of year is tough! https://t.co/LWVo0GSa5r
672,672,672,1.2174675684301783e+18,2020-01-15 15:24:22+00:00,['1217467568430178307'],Health assessments are such an important part of the school nurse role https://t.co/rAvhJK53kL
674,674,674,1.2170670871153705e+18,2020-01-14 12:53:00+00:00,['1217067087115370499'],"Following on from last nights #WeNurses ... Here is a great opportunity ....

PHE are looking for WHO Technical Advisors &gt; 
https://t.co/mmJLOdQddh https://t.co/8MqPd4pPxy"
675,675,675,1.217004675741995e+18,2020-01-14 08:45:00+00:00,['1217004675741995009'],"Morning .... 

6 days to go ... pass it on !

https://t.co/OZ6RDMHAhH https://t.co/3Rozzltyqv"
678,678,678,1.2167974631195853e+18,2020-01-13 19:01:36+00:00,['1216797463119585288'],Great opportunity #WeNurses https://t.co/gMc61wYv5y
682,682,682,1.2167957524769546e+18,2020-01-13 18:54:49+00:00,['1216795752476954625'],#wenurses https://t.co/NuXsrMfsPD
684,684,684,1.216795386804949e+18,2020-01-13 18:53:21+00:00,['1216795386804948995'],Really important point #WeNurses https://t.co/u17yHMJMbA
689,689,689,1.2167936050561434e+18,2020-01-13 18:46:17+00:00,['1216793605056143360'],"eek question 5 .... how did we get to question 5 so soon !!! 

#WeNurses https://t.co/7CWIXjuRWK"
695,695,695,1.2167913166522696e+18,2020-01-13 18:37:11+00:00,['1216791316652269569'],"Question 4 .... 

#WeNurses https://t.co/wCAUlTNBLf"
698,698,698,1.216789171320316e+18,2020-01-13 18:28:39+00:00,['1216789171320315904'],Brilliant work #WeNurses https://t.co/DpbOlThNJV
701,701,701,1.2167884962723062e+18,2020-01-13 18:25:59+00:00,['1216788496272306178'],"QUESTION 3 ... is right here &gt;&gt;&gt; 

#Wenurses https://t.co/7Y6muh44qS"
704,704,704,1.2167879211954545e+18,2020-01-13 18:23:41+00:00,['1216787921195454466'],Absolutely #WeNurses https://t.co/2sGWuI96Aj
706,706,706,1.2167875079390208e+18,2020-01-13 18:22:03+00:00,['1216787507939020800'],#WeNurses https://t.co/1Amt0c2yb2
709,709,709,1.2167866531986063e+18,2020-01-13 18:18:39+00:00,['1216786653198606337'],"Any good examples out there ? we would love to hear 

#WeNurses https://t.co/RqYtKXIZYR"
710,710,710,1.216786387703423e+18,2020-01-13 18:17:36+00:00,['1216786387703422977'],It is indeed #WeNurses https://t.co/nHFJNPp8Vy
711,711,711,1.2167862922536468e+18,2020-01-13 18:17:13+00:00,['1216786292253646850'],Well said #WeNurses https://t.co/Ec5uh0XMQv
712,712,712,1.2167862303120425e+18,2020-01-13 18:16:58+00:00,['1216786230312042498'],#WeNurses https://t.co/0f4Prl3o7d
714,714,714,1.2167858962400092e+18,2020-01-13 18:15:39+00:00,['1216785896240009216'],QUESTION 2 everyone #WeNurses https://t.co/M9Hp7xbiDQ
717,717,717,1.216785156180267e+18,2020-01-13 18:12:42+00:00,['1216785156180267009'],Oooh interesting #WeNurses ... thoughts ?? https://t.co/CN3YrMHF9m
720,720,720,1.2167839426925036e+18,2020-01-13 18:07:53+00:00,['1216783942692503557'],#WeNurses Question 1 https://t.co/XcynHDSFGM
721,721,721,1.2167827550586593e+18,2020-01-13 18:03:10+00:00,['1216782755058659330'],@waluap @WeNurses @Greenwoodpj @WendyJNicholson #wenurses :)
723,723,723,1.2167796966183322e+18,2020-01-13 17:51:01+00:00,['1216779696618332162'],Starting in 10 mins #WeNurses https://t.co/saIT2Xxnip
725,725,725,1.216753269600637e+18,2020-01-13 16:06:00+00:00,['1216753269600636931'],"Something that may interest you all .... starts on Jan 20th 

#AllOurhealth https://t.co/5H65S5E4Jt"
726,726,726,1.2167248319007744e+18,2020-01-13 14:13:00+00:00,['1216724831900774400'],"What examples in practice are there to support the need to modernise the Healthy Childs Programme ?   &gt; https://t.co/TcZ6zuAern

#WeNurses Tonight at 6pm https://t.co/PgbJMmpqzW"
727,727,727,1.2166684602578903e+18,2020-01-13 10:29:00+00:00,['1216668460257890305'],"NEXT MONDAY at 6pm: 

#WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson &amp; @Greenwoodpj 

Background read here &gt; https://t.co/TcZ6zuAern https://t.co/SPKiq3201d"
728,728,728,1.215941923225031e+18,2020-01-11 10:22:00+00:00,['1215941923225030656'],"9 DAYS TO GO 

STUDENTS ....Want to know more about prevention, promotion &amp; protection ?

Join the WeLearn #AllOurHealth Virtual Student Event 

Sign up here &gt; https://t.co/OZ6RDMpYT7 https://t.co/W4TKOdkhMa"
729,729,729,1.2156418041100247e+18,2020-01-10 14:29:26+00:00,['1215641804110024704'],"Don't forget this on  Monday at 6pm: 

#WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson &amp; @Greenwoodpj 

Background read here &gt; https://t.co/TcZ6zuAern https://t.co/D2XjgAecQX"
730,730,730,1.2146526779649843e+18,2020-01-07 20:59:00+00:00,['1214652677964984320'],"WeLearn #AllOurHealth 2020 starts this month ! 

✅Open to all HCPs &amp; Students 
✅Apply prevention, promotion &amp; protection 
✅Discuss learning with peers
✅Make lots of connections

Find out more and register here &gt;&gt; https://t.co/OZ6RDMpYT7

Please RT and share far and wide https://t.co/rEsPKhgSdu"
731,731,731,1.2145910217047204e+18,2020-01-07 16:54:00+00:00,['1214591021704720385'],"NEXT MONDAY at 6pm: 

#WeNurses on The Modernising Healthy Child Programme with @WendyJNicholson &amp; @Greenwoodpj 

Background read here &gt; https://t.co/TcZ6zuAern https://t.co/CHUzlQ1Atb"
