id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1.5175828570819215e+18,2022-04-22 19:15:23+00:00,['1517582857081921536'],Good let’s hope they happen https://t.co/LYHrDONITn,,good let hope happen,False
1.5174999379567124e+18,2022-04-22 13:45:53+00:00,['1517499937956712451'],"To @angelateeling just letting you know my voting is signed sealed and posted &gt; good luck Ange. 

And btw who is Harper for the Tories as he gone awol or stuck in his office full of cobwebs 😂 one day he might appear to see what’s going on in the real world",,letting know voting signed sealed posted gt good luck ange btw harper tory gone awol stuck office full cobweb one day might appear see whats going real world,False
1.5172671945808077e+18,2022-04-21 22:21:03+00:00,['1517267194580807681'],"@KayBurley @wesstreeting Here is a Kay Burley who is trying to force @wesstreeting to add ) Allegedly ) to his statement on #BoozyJohnson lies. 

Here is a video with #Sky #BBC #ITV media blockout. If she wants to watch more of #JohnsonLies maybe she should check out @peterstefanovic https://t.co/Mzssn8TtIe",,kay burley trying force add allegedly statement lie video medium blockout want watch maybe check,False
1.517251114747449e+18,2022-04-21 21:17:09+00:00,['1517251114747449349'],"@Amnesiaman1st @kathiebennett That’s not his dicks. 

That’s when Carrie caught him cheating with Peppa Pig and she kicked him that hard his balls went through his skull",,thats dick thats carrie caught cheating peppa pig kicked hard ball went skull,False
1.5172502367328174e+18,2022-04-21 21:13:40+00:00,['1517250236732817408'],"@BorisJohnson You need to get home fast and bring back the photo op crew 

News just coming out is. Liz Truss is favourite to take over the #No10 chair she that excited she sniffing it right now",,need get home fast bring back photo op crew news coming liz truss favourite take chair excited sniffing right,False
1.5172459920090972e+18,2022-04-21 20:56:48+00:00,['1517245992009097217'],@lorraine_teuten 😂 looks like he’s given birth to a shi*t loud of Easter eggs in that picture,,look like given birth shit loud easter egg picture,False
1.5172444425618924e+18,2022-04-21 20:50:38+00:00,['1517244442561892354'],Watched a video on YouTube about @Channel4News interviewing #BoozyJohnson if anyone hasn’t seen it yet they need to watch it asap. The look on his face. It was all about #Partygate and not #India got a feeling that #NadineDorries will be throwing stuff around office right now 😂,,watched video youtube interviewing anyone hasnt seen yet need watch asap look face wa got feeling throwing stuff around office right,False
1.5172107203745997e+18,2022-04-21 18:36:38+00:00,['1517210720374599681'],"Anyone remember this. When the #PeaBrainJohnson upset everyone and yes you guessed it. He had to say sorry for what comes out of his drunken mouth. Could this happen again  #BorisJohnsonInIndia #JohnsonForRehab 

https://t.co/yVrS1Kmagk",,anyone remember upset everyone yes guessed say sorry come drunken mouth could happen,False
1.5172092183733658e+18,2022-04-21 18:30:40+00:00,['1517209218373365761'],"@EtonOldBoys If they do or don’t do. 

They still be in the gutter it’s great when we sitting back with a glass of whiskey watching the #ToryShitHittingTheFan",,dont still gutter great sitting back glass whiskey watching,False
1.5172076427203215e+18,2022-04-21 18:24:25+00:00,['1517207642720321536'],@EtonOldBoys #BoozyJohnson  motorcade In #India #BorisJohnsonInIndia #JohnsonTheRussianStooge #Johnson #PottyMouthJohnson https://t.co/HXy1t3YNFU,,motorcade,False
1.5172019131373115e+18,2022-04-21 18:01:38+00:00,['1517201913137311745'],@jessphillips is that really you with Mogg #Redtory https://t.co/0gfUde3SC9,,really mogg,False
1.517199318897369e+18,2022-04-21 17:51:20+00:00,['1517199318897369088'],New image from the 1922 pantomime club https://t.co/WgG5ufmUSP,,new image pantomime club,False
1.517191067220775e+18,2022-04-21 17:18:33+00:00,['1517191067220774913'],😂 at the end of the video 😂 https://t.co/W9AZJiV65V,,end video,False
1.5171903394587443e+18,2022-04-21 17:15:39+00:00,['1517190339458744320'],@mo04933471 Love that movie 😂,,love movie,False
1.5171890202704486e+18,2022-04-21 17:10:25+00:00,['1517189020270448647'],@SarahWarsamaXxx @eatongreen Judging by all the comments this must be the worse estate agents on the planet,,judging comment must worse estate agent planet,False
1.517130114173178e+18,2022-04-21 13:16:20+00:00,['1517130114173177857'],FFS it’s like North Korea with posters up of a #JohnsonKnobhead all over the place #ToryCriminalsUnfitToGovern #ToryLies #JohnsonTheRussianStooge #ToryFascism #ToryCowards #ToryScum #ToryShambles #ToryGenocide@ https://t.co/8EF0g4xVCD,,ffs like north korea poster place,False
1.517104797173887e+18,2022-04-21 11:35:44+00:00,['1517104797173886976'],@KevinPascoe First we had Snakes on a plane Now be very scared of part 2 &gt; Tory Criminals on a plane,,first snake plane scared part gt tory criminal plane,False
1.517104201142317e+18,2022-04-21 11:33:22+00:00,['1517104201142317056'],@BorisJohnson Dirty Tory Money keeps piling up. A bit like his covid bodies #ToryDirtyMoney #ToryGenocide https://t.co/IcpXSj7YGY,,dirty tory money keep piling bit like covid body,False
1.516910138053038e+18,2022-04-20 22:42:14+00:00,['1516910138053038082'],lol https://t.co/qxoMRtrvXb,,lol,False
1.5169082058672497e+18,2022-04-20 22:34:33+00:00,['1516908205867249665'],More lies good job I didn’t watch it https://t.co/kxAERkXlGp,,lie good job didnt watch,False
1.516907930137862e+18,2022-04-20 22:33:27+00:00,['1516907930137862144'],"@EtonOldBoys So that’s where Frank Zappas Maracas went 😂 

https://t.co/rg80NgcywZ",,thats frank zappas maraca went,False
1.51690472035865e+18,2022-04-20 22:20:42+00:00,['1516904720358649861'],@PippaCrerar That’s not all. Didn’t he just say he will go into the next election as leader of the Tories even if he gets other fines. So that’s it then #StickyShitClingonJohnson is here to stay,,thats didnt say go next election leader tory even get fine thats stay,False
1.5169039257855345e+18,2022-04-20 22:17:33+00:00,['1516903925785534464'],@kathiebennett That’s not good,,thats good,False
1.5168553650565366e+18,2022-04-20 19:04:35+00:00,['1516855365056536584'],police move into position at 4/20 | LONDON | https://t.co/ApNOemZYsH via @YouTube,,police move position london via,False
1.5168288910878802e+18,2022-04-20 17:19:23+00:00,['1516828891087880201'],@mellors_karen @purr121 @Edwina_Currie Wouldn’t like her to cook my breakfast with her Salmonella eggs,,wouldnt like cook breakfast salmonella egg,False
1.5167753394223268e+18,2022-04-20 13:46:35+00:00,['1516775339422326791'],"@KarlTurnerMP I cannot agree with @Mark_J_Harper being a Honourable man. 

Just take a look at his voting record. Some might say he was forced to by the Tory whips but if he was truly Honourable man he would have ignored the whips and help genuine people who is struggling #NeverTrustAtory",,cannot agree honourable man take look voting record might say wa forced tory whip wa truly honourable man would ignored whip help genuine people struggling,False
1.5167713738085908e+18,2022-04-20 13:30:50+00:00,['1516771373808590848'],"@AngelaRayner #BoozyJohnson @BorisJohnson should be force to apologise yet again. 

@LindsayHoyle_MP what are you going to do about it. 

Also look at all the Tories who backing #AlcoholicJohnson 

If everyone who had to resign for going to them parties they be no Tories left",,force apologise yet going also look tory backing everyone resign going party tory left,False
1.5167354666237174e+18,2022-04-20 11:08:09+00:00,['1516735466623717377'],@RishiSunak Start by sacking yourself,,start sacking,False
1.5165222164978196e+18,2022-04-19 21:00:46+00:00,['1516522216497819655'],@REWearmouth Tory is a silly little school children and people will still for this shite of a party,,tory silly little school child people still shite party,False
1.516491291860869e+18,2022-04-19 18:57:53+00:00,['1516491291860869123'],Tonight is the Tories banging desks like silly little school children,,tonight tory banging desk like silly little school child,False
1.51648737145754e+18,2022-04-19 18:42:18+00:00,['1516487371457540103'],@BorisJohnson Great jump on a train and p*ss off,,great jump train ps,False
1.516487227097981e+18,2022-04-19 18:41:44+00:00,['1516487227097980933'],@Mike_Fabricant  I feel very sick to the stomach at this. Will the press report this sick MP @SkyNews @itvnews @Channel4News @LBC https://t.co/7wPppoUGYS,,feel sick stomach press report sick mp,False
1.5164460166686843e+18,2022-04-19 15:57:59+00:00,['1516446016668684299'],"""Get Boris out!"" march to Downing Street | LONDON | https://t.co/yANe1hgXzZ via @YouTube",,get boris march downing street london via,False
1.5164261675905638e+18,2022-04-19 14:39:06+00:00,['1516426167590563846'],@PippaCrerar Let’s hope all Social media explodes with the same thing and name and shame any MP who backs #BoozyJohnson,,let hope social medium explodes thing name shame mp back,False
1.5164248128387686e+18,2022-04-19 14:33:43+00:00,['1516424812838768651'],@sajidjavid wow all the Tories is dropping like flies like Javid. Looks like anyone who backs #Johnson now will be dumped by the voters lol https://t.co/P8R1QL880U,,wow tory dropping like fly like javid look like anyone back dumped voter lol,False
1.5163940827126252e+18,2022-04-19 12:31:37+00:00,['1516394082712625157'],@supertanskiii He got to make sure his ear piece is in and working for someone to advise him on what utter bollocks to say during #PMQs,,got make sure ear piece working someone advise utter bollock say,False
1.516348731397972e+18,2022-04-19 09:31:24+00:00,['1516348731397971968'],@AngelaRayner Can’t watch #PMQs today because what’s the point #BoozyJohnson will come out with lies lies and more lies and with @LindsayHoyle_MP being paid off by the Tories to let him tell them lies to the house. Everyone should #BoycottHouse why bother watching it,,cant watch today whats point come lie lie lie paid tory let tell lie house everyone bother watching,False
1.5161616535697367e+18,2022-04-18 21:08:01+00:00,['1516161653569736704'],@SkewSmug Holy crap the “Cabbage Patch Kids “ is making a comeback 😂,,holy crap cabbage patch kid making comeback,False
1.516160455684862e+18,2022-04-18 21:03:16+00:00,['1516160455684861971'],@SCore2018 @DavidLammy Knowing him he probably pick up a gun and join in,,knowing probably pick gun join,False
1.5161569481688228e+18,2022-04-18 20:49:19+00:00,['1516156948168822790'],Did @GNev2 upset the Tories 😂 well done Gav 👏 https://t.co/urlMu8IsKA,,upset tory well done gav,False
1.5161565725982106e+18,2022-04-18 20:47:50+00:00,['1516156572598210560'],"@RhonddaBryant @DianaJohnsonMP If you round up all the Tory MPs and add the Tory voters in the same pot. 

A Gnat will have more Brain 🧠 power then all that lot",,round tory mp add tory voter pot gnat brain power lot,False
1.5161536233984696e+18,2022-04-18 20:36:07+00:00,['1516153623398469638'],You think that’s bad Cassandra. You want to see what they elected here in  the U.K. the biggest knobhead in the world https://t.co/7ffEaDfZuw,,think thats bad cassandra want see elected uk biggest knobhead world,False
1.5161525283789906e+18,2022-04-18 20:31:46+00:00,['1516152528378990592'],Like SocialistaSista Let’s p*ss off #TheTimes and  #Tories they can’t take this sort of abuse 😂 https://t.co/JM5jRzjBz3,,like socialistasista let ps cant take sort abuse,False
1.516150246170112e+18,2022-04-18 20:22:42+00:00,['1516150246170112018'],@josie1964 Wouldn’t that be funny 😂,,wouldnt funny,False
1.5157934014170153e+18,2022-04-17 20:44:43+00:00,['1515793401417015302'],@BorisJohnson The only reason he bugging off to India is because he can’t face the wrath of @Ianblackford_MP at PMQs because #BoozyJohnson is a coward,,reason bugging india cant face wrath pmqs coward,False
1.5157381413988147e+18,2022-04-17 17:05:08+00:00,['1515738141398814725'],Come on @Dominic2306 you must have some more pics hidden away how about a one just to rub it in a bit and keep rest till the GE voting 😂,,come must pic hidden away one rub bit keep rest till ge voting,False
1.5157367801291612e+18,2022-04-17 16:59:44+00:00,['1515736780129161219'],"What did you say @Jacob_Rees_Mogg it’s a load of fluff was it. And we should forget it all. 

What party did you go and how much BYOB did you take in https://t.co/LR0V2eop2X",,say load fluff wa forget party go much byob take,False
1.5157357191044588e+18,2022-04-17 16:55:31+00:00,['1515735719104458752'],@MirrorPolitics That picture just reminded me. I’ve run out of Prick-Sticks did I spell that correctly #BoozyJohnson,,picture reminded ive run pricksticks spell correctly,False
1.5157336472314962e+18,2022-04-17 16:47:17+00:00,['1515733647231496193'],Something I’ve been thinking for a while regarding #AllegraStratton she on about social distance. Something tells me the party she was preparing for isn’t one we know of yet. Could it be a date Carrie birthD 17 March. Before #BoozyJohnson bash and what was the rules on that day,,something ive thinking regarding social distance something tell party wa preparing isnt one know yet could date carrie birthd march bash wa rule day,False
1.5156539785661112e+18,2022-04-17 11:30:42+00:00,['1515653978566111232'],@other_mrs Well put 👏,,well put,False
1.515653269313446e+18,2022-04-17 11:27:53+00:00,['1515653269313445888'],"@EmmaKennedy So what will be the big talk this week

#SajidJavid Tax dodging

#AndrewBridgen Lying

Possible #Deportations Uturn

#CowardJohnson runs away from #PMQs

#Raab takes over from #BoozyJohnson at #PMQs to talk absolute Bollocks trying to defend BoozyJohnson’s #Partygate",,big talk week tax dodging lying possible uturn run away take talk absolute bollock trying defend boozyjohnsons,False
1.5156471091140444e+18,2022-04-17 11:03:24+00:00,['1515647109114044416'],"@Ottojizzmark The Charlatans 

With the top hit “Phony-Baloney”

From the album “Nonsensical”",,charlatan top hit phonybaloney album nonsensical,False
1.5156438133893816e+18,2022-04-17 10:50:19+00:00,['1515643813389381637'],Archbishop of Canterbury talking about Tory deportation from the so called Christian who help to enable the Tory win in 2019 knowing that the Tories would starve children and elderly to death,,archbishop canterbury talking tory deportation called christian help enable tory win knowing tory would starve child elderly death,False
1.5153919613893222e+18,2022-04-16 18:09:32+00:00,['1515391961389322240'],@DPB59 @EtonOldBoys @kadams0 I agree with this,,agree,False
1.5153913992225137e+18,2022-04-16 18:07:18+00:00,['1515391399222513667'],"@EtonOldBoys Can’t we bar him from No10. 

Oh hang on…. 

I shouldn’t say Bar. He already got a drinking problem lol",,cant bar oh hang shouldnt say bar already got drinking problem lol,False
1.5153877380186972e+18,2022-04-16 17:52:45+00:00,['1515387738018697225'],Like to voice my anger now. Mahyar Tousi trying to say Tories have a media witch hunt on them. Look at all covid coverups was it 2 or 3 damming reports by the U.N the list just keeps going. Yes I’ve been a Labour voter all my life and yes they haven’t been squeaky clean also,,like voice anger mahyar tousi trying say tory medium witch hunt look covid coverups wa damming report un list keep going yes ive labour voter life yes havent squeaky clean also,False
1.5152244902293545e+18,2022-04-16 07:04:04+00:00,['1515224490229354496'],"Good morning to everyone. 

Finished my first hour of cleaning up my pups party mess from last night. 

Think they worse then #BoozyJohnson with all the toys all over the place lol",,good morning everyone finished first hour cleaning pup party mess last night think worse toy place lol,False
1.5150557496002683e+18,2022-04-15 19:53:33+00:00,['1515055749600268290'],@RishiSunak oi thieving shite come out of hiding and tell us all what you did with our 37billion we know you lined the pockets of the Tories and Tory backers and we want it back #HuntDownOurBillions,,oi thieving shite come hiding tell u billion know lined pocket tory tory backer want back,False
1.5150523700105093e+18,2022-04-15 19:40:07+00:00,['1515052370010509316'],That looks chilling https://t.co/nbJW9tm7zo,,look chilling,False
1.5150088575458796e+18,2022-04-15 16:47:13+00:00,['1515008857545879562'],"After just reading Sajid Jarvid Christians tweet makes me glad I’m a  Atheist.

How can he talk about that knowing he sent little children in to absolute poverty. Freezing the elderly to death. What type of Christian does he think he is #SickoTory",,reading sajid jarvid christian tweet make glad im atheist talk knowing sent little child absolute poverty freezing elderly death type christian doe think,False
1.5150038526087045e+18,2022-04-15 16:27:20+00:00,['1515003852608704514'],"Just hearing #BoozyJohnson is now in a big panic saying we could see a #Labour and #SNP gov at the next election if people don’t vote for him. 

He will run a mile if he got to face @Ianblackford_MP on the other side of the table 😂",,hearing big panic saying could see gov next election people dont vote run mile got face side table,False
1.5149500061633167e+18,2022-04-15 12:53:22+00:00,['1514950006163316736'],@GMB_union I love #FoxsGlacier and my message to all the workers. Is stay on strike for as long as it takes for the CEO is gone packing and everyone should stop buying them to help the workers out #GetShutOfTheCEOs,,love message worker stay strike long take ceo gone packing everyone stop buying help worker,False
1.5148882269091758e+18,2022-04-15 08:47:53+00:00,['1514888226909175808'],@BorisJohnson He really thinks this will work 😂 people coming over and running up the beaches without anyone to catch them. and them Tory voters will think this photo op by #BoozyJohnson will work 😂 so what is Johnson going to do. Higher more people to monitor ever stretch of the beaches 😂,,really think work people coming running beach without anyone catch tory voter think photo op work johnson going higher people monitor ever stretch beach,False
1.5148870421105746e+18,2022-04-15 08:43:10+00:00,['1514887042110574596'],@IanLaveryMP RIP for the 97 who died 33 yrs ago today  #LFC #LiverpoolFC #Liverpool #JFT97,,rip died yr ago today,False
1.5148840956077752e+18,2022-04-15 08:31:28+00:00,['1514884095607775232'],"@JoePorterUK @BorisJohnson @pritipatel I’m not joking here. 

Please don’t remove Johnson we need him leading your party in to the next GE 

Then you will have to get a new job something that you might be able to do. Like collecting Tesco trolleys 🛒 just as a idea lol https://t.co/jeFf4zvo0Z",,im joking please dont remove johnson need leading party next ge get new job something might able like collecting tesco trolley idea lol,False
1.5148816489737871e+18,2022-04-15 08:21:44+00:00,['1514881648973787137'],"Here is the Criminal #RishiSunak @RishiSunak you remember him don’t you. 

The one with a police record and filthy tax dodging and the one that he says lost billions£££

Well!!. take a look at this. #SunakDodgyDeals #SunakTheCriminalFamily #Sunak #RishiSunakResign #SunakTaxDodger https://t.co/jurKuhPAWW",,criminal remember dont one police record filthy tax dodging one say lost billion well take look,False
1.5143907540844997e+18,2022-04-13 23:51:06+00:00,['1514390754084499462'],Boozy Johnson is going to talk in the morning about shite. If you got to watch anything or even flood the Tories with videos. This is the video to flood them with #LetTheToriesKnow #Partygate #BorisTheLiar #JohnsonResign #SunakResign #DirtyTories #FloodToriesInTwitter https://t.co/4OdYk8EvXx,,boozy johnson going talk morning shite got watch anything even flood tory video video flood,False
1.514375100908376e+18,2022-04-13 22:48:54+00:00,['1514375100908376065'],Breaking News #PartyGate @Ianblackford_MP @AngelaRayner @NicolaSturgeon #ToryLiars https://t.co/6Ea64FThy3,,breaking news,False
1.514347396381225e+18,2022-04-13 20:58:49+00:00,['1514347396381224986'],@FittonReporter @CWhittaker_MP This is the worse kind of weakness in the Tory backbenchers I’ve ever seen. Johnson isn’t a PM any more because he been fined by the police = he is now a Criminal and Nobody will try and remove him. Remember the words. If they find out Johnson broke the rules they will act,,worse kind weakness tory backbencher ive ever seen johnson isnt pm fined police criminal nobody try remove remember word find johnson broke rule act,False
1.5143442811751752e+18,2022-04-13 20:46:26+00:00,['1514344281175175174'],@robertcourts @grantshapps @PoD_travelnews @nationalrailenq New Fine on the way. What will shapps excuse next time or will Raab be the one pushed out of the door next @AngelaRayner #DrunkenJohnson #RehabForJohnson https://t.co/zCJrgXRlGg,,new fine way shapps excuse next time raab one pushed door next,False
1.5143368079027487e+18,2022-04-13 20:16:44+00:00,['1514336807902748679'],😂 can’t answer that one 😂 😂 https://t.co/4SYlRXat0m,,cant answer one,False
1.5143325626379223e+18,2022-04-13 19:59:52+00:00,['1514332562637922306'],@bolddigger52 Here is our queen that Johnson insulted during her worse moment in her time on the throne. While boozy Johnson laughed and parted on. And others couldn’t see the love ones off at funerals while Boozy Johnson carried on partying. So no I don’t agree with this filthy Tory party https://t.co/kuQAULDBnh,,queen johnson insulted worse moment time throne boozy johnson laughed parted others couldnt see love one funeral boozy johnson carried partying dont agree filthy tory party,False
1.5143036350558618e+18,2022-04-13 18:04:55+00:00,['1514303635055861762'],"@DawnButlerBrent What the house needs Dawn is the Removal of the @LindsayHoyle_MP think he been paid off by the Tories.

 My faith in the house as gone now. And the house needs a new law that if a PM or any other member lies to the house should be forced to resign on the spot even a MP",,house need dawn removal think paid tory faith house gone house need new law pm member lie house forced resign spot even mp,False
1.5143010128861348e+18,2022-04-13 17:54:30+00:00,['1514301012886134784'],@BernieMorgan They look fantastic as I drool down my iPhone lol,,look fantastic drool iphone lol,False
1.5142999745861427e+18,2022-04-13 17:50:22+00:00,['1514299974586142740'],@DXWQC I don’t congratulate any Tory MP as a rule because of the heartless cruel policies that they bring to attack the poor sick and disabled. But resigning over the Johnson drunken behaviour in multiple parties in the rave club called No10 as my Thanks #ToryGate,,dont congratulate tory mp rule heartless cruel policy bring attack poor sick disabled resigning johnson drunken behaviour multiple party rave club called thanks,False
1.5141522787642286e+18,2022-04-13 08:03:29+00:00,['1514152278764228610'],"So @grantshapps says #BoosyJohnson Mortified at attending a party trying to make out it’s one party in the rave club called 10 Downing Street. 

How pathetic his car crash interview was today trying to use his own family to justify this shower of shite Criminal in No10 #ToryLiars",,say mortified attending party trying make one party rave club called downing street pathetic car crash interview wa today trying use family justify shower shite criminal,False
1.5140049062979953e+18,2022-04-12 22:17:53+00:00,['1514004906297995269'],@Lashesxx @KwasiKwarteng They all typing the same sort of BS,,typing sort b,False
1.5139934896708854e+18,2022-04-12 21:32:31+00:00,['1513993489670885379'],@CommonsSpeaker #BoosyJohnson and @RishiSunak is now Criminals with a police record. Should they be banned from the house @Ianblackford_MP @AngelaRayner @NicolaSturgeon #ToryCriminals,,criminal police record banned house,False
1.5139908924068577e+18,2022-04-12 21:22:11+00:00,['1513990892406857743'],Still love this moment by @Ianblackford_MP the only MP with a backbone in the house right now https://t.co/IC4jGQJL3w,,still love moment mp backbone house right,False
1.5139863301827953e+18,2022-04-12 21:04:04+00:00,['1513986330182795268'],@Jacob_Rees_Mogg Is he having a laugh at all them people who couldn’t see the love ones off at the funerals like the queen having to sit alone. Doesn’t Mogg even see that at all. People should never forget this matter EVER,,laugh people couldnt see love one funeral like queen sit alone doesnt mogg even see people never forget matter ever,False
1.5139542656640492e+18,2022-04-12 18:56:39+00:00,['1513954265664049167'],@AngelaRayner The Tax Dodging Boozy  Criminal #FishySunak @RishiSunak needs someone to write up what to say just like #BoozyJohnson just had to,,tax dodging boozy criminal need someone write say like,False
1.513950543097602e+18,2022-04-12 18:41:51+00:00,['1513950543097602051'],@LivEchonews #BoozyJohnson should not be called a PM from today. He is a convicted Criminal,,called pm today convicted criminal,False
1.5139500175177605e+18,2022-04-12 18:39:46+00:00,['1513950017517760521'],"Warning for on the #Wirral #Bromborough, #Bebington and #Liscard https://t.co/cQfQ5wel6h",,warning,False
1.5139491880564e+18,2022-04-12 18:36:28+00:00,['1513949188056399877'],@AnneLaird31 He was in talk radio before talking a loud of bollocks like he always does,,wa talk radio talking loud bollock like always doe,False
1.5139391709846118e+18,2022-04-12 17:56:40+00:00,['1513939170984611841'],@angelateeling it’s time like this I’m made up our area voted for Jeremy and our area won in 2019 when he warned us all about the rotten Tories shame to all them #Redwall voters who didn’t listen https://t.co/JRjOehcu7O,,time like im made area voted jeremy area warned u rotten tory shame voter didnt listen,False
1.5139373626860257e+18,2022-04-12 17:49:29+00:00,['1513937362686025736'],@LBC @toryboypierce He isn’t a PM from this day on. He is a convicted Criminal and should be treated like one,,isnt pm day convicted criminal treated like one,False
1.513936532809433e+18,2022-04-12 17:46:11+00:00,['1513936532809433096'],@PippaCrerar @BorisJohnson I cannot call him a prime minister. He is now a convicted criminal and should be treated like one #CriminalJohnson #CriminalTories #Partygate,,cannot call prime minister convicted criminal treated like one,False
1.5139004029991854e+18,2022-04-12 15:22:37+00:00,['1513900402999185409'],@LizzyBuchan Wil he come out again to defend #BoozyJohnson,,wil come defend,False
1.5138996276276552e+18,2022-04-12 15:19:32+00:00,['1513899627627655174'],@PippaCrerar More then one party he just can’t help opening bottles. He got a drinking problem and some even drug problem,,one party cant help opening bottle got drinking problem even drug problem,False
1.513899019159982e+18,2022-04-12 15:17:07+00:00,['1513899019159982085'],"@PeterStefanovi2 I just type this and my question was.. 

it’s got to be someone who didn’t get fined . If someone in the filthy party who didn’t go to a party",,type question wa got someone didnt get fined someone filthy party didnt go party,False
1.5138981029645025e+18,2022-04-12 15:13:29+00:00,['1513898102964502528'],@msjanebond007 @Ianblackford_MP @peterjukes That’s rubbish,,thats rubbish,False
1.5138976181491057e+18,2022-04-12 15:11:33+00:00,['1513897618149105670'],@Douglas4Moray Vote Tory brings you lies upon lies https://t.co/2iH9TH0Tdl,,vote tory brings lie upon lie,False
1.513896917691994e+18,2022-04-12 15:08:46+00:00,['1513896917691994123'],"@Peston Some poor Tory sod will have to be pushed out of the door to #SaveBigDog part what ever it is now 😂 

who will it be this time. It’s got to be a MP the who didn’t get a fine 

Will it be that cat who will be the downfall #Partygate #BoozyJohnson #ToryPishHeads #SendInTheCat",,poor tory sod pushed door part ever time got mp didnt get fine cat downfall,False
1.5138942192655442e+18,2022-04-12 14:58:03+00:00,['1513894219265544199'],@TheScotsman #BoozyJohnson won’t Resign because the @Conservatives #BoosyParty doesn’t have a backbone to oust him. The #Tories is so sickly weak it’s hard to listen to them any more,,wont resign doesnt backbone oust sickly weak hard listen,False
1.513892233975677e+18,2022-04-12 14:50:09+00:00,['1513892233975676937'],@PippaCrerar Who pays it all is it the Taxpayers #BoosyJohnson #ToryBoozyParty,,pay taxpayer,False
1.5138908415967685e+18,2022-04-12 14:44:38+00:00,['1513890841596768264'],"@RishiSunak this is a message to @LindsayHoyle_MP How can you let this stinking Government lie in the house. 

Is this the type of cleaning up the house to you and bringing in a change. Shame on you and Shame on the house #ToryCorruption #ToryLiars #Partygate #TorySleaze https://t.co/lefF4yv6wn",,message let stinking government lie house type cleaning house bringing change shame shame house,False
1.5138794477069476e+18,2022-04-12 13:59:21+00:00,['1513879447706947602'],@RishiSunak #Sunak misery on the working class https://t.co/sxHN3wTUNV,,misery working class,False
1.5138789076274463e+18,2022-04-12 13:57:12+00:00,['1513878907627446276'],Did @RishiSunak #FishySunak do his Budget on Alcohol as well while his stinking family cashing in on no tax while sending poor sick and elderly to the deaths by freezing to death #RishiSunak #RishiSunakOUT #BoozySunak,,budget alcohol well stinking family cashing tax sending poor sick elderly death freezing death,False
1.5138778450843648e+18,2022-04-12 13:52:59+00:00,['1513877845084364806'],😂 bet @Dominic2306 will be partying right now https://t.co/Sia0wiU2R5,,bet partying right,False
1.5138773718117745e+18,2022-04-12 13:51:06+00:00,['1513877371811774471'],@ElectionMapsUK @oddschecker Truss hasn’t got a fcking clue at the best of the times that’s why she the Tories idiot voters choice 😂,,truss hasnt got fcking clue best time thats tory idiot voter choice,False
1.5138765710478008e+18,2022-04-12 13:47:55+00:00,['1513876571047800851'],@AngelaBennatt Is she taking a dump through a hole in the Chair 🪑,,taking dump hole chair,False
1.513873411344327e+18,2022-04-12 13:35:22+00:00,['1513873411344326665'],Warning alert @Mike_Fabricant is out defending #BoozyJohnson @BorisJohnson should resign right now and get help for his #JohnsonAlcoholism he just can’t stop drinking. Even the #Queen didn’t escape this #BoozyToryParty,,warning alert defending resign right get help cant stop drinking even didnt escape,False
1.5138707078805094e+18,2022-04-12 13:24:37+00:00,['1513870707880509441'],@BorisJohnson Come out and Explain how you got given fined over the #PartyGate if you did nothing wrong. You Lied to parliament you lied to the queen and you lied to British voters #Resign Now,,come explain got given fined nothing wrong lied parliament lied queen lied british voter,False
1.5138677533751173e+18,2022-04-12 13:12:53+00:00,['1513867753375117321'],Breaking news #BoozyJohnson @BorisJohnson and #FishySunak @RishiSunak will get fined over the #ToryBoozyAndDrugParties #ToryPartyGate #PartyGate,,breaking news get fined,False
1.513789104223408e+18,2022-04-12 08:00:21+00:00,['1513789104223408131'],@xxx_kimbo_xxx Good morning and I hope it all works for you,,good morning hope work,False
1.5137887816309965e+18,2022-04-12 07:59:05+00:00,['1513788781630996483'],This morning 7am checking the daily news and felt sick to my stomach after @CrispinBlunt trying to defend Khan assault on a boy. This with the fact Christopher Chope Vote on #FGM and staving children. Is children safe from this @Conservatives party  #CrispinBlunt #TorySickMPs,,morning checking daily news felt sick stomach trying defend khan assault boy fact christopher chope vote staving child child safe party,False
1.5136029465583124e+18,2022-04-11 19:40:38+00:00,['1513602946558312457'],@Agitate4Change @SpitfireVC @jessphillips @jessphillips totally devastating isn’t it. While she laughs her head off then goes on Joy rides with Mogg. Didn’t she have a fun time,,totally devastating isnt laugh head go joy ride mogg didnt fun time,False
1.51358806278955e+18,2022-04-11 18:41:29+00:00,['1513588062789550082'],@LindsayHoyle_MP In Khan court case we find out he was using drugs. And David Warburton had lines of dandruff on his table. Drugs found in house toilets. Isn’t it time all MPs even PM have random drug tests #ToryDrugBoozePolicies,,khan court case find wa using drug david warburton line dandruff table drug found house toilet isnt time mp even pm random drug test,False
1.5135607547372708e+18,2022-04-11 16:52:59+00:00,['1513560754737270789'],Breaking News on the #ToryPervert https://t.co/JzxohKwFJt,,breaking news,False
1.5135488630130196e+18,2022-04-11 16:05:43+00:00,['1513548863013019653'],Critical Error??? Doesn’t the Tories want us see this website 😂 https://t.co/2RRfh8G9kq,,critical error doesnt tory want u see website,False
1.5135468535765445e+18,2022-04-11 15:57:44+00:00,['1513546853576544259'],😂 Fishy Rishi https://t.co/51C5Yzhu59,,fishy rishi,False
