Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english
447,447,447,1.5576534591172526e+18,2022-08-11 09:01:39+00:00,['1557653459117252608'],"@copdawoot @tinka76 @JeremyVineOn5 You, like the Tories, are quoting the top of the banding. Shame on you",   you like the tories are quoting the top of the banding shame on you,False
448,448,448,1.5576472152203592e+18,2022-08-11 08:36:50+00:00,['1557647215220359170'],@PMB1980 @tinka76 @copdawoot @JeremyVineOn5 They don’t have ANY money to manage better.,    they dont have any money to manage better,False
449,449,449,1.5576470874870948e+18,2022-08-11 08:36:19+00:00,['1557647087487094784'],@copdawoot @tinka76 @JeremyVineOn5 And all the government did was take away the bottom 2 increments then said we’d been given a huge pay rise!! Please do your research before vilifying a group of graduates who save lives,   and all the government did was take away the bottom  increments then said wed been given a huge pay rise please do your research before vilifying a group of graduates who save lives,False
450,450,450,1.557646658485338e+18,2022-08-11 08:34:37+00:00,['1557646658485338113'],@copdawoot @tinka76 @JeremyVineOn5 The vast majority of nurses are on band 5.,   the vast majority of nurses are on band ,False
451,451,451,1.557645472793301e+18,2022-08-11 08:29:55+00:00,['1557645472793300993'],@JeremyVineOn5 Race to the bottom.Did you know registered nurses are a graduate profession?Did you know they finish university with a £49k debt?Did you know there are 50000 registered nurse vacancies in the NHS?Did you know they’re leaving in droves for better Ts&amp;Cs abroad?Scared? You should be, race to the bottomdid you know registered nurses are a graduate professiondid you know they finish university with a k debtdid you know there are  registered nurse vacancies in the nhsdid you know theyre leaving in droves for better tsampcs abroadscared you should be,False
452,452,452,1.557645069963903e+18,2022-08-11 08:28:18+00:00,['1557645069963902976'],@PMB1980 @tinka76 @copdawoot @JeremyVineOn5 Seriously not. They use their down time doing overtime to make ends meet How would you address the 50000 RN vacancies? How would you address recruitment &amp; retention,    seriously not they use their down time doing overtime to make ends meet how would you address the  rn vacancies how would you address recruitment amp retention,False
453,453,453,1.557644456081367e+18,2022-08-11 08:25:52+00:00,['1557644456081367041'],"@JeremyVineOn5 Next time they call nurses""greedy"" for asking for a pay rise, remember this:

Shell is giving shareholders a £6,500,000,000 payout and last year paid its CEO £6,000,000.  Nurses using food banks &amp; relying on UC? No wonder there’s 50000 RN vacancies"," next time they call nursesgreedy for asking for a pay rise remember this

shell is giving shareholders a  payout and last year paid its ceo   nurses using food banks amp relying on uc no wonder theres  rn vacancies",False
455,455,455,1.557641265700905e+18,2022-08-11 08:13:11+00:00,['1557641265700904960'],@Kevin_Maguire @kthslvn Rocks &amp; hard places. Having read the #labourleaks I am enraged by those vile @UKLabour &amp; MSM types who weaponised AS. As a result we now have the most heartless narcissistic hedonistic sleazy reckless corrupt government in history,  rocks amp hard places having read the  i am enraged by those vile  amp msm types who weaponised as as a result we now have the most heartless narcissistic hedonistic sleazy reckless corrupt government in history,False
456,456,456,1.5576388150067446e+18,2022-08-11 08:03:27+00:00,['1557638815006744577'],@nellyfreddie @JeremyVineOn5 You’re conflating very different issues!!! Weird.,  youre conflating very different issues weird,False
457,457,457,1.5576384777133752e+18,2022-08-11 08:02:07+00:00,['1557638477713375232'],"@tinka76 @copdawoot @JeremyVineOn5 &amp; UC. I trained in the 70s when we were paid to train. On qualifying we could afford a mortgage, car, holiday. My heart aches that the profession is so grossly undervalued now.",   amp uc i trained in the s when we were paid to train on qualifying we could afford a mortgage car holiday my heart aches that the profession is so grossly undervalued now,False
458,458,458,1.5576353361755013e+18,2022-08-11 07:49:38+00:00,['1557635336175501312'],@nellyfreddie @JeremyVineOn5 How much is your student debt?  How much are your professional fees? Has your sector 110000 graduate vacancies that no one wants to fill. None of my colleagues can afford energy bills let alone Disney. Ridiculous that you don’t realise how this impacts patients safety,  how much is your student debt  how much are your professional fees has your sector  graduate vacancies that no one wants to fill none of my colleagues can afford energy bills let alone disney ridiculous that you dont realise how this impacts patients safety,False
459,459,459,1.5576343687929242e+18,2022-08-11 07:45:47+00:00,['1557634368792924161'],"@nellyfreddie @JeremyVineOn5 Registered nurses can’t afford the essentials!! What a rotten shameful assumption you make that we should actually be rewarded for our labour. We’ve got serious student debt, rising bills &amp; you expect us to doff our caps to the billionaire government!!",  registered nurses cant afford the essentials what a rotten shameful assumption you make that we should actually be rewarded for our labour weve got serious student debt rising bills amp you expect us to doff our caps to the billionaire government,False
460,460,460,1.557620066274902e+18,2022-08-11 06:48:57+00:00,['1557620066274902016'],"@nellyfreddie @JeremyVineOn5 A pay rise commensurate with their worth would stop the haemorrhage of qualified &amp; highly skilled/qualified RNs who are finding working in supermarkets pay more or work in NZ, OZ, US for better pay and conditions. With 11000HCP vacancies, how would you address this crisis?",  a pay rise commensurate with their worth would stop the haemorrhage of qualified amp highly skilledqualified rns who are finding working in supermarkets pay more or work in nz oz us for better pay and conditions with hcp vacancies how would you address this crisis,False
461,461,461,1.5576191634594245e+18,2022-08-11 06:45:22+00:00,['1557619163459424256'],@JeremyVineOn5 Do you know there’s 50000 Registered nurse vacant posts in the NHS? Did you know these highly educated highly skilled professionals are resorting to UC &amp; food banks? Do you know they’re leaving in droves for better Ts&amp;Cs with less stressful work. How would you address the crisis?, do you know theres  registered nurse vacant posts in the nhs did you know these highly educated highly skilled professionals are resorting to uc amp food banks do you know theyre leaving in droves for better tsampcs with less stressful work how would you address the crisis,False
462,462,462,1.557609194131542e+18,2022-08-11 06:05:45+00:00,['1557609194131542016'],@JeremyVineOn5 Destitution will ensure energy rationing. #CostOfGreedCrisis, destitution will ensure energy rationing ,False
463,463,463,1.5576052728473682e+18,2022-08-11 05:50:10+00:00,['1557605272847368192'],https://t.co/ia9KeIISgQ,,False
464,464,464,1.55738302581359e+18,2022-08-10 15:07:02+00:00,['1557383025813590017'],@DeadWintersNigh @keepnhspublic Do you know there’s 50000 Registered nurse vacant posts in the NHS? Did you know these highly educated highly skilled professionals are resorting to UC &amp; food banks? Do you know they’re leaving in droves for better Ts&amp;Cs with less stressful work. How would you address the crisis?,  do you know theres  registered nurse vacant posts in the nhs did you know these highly educated highly skilled professionals are resorting to uc amp food banks do you know theyre leaving in droves for better tsampcs with less stressful work how would you address the crisis,False
465,465,465,1.557379868979073e+18,2022-08-10 14:54:30+00:00,['1557379868979073024'],@LBC @ShelaghFogarty The teacher is articulate and correct in his description of Starmer &amp; also MSM. He didn’t say the electorate were stupid. Those were your words @ShelaghFogarty   Stop manipulating. That’s sadly typical of MSM,  the teacher is articulate and correct in his description of starmer amp also msm he didnt say the electorate were stupid those were your words    stop manipulating thats sadly typical of msm,False
466,466,466,1.557372939447812e+18,2022-08-10 14:26:58+00:00,['1557372939447812098'],No one is safe. Humans are in self destruct mode. https://t.co/RBRZ7oDKLS,no one is safe humans are in self destruct mode ,False
467,467,467,1.5573711917651067e+18,2022-08-10 14:20:01+00:00,['1557371191765106688'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic No. I left before that could happen. But being expelled would have been a badge of honour. Nice if you to be concerned. We certainly don’t need 2 capitalist parties who care nothing for workers.,      no i left before that could happen but being expelled would have been a badge of honour nice if you to be concerned we certainly dont need  capitalist parties who care nothing for workers,False
468,468,468,1.557349409934934e+18,2022-08-10 12:53:28+00:00,['1557349409934934016'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic I’m fine thanks. Just looking forward to addressing the nursing crisis by the only means left. We have no alternative other than depleting an already dire situation of registered nurses,      im fine thanks just looking forward to addressing the nursing crisis by the only means left we have no alternative other than depleting an already dire situation of registered nurses,False
470,470,470,1.5573390867923968e+18,2022-08-10 12:12:26+00:00,['1557339086792396800'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic But you still haven’t revealed your alternative solutions?  You surely have one,      but you still havent revealed your alternative solutions  you surely have one,False
471,471,471,1.5573365284724818e+18,2022-08-10 12:02:16+00:00,['1557336528472481792'],"@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic I’m a district councillor. Politician, nurse, campaigner, animal advocate. All sorts. I care about people and the planet.",      im a district councillor politician nurse campaigner animal advocate all sorts i care about people and the planet,False
472,472,472,1.5573359752814346e+18,2022-08-10 12:00:05+00:00,['1557335975281434624'],"@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic If you don’t have the answer, why denigrate those who are trying?  Seems strange to criticise but offer nothing",      if you dont have the answer why denigrate those who are trying  seems strange to criticise but offer nothing,False
473,473,473,1.5573356516950835e+18,2022-08-10 11:58:47+00:00,['1557335651695083521'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic What is your solution?  You must have one if you’re criticising RNs for taking industrial action. How do you know I’m not a politician?  So many assumptions!!,      what is your solution  you must have one if youre criticising rns for taking industrial action how do you know im not a politician  so many assumptions,False
475,475,475,1.557334676225794e+18,2022-08-10 11:54:55+00:00,['1557334676225794048'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic So please answer what your solution to the questions I asked you. Looking forward to knowing how to keep colleagues in the profession,      so please answer what your solution to the questions i asked you looking forward to knowing how to keep colleagues in the profession,False
476,476,476,1.5573338149925683e+18,2022-08-10 11:51:30+00:00,['1557333814992568320'],@Julietjmb @Katynurse27 @moanandcomplain @LBC @darrenadam @LondonEconomic It’s precisely why nurses will take industrial action.They care about the future. How would you fix the recruitment &amp; retention crisis? How would you address the mass exodus of HCPs? How would you cope with an RN having a breakdown as she can’t pay her rent/energy bills/food bill,      its precisely why nurses will take industrial actionthey care about the future how would you fix the recruitment amp retention crisis how would you address the mass exodus of hcps how would you cope with an rn having a breakdown as she cant pay her rentenergy billsfood bill,False
477,477,477,1.5573303777688453e+18,2022-08-10 11:37:50+00:00,['1557330377768845312'],Hey! #LizForLeader. The majority of us aren’t in the top 5% #CostOfGreedCrisis https://t.co/Mm6W6mGrI3,hey  the majority of us arent in the top   ,False
479,479,479,1.5573274510925496e+18,2022-08-10 11:26:12+00:00,['1557327451092549632'],@leemmac @Katynurse27 Race to the bottom.Did you know registered nurses are a graduate profession?Did you know they finish university with a £49k debt?Did you know there are 50000 registered nurse vacancies in the NHS?Did you know they’re leaving in droves for better Ts&amp;Cs abroad?Scared? You should be,  race to the bottomdid you know registered nurses are a graduate professiondid you know they finish university with a k debtdid you know there are  registered nurse vacancies in the nhsdid you know theyre leaving in droves for better tsampcs abroadscared you should be,False
481,481,481,1.557271194482647e+18,2022-08-10 07:42:40+00:00,['1557271194482647041'],@Katynurse27 @MikeHodgetts3 I’ve blocked that vicious nonentity. There’s no way s/he could cope as an RN,  ive blocked that vicious nonentity theres no way she could cope as an rn,False
482,482,482,1.5572701722218086e+18,2022-08-10 07:38:36+00:00,['1557270172221808641'],@RememberAThing @emina_c @UKLabour Copy and pasting ad nauseam,   copy and pasting ad nauseam,False
483,483,483,1.5572697677062636e+18,2022-08-10 07:36:59+00:00,['1557269767706263553'],@RememberAThing @JohnStealer @UKLabour I have answered one of your previous monotonous repeat questions.,   i have answered one of your previous monotonous repeat questions,False
484,484,484,1.5572695075336763e+18,2022-08-10 07:35:57+00:00,['1557269507533676545'],@RememberAThing @mrcraftyg @UKLabour The job of opposition is to offer alternatives for the greater good. Starmer does nothing but capitulate.,   the job of opposition is to offer alternatives for the greater good starmer does nothing but capitulate,False
485,485,485,1.5572674534990395e+18,2022-08-10 07:27:48+00:00,['1557267453499039744'],@ranil @trussliz @KwasiKwarteng @nadhimzahawi @Jacob_Rees_Mogg @SimonClarkeMP @annietrev @michelledonelan @sajidjavid @theresecoffey Throw us peanuts whilst our energy companies extort £Bns. We are cold and hungry. Open up some workhouses,          throw us peanuts whilst our energy companies extort bns we are cold and hungry open up some workhouses,False
486,486,486,1.557266581390037e+18,2022-08-10 07:24:20+00:00,['1557266581390036992'],@danielgoyal Indeed. Too much corruption in world leaders to concern themselves with pandemics, indeed too much corruption in world leaders to concern themselves with pandemics,False
487,487,487,1.5572660229730222e+18,2022-08-10 07:22:07+00:00,['1557266022973022209'],@CWUnews Tory mindsets are full of vitriol &amp; narcissistic arrogance. Strange people with no moral compass, tory mindsets are full of vitriol amp narcissistic arrogance strange people with no moral compass,False
488,488,488,1.557264733081854e+18,2022-08-10 07:16:59+00:00,['1557264733081853952'],"@JaganmohanRama1 @EmergMedDr @queenofswords6 So getting a degree, vital skills and knowledge, responsibility etc was a waste of time money and stress.",   so getting a degree vital skills and knowledge responsibility etc was a waste of time money and stress,False
489,489,489,1.5572508200890368e+18,2022-08-10 06:21:42+00:00,['1557250820089036800'],@MarinaPurkiss MSM has spent years feeding them the spin for whoever Murdoch wants in government, msm has spent years feeding them the spin for whoever murdoch wants in government,False
490,490,490,1.557249796661969e+18,2022-08-10 06:17:38+00:00,['1557249796661968897'],@Alibaabra Yes. Short term pain for long term preservation of healthcare. Nurses leaving in droves resulting in unsafe working conditions and nurses facing destitution. What next? Living in a workhouse to keep fed and warm?, yes short term pain for long term preservation of healthcare nurses leaving in droves resulting in unsafe working conditions and nurses facing destitution what next living in a workhouse to keep fed and warm,False
491,491,491,1.5572482143564882e+18,2022-08-10 06:11:21+00:00,['1557248214356488192'],@TharushaGunawa4 Don’t segregate any staff members. I remember in the 70s that happened in dining rooms. Apartheid &amp; arrogance. Hopefully the mindset has shifted, dont segregate any staff members i remember in the s that happened in dining rooms apartheid amp arrogance hopefully the mindset has shifted,False
492,492,492,1.55724171595785e+18,2022-08-10 05:45:31+00:00,['1557241715957850113'],@danielmgmoylan @BorisJohnson @RhonddaBryant #JohnsonTheCorruptPM created poverty beyond comprehension.He’s a lying corrupt sleazy reckless arrogant racist misogynistic homophobic elitist entitled establishment hedonistic narcissistic feckless greedy freeloading nasty charlatan. Anyone who sees him differently is shameless,    created poverty beyond comprehensionhes a lying corrupt sleazy reckless arrogant racist misogynistic homophobic elitist entitled establishment hedonistic narcissistic feckless greedy freeloading nasty charlatan anyone who sees him differently is shameless,False
493,493,493,1.557240285192659e+18,2022-08-10 05:39:50+00:00,['1557240285192658944'],@CWUnews CEOs and shareholders living the good life on the backs of the workers. This nurse will join you on the picket lines xxx #Solidarity, ceos and shareholders living the good life on the backs of the workers this nurse will join you on the picket lines xxx ,False
494,494,494,1.5572333701779825e+18,2022-08-10 05:12:22+00:00,['1557233370177982464'],@JaganmohanRama1 @queenofswords6 @EmergMedDr You ‘deal with nurses’!!  You’re just hear your be inflammatory,   you deal with nurses  youre just hear your be inflammatory,False
495,495,495,1.5572330740139663e+18,2022-08-10 05:11:11+00:00,['1557233074013966337'],@JaganmohanRama1 @EmergMedDr @queenofswords6 Most nurses are stuck on band 5. The government use the wrong average to suit their drive to keep us destitute,   most nurses are stuck on band  the government use the wrong average to suit their drive to keep us destitute,False
496,496,496,1.5572325194598646e+18,2022-08-10 05:08:59+00:00,['1557232519459864577'],@Katynurse27 @JoThomasRN @EmergMedDr Please share plan B. We are trying to engage with nurses but they’re battle fatigued and disengaged,   please share plan b we are trying to engage with nurses but theyre battle fatigued and disengaged,False
497,497,497,1.5572314350351688e+18,2022-08-10 05:04:40+00:00,['1557231435035168768'],Aha! Absent PM? It all makes sense now https://t.co/XvZiFxNQAE,aha absent pm it all makes sense now ,False
498,498,498,1.557230915138556e+18,2022-08-10 05:02:36+00:00,['1557230915138555904'],@svendiggler @SkyNews Exactly that.,  exactly that,False
501,501,501,1.5571087461570028e+18,2022-08-09 20:57:09+00:00,['1557108746157002758'],@DMinghella It looks like a spoof caricature. But sadly this is the calibre of one of the hedonistic narcissistic elitist arrogant corrupt sleazy dudes who aspire to keep us poor whilst lining their pockets from the labour of the workforce, it looks like a spoof caricature but sadly this is the calibre of one of the hedonistic narcissistic elitist arrogant corrupt sleazy dudes who aspire to keep us poor whilst lining their pockets from the labour of the workforce,False
502,502,502,1.557027607870378e+18,2022-08-09 15:34:44+00:00,['1557027607870377985'],@SarahStev0 @KS4P45 @UKLabour The least he could do was oppose... as he's the leader of the opposition purportedly,   the least he could do was oppose as he's the leader of the opposition purportedly,False
503,503,503,1.5570264373952512e+18,2022-08-09 15:30:05+00:00,['1557026437395251200'],And his legacy of destitution will live for generations too #CostOfGreedCrisis #EnergyCrisis #NHScrisis https://t.co/wyfUY6yOwQ,and his legacy of destitution will live for generations too    ,False
504,504,504,1.5570210086154076e+18,2022-08-09 15:08:31+00:00,['1557021008615407625'],"12 years of Tory cronies increasing their wealth while our NHS workers are using food banks &amp; juggling 2-3 jobs as they watch colleagues leaving in droves
https://t.co/CSO2XRfWz4"," years of tory cronies increasing their wealth while our nhs workers are using food banks amp juggling  jobs as they watch colleagues leaving in droves
",False
507,507,507,1.5570180243765166e+18,2022-08-09 14:56:39+00:00,['1557018024376516610'],This despicable hedonistic narcissist is PM!! https://t.co/Kvh8GRxiQs,this despicable hedonistic narcissist is pm ,False
509,509,509,1.5569332395828838e+18,2022-08-09 09:19:45+00:00,['1556933239582883841'],It's a 'YES' from me. https://t.co/eWxcIUQtyx,it's a 'yes' from me ,False
510,510,510,1.5569328192550052e+18,2022-08-09 09:18:05+00:00,['1556932819255005187'],@GeolJR @RMTunion I'll support Starmer in the same way he supported me &amp; other socialists. eg he purged us in his 'cleansing' of the remnants of @UKLabour . He's a treacherous ambitious stooge,  i'll support starmer in the same way he supported me amp other socialists eg he purged us in his 'cleansing' of the remnants of   he's a treacherous ambitious stooge,False
511,511,511,1.5569322625659126e+18,2022-08-09 09:15:52+00:00,['1556932262565912576'],@RMTunion Nurses are standing with workers @RMTunion @ASLEFunion @CWUnews on picket lines. We also stood with jnr docs in the past @TheBMA . Hope solidarity is extended. This government has pushed us all to despair, nurses are standing with workers    on picket lines we also stood with jnr docs in the past   hope solidarity is extended this government has pushed us all to despair,False
512,512,512,1.556931247460565e+18,2022-08-09 09:11:50+00:00,['1556931247460564993'],@Jackiew80333500 @lukeakehurst Hopefully contemplating his future in politics,  hopefully contemplating his future in politics,False
513,513,513,1.5569309997491692e+18,2022-08-09 09:10:51+00:00,['1556930999749169152'],@EmergMedDr Excellent. I certainly stood with jnr doctors a few years back. We are one, excellent i certainly stood with jnr doctors a few years back we are one,False
514,514,514,1.5569304226506834e+18,2022-08-09 09:08:33+00:00,['1556930422650683394'],@EmergMedDr Team work wins !!, team work wins ,False
516,516,516,1.556913366840615e+18,2022-08-09 08:00:47+00:00,['1556913366840614915'],Prepare for your jaw to drop. 👇👇 https://t.co/oSUdfPjo3C,prepare for your jaw to drop  ,False
517,517,517,1.5569124545374618e+18,2022-08-09 07:57:09+00:00,['1556912454537461762'],@edcmpbl A strange perception of ‘Establishment’!!, a strange perception of establishment,False
520,520,520,1.5567509244498125e+18,2022-08-08 21:15:18+00:00,['1556750924449812483'],@duncanpoundcake @ringwodian What a horrid sneering smarmy post. It’s unpleasant characters that make us relieved to abandon this Torylite party,  what a horrid sneering smarmy post its unpleasant characters that make us relieved to abandon this torylite party,False
521,521,521,1.5567455461441413e+18,2022-08-08 20:53:55+00:00,['1556745546144141313'],👇👇👇👇I have seen the queues in Dover that go on for miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles &amp; miles https://t.co/blT9IkJeRS,i have seen the queues in dover that go on for miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles amp miles ,False
523,523,523,1.556735763856953e+18,2022-08-08 20:15:03+00:00,['1556735763856953344'],@anbyanbyanby That’s xenophobia for you!, thats xenophobia for you,False
525,525,525,1.556735463221764e+18,2022-08-08 20:13:51+00:00,['1556735463221764101'],@EmergMedDr Not sure altruism is his thing., not sure altruism is his thing,False
526,526,526,1.5566708468187218e+18,2022-08-08 15:57:06+00:00,['1556670846818721795'],Dock his salary as he’s given up on his job https://t.co/grTH68cMYQ,dock his salary as hes given up on his job ,False
529,529,529,1.5565329769592955e+18,2022-08-08 06:49:15+00:00,['1556532976959295488'],https://t.co/gBzhmUifRz,,False
530,530,530,1.5565269536576717e+18,2022-08-08 06:25:19+00:00,['1556526953657671681'],@AverageBlokey @AccidentalFifer @Paul_pawpaw The MP’s judgement is deranged. Totally inappropriate,   the mps judgement is deranged totally inappropriate,False
531,531,531,1.5565258956235776e+18,2022-08-08 06:21:07+00:00,['1556525895623577600'],@Paul_pawpaw A Tory ghoul with no moral compass and no filter of what is ethical and what is an abhorrence, a tory ghoul with no moral compass and no filter of what is ethical and what is an abhorrence,False
532,532,532,1.5564086963302236e+18,2022-08-07 22:35:24+00:00,['1556408696330223621'],@KatieCurtis @UKLabour is a hostile environment for decent hard working activists. To be liberated from the shackles of the tyrannical Tory B team is cleansing.,  is a hostile environment for decent hard working activists to be liberated from the shackles of the tyrannical tory b team is cleansing,False
533,533,533,1.5563116140218286e+18,2022-08-07 16:09:38+00:00,['1556311614021828611'],@Davies2K Has she had an epiphany since this Observer article ? https://t.co/nBuVzn8r9u, has she had an epiphany since this observer article  ,False
534,534,534,1.5561783222410609e+18,2022-08-07 07:19:59+00:00,['1556178322241060864'],@SkyNews He certainly doesn’t hide his disdain or #ToryFascists mindset, he certainly doesnt hide his disdain or  mindset,False
535,535,535,1.5561781715355443e+18,2022-08-07 07:19:23+00:00,['1556178171535544320'],#RishiSunak You wear Your disdain for working class folk overtly. #ToryFascists https://t.co/ESPgUZZXte, you wear your disdain for working class folk overtly  ,False
536,536,536,1.5561685135842427e+18,2022-08-07 06:41:00+00:00,['1556168513584242688'],@john_plebeian @happyjack1981 Apparently it wasn’t a TikTok thing. There are links that clarify the situation,  apparently it wasnt a tiktok thing there are links that clarify the situation,False
537,537,537,1.5561674591865487e+18,2022-08-07 06:36:49+00:00,['1556167459186548742'],@supertanskiii @Robbo1959 Tories lack moral compass. What a sickening ghoul,  tories lack moral compass what a sickening ghoul,False
538,538,538,1.5560401003997798e+18,2022-08-06 22:10:44+00:00,['1556040100399779841'],@SaulStaniforth Worlds apart from #StarmerTheSnake, worlds apart from ,False
539,539,539,1.5560394349986284e+18,2022-08-06 22:08:05+00:00,['1556039434998628352'],@sk_d97 Join a union. And your local campaign group. This situation is dire for HCWs &amp; patients., join a union and your local campaign group this situation is dire for hcws amp patients,False
540,540,540,1.5560388764053258e+18,2022-08-06 22:05:52+00:00,['1556038876405325826'],#RishiSunak Something for you https://t.co/OvvCFLP5QB, something for you ,False
543,543,543,1.5559768671396905e+18,2022-08-06 17:59:28+00:00,['1555976867139690496'],"@GBNEWS As far as I know,  this poor lad's mother doesn't have a medical background. Does Beverly Turner?", as far as i know  this poor lad's mother doesn't have a medical background does beverly turner,False
544,544,544,1.5559759706408264e+18,2022-08-06 17:55:54+00:00,['1555975970640826369'],"@TwiitterJo @PeterStefanovi2 @UKLabour Yes, shocking behaviour for a Labour MP.",   yes shocking behaviour for a labour mp,False
546,546,546,1.5559653792766405e+18,2022-08-06 17:13:49+00:00,['1555965379276640260'],@greg_herriett @ToryFibs @BassetlawLabour Starmsr &amp; Evans 'cleansed' the party of anyone who would object to a right winger,   starmsr amp evans 'cleansed' the party of anyone who would object to a right winger,False
547,547,547,1.5559468764861809e+18,2022-08-06 16:00:18+00:00,['1555946876486180864'],@PeterStefanovi2 @UKLabour Didn’t Rachel Reeves say something to demonise benefit claimants? Seems we have 2 Tory parties,  didnt rachel reeves say something to demonise benefit claimants seems we have  tory parties,False
548,548,548,1.5559260925059604e+18,2022-08-06 14:37:42+00:00,['1555926092505960448'],@adilray The dismal lack of intellectual functionality on both front benches is truly worrying. I just see aggressive narcissistic fascists, the dismal lack of intellectual functionality on both front benches is truly worrying i just see aggressive narcissistic fascists,False
551,551,551,1.5558625689541018e+18,2022-08-06 10:25:17+00:00,['1555862568954101761'],@jazzaoxon @cmackinlay @Conservatives @Policy_Exchange @cwforward @DavidGHFrost MacKinlay is a short term thinker. Wonder why he promotes fracking ad infinitum!!,      mackinlay is a short term thinker wonder why he promotes fracking ad infinitum,False
552,552,552,1.5558456515855032e+18,2022-08-06 09:18:04+00:00,['1555845651585503232'],@reece_dinsdale Happy birthday. A supply of the most effective anti wrinkle cream on its way!, happy birthday a supply of the most effective anti wrinkle cream on its way,False
554,554,554,1.5558258874882212e+18,2022-08-06 07:59:32+00:00,['1555825887488221184'],@D_Blanchflower @CurlyClareToo @UKLabour Sadly @UKLabour is aspiring to join the entitled elitist establishment as demonstrated by #Starmers freeloading at sporting events. Best seats in the house without shame,   sadly  is aspiring to join the entitled elitist establishment as demonstrated by  freeloading at sporting events best seats in the house without shame,False
555,555,555,1.5558248543975834e+18,2022-08-06 07:55:25+00:00,['1555824854397583360'],@AliJaneMoore Carnage. This governments low intellect is breathtaking., carnage this governments low intellect is breathtaking,False
556,556,556,1.555824330088616e+18,2022-08-06 07:53:20+00:00,['1555824330088615937'],If government &amp; bankers restrained their greed maybe there wouldn’t be desperation for the workers who create the wealth https://t.co/WxKYZTC1IG,if government amp bankers restrained their greed maybe there wouldnt be desperation for the workers who create the wealth ,False
557,557,557,1.5558230641973494e+18,2022-08-06 07:48:18+00:00,['1555823064197349377'],Tories really are drained of intellect. Too focused on enriching their own wealth https://t.co/gqzbluRiI7,tories really are drained of intellect too focused on enriching their own wealth ,False
558,558,558,1.5556883510422487e+18,2022-08-05 22:53:00+00:00,['1555688351042248704'],https://t.co/iysrocUIYL,,False
559,559,559,1.555547689718276e+18,2022-08-05 13:34:04+00:00,['1555547689718276096'],Yes! He really DOES want to make the poor &amp; vulnerable even poorer &amp; more vulnerable. #SunakTheSnake #TrussUnfittoLead #StarmerOut https://t.co/MrRQgqeDku,yes he really does want to make the poor amp vulnerable even poorer amp more vulnerable    ,False
561,561,561,1.555542973936554e+18,2022-08-05 13:15:20+00:00,['1555542973936553989'],What's that you say #StarmerTheSnake ? #PeopleNotProfit https://t.co/UgvmEIloHm,what's that you say    ,False
562,562,562,1.555542239845163e+18,2022-08-05 13:12:25+00:00,['1555542239845163008'],No-one is accountable for deliberately lying to voters! Why not? https://t.co/7OZJf0lf6v,noone is accountable for deliberately lying to voters why not ,False
563,563,563,1.5555400381753098e+18,2022-08-05 13:03:40+00:00,['1555540038175309824'],#NHSPrivatisation #payrise #Nurse  Enough pay insults! #ToryCostOfLivingCrisis #StarmerOut https://t.co/7fGpTAUedj,    enough pay insults   ,False
565,565,565,1.5555363328559063e+18,2022-08-05 12:48:56+00:00,['1555536332855906304'],https://t.co/uFlLPehUtx,,False
566,566,566,1.5554849855320635e+18,2022-08-05 09:24:54+00:00,['1555484985532063744'],Wow!! Jaw dropping. And YES. He has no working class friends https://t.co/dXN1r9tCHF,wow jaw dropping and yes he has no working class friends ,False
567,567,567,1.5554846785970913e+18,2022-08-05 09:23:41+00:00,['1555484678597091330'],@edfreshwater @RoryStewartUK @RestIsPolitics Was she ever registered?  Scary if she was.,   was she ever registered  scary if she was,False
568,568,568,1.555465577371779e+18,2022-08-05 08:07:47+00:00,['1555465577371779074'],Majority of nursing staff plan to work extra just to pay energy bills https://t.co/TbQWGprALV via @NursingNotesUK,majority of nursing staff plan to work extra just to pay energy bills  via ,False
570,570,570,1.555449098064593e+18,2022-08-05 07:02:18+00:00,['1555449098064592896'],@BBCSimonJack Tories and recessions. Part for the course. But this parasitic government takes first prize in the race for personal gain while the wealth creators can’t afford food., tories and recessions part for the course but this parasitic government takes first prize in the race for personal gain while the wealth creators cant afford food,False
571,571,571,1.5554398849235067e+18,2022-08-05 06:25:41+00:00,['1555439884923506689'],@kins_stephen @johnharris1969 He’s probably basking in the sun abroad too,  hes probably basking in the sun abroad too,False
