id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1.3653949443163464e+18,2021-02-26 20:14:57+00:00,['1365394944316346369'],@Kaci_Breanne Um the Anastasia one SLAPS,,um anastasia one slap,False
1.3653903389747118e+18,2021-02-26 19:56:39+00:00,['1365390338974711819'],"You guys... APPRECIATE YOUR BLESSINGS. I mean, my God.. Who raised y’all?! My social media is full of so many unappreciative, entitled assholes.",,guy appreciate blessing mean god raised yall social medium full many unappreciative entitled asshole,False
1.3642309499538104e+18,2021-02-23 15:09:39+00:00,['1364230949953810434'],@RyanTroutSays Same.,,,False
1.3600806775851745e+18,2021-02-12 04:17:57+00:00,['1360080677585174535'],@RyanTroutSays The music in the OR will make or break the day,,music make break day,False
1.3572255192768307e+18,2021-02-04 07:12:34+00:00,['1357225519276830725'],@paytonmullins17 Just straight vanished their family into thin air 😂😂,,straight vanished family thin air,False
1.357158952270758e+18,2021-02-04 02:48:03+00:00,['1357158952270757889'],As I post about it from my social media 🥴 don’t worry I fully acknowledge my own hypocrisy,,post social medium dont worry fully acknowledge hypocrisy,False
1.3571587628475597e+18,2021-02-04 02:47:18+00:00,['1357158762847559682'],"*checks watch*

Looks like it’s time for another social media hiatus",,check watch look like time another social medium hiatus,False
1.3552236690821038e+18,2021-01-29 18:37:56+00:00,['1355223669082103814'],@jchilders0102 @ZLMaynard Update: we in fact did NOT start a Taco Tuesday 😂😂,,update fact start taco tuesday,False
1.3552219155484426e+18,2021-01-29 18:30:58+00:00,['1355221915548442626'],It’s hilarious what I will accept as substitutions in my Walmart pick up just so I don’t have to go in,,hilarious accept substitution walmart pick dont go,False
1.3512406204221276e+18,2021-01-18 18:50:43+00:00,['1351240620422127616'],"@hawkhatesyou Imagine being hot, then getting braces and being HOTTER 😩",,imagine hot getting brace hotter,False
1.3512402926624522e+18,2021-01-18 18:49:25+00:00,['1351240292662452229'],@ZLMaynard Rude.,,rude,False
1.3509392487955292e+18,2021-01-17 22:53:10+00:00,['1350939248795529219'],"Happy birthday @BettyMWhite! 
🎉🥳🎁 https://t.co/8pzidRlsAa",,happy birthday,False
1.350666407311274e+18,2021-01-17 04:49:00+00:00,['1350666407311273986'],I was obsessed with the Olsen twins when I was 9... and here I am at 29 still reading about them,,wa obsessed olsen twin wa still reading,False
1.3496507923540828e+18,2021-01-14 09:33:18+00:00,['1349650792354082816'],@shelley_horn18 My sleep schedule is allllllllll messed up Shelley,,sleep schedule allllllllll messed shelley,False
1.349650058984231e+18,2021-01-14 09:30:24+00:00,['1349650058984230913'],Dude why am I STILL UP,,dude still,False
1.3432600398349804e+18,2020-12-27 18:18:44+00:00,['1343260039834980355'],"I don’t care how many times I watch it, I’ll always cry when Sirius dies 😭😭",,dont care many time watch ill always cry sirius dy,False
1.3424946898455306e+18,2020-12-25 15:37:31+00:00,['1342494689845530625'],It took me 10 years of formal education and massive student loan debt... but I finally found mine https://t.co/YnageUGhKM,,took year formal education massive student loan debt finally found mine,False
1.3424938471468687e+18,2020-12-25 15:34:10+00:00,['1342493847146868737'],Yeah just ask the dinosaur on my foot https://t.co/mQJSnk2ACf,,yeah ask dinosaur foot,False
1.3424932977728102e+18,2020-12-25 15:31:59+00:00,['1342493297772810240'],Zack does this every time and honestly it’s my least favorite thing about him https://t.co/7s6JudPPlO,,zack doe every time honestly least favorite thing,False
1.3424911139916554e+18,2020-12-25 15:23:18+00:00,['1342491113991655424'],Every year I become less and less of a Scrooge. Here for it 🥰,,every year become le le scrooge,False
1.3399790267698504e+18,2020-12-18 17:01:10+00:00,['1339979026769850370'],@micahdavis1 @RyanTroutSays @ThatEricAlper Yup. 😓,,yup,False
1.3382396321615995e+18,2020-12-13 21:49:26+00:00,['1338239632161599488'],@ashleyshea I love you and miss you all the time!,,love miss time,False
1.3378495979983626e+18,2020-12-12 19:59:34+00:00,['1337849597998362635'],@paytonmullins17 I guarantee it! Hahah,,guarantee hahah,False
1.3378494921718456e+18,2020-12-12 19:59:09+00:00,['1337849492171845632'],"Well... I graduated last night. 

So thankful and blessed, but I’ve been a student for like .....23 years and it is WEIRD to know I’ll never be one again.",,well graduated last night thankful blessed ive student like year weird know ill never one,False
1.3349678722427167e+18,2020-12-04 21:08:37+00:00,['1334967872242716674'],@RyanTroutSays This should’ve been mine today trying to get me boards application to test 😅,,shouldve mine today trying get board application test,False
1.3349676271989637e+18,2020-12-04 21:07:39+00:00,['1334967627198963720'],@RyanTroutSays Hahahahahah dead,,hahahahahah dead,False
1.33496755675145e+18,2020-12-04 21:07:22+00:00,['1334967556751450112'],@brycenk_ She NEVER learns.,,never learns,False
1.3349674143505572e+18,2020-12-04 21:06:48+00:00,['1334967414350557184'],YEE HAW. https://t.co/P5AKn9je9l,,yee haw,False
1.3309769162544333e+18,2020-11-23 20:49:59+00:00,['1330976916254433284'],"Note to all men: if you’re not my husband, my dad or my papaw do NOT ask me “Where’s your pretty smile? Let’s see it.” 

I promise I’ll never show you.",,note men youre husband dad papaw ask wheres pretty smile let see promise ill never show,False
1.329625982437892e+18,2020-11-20 03:21:52+00:00,['1329625982437892096'],Find someone who will cry over New Year’s Eve with you @ZLMaynard,,find someone cry new year eve,False
1.3296225054856438e+18,2020-11-20 03:08:03+00:00,['1329622505485643777'],"Submitted my last assignment for grad school tonight. 

I feel... WEIRD.",,submitted last assignment grad school tonight feel weird,False
1.328408174777471e+18,2020-11-16 18:42:44+00:00,['1328408174777470977'],"Y’all 

Watson hurt his leg and has to be crated for two weeks. Say a prayer for me and Zack because these dogs are gonna make us LoSe iT 😩🙃",,yall watson hurt leg ha crated two week say prayer zack dog gonna make u lose,False
1.3272902865449738e+18,2020-11-13 16:40:38+00:00,['1327290286544973826'],Just @ me next time https://t.co/2HoBslRBP8,,next time,False
1.3272703055266693e+18,2020-11-13 15:21:14+00:00,['1327270305526669312'],"Does anyone wanna be my pal on animal crossing 

I know that’s weird okay just scroll on if not",,doe anyone wanna pal animal crossing know thats weird okay scroll,False
1.327038395890233e+18,2020-11-12 23:59:43+00:00,['1327038395890233344'],"My gripe of the day 

Why do FAMOUS RICH people get FREE STUFF 

Send it to me, the peasant, who will wear it constantly and promote TF out of you.. not just once. 

Make THEM buy it.",,gripe day famous rich people get free stuff send peasant wear constantly promote tf make buy,False
1.3261750250749993e+18,2020-11-10 14:48:59+00:00,['1326175025074999296'],God. I am so happy I have ZERO desire to bully people on the internet.,,god happy zero desire bully people internet,False
1.3251715124003717e+18,2020-11-07 20:21:23+00:00,['1325171512400371712'],"Right... now that THATS over 

When we opening the movie theaters back up 🍿🎥 

Jw",,right thats opening movie theater back jw,False
1.3248675601485292e+18,2020-11-07 00:13:35+00:00,['1324867560148529153'],"This is the only serious thing I’m going to say about the election

Whomever gets elected, I hope they do the best for this country &amp; it’s people. Period. Not whatever’s best for their party. Not whatever’s best for their pocket. Whatever is best for the citizens of this country.",,serious thing im going say election whomever get elected hope best country amp people period whatevers best party whatevers best pocket whatever best citizen country,False
1.3248663057412506e+18,2020-11-07 00:08:36+00:00,['1324866305741250561'],#JusticeForJohnnyDepp,,,False
1.3245368424364155e+18,2020-11-06 02:19:26+00:00,['1324536842436415490'],@RyanTroutSays God it’s good,,god good,False
1.3245338683058094e+18,2020-11-06 02:07:37+00:00,['1324533868305809414'],"Lemme put y’all on to something.. 

Next time you make chicken quesadillas.. throw this in it.

You’re welcome. https://t.co/KYPjbpet6K",,lemme put yall something next time make chicken quesadilla throw youre welcome,False
1.324500483629867e+18,2020-11-05 23:54:57+00:00,['1324500483629867008'],Do Iiiiiiiiiii drink preworkout at 1900 or nah,,iiiiiiiiiii drink preworkout nah,False
1.3244304627906232e+18,2020-11-05 19:16:43+00:00,['1324430462790623232'],If she’s 65 I’m 309 https://t.co/TkSHKgp9PW,,shes im,False
1.3244301891584246e+18,2020-11-05 19:15:38+00:00,['1324430189158424577'],@criggs606 HELLO SAMANTHA DEAR I HOPE YOURE FEELIN FIIINE,,hello samantha dear hope youre feelin fiiine,False
1.324427721477415e+18,2020-11-05 19:05:50+00:00,['1324427721477414920'],This also applies to Garth’s Callin Baton Rouge,,also applies garths callin baton rouge,False
1.3244262936734474e+18,2020-11-05 19:00:09+00:00,['1324426293673447428'],@paytonmullins17 Didn’t know we were married.,,didnt know married,False
1.324426193928659e+18,2020-11-05 18:59:45+00:00,['1324426193928658945'],@hcraven2294 NEITHER gag me,,neither gag,False
1.3244258039841833e+18,2020-11-05 18:58:12+00:00,['1324425803984183299'],@MaddieAkers Same but @alex_baisden,,,False
1.3244257061730468e+18,2020-11-05 18:57:49+00:00,['1324425706173046786'],"If you don’t sing Play Something Country by Brooks &amp; Dunn in your hickest accent with the greatest amount of enthusiasm you can muster.. 

I’m sorry I’m gonna have to have you sing it again because I didn’t hear you",,dont sing play something country brook amp dunn hickest accent greatest amount enthusiasm muster im sorry im gonna sing didnt hear,False
1.324101760567464e+18,2020-11-04 21:30:34+00:00,['1324101760567463938'],In other news my dogs are driving me crazy today 🤪🙃,,news dog driving crazy today,False
1.3240687321850225e+18,2020-11-04 19:19:20+00:00,['1324068732185022466'],"Anyone else PURELY have social media for the laughs? 

I feel like I’m the only one cause NONE of my socials are funny right now",,anyone else purely social medium laugh feel like im one cause none social funny right,False
1.3234293000879882e+18,2020-11-03 00:58:27+00:00,['1323429300087988224'],@caleb_mb Thank you!!!,,thank,False
1.322954779497214e+18,2020-11-01 17:32:53+00:00,['1322954779497213952'],@RyanTroutSays THANK YOU!! I love &amp; miss you so much!,,thank love amp miss much,False
1.3221966653826703e+18,2020-10-30 15:20:24+00:00,['1322196665382670337'],@RyanTroutSays @kaelyn_stafford All Your’n for me,,yourn,False
1.3221941267424543e+18,2020-10-30 15:10:19+00:00,['1322194126742454273'],Why is every pharmacy no matter where the SLOWEST pharmacy I’ve ever been to,,every pharmacy matter slowest pharmacy ive ever,False
1.3218005405489275e+18,2020-10-29 13:06:21+00:00,['1321800540548927489'],@paytonmullins17 So you gonna drop the fitness plan or what,,gonna drop fitness plan,False
1.3211678743214285e+18,2020-10-27 19:12:22+00:00,['1321167874321428480'],"Bonded with a girl in the Starbucks line over Harry Potter today and am KICKING myself for not getting her name so we can be in real life friends 

So if you’re the pretty blonde that met me at PMC today holla back",,bonded girl starbucks line harry potter today kicking getting name real life friend youre pretty blonde met pmc today holla back,False
1.320938527811641e+18,2020-10-27 04:01:01+00:00,['1320938527811641344'],Gonna sleep so much better now that @ZLMaynard helped me deep clean our dryer tonight 🥴😜,,gonna sleep much better helped deep clean dryer tonight,False
1.3209347086000783e+18,2020-10-27 03:45:50+00:00,['1320934708600078336'],@SydBirdd Man we had it ALL 🥺,,man,False
1.3202420238326866e+18,2020-10-25 05:53:22+00:00,['1320242023832686592'],@Kaci_Breanne Same. But Hufflepuff. I’ve come to terms and am PROUD,,hufflepuff ive come term proud,False
1.3202373889212457e+18,2020-10-25 05:34:57+00:00,['1320237388921245697'],Don’t go and dance at Dandy’s unless you wanna get videoed,,dont go dance dandy unless wanna get videoed,False
1.3200097949719798e+18,2020-10-24 14:30:34+00:00,['1320009794971979778'],@caleb_mb Dude Suddenlink is traaaash. We hate them.,,dude suddenlink traaaash hate,False
1.3200084216099758e+18,2020-10-24 14:25:06+00:00,['1320008421609975810'],10/10 times McDonalds gets my order wrong,,time mcdonalds get order wrong,False
1.3183306557726392e+18,2020-10-19 23:18:16+00:00,['1318330655772639232'],"You wanna know what’s fucked up

How bad it freaks me out to go to the grocery store by myself after dark.",,wanna know whats fucked bad freak go grocery store dark,False
1.3179634722909266e+18,2020-10-18 22:59:13+00:00,['1317963472290926594'],I love my husband. That’s all.,,love husband thats,False
1.3163998763773256e+18,2020-10-14 15:26:02+00:00,['1316399876377325569'],https://t.co/Zi4xNkttSZ,,,False
1.3163998307727032e+18,2020-10-14 15:25:51+00:00,['1316399830772703232'],“Hey Kathryn why you crying”,,hey kathryn cry,False
1.3151518292824924e+18,2020-10-11 04:46:45+00:00,['1315151829282492416'],How it started vs. how it’s going https://t.co/KTvqk22243,,started v going,False
1.315149718075437e+18,2020-10-11 04:38:21+00:00,['1315149718075437056'],"I hate seeing people pressed about people (women) making bank off OnlyFans 

I’m over here like GO AHEAD HONEY 💵💰🤑",,hate seeing people pressed people woman making bank onlyfans im like go ahead honey,False
1.3151493017403845e+18,2020-10-11 04:36:42+00:00,['1315149301740384258'],@ashlynvanhorn It ain’t religion if you feel pressured to believe ☝🏼,,aint religion feel pressured believe,False
1.3151489789510164e+18,2020-10-11 04:35:25+00:00,['1315148978951016448'],@camibaisden Who cares what he says DO IT,,care say,False
1.3151488104532337e+18,2020-10-11 04:34:45+00:00,['1315148810453233665'],Tempted to dress like I’m in AHS Coven every Halloween (or every day 🥴),,tempted dress like im ahs coven every halloween every day,False
1.3124861168014295e+18,2020-10-03 20:14:09+00:00,['1312486116801429504'],Honestly hate myself,,honestly hate,False
1.312235536271192e+18,2020-10-03 03:38:26+00:00,['1312235536271192065'],Between Zack &amp; Daphnes snoring I can’t hear Newt talk about his beasts and that’s a problem,,zack amp daphne snoring cant hear newt talk beast thats problem,False
1.3118827423181046e+18,2020-10-02 04:16:34+00:00,['1311882742318104576'],"I mean my gosh. 

Don’t y’all get sick of being so negative all the time? Damn. I’m tryna get as much serotonin as I can and lemme tell you I don’t know how people stand to look at it every day, much LESS participate. It’s gross. And I hate it. That’s all.",,mean gosh dont yall get sick negative time damn im tryna get much serotonin lemme tell dont know people stand look every day much le participate gross hate thats,False
1.3118822036227604e+18,2020-10-02 04:14:25+00:00,['1311882203622760451'],"I’m seriously so sick of social media. I wish that FB, IG &amp; Twitter monitored posts &amp; anyone who was bullying or spreading hate of ANY KIND was deactivated.",,im seriously sick social medium wish fb ig amp twitter monitored post amp anyone wa bullying spreading hate kind wa deactivated,False
1.3118387631868273e+18,2020-10-02 01:21:48+00:00,['1311838763186827265'],Hey I’m crying in the tub over a test I haven’t taken yet sooooooo HAPPY THURSDAY YOU GUYS,,hey im cry tub test havent taken yet sooooooo happy thursday guy,False
1.311626728733913e+18,2020-10-01 11:19:15+00:00,['1311626728733913088'],"@paytonmullins17 Uh I know it has creepy old women’s clothing hanging in the closets, HAIR everywhere and a super creepy well in the backyard. I honestly don’t know why because 2020 Kathryn sure as hell would NEVER",,uh know ha creepy old woman clothing hanging closet hair everywhere super creepy well backyard honestly dont know kathryn sure hell would never,False
1.3116259259440538e+18,2020-10-01 11:16:04+00:00,['1311625925944053763'],@paytonmullins17 Me and some friends stayed all night in the house in high school. 🥴🥴🥴,,friend stayed night house high school,False
1.311513753469563e+18,2020-10-01 03:50:20+00:00,['1311513753469562880'],@paytonmullins17 Is that up Hatfield?,,hatfield,False
1.3115126760912773e+18,2020-10-01 03:46:03+00:00,['1311512676091277313'],"Just did the autofill thing with “October 1st will bring me” ....

I got “a few more things to do”

😑
GREAT. THANKS.",,autofill thing october st bring got thing great thanks,False
1.311511838551609e+18,2020-10-01 03:42:43+00:00,['1311511838551609346'],@RyanTroutSays Schitt’s Creek,,schitts creek,False
1.3100161230443315e+18,2020-09-27 00:39:17+00:00,['1310016123044331521'],Ooooooooo I want https://t.co/c1eqjPi61a,,ooooooooo want,False
1.309959104870396e+18,2020-09-26 20:52:43+00:00,['1309959104870395906'],@Kaci_Breanne @morganlolar So what I’m reading is you &amp; Brit are pretty much BFF 😐😂 no but this is SO COOL I would die,,im reading amp brit pretty much bff cool would die,False
1.308535200624902e+18,2020-09-22 22:34:37+00:00,['1308535200624902156'],@RyanTroutSays OH MY GOSH THEY LOOK FABULOUS,,oh gosh look fabulous,False
1.308443668169347e+18,2020-09-22 16:30:54+00:00,['1308443668169347072'],@MaddieAkers Yes that perfectly correlates with my life atm lol,,yes perfectly correlate life atm lol,False
1.308437368358273e+18,2020-09-22 16:05:52+00:00,['1308437368358273024'],I had a dream last night that my teeth were turning to wood one by one,,dream last night teeth turning wood one one,False
1.3059080069038326e+18,2020-09-15 16:35:06+00:00,['1305908006903832577'],"Honestly should’ve started wearing compression socks YEARS ago 

Venous return is the tits",,honestly shouldve started wearing compression sock year ago venous return tit,False
1.3044403947516314e+18,2020-09-11 15:23:20+00:00,['1304440394751631368'],"@paytonmullins17 Hahaha Payton I remember having that number before the app

One of the OGs myself https://t.co/MoDUOW2z3s",,hahaha payton remember number app one ogs,False
1.304229946953552e+18,2020-09-11 01:27:05+00:00,['1304229946953551875'],@paytonmullins17 You’re probably right,,youre probably right,False
1.3042295168486482e+18,2020-09-11 01:25:22+00:00,['1304229516848648192'],So stressed out that I have absolutely DESTROYED the inside of my bottom lip,,stressed absolutely destroyed inside bottom lip,False
1.3029804266722427e+18,2020-09-07 14:41:56+00:00,['1302980426672242691'],"I’m so hungover I can’t even scroll on my phone without it making me nauseous 

So

If anyone needs me today I’m busy passing away",,im hungover cant even scroll phone without making nauseous anyone need today im busy passing away,False
1.301937673213485e+18,2020-09-04 17:38:24+00:00,['1301937673213485057'],"Nostalgic moment: 

Bootylicious by Destiny’s Child just went off and I, without hesitation, started singing POP by *NSYNC because that was the order those songs were in on one of my burnt CDs.",,nostalgic moment bootylicious destiny child went without hesitation started singing pop nsync wa order song one burnt cd,False
1.2997500136403558e+18,2020-08-29 16:45:26+00:00,['1299750013640355840'],2021 has GOT to be better,,ha got better,False
1.2997492339023995e+18,2020-08-29 16:42:20+00:00,['1299749233902399488'],"@Kaci_Breanne That I didn’t live with constant, horrific anxiety.",,didnt live constant horrific anxiety,False
1.2997144861740892e+18,2020-08-29 14:24:15+00:00,['1299714486174089216'],The time between when the preworkout hits and the serotonin released post-workout for someone with anxiety is A WILD TIME,,time preworkout hit serotonin released postworkout someone anxiety wild time,False
1.2995319623449764e+18,2020-08-29 02:18:58+00:00,['1299531962344976386'],"So I’ve PURGED my house over the past couple weeks. I mean I’ve gotten rid of furniture, kitchen stuff, &amp; I’m not joking 12-15 garbage bags full of clothes &amp; pointless shit I don’t use 

SO SOMEONE TELL ME WHY MY HOUSE IS STILL JAM PACKED FULL OF JUNK

I’m about to torch it ALL.",,ive purged house past couple week mean ive gotten rid furniture kitchen stuff amp im joking garbage bag full clothes amp pointless shit dont use someone tell house still jam packed full junk im torch,False
1.2995289067734958e+18,2020-08-29 02:06:50+00:00,['1299528906773495809'],Bingo bango bongo,,bingo bango bongo,False
1.2976614566081044e+18,2020-08-23 22:26:15+00:00,['1297661456608104449'],@KayceLester Whole day***,,whole day,False
1.2976610840280678e+18,2020-08-23 22:24:46+00:00,['1297661084028067842'],@KayceLester Me and Zack woke up at noon still drunk. We are garbage humans and have spent this whole whining around,,zack woke noon still drunk garbage human spent whole whining around,False
1.296114857989804e+18,2020-08-19 16:00:37+00:00,['1296114857989804032'],"Quote of the day

“Walking around, people are gonna notice if you’ve lost a tooth. No ones gonna notice if you’re missing a kidney.”",,quote day walking around people gonna notice youve lost tooth one gonna notice youre missing kidney,False
1.2935845328059515e+18,2020-08-12 16:26:00+00:00,['1293584532805951489'],"Imagine being the FIRST WOMAN president, but only cause a man stepped down and “let” you have it.",,imagine first woman president cause man stepped let,False
1.2934952380451717e+18,2020-08-12 10:31:11+00:00,['1293495238045171714'],Two more sleeps! @ZLMaynard,,two sleep,False
1.2931802721925448e+18,2020-08-11 13:39:37+00:00,['1293180272192544769'],@jchilders0102 @ZLMaynard Uh YES.,,uh yes,False
1.2929523437477317e+18,2020-08-10 22:33:55+00:00,['1292952343747731458'],Who the hell is Bart Scott https://t.co/ycT8tt4kRN,,hell bart scott,False
1.2928931364029071e+18,2020-08-10 18:38:39+00:00,['1292893136402907136'],"This is my #1 favorite book. Of. All. Time. 

10 died and 19 wounded. https://t.co/Gvrm6wVkGj",,favorite book time died wounded,False
1.2927911625086444e+18,2020-08-10 11:53:26+00:00,['1292791162508644352'],"My 2-year long distance marriage is about to be a constant-in-your-face marriage after this week. 😃😊

Hope you’re ready, @ZLMaynard.",,year long distance marriage constantinyourface marriage week hope youre ready,False
1.2912033677804708e+18,2020-08-06 02:44:06+00:00,['1291203367780470784'],@paytonmullins17 Man... there’s very little that I wouldn’t do for Marauders books &amp; movies,,man little wouldnt marauder book amp movie,False
1.291191025520857e+18,2020-08-06 01:55:04+00:00,['1291191025520857095'],OMG I FORGOT TO ADD REMUS HES THE BEST PART,,omg forgot add remus best part,False
1.2911903762215444e+18,2020-08-06 01:52:29+00:00,['1291190376221544450'],"All this time I thought GOF was my favorite Harry Potter movie but POA just replaced it I think

I mean we get The Knight Bus, Buckbeak, SIRIUS, the Time-Turner, Harry basically gives a big F U to Vernon 

It’s solid gold really",,time thought gof wa favorite harry potter movie poa replaced think mean get knight bus buckbeak sirius timeturner harry basically give big f u vernon solid gold really,False
1.29085668271369e+18,2020-08-05 03:46:30+00:00,['1290856682713690113'],Oh my word https://t.co/LVgbolpGtB,,oh word,False
1.2908547131734344e+18,2020-08-05 03:38:41+00:00,['1290854713173434373'],Well. Bout that time for my nightly depressive episode https://t.co/AbZ9tuHYy2,,well bout time nightly depressive episode,False
1.2906643208718705e+18,2020-08-04 15:02:08+00:00,['1290664320871870465'],@JeromeCline It is EXACTLY like that,,exactly like,False
1.29049560349594e+18,2020-08-04 03:51:42+00:00,['1290495603495940096'],11:51: started my midnight crying sesh a little early this evening whoops,,started midnight cry sesh little early evening whoop,False
1.2901103236602102e+18,2020-08-03 02:20:44+00:00,['1290110323660210176'],Minerva McGonagall is a power house,,minerva mcgonagall power house,False
1.2901097075253494e+18,2020-08-03 02:18:18+00:00,['1290109707525349376'],"If I was Ron, I’d have thrown those slugs up ALL over Malfoy",,wa ron id thrown slug malfoy,False
1.2884418364791644e+18,2020-07-29 11:50:46+00:00,['1288441836479164416'],"Here’s a thought... a real life Hogwarts Castle Hotel. In Scotland. 

I stg I’d quit anesthesia to work there.",,thought real life hogwarts castle hotel scotland stg id quit anesthesia work,False
1.2877332719719342e+18,2020-07-27 12:55:11+00:00,['1287733271971934209'],There is a direct correlation with the music in the OR and how my whole day is gonna go,,direct correlation music whole day gonna go,False
1.2874908032423365e+18,2020-07-26 20:51:42+00:00,['1287490803242336263'],God I hate this so much https://t.co/wnSbSU3wGS,,god hate much,False
1.2849954125255598e+18,2020-07-19 23:35:55+00:00,['1284995412525559808'],"I am already seeing CHRISTMAS stuff on Tik Tok 

This is awful I hate 2020",,already seeing christmas stuff tik tok awful hate,False
1.2846483763536732e+18,2020-07-19 00:36:55+00:00,['1284648376353673216'],@ashlynvanhorn Honey I looked TWICE #doubletake 🥵,,honey looked twice,False
1.2846481955287654e+18,2020-07-19 00:36:12+00:00,['1284648195528765440'],@codylee168 Hahahahahahahahahhahaah,,hahahahahahahahahhahaah,False
1.2842704677932564e+18,2020-07-17 23:35:14+00:00,['1284270467793256448'],@ZLMaynard I’m about TO CAUSE A DOMESTIC,,im cause domestic,False
1.283960407120634e+18,2020-07-17 03:03:10+00:00,['1283960407120633857'],I’m taking a melatonin as big as my face when I get home,,im taking melatonin big face get home,False
1.2839598242801009e+18,2020-07-17 03:00:51+00:00,['1283959824280100868'],@paytonmullins17 And when Dobby dies,,dobby dy,False
1.2817786247403684e+18,2020-07-11 02:33:33+00:00,['1281778624740368385'],@paytonmullins17 There’s SO MANY,,many,False
1.2817755549377167e+18,2020-07-11 02:21:21+00:00,['1281775554937716736'],@paytonmullins17 Have you made it to jail Tik Tok yet?,,made jail tik tok yet,False
1.2817751111174513e+18,2020-07-11 02:19:35+00:00,['1281775111117451264'],Right now my favorite realm on Tik Tok is the Chinese street fashion one,,right favorite realm tik tok chinese street fashion one,False
1.2807047514039255e+18,2020-07-08 03:26:21+00:00,['1280704751403925504'],This thread has me SHOOK https://t.co/BPVVkJafG3,,thread ha shook,False
1.280697425234137e+18,2020-07-08 02:57:15+00:00,['1280697425234137091'],@ZLMaynard shit https://t.co/uAU3USVmay,,shit,False
1.27986452400751e+18,2020-07-05 19:47:35+00:00,['1279864524007510016'],@ErwinDannielle Mine SOMEHOW keeps signing me back in?! It’s driving me crazy. I’ve deleted the app and Zack was like uhhhh babe your profile is still up,,mine somehow keep signing back driving crazy ive deleted app zack wa like uhhhh babe profile still,False
1.279535680079749e+18,2020-07-04 22:00:53+00:00,['1279535680079749121'],Happy Birthday America I love ya honey 🇺🇸🇺🇸🇺🇸,,happy birthday america love ya honey,False
1.279505015481254e+18,2020-07-04 19:59:02+00:00,['1279505015481253892'],Still true. https://t.co/Clr7OpmaTl,,still true,False
1.279504863202873e+18,2020-07-04 19:58:26+00:00,['1279504863202873344'],"@codylee168 THIS 👌🏼 CLOSE 

Really one good pedicure away really",,close really one good pedicure away really,False
1.2795035886293197e+18,2020-07-04 19:53:22+00:00,['1279503588629319680'],@codylee168 See my last tweet,,see last tweet,False
1.2794859318509937e+18,2020-07-04 18:43:12+00:00,['1279485931850993664'],"I am 👌🏼 close to joining the “sells pictures of feet” community 

👌🏼 close I’m not kidding",,close joining sell picture foot community close im kidding,False
1.2794123279311626e+18,2020-07-04 13:50:43+00:00,['1279412327931162627'],@caleb_mb Deactivate.,,deactivate,False
1.2791090196559094e+18,2020-07-03 17:45:29+00:00,['1279109019655909377'],It’s early but... I’m still pretty happy with my decision to delete Facebook,,early im still pretty happy decision delete facebook,False
1.2788687848419942e+18,2020-07-03 01:50:53+00:00,['1278868784841994240'],@Jaclynhill I hope everyone is okay!,,hope everyone okay,False
1.278868730706043e+18,2020-07-03 01:50:40+00:00,['1278868730706042886'],@Jaclynhill Jeez!,,jeez,False
1.278280835796476e+18,2020-07-01 10:54:35+00:00,['1278280835796475905'],"I’ve said it once and I’ll say it again 

Why are pajamas so damn expensive",,ive said ill say pajama damn expensive,False
1.278133015277908e+18,2020-07-01 01:07:12+00:00,['1278133015277907968'],@summermowens You are 🔥🔥🔥 and not fat 🙄🙄🙄,,fat,False
1.277754798746501e+18,2020-06-30 00:04:18+00:00,['1277754798746501121'],"In a world FULL of hate from every angle, I hope we can eventually find some peace.",,world full hate every angle hope eventually find peace,False
1.277733882910122e+18,2020-06-29 22:41:11+00:00,['1277733882910121985'],"Almost a year later and yepp

still a bean bag https://t.co/VdffMj8DI1",,almost year later yepp still bean bag,False
1.2769246679206257e+18,2020-06-27 17:05:39+00:00,['1276924667920625665'],@caleb_mb I love you A LOT,,love lot,False
1.276022419015295e+18,2020-06-25 05:20:26+00:00,['1276022419015294976'],@gagasyuyi I feel like this is Ariana Grande but like.... times a million,,feel like ariana grande like time million,False
1.2743779196500296e+18,2020-06-20 16:25:47+00:00,['1274377919650029571'],@RyanTroutSays 😂😂😂😂😂😂😂😂 LOL what a dumbass,,lol dumbass,False
1.2701846563909796e+18,2020-06-09 02:43:15+00:00,['1270184656390979584'],@alex_baisden Yeah so maybe you shouldn’t do it,,yeah maybe shouldnt,False
1.270184542092038e+18,2020-06-09 02:42:48+00:00,['1270184542092038145'],@paytonmullins17 Hey now I love LJs,,hey love ljs,False
1.26509208416947e+18,2020-05-26 01:27:11+00:00,['1265092084169469953'],"@HaidenJeffrey I had big plans like that but here I am, drunk and sunburnt",,big plan like drunk sunburnt,False
1.265090689240576e+18,2020-05-26 01:21:39+00:00,['1265090689240576011'],@HaidenJeffrey Shew same 🥴 my body hates me,,shew body hate,False
1.2639845574156984e+18,2020-05-23 00:06:16+00:00,['1263984557415698433'],"Y’all I almost halfway think my dog can walk, she’s just forgot how...

And she loves being carried everywhere. 🙄",,yall almost halfway think dog walk shes forgot love carried everywhere,False
1.263688582264492e+18,2020-05-22 04:30:10+00:00,['1263688582264492033'],@KailLowry @LindsieChrisley THANK GOD ABOVE,,thank god,False
1.263686561931178e+18,2020-05-22 04:22:09+00:00,['1263686561931177985'],@ErwinDannielle One THOUSAND percent a victim! Lolol I got a shot too and honestly it got worse before it got better. Bleach showers have been my saving grace.,,one thousand percent victim lolol got shot honestly got worse got better bleach shower saving grace,False
