Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1117,1117,1117,1.1170397499680728e+18,2019-04-13 12:20:04+00:00,['1117039749968072709'],"IL - Cardiac Cath Lab RN - Days - Rockford, IL https://t.co/WoFkch2byn",il  cardiac cath lab rn  days  rockford il ,False
1118,1118,1118,1.1170372343922688e+18,2019-04-13 12:10:04+00:00,['1117037234392268800'],"TX - Neurology-Telemetry/P5 - Abilene, TX https://t.co/bMAqrYU6Pb",tx  neurologytelemetryp  abilene tx ,False
1119,1119,1119,1.1170347157212284e+18,2019-04-13 12:00:04+00:00,['1117034715721228288'],"IA- OB/L&amp;D RN Nights - Perm Placement - Shenandoah, IA https://t.co/PFfj25e8U2",ia oblampd rn nights  perm placement  shenandoah ia ,False
1120,1120,1120,1.1170322002838036e+18,2019-04-13 11:50:04+00:00,['1117032200283803648'],"ND - Nurse Aide_CNA  PRN  Casual - Lisbon, ND https://t.co/RMJcXgzpvh",nd  nurse aidecna  prn  casual  lisbon nd ,False
1121,1121,1121,1.1170296809289688e+18,2019-04-13 11:40:03+00:00,['1117029680928968705'],"CA - ICU RN &amp; Med/Surg Float - King City, CA https://t.co/Ms7siLT8LL",ca  icu rn amp medsurg float  king city ca ,False
1122,1122,1122,1.1170271666617713e+18,2019-04-13 11:30:04+00:00,['1117027166661771267'],"RN-Case Manager-Home Health (Palo Alto, CA) - Sunnyvale, CA https://t.co/75M8ZIkogj",rncase managerhome health palo alto ca  sunnyvale ca ,False
1123,1123,1123,1.1170246496474644e+18,2019-04-13 11:20:04+00:00,['1117024649647464448'],"WA - ORT Variable with on call - Seattle, WA https://t.co/tRo9ToWntR",wa  ort variable with on call  seattle wa ,False
1124,1124,1124,1.1170221358752644e+18,2019-04-13 11:10:05+00:00,['1117022135875264512'],"AR-FS-RN-( Med Surge)  Nights - Fort Smith, AR https://t.co/rjz08gwiPa",arfsrn med surge  nights  fort smith ar ,False
1125,1125,1125,1.1170196174347018e+18,2019-04-13 11:00:04+00:00,['1117019617434701825'],"AK - Medical Social Worker - Sitka, AK https://t.co/pPyWPFBttP",ak  medical social worker  sitka ak ,False
1126,1126,1126,1.117017103612162e+18,2019-04-13 10:50:05+00:00,['1117017103612162049'],"PA - PACU RN - 7p-7a - GWV - Wilkes Barre, PA https://t.co/6p717lNhVF",pa  pacu rn  pa  gwv  wilkes barre pa ,False
1127,1127,1127,1.1170145884265308e+18,2019-04-13 10:40:05+00:00,['1117014588426530816'],"MN CNA, Nights - Baudette, MN https://t.co/wxSDAGqjqL",mn cna nights  baudette mn ,False
1128,1128,1128,1.1170095528332412e+18,2019-04-13 10:20:05+00:00,['1117009552833241088'],"GA - WOC RN - Gainesville, GA https://t.co/22FCb6uQLy",ga  woc rn  gainesville ga ,False
1129,1129,1129,1.1170070328282767e+18,2019-04-13 10:10:04+00:00,['1117007032828276737'],"CA- ICU RN - Days - Please read description - St Helena, CA https://t.co/IQQOLlaIZn",ca icu rn  days  please read description  st helena ca ,False
1130,1130,1130,1.1170045193916047e+18,2019-04-13 10:00:05+00:00,['1117004519391604742'],"Infection Preventionist, Mercyhealth Javon Bea Hospital, IL - Rockford, IL https://t.co/tjzAkzM8XK",infection preventionist mercyhealth javon bea hospital il  rockford il ,False
1131,1131,1131,1.1170020007413556e+18,2019-04-13 09:50:04+00:00,['1117002000741355520'],"Risk Management RN - Alexandria Bay, NY https://t.co/962gK42kEo",risk management rn  alexandria bay ny ,False
1132,1132,1132,1.1169994884036444e+18,2019-04-13 09:40:05+00:00,['1116999488403644418'],"CO - RN, OR, VVSC - Flexible - Vail, CO https://t.co/m0uaqahoQK",co  rn or vvsc  flexible  vail co ,False
1133,1133,1133,1.1169969682266194e+18,2019-04-13 09:30:04+00:00,['1116996968226619393'],"ER Day shift Position - Machias, ME https://t.co/9uuqXSQDwH",er day shift position  machias me ,False
1134,1134,1134,1.116994457315029e+18,2019-04-13 09:20:06+00:00,['1116994457315028992'],"CA - ICU RN &amp; Med/Surg Float  - King City, CA https://t.co/IFvx65YAsB",ca  icu rn amp medsurg float   king city ca ,False
1135,1135,1135,1.1169894249806276e+18,2019-04-13 09:00:06+00:00,['1116989424980627456'],"HI- Telemetry RN (Pali Momi)  - Honolulu, HI https://t.co/CAPMFzCal8",hi telemetry rn pali momi   honolulu hi ,False
1136,1136,1136,1.1169869057977672e+18,2019-04-13 08:50:05+00:00,['1116986905797767168'],"WA-RN for ICU w/Peds (Night) - Kennewick, WA https://t.co/iO2AKK1OJd",warn for icu wpeds night  kennewick wa ,False
1137,1137,1137,1.1169843888923608e+18,2019-04-13 08:40:05+00:00,['1116984388892360704'],"PA-Behavioral Health RN-7a-7p or 7a-3:30p-Holy Spirit - Camp Hill, PA https://t.co/9UqCeEWoTm",pabehavioral health rnap or apholy spirit  camp hill pa ,False
1138,1138,1138,1.1169818700073452e+18,2019-04-13 08:30:04+00:00,['1116981870007345153'],"OR Circulator/Scrub - Great Falls, MT https://t.co/gEf2Ov47UG",or circulatorscrub  great falls mt ,False
1139,1139,1139,1.1169793547168564e+18,2019-04-13 08:20:05+00:00,['1116979354716856321'],"ME- SKILLED NURSING RN- DAYS - Lewiston, ME https://t.co/D6RK7M4qoW",me skilled nursing rn days  lewiston me ,False
1140,1140,1140,1.1169768331976868e+18,2019-04-13 08:10:04+00:00,['1116976833197686784'],"ND - Surgical Tech - Dickinson, ND https://t.co/eeYgaGEsby",nd  surgical tech  dickinson nd ,False
1141,1141,1141,1.116974340891992e+18,2019-04-13 08:00:09+00:00,['1116974340891992065'],"ND - R.N. (CVOR) - Primarily Days - Bismarck, ND https://t.co/oPEnk2SJ0B",nd  rn cvor  primarily days  bismarck nd ,False
1142,1142,1142,1.1169718072219852e+18,2019-04-13 07:50:05+00:00,['1116971807221985280'],"NY - RN - ICU - Nights - Lowville, NY https://t.co/a6151XUChq",ny  rn  icu  nights  lowville ny ,False
1143,1143,1143,1.1169692844863488e+18,2019-04-13 07:40:04+00:00,['1116969284486348800'],"TX MS RN Medical Med Surg - Abilene, TX https://t.co/wf5Ynjb40H",tx ms rn medical med surg  abilene tx ,False
1144,1144,1144,1.1169667727317812e+18,2019-04-13 07:30:05+00:00,['1116966772731781125'],"WA - RRT Nights - Aberdeen, WA https://t.co/oZHzNSN5wQ",wa  rrt nights  aberdeen wa ,False
1145,1145,1145,1.1169642586449348e+18,2019-04-13 07:20:06+00:00,['1116964258644934657'],"AZ- (2) RN-MSU [2645-PO 9015 ] - Fort Defiance, AZ https://t.co/1aTExK2gkr",az  rnmsu po    fort defiance az ,False
1146,1146,1146,1.1169617431363296e+18,2019-04-13 07:10:06+00:00,['1116961743136329729'],"ME - ICU RN- NIGHTS - Lewiston, ME https://t.co/SSMdmJAXuD",me  icu rn nights  lewiston me ,False
1147,1147,1147,1.1169592201869312e+18,2019-04-13 07:00:04+00:00,['1116959220186931200'],"MN- LPN/RN - Blooming Prairie, MN https://t.co/GNMC9LEcRq",mn lpnrn  blooming prairie mn ,False
1148,1148,1148,1.1169567073500324e+18,2019-04-13 06:50:05+00:00,['1116956707350032384'],"Concord- LPN- 7a-7p - Concord, NC https://t.co/fmPhKTzNlw",concord lpn ap  concord nc ,False
1149,1149,1149,1.1169516860928736e+18,2019-04-13 06:30:08+00:00,['1116951686092873728'],"Concord- CNA's Needed--3:00 pm - 11:00 pm - Concord, NC https://t.co/DyMwNJTJ9B",concord cna's needed pm   pm  concord nc ,False
1150,1150,1150,1.1169491755712308e+18,2019-04-13 06:20:10+00:00,['1116949175571230720'],"LPN Day/Evening Shift - Canton, NY https://t.co/LzUubcXTzg",lpn dayevening shift  canton ny ,False
1151,1151,1151,1.1169466365115596e+18,2019-04-13 06:10:04+00:00,['1116946636511559680'],"RN - Night Shift Position - Fruita, CO https://t.co/Q5ngOOpoE6",rn  night shift position  fruita co ,False
1152,1152,1152,1.1169441294544814e+18,2019-04-13 06:00:06+00:00,['1116944129454481408'],"HI -RN/OR - Wilcox Medical Center - KAUAI [160-1106210-64008] - Honolulu, HI https://t.co/YPfS95qIv9",hi rnor  wilcox medical center  kauai   honolulu hi ,False
1153,1153,1153,1.1169416081115628e+18,2019-04-13 05:50:05+00:00,['1116941608111562753'],"Critical Care RN - Days - Hermiston, OR https://t.co/a0SJfjO0fD",critical care rn  days  hermiston or ,False
1154,1154,1154,1.1169390924980306e+18,2019-04-13 05:40:06+00:00,['1116939092498030592'],"CA-Outpatient Cardiology RN - Ridgecrest, CA https://t.co/XI8g8Owj4e",caoutpatient cardiology rn  ridgecrest ca ,False
1155,1155,1155,1.1169365706768916e+18,2019-04-13 05:30:04+00:00,['1116936570676891649'],"TX-Operating Room - Abilene, TX https://t.co/TOuuUyQt9l",txoperating room  abilene tx ,False
1156,1156,1156,1.1169340620091474e+18,2019-04-13 05:20:06+00:00,['1116934062009147392'],"(IA) CNA - Washington, IA https://t.co/LmrjLU3YzV",ia cna  washington ia ,False
1157,1157,1157,1.1169315381328444e+18,2019-04-13 05:10:04+00:00,['1116931538132844549'],"HI - Kapiolani RN Labor &amp; Delivery **12 weeks ** [130-1106191-64008] - Honolulu, HI https://t.co/88BNCVD82n",hi  kapiolani rn labor amp delivery  weeks    honolulu hi ,False
1158,1158,1158,1.1169290213868544e+18,2019-04-13 05:00:04+00:00,['1116929021386854400'],"OK - RN - Med/Surg/ Ortho - Nights - Lawton, OK https://t.co/uGzirc9pzS",ok  rn  medsurg ortho  nights  lawton ok ,False
1159,1159,1159,1.1169265118508932e+18,2019-04-13 04:50:06+00:00,['1116926511850893312'],"RN Critical Care/Medical Surgical - Hermiston, OR https://t.co/VlfyxEAJDI",rn critical caremedical surgical  hermiston or ,False
1160,1160,1160,1.116924018827903e+18,2019-04-13 04:40:12+00:00,['1116924018827902976'],"SD-RN ICU-Nights (6120110) - Rapid City, SD https://t.co/rNXjsFCTzR",sdrn icunights   rapid city sd ,False
1161,1161,1161,1.1169164514688246e+18,2019-04-13 04:10:07+00:00,['1116916451468824577'],"SD-RN ICU-Days (6120110) - Rapid City, SD https://t.co/hdePVqpfDU",sdrn icudays   rapid city sd ,False
1162,1162,1162,1.1169114229722684e+18,2019-04-13 03:50:09+00:00,['1116911422972268544'],"OB/Med Surg - Brewster, WA https://t.co/BYqGmMu9XT",obmed surg  brewster wa ,False
1163,1163,1163,1.1169088973344358e+18,2019-04-13 03:40:06+00:00,['1116908897334435842'],"VT - Community Health Nurse (Home Health RN) - Middlebury, VT https://t.co/gnONeLqqqc",vt  community health nurse home health rn  middlebury vt ,False
1164,1164,1164,1.116906381968388e+18,2019-04-13 03:30:07+00:00,['1116906381968388096'],"Surgical Technician - Plains, MT https://t.co/93QCNbRwwf",surgical technician  plains mt ,False
1165,1165,1165,1.1169039114436526e+18,2019-04-13 03:20:18+00:00,['1116903911443652608'],"AZ Med/Surg Flexible Night/Day Shift - Tuba City, AZ https://t.co/N760oH3Ksv",az medsurg flexible nightday shift  tuba city az ,False
1166,1166,1166,1.1169013461863342e+18,2019-04-13 03:10:06+00:00,['1116901346186334209'],"HI - ***ER RN (Big Island of Hawaii)  PALS REQUIRED  ASAP START!!! - Kamuela, HI https://t.co/QSXgQiVZ5j",hi  er rn big island of hawaii  pals required  asap start  kamuela hi ,False
1167,1167,1167,1.116898828580528e+18,2019-04-13 03:00:06+00:00,['1116898828580528130'],"VT/ NH - RN-Home Health - White River Junction, VT https://t.co/WdBXtKyQRk",vt nh  rnhome health  white river junction vt ,False
1168,1168,1168,1.1168963333764384e+18,2019-04-13 02:50:11+00:00,['1116896333376438273'],"LVN SNF - Alturas, CA https://t.co/BXjrTcQHDZ",lvn snf  alturas ca ,False
1169,1169,1169,1.1168887670575964e+18,2019-04-13 02:20:07+00:00,['1116888767057596417'],"Registered Nurse - - Phoenix, Arizona https://t.co/N7ETrXsuZX",registered nurse   phoenix arizona ,False
1170,1170,1170,1.116853541174485e+18,2019-04-13 00:00:09+00:00,['1116853541174484993'],"Director Admissions - Waukegan, Illinois https://t.co/Kct40aiXp6",director admissions  waukegan illinois ,False
1171,1171,1171,1.1168510429840384e+18,2019-04-12 23:50:13+00:00,['1116851042984038400'],"RN Med/Surg/Inpatient (Adult and Pediatric) - Bethel, AK https://t.co/qdj1MiQGeb",rn medsurginpatient adult and pediatric  bethel ak ,False
1172,1172,1172,1.1168485448440012e+18,2019-04-12 23:40:17+00:00,['1116848544844001287'],"Registered Nurse RN Home Health - San Ramon, CA https://t.co/SHdIFQWgJb",registered nurse rn home health  san ramon ca ,False
1173,1173,1173,1.1168460655616082e+18,2019-04-12 23:30:26+00:00,['1116846065561608193'],"Certified Surgical Technologist - Wenatchee, WA https://t.co/6paVX5fXCb",certified surgical technologist  wenatchee wa ,False
1174,1174,1174,1.116843555270615e+18,2019-04-12 23:20:28+00:00,['1116843555270615040'],"RN - Long Term Care - Augusta, ME https://t.co/JkCaBC70V4",rn  long term care  augusta me ,False
1175,1175,1175,1.1168410639799172e+18,2019-04-12 23:10:34+00:00,['1116841063979917312'],"PCU Registered Nurse - Bismarck, ND https://t.co/e40CwDgb5G",pcu registered nurse  bismarck nd ,False
1176,1176,1176,1.116838500215808e+18,2019-04-12 23:00:22+00:00,['1116838500215808001'],"Long Term Care (RN) - Augusta, ME https://t.co/ImDO4lYTde",long term care rn  augusta me ,False
1177,1177,1177,1.1168359689029263e+18,2019-04-12 22:50:19+00:00,['1116835968902926354'],"Certified Nurse Assistant (CNA) - Culbertson, MT https://t.co/qTXVjJEQ44",certified nurse assistant cna  culbertson mt ,False
1178,1178,1178,1.1168335983242609e+18,2019-04-12 22:40:54+00:00,['1116833598324260865'],"Emergency Department Registered Nurse - Grand Forks, ND https://t.co/ME4rGc4uXb",emergency department registered nurse  grand forks nd ,False
1179,1179,1179,1.1168309261877044e+18,2019-04-12 22:30:17+00:00,['1116830926187704320'],"Registered Respiratory Therapist RRT - Rapid City, SD https://t.co/LrlO84o220",registered respiratory therapist rrt  rapid city sd ,False
1180,1180,1180,1.1168284423418592e+18,2019-04-12 22:20:24+00:00,['1116828442341859329'],"Labor &amp; Delivery RN -  Day Shift - Rockford, IL https://t.co/yWwTllcyYT",labor amp delivery rn   day shift  rockford il ,False
1181,1181,1181,1.1168259103957238e+18,2019-04-12 22:10:21+00:00,['1116825910395723776'],"Nurse Practitioner - Waupun, WI https://t.co/w4MUlO7EER",nurse practitioner  waupun wi ,False
1182,1182,1182,1.116823538168664e+18,2019-04-12 22:00:55+00:00,['1116823538168664064'],"CA-OR RN CIRCULATOR - Arcata, CA https://t.co/84vLYt8yXQ",caor rn circulator  arcata ca ,False
1183,1183,1183,1.1168208149203396e+18,2019-04-12 21:50:06+00:00,['1116820814920339457'],"Full Time Night -Rehab - Roosevelt, UT https://t.co/lRsE8g9aPq",full time night rehab  roosevelt ut ,False
1184,1184,1184,1.1168182965134008e+18,2019-04-12 21:40:06+00:00,['1116818296513400832'],"Concord- LPN-7p - 7a - Concord, NC https://t.co/A0NXg16AI6",concord lpnp  a  concord nc ,False
1185,1185,1185,1.1168157884832564e+18,2019-04-12 21:30:08+00:00,['1116815788483256320'],"TX MS RN Oncology - Abilene, TX https://t.co/SwmcrFScbS",tx ms rn oncology  abilene tx ,False
1186,1186,1186,1.1168132671864054e+18,2019-04-12 21:20:06+00:00,['1116813267186405381'],"WA CVOR RN, Day shift ACTIVE WA. LICENSE REQUIRED!!! - Wenatchee, WA https://t.co/TzOVMawWaY",wa cvor rn day shift active wa license required  wenatchee wa ,False
1187,1187,1187,1.1168107511576494e+18,2019-04-12 21:10:07+00:00,['1116810751157649410'],"AZ ICU/Observation RN 12hr nights - Globe, AZ https://t.co/Z30zlk52OJ",az icuobservation rn hr nights  globe az ,False
1188,1188,1188,1.1168082349904364e+18,2019-04-12 21:00:07+00:00,['1116808234990436358'],"ND - CST (Surgical Tech/Open Heart) Primarily Days - Bismarck, ND https://t.co/nGQuyeyHti",nd  cst surgical techopen heart primarily days  bismarck nd ,False
1189,1189,1189,1.1168057206101688e+18,2019-04-12 20:50:07+00:00,['1116805720610168834'],"OR - LTC Clinic Coordinator RN Days - Lebanon, OR https://t.co/AnwW7z3l3d",or  ltc clinic coordinator rn days  lebanon or ,False
1190,1190,1190,1.116803214979031e+18,2019-04-12 20:40:10+00:00,['1116803214979031041'],"PA - Cardiac SCU RN - Nights - CSCU - Scranton, PA https://t.co/cMY47BOIp9",pa  cardiac scu rn  nights  cscu  scranton pa ,False
1191,1191,1191,1.1168006921303368e+18,2019-04-12 20:30:08+00:00,['1116800692130336770'],"ME - RN Telemetry/Med-Surg - Days - Lewiston, ME https://t.co/mRxY26xYUn",me  rn telemetrymedsurg  days  lewiston me ,False
1192,1192,1192,1.1167981777499956e+18,2019-04-12 20:20:09+00:00,['1116798177749995520'],"PA- Med Surg/Tele RN- NIGHTS-GP4-GMC - Danville, PA https://t.co/ako2HSQmOW",pa med surgtele rn nightsgpgmc  danville pa ,False
1193,1193,1193,1.1167956563775528e+18,2019-04-12 20:10:08+00:00,['1116795656377552896'],"OR - Certified Scrub Tech - Day Shift - ASAP - Newport, OR https://t.co/i7IXUFwkmG",or  certified scrub tech  day shift  asap  newport or ,False
1194,1194,1194,1.116793147500028e+18,2019-04-12 20:00:10+00:00,['1116793147500027906'],"CNA's Needed--7:00 am - 3:00 pm - Lenoir, NC https://t.co/gqYkFYYSzp",cna's needed am   pm  lenoir nc ,False
1195,1195,1195,1.1167906352797408e+18,2019-04-12 19:50:11+00:00,['1116790635279740928'],"PCU/Tele RN 2019 - College Station, TX https://t.co/8rDUyCiQR3",pcutele rn   college station tx ,False
1196,1196,1196,1.1167881122214543e+18,2019-04-12 19:40:09+00:00,['1116788112221454341'],"PA- CCU RN- Flex shift - JerseyShore - Jersey Shore, PA https://t.co/wrGpCFnESC",pa ccu rn flex shift  jerseyshore  jersey shore pa ,False
1197,1197,1197,1.116785592854098e+18,2019-04-12 19:30:08+00:00,['1116785592854097920'],"VT/NH-RN-Home Health - White River Junction, VT https://t.co/cBziG2TM3q",vtnhrnhome health  white river junction vt ,False
1198,1198,1198,1.116783079555838e+18,2019-04-12 19:20:09+00:00,['1116783079555837952'],"Janesville, WI - Certified Pharmacy Tech -Inpatient- Perm- - Janesville, WI https://t.co/v3mNC3NVjM",janesville wi  certified pharmacy tech inpatient perm  janesville wi ,False
1199,1199,1199,1.1167806318564924e+18,2019-04-12 19:10:26+00:00,['1116780631856492546'],"VT/NH-RN-Maternal Child Health - White River Jct, VT https://t.co/CQjctsT5n8",vtnhrnmaternal child health  white river jct vt ,False
1200,1200,1200,1.116775527195476e+18,2019-04-12 18:50:09+00:00,['1116775527195475974'],"CO-RN-ACUTE/ED - Meeker, CO https://t.co/KyZA81isW9",cornacuteed  meeker co ,False
1201,1201,1201,1.116773025079341e+18,2019-04-12 18:40:12+00:00,['1116773025079341056'],"McMinnville, Oregon, Day RN, - McMinnville, WA https://t.co/HQod46Orlo",mcminnville oregon day rn  mcminnville wa ,False
1202,1202,1202,1.116770505401434e+18,2019-04-12 18:30:11+00:00,['1116770505401434112'],"PA - OB RN Days 7a - 7p - Hazleton, PA https://t.co/1oRVlrAnZd",pa  ob rn days a  p  hazleton pa ,False
1203,1203,1203,1.1167679767185736e+18,2019-04-12 18:20:08+00:00,['1116767976718573568'],"OK - RN Med Surg/ Ortho Days - Lawton, OK https://t.co/vDr3DEzjCs",ok  rn med surg ortho days  lawton ok ,False
1204,1204,1204,1.1167654544737935e+18,2019-04-12 18:10:07+00:00,['1116765454473793536'],"PA -AICU/PCU RN- NIGHTS-Holy Spirit - Camp Hill, PA https://t.co/rfi0YPU4wB",pa aicupcu rn nightsholy spirit  camp hill pa ,False
1205,1205,1205,1.1167629549622804e+18,2019-04-12 18:00:11+00:00,['1116762954962280449'],"OR - CNA for LTC - Lakeview, OR https://t.co/hyAqvRlsI9",or  cna for ltc  lakeview or ,False
1206,1206,1206,1.1167604312998994e+18,2019-04-12 17:50:09+00:00,['1116760431299899392'],"Concord- CNA 11pm - 7am - Concord, NC https://t.co/Ul6UMyUMiK",concord cna pm  am  concord nc ,False
1207,1207,1207,1.1167579126536644e+18,2019-04-12 17:40:09+00:00,['1116757912653664257'],"ND - Scrub Nurse RN - Dickinson, ND https://t.co/mKckLrtl1W",nd  scrub nurse rn  dickinson nd ,False
1208,1208,1208,1.116755401750528e+18,2019-04-12 17:30:10+00:00,['1116755401750528001'],"HI - RN SURGICAL ICU QMC PUNCHBOWL (D/N - 36 HOURS)  4/2/19 START DATE - Honolulu, HI https://t.co/tMnwJTUCsu",hi  rn surgical icu qmc punchbowl dn   hours   start date  honolulu hi ,False
1209,1209,1209,1.1167528736630006e+18,2019-04-12 17:20:08+00:00,['1116752873663000577'],"WA-RN for ICU w/Peds (Day) - Kennewick, WA https://t.co/zl4C81NAPo",warn for icu wpeds day  kennewick wa ,False
1210,1210,1210,1.116750474106028e+18,2019-04-12 17:10:35+00:00,['1116750474106028032'],"CA-RN - Skilled Nursing Unit - Ridgecrest, CA https://t.co/4QZSGK3U8j",carn  skilled nursing unit  ridgecrest ca ,False
1211,1211,1211,1.1167478418489916e+18,2019-04-12 17:00:08+00:00,['1116747841848991746'],"CAH Coastal Maine ICU with float to med surg - Bar Harbor, ME https://t.co/Po3lheDcqw",cah coastal maine icu with float to med surg  bar harbor me ,False
1212,1212,1212,1.1167453329462927e+18,2019-04-12 16:50:10+00:00,['1116745332946292739'],"WA - RN Interventional Radiology - Seattle, WA https://t.co/xH88mdI7XE",wa  rn interventional radiology  seattle wa ,False
1213,1213,1213,1.1167428126225696e+18,2019-04-12 16:40:09+00:00,['1116742812622569473'],"IA - Paramedic - Spencer, IA https://t.co/jMXx5XRCGq",ia  paramedic  spencer ia ,False
1214,1214,1214,1.1167403111270688e+18,2019-04-12 16:30:12+00:00,['1116740311127068674'],"CA-L&amp;D/OB-RN - Ridgecrest, CA https://t.co/3HHWH7ihVI",calampdobrn  ridgecrest ca ,False
1215,1215,1215,1.1167377750034063e+18,2019-04-12 16:20:08+00:00,['1116737775003406336'],"CO - RN MDS Coordinator - Interim - Gunnison, CO https://t.co/GdWuKPS522",co  rn mds coordinator  interim  gunnison co ,False
1216,1216,1216,1.1167352531320544e+18,2019-04-12 16:10:06+00:00,['1116735253132054529'],"Forty Fort - LPN-- Pediatrics (DAYS) - FortyFort, PA https://t.co/WzlOe3xvay",forty fort  lpn pediatrics days  fortyfort pa ,False
1217,1217,1217,1.116732766522155e+18,2019-04-12 16:00:14+00:00,['1116732766522155008'],"RN-FAMILY BIRTHING CENTER - Cortez, CO https://t.co/SkTPm47RQM",rnfamily birthing center  cortez co ,False
1218,1218,1218,1.116730228058071e+18,2019-04-12 15:50:08+00:00,['1116730228058071040'],"ME - OR RN. dept code 76010 - Bangor, ME https://t.co/U8hMCHB4iK",me  or rn dept code   bangor me ,False
1219,1219,1219,1.1167277061530378e+18,2019-04-12 15:40:07+00:00,['1116727706153037826'],"ME - Ortho/Med Surg - Nights - Lewiston, ME https://t.co/E4NEUWYS0i",me  orthomed surg  nights  lewiston me ,False
1220,1220,1220,1.1167251908038246e+18,2019-04-12 15:30:07+00:00,['1116725190803824640'],"Critical Care RN - Great Falls, MT https://t.co/4eEwY4ghVr",critical care rn  great falls mt ,False
1221,1221,1221,1.1167228814074634e+18,2019-04-12 15:20:57+00:00,['1116722881407463425'],"CO - Respiratory Therapist - Steamboat Springs, CO https://t.co/aAYHy7041X",co  respiratory therapist  steamboat springs co ,False
1222,1222,1222,1.1167201481472572e+18,2019-04-12 15:10:05+00:00,['1116720148147257344'],"WA - Endo Procedures RN with ERCP Experience - Seattle, WA https://t.co/jBiNgCgAoq",wa  endo procedures rn with ercp experience  seattle wa ,False
1223,1223,1223,1.116717641316614e+18,2019-04-12 15:00:07+00:00,['1116717641316614144'],"NH- RN Critical Care - ED  - Nights - Nashua, NH https://t.co/tFBcS0IHVy",nh rn critical care  ed   nights  nashua nh ,False
1224,1224,1224,1.1167151199736872e+18,2019-04-12 14:50:06+00:00,['1116715119973687296'],"MT - RN OR Circulator - Great Falls, MT https://t.co/DJZP9IWAJ0",mt  rn or circulator  great falls mt ,False
1225,1225,1225,1.1167126072835808e+18,2019-04-12 14:40:07+00:00,['1116712607283580928'],"TX - CVOR  CST (NBSTSA required) - Hospital housing provided Variable Shifts - Midland, TX https://t.co/ez0RZsFmyV",tx  cvor  cst nbstsa required  hospital housing provided variable shifts  midland tx ,False
1226,1226,1226,1.1167100867628032e+18,2019-04-12 14:30:06+00:00,['1116710086762803200'],"CO -Oncology RN - Days - Pagosa Springs, CO https://t.co/Iof8xbR3AK",co oncology rn  days  pagosa springs co ,False
1227,1227,1227,1.1167075759349228e+18,2019-04-12 14:20:08+00:00,['1116707575934922752'],"CA - Pharmacist, Inpatient  -  13 weeks  - King City, CA https://t.co/xOeFiF377E",ca  pharmacist inpatient     weeks   king city ca ,False
1228,1228,1228,1.1167050647213096e+18,2019-04-12 14:10:09+00:00,['1116705064721309696'],"MT - Case Manager for Home Health/Hospice RN - Butte - Butte, MT https://t.co/JZXgwPjgoC",mt  case manager for home healthhospice rn  butte  butte mt ,False
1229,1229,1229,1.1167025427113574e+18,2019-04-12 14:00:08+00:00,['1116702542711357441'],"IA - ICU/Telemetry RN - Nights - 10 weeks - Iowa City, IA https://t.co/4n55XnS2c7",ia  icutelemetry rn  nights   weeks  iowa city ia ,False
1230,1230,1230,1.1167000392445992e+18,2019-04-12 13:50:11+00:00,['1116700039244599296'],"Med Surg Registered Nurse - Day Shift - Fruita, CO https://t.co/vTOSFj0zFy",med surg registered nurse  day shift  fruita co ,False
1231,1231,1231,1.1166975174066831e+18,2019-04-12 13:40:10+00:00,['1116697517406683137'],"PA -Med/Surg RN - Nights-GP2-GMC - Danville, PA https://t.co/9naPPAG9ti",pa medsurg rn  nightsgpgmc  danville pa ,False
1232,1232,1232,1.1166950825713254e+18,2019-04-12 13:30:29+00:00,['1116695082571325441'],"PA- Med Surg/Tele RN- Day/eve-GP4-GMC - Danville, PA https://t.co/0v3MRlKZ7V",pa med surgtele rn dayevegpgmc  danville pa ,False
1233,1233,1233,1.1166924774597428e+18,2019-04-12 13:20:08+00:00,['1116692477459742720'],"Staff RN - Townshend, VT https://t.co/M1PgJ5TTRK",staff rn  townshend vt ,False
1234,1234,1234,1.1166899492424049e+18,2019-04-12 13:10:05+00:00,['1116689949242404864'],"PA - Med Surg RN Variable Shift Rotation - Hazleton, PA https://t.co/3ARny9yySp",pa  med surg rn variable shift rotation  hazleton pa ,False
1235,1235,1235,1.1166874393414656e+18,2019-04-12 13:00:07+00:00,['1116687439341465602'],"PA - RRT NICU/PICU Nights - Allentown, PA https://t.co/Fcl8amIYQ2",pa  rrt nicupicu nights  allentown pa ,False
1236,1236,1236,1.116684918917161e+18,2019-04-12 12:50:06+00:00,['1116684918917160961'],"VT/NH -RN-Home Health - Cavendish, VT https://t.co/d0mjtd7BMM",vtnh rnhome health  cavendish vt ,False
1237,1237,1237,1.1166823988282492e+18,2019-04-12 12:40:05+00:00,['1116682398828249090'],"VT/NH-RN-Home Health - White River Jct, VT https://t.co/XJ3eN8p8aC",vtnhrnhome health  white river jct vt ,False
1238,1238,1238,1.11667988093304e+18,2019-04-12 12:30:05+00:00,['1116679880933040128'],"WA - OR Tech Variable with on call - Seattle, WA https://t.co/VVbDrPTQmU",wa  or tech variable with on call  seattle wa ,False
1239,1239,1239,1.1166773620060896e+18,2019-04-12 12:20:04+00:00,['1116677362006089734'],"Hospice - Medical Social Worker - Daly City, CA https://t.co/jYeWJpwaKw",hospice  medical social worker  daly city ca ,False
