Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
2081,1.254038645415252e+18,2020-04-25 13:24:46+00:00,['1254038645415251970'],@BrennKerry Omgg 😂,, omgg ,True,False
2083,1.2533268003414385e+18,2020-04-23 14:16:09+00:00,['1253326800341438464'],been on lockdown so long fish &amp; chip shop food is looking good,,been on lockdown so long fish amp chip shop food is looking good,True,False
2086,1.2527437151075492e+18,2020-04-21 23:39:11+00:00,['1252743715107549184'],why would a pill that made me need like 4 naps in one day also keep me awake 2hrs after i first went to bed that's not fair?? pick one?,,why would a pill that made me need like 4 naps in one day also keep me awake 2hrs after i first went to bed thats not fair pick one,True,False
2095,1.2515588964073636e+18,2020-04-18 17:11:08+00:00,['1251558896407363584'],@Positivteacha So glad you're highlighting this!,, so glad youre highlighting this,True,False
2097,1.251485481356923e+18,2020-04-18 12:19:24+00:00,['1251485481356922885'],"on the flip - hopefully the backlash and disgust is an eye opener for people who don't know all that much. hopefully it's inspired some of you to get reading, get following, get educated on the culture and communities and the good they do and have done for this country for years",,on the flip  hopefully the backlash and disgust is an eye opener for people who dont know all that much hopefully its inspired some of you to get reading get following get educated on the culture and communities and the good they do and have done for this country for years,True,False
2098,1.251485479545045e+18,2020-04-18 12:19:24+00:00,['1251485479545044992'],"GRT pupils are already discriminated against enough, and by people who claim to be inclusive, god knows what a red flag like this is going to do but it won't be positive. such a dangerous thing when teacher bias is already a worry for those going through exams this year https://t.co/oIQ3RyD21k",,grt pupils are already discriminated against enough and by people who claim to be inclusive god knows what a red flag like this is going to do but it wont be positive such a dangerous thing when teacher bias is already a worry for those going through exams this year ,True,False
2102,1.2512551936955146e+18,2020-04-17 21:04:20+00:00,['1251255193695514624'],5500!! That's amazing ❤️ https://t.co/cUpmX9zaSW,,5500 thats amazing  ,True,False
2108,1.251137530071855e+18,2020-04-17 13:16:46+00:00,['1251137530071855104'],"They hired actors. To stir up hatred. 
Absolutely disgusting!! 
I'd encourage anyone who saw it to get on to Ofcom ASAP. 
Happy to draft something if you can't find the angry words, just send me a DM. #AfterDispatches https://t.co/XAw4NCAgPA",,"they hired actors to stir up hatred 
absolutely disgusting 
id encourage anyone who saw it to get on to ofcom asap 
happy to draft something if you cant find the angry words just send me a dm  ",True,False
2111,1.2511152198809436e+18,2020-04-17 11:48:07+00:00,['1251115219880943616'],way easier to pedal drama and not do your research though eh @C4Dispatches https://t.co/ualTo2emeJ,,way easier to pedal drama and not do your research though eh  ,True,False
2118,1.2511004970140672e+18,2020-04-17 10:49:37+00:00,['1251100497014067200'],"It takes literally 2 minutes to go fill this in, if you did catch the um ""Show"" on C4 last night. 
I'm very very very lucky - Can't imagine being terrified to be in my own home living my life, and I don't see why anyone else should ever have to face that. #Solidarity to all GRT❤️ https://t.co/1cXxyyGxly",,"it takes literally 2 minutes to go fill this in if you did catch the um show on c4 last night 
im very very very lucky  cant imagine being terrified to be in my own home living my life and i dont see why anyone else should ever have to face that  to all grt ",True,False
2127,1.250818982195708e+18,2020-04-16 16:10:59+00:00,['1250818982195707905'],"@BrennKerry Just a lovely fruit punch, nowt spiked 😉😂",, just a lovely fruit punch nowt spiked ,True,False
2129,1.2508082173466747e+18,2020-04-16 15:28:12+00:00,['1250808217346674688'],@BrennKerry Aw bless you!! Gonna change that when all this is done with https://t.co/pyenZOlsRa,, aw bless you gonna change that when all this is done with ,True,False
2131,1.2508052443149107e+18,2020-04-16 15:16:23+00:00,['1250805244314910725'],"Seeeeee this is what we should be focused on. Kerry and her family do so much and such fantastic things, always. She's an inspiration and I love her to bits for her openness and kind heart ❤️ https://t.co/aLZJHuUxF3",,seeeeee this is what we should be focused on kerry and her family do so much and such fantastic things always shes an inspiration and i love her to bits for her openness and kind heart  ,True,False
2132,1.2508035895025992e+18,2020-04-16 15:09:49+00:00,['1250803589502599168'],"@BrennKerry there's potentially schools out there that have slightly out of date tech that would be scrapped otherwise and that could be sent out! not sure how you'd go about contacting though
(thinking of the schools with mad budgets etc, rather than the ones who struggle.)",," theres potentially schools out there that have slightly out of date tech that would be scrapped otherwise and that could be sent out not sure how youd go about contacting though
thinking of the schools with mad budgets etc rather than the ones who struggle",True,False
2136,1.2507844581537874e+18,2020-04-16 13:53:47+00:00,['1250784458153787400'],"video calls without nerves are like, a myth, right?",,video calls without nerves are like a myth right,True,False
2140,1.250701198753239e+18,2020-04-16 08:22:57+00:00,['1250701198753239041'],"👇👇👇 (though do please tell your School, I know it won't feel good but we will help as much as we physically can) https://t.co/9aYdkrpVBv",, though do please tell your school i know it wont feel good but we will help as much as we physically can ,True,False
2143,1.2505445624786862e+18,2020-04-15 22:00:32+00:00,['1250544562478686210'],"It's okay to ignore the donations and charity, because they might nick your silverware. It's fine to ignore the communal spirit, the goodness, the traditions, because they'll move in and destroy the land. 
Absolute BS.",,"its okay to ignore the donations and charity because they might nick your silverware its fine to ignore the communal spirit the goodness the traditions because theyll move in and destroy the land 
absolute bs",True,False
2144,1.2505445611029586e+18,2020-04-15 22:00:32+00:00,['1250544561102958595'],"There are so many good examples, true examples, of how people live, and they are getting crushed and destroyed time and time again by these disgusting, racist stereotypes and it absolutely breaks my heart. A mainstream channel, watched by thousands at least, is saying that's ok",,there are so many good examples true examples of how people live and they are getting crushed and destroyed time and time again by these disgusting racist stereotypes and it absolutely breaks my heart a mainstream channel watched by thousands at least is saying thats ok,True,False
2145,1.250544558288638e+18,2020-04-15 22:00:31+00:00,['1250544558288637952'],Some really really hideous examples within this thread. I know this is just the surface of things for people in these communities - imagine receiving something like that on or offline.. Imagine working for someone who voices those ideas or promotes them willingly/from silence https://t.co/gU7aNISRHg,,some really really hideous examples within this thread i know this is just the surface of things for people in these communities  imagine receiving something like that on or offline imagine working for someone who voices those ideas or promotes them willinglyfrom silence ,True,False
2146,1.2505271467176468e+18,2020-04-15 20:51:20+00:00,['1250527146717646851'],"""have"" implies that I'd stopped by the time you were writing this https://t.co/gj3HsAJasQ",,have implies that id stopped by the time you were writing this ,True,False
2151,1.2504202224287212e+18,2020-04-15 13:46:27+00:00,['1250420222428721152'],"@ProudlyPastoral @C4Dispatches Of course it won't be. Doubt they even made any effort to contact one of the many organisations that could've given some actual insight. That doesn't make ""good TV"" though does it...",,  of course it wont be doubt they even made any effort to contact one of the many organisations that couldve given some actual insight that doesnt make good tv though does it,True,False
2152,1.250411569126785e+18,2020-04-15 13:12:04+00:00,['1250411569126785024'],"@ProudlyPastoral @C4Dispatches It does absolutely, and like others have said it'll continue to fuel hate crimes. It's on the screen, it'll be seen as even more ""acceptable"" 🙄",,  it does absolutely and like others have said itll continue to fuel hate crimes its on the screen itll be seen as even more acceptable ,True,False
2153,1.2504096456064246e+18,2020-04-15 13:04:25+00:00,['1250409645606424579'],"there are so so many positives that could've been highlighted but no, @C4Dispatches went in the same old direction. 👇👇👇👇 https://t.co/6nBUhnuORG",,there are so so many positives that couldve been highlighted but no  went in the same old direction  ,True,False
2154,1.250377590721962e+18,2020-04-15 10:57:03+00:00,['1250377590721961984'],"also, as a teacher, nobody has ever said I'd be perfect for something until today and honestly",,also as a teacher nobody has ever said id be perfect for something until today and honestly,True,False
2158,1.250372163292496e+18,2020-04-15 10:35:29+00:00,['1250372163292495872'],"i've made 2 real adult tier phonecalls this morning, filled in 2 forms, and sent 2 emails

going back to sleep 🙃",,"ive made 2 real adult tier phonecalls this morning filled in 2 forms and sent 2 emails

going back to sleep ",True,False
2165,1.2500973262171996e+18,2020-04-14 16:23:22+00:00,['1250097326217199618'],I just took action with @theactionnet: Open schools when it is safe. Take action here: https://t.co/D50NYvqVKC,,i just took action with  open schools when it is safe take action here ,True,False
2166,1.250080764001223e+18,2020-04-14 15:17:34+00:00,['1250080764001222661'],@calumishere what is wrong with your colleagues,, what is wrong with your colleagues,True,False
2167,1.2500805492570644e+18,2020-04-14 15:16:42+00:00,['1250080549257064449'],@JessicaCregg you ever just want to slap someone,, you ever just want to slap someone,True,False
2168,1.2500752241308918e+18,2020-04-14 14:55:33+00:00,['1250075224130891778'],"""Just got out of A&amp;E I'm okay though don't panic"" yeah I hhh am crying on the inside",,just got out of aampe im okay though dont panic yeah i hhh am crying on the inside,True,False
2169,1.2500588200107704e+18,2020-04-14 13:50:22+00:00,['1250058820010770432'],"@brassoteach get some chalk and take them out to draw, make up a scavenger hunt with nature stuff (or colours in nature), have a minibeasts day - hunt them, draw them, make them with clay",, get some chalk and take them out to draw make up a scavenger hunt with nature stuff or colours in nature have a minibeasts day  hunt them draw them make them with clay,True,False
2170,1.2500586052037673e+18,2020-04-14 13:49:31+00:00,['1250058605203767303'],listen whens it socially acceptable to join a teams meeting bc this has my anxiety amped. do I join now 10 minutes early or at the dot of 3 o'clock or like 5 minutes late,,listen whens it socially acceptable to join a teams meeting bc this has my anxiety amped do i join now 10 minutes early or at the dot of 3 oclock or like 5 minutes late,True,False
2172,1.2500476365953393e+18,2020-04-14 13:05:55+00:00,['1250047636595339264'],@JessicaCregg this is such a mood,, this is such a mood,True,False
2178,1.2497863900422472e+18,2020-04-13 19:47:49+00:00,['1249786390042247169'],@ssthongmagnet it's such a good distraction but tbh it'd have taken over mine in a normal situ,, its such a good distraction but tbh itd have taken over mine in a normal situ,True,False
2181,1.249785744945709e+18,2020-04-13 19:45:16+00:00,['1249785744945709056'],@martinbeanz Need way way more men in on the body positivity deal!! Don't know you personally but I'm so glad and so proud you've got to this point and are speaking out!!,, need way way more men in on the body positivity deal dont know you personally but im so glad and so proud youve got to this point and are speaking out,True,False
2182,1.2497854659994255e+18,2020-04-13 19:44:09+00:00,['1249785465999425537'],@ssthongmagnet LOVE this,, love this,True,False
2183,1.249753861600039e+18,2020-04-13 17:38:34+00:00,['1249753861600038917'],@MissBprimary Such a cute dress!,, such a cute dress,True,False
2189,1.24938386421001e+18,2020-04-12 17:08:20+00:00,['1249383864210010113'],He's absolutely welcome to come teach in ours https://t.co/aMA7X7N3WC,,hes absolutely welcome to come teach in ours ,True,False
2198,1.249104955698565e+18,2020-04-11 22:40:03+00:00,['1249104955698565120'],@BrennKerry wish I could've seen the look on the teachers face!!,, wish i couldve seen the look on the teachers face,True,False
2199,1.249091758266495e+18,2020-04-11 21:47:36+00:00,['1249091758266494976'],@BrennKerry KERRY 😂😂,, kerry ,True,False
2206,1.2489565556529275e+18,2020-04-11 12:50:22+00:00,['1248956555652927488'],@BrennKerry It's so heartbreaking. Hope they can united somehow with a proper little service 😔,, its so heartbreaking hope they can united somehow with a proper little service ,True,False
2209,1.2486752922579558e+18,2020-04-10 18:12:43+00:00,['1248675292257955840'],"@calumishere ""I don't have a nice voice"" shut up omg",, i dont have a nice voice shut up omg,True,False
2212,1.2486043008357868e+18,2020-04-10 13:30:37+00:00,['1248604300835786752'],@JessicaCregg pikachu didn't rise tho?,, pikachu didnt rise tho,True,False
2217,1.2486010131389235e+18,2020-04-10 13:17:34+00:00,['1248601013138923520'],the 1 Catholic in this household just compared Ash Ketchum to Jesus. On Good Friday of all days.,,the 1 catholic in this household just compared ash ketchum to jesus on good friday of all days,True,False
2224,1.2482023500717752e+18,2020-04-09 10:53:25+00:00,['1248202350071775232'],@brainlove Doubly shocking given their recent stances!,, doubly shocking given their recent stances,True,False
2228,1.248191393769689e+18,2020-04-09 10:09:53+00:00,['1248191393769689088'],really good cardio? accidentally starting a teams meeting call by pressing the wrong button,,really good cardio accidentally starting a teams meeting call by pressing the wrong button,True,False
2236,1.2478756433013883e+18,2020-04-08 13:15:12+00:00,['1247875643301388288'],@KerrybabeKerry @Lucymartindale @daniell13629640 @susanjones121 @chelsmcdonagh @ttimesyouth @Chrissiebrowne @securlee @mini_lebowski @dazmoll @Staircase2 @Di_Garrison @hellobrigitta @Lizziemouse @Beth_Tastic @MrPranPatel @profcolinclark @DrBrindledWolf @hagenilda @EmilyDanvers done 💕 bless her,,                    done  bless her,True,False
2238,1.2478731319408476e+18,2020-04-08 13:05:13+00:00,['1247873131940847617'],Absolutely incredible thread here ❤️ https://t.co/qDpb3rWiV5,,absolutely incredible thread here  ,True,False
2242,1.247840066728276e+18,2020-04-08 10:53:50+00:00,['1247840066728275968'],bless the one individual parent that's viewed and liked everything I've posted on our learning app,,bless the one individual parent thats viewed and liked everything ive posted on our learning app,True,False
2265,1.2470858171698831e+18,2020-04-06 08:56:43+00:00,['1247085817169883137'],"2 ponies or a horse, the height of every 5ft 5 man https://t.co/bIcYZboKZ4",,2 ponies or a horse the height of every 5ft 5 man ,True,False
2268,1.2469213923496837e+18,2020-04-05 22:03:21+00:00,['1246921392349683712'],@calumishere hm.. nah. Just have a really good one!,, hm nah just have a really good one,True,False
2269,1.2469192614084403e+18,2020-04-05 21:54:53+00:00,['1246919261408440321'],@calumishere royalties,, royalties,True,False
2270,1.2468913059234816e+18,2020-04-05 20:03:48+00:00,['1246891305923481602'],@calumishere @LMBS Ty,,  ty,True,False
2273,1.246890759569191e+18,2020-04-05 20:01:37+00:00,['1246890759569190915'],@Folkpersons Will do!! The recipes on her site are really good tbh so I've got good expectations,, will do the recipes on her site are really good tbh so ive got good expectations,True,False
2274,1.246883294572155e+18,2020-04-05 19:31:58+00:00,['1246883294572154882'],@calumishere @LMBS actually well fancy that gratin... whose recipe did you use or is it a Cal Original?,,  actually well fancy that gratin whose recipe did you use or is it a cal original,True,False
2275,1.246883155602219e+18,2020-04-05 19:31:24+00:00,['1246883155602219008'],"only the most Essential purchases 👌
excited to read poems/recipes/schooling advice and stick pearls on as eyeliner https://t.co/08OETmw3As",,"only the most essential purchases 
excited to read poemsrecipesschooling advice and stick pearls on as eyeliner ",True,False
2276,1.246882572627587e+18,2020-04-05 19:29:05+00:00,['1246882572627587077'],@calumishere @LMBS Thaaannks,,  thaaannks,True,False
2278,1.24687923047193e+18,2020-04-05 19:15:49+00:00,['1246879230471929868'],@calumishere @LMBS i mean don't share this tip or anything..........,,  i mean dont share this tip or anything,True,False
2279,1.2468294406105088e+18,2020-04-05 15:57:58+00:00,['1246829440610508802'],@KerrybabeKerry Bless you! I'll be out clapping for all the parents that have had to step in and educate from home ❤️,, bless you ill be out clapping for all the parents that have had to step in and educate from home ,True,False
2281,1.2468081888564716e+18,2020-04-05 14:33:31+00:00,['1246808188856471553'],"@TarynDeVere looovely, thank you!",, looovely thank you,True,False
2283,1.2467764153176228e+18,2020-04-05 12:27:16+00:00,['1246776415317622784'],@TarynDeVere What lipstick is that? It’s such a beautiful shade!,, what lipstick is that it’s such a beautiful shade,True,False
2285,1.246773919572537e+18,2020-04-05 12:17:21+00:00,['1246773919572537344'],such a lovely idea! i know many teachers who would really appreciate this. as we haven't had a clap yet either. https://t.co/xqYXk2XeXx,,such a lovely idea i know many teachers who would really appreciate this as we havent had a clap yet either ,True,False
2289,1.2465163322895565e+18,2020-04-04 19:13:47+00:00,['1246516332289556481'],@romagraphic She's gorgeous!,, shes gorgeous,True,False
2290,1.2464778675942728e+18,2020-04-04 16:40:56+00:00,['1246477867594272768'],"@Positivteacha @mr_englishteach I bought it because of how you tweet tbh! honest, to the point, easy to read! (obvs you both write well though otherwise the book wouldn't be so great)",,  i bought it because of how you tweet tbh honest to the point easy to read obvs you both write well though otherwise the book wouldnt be so great,True,False
2297,1.24635729680597e+18,2020-04-04 08:41:50+00:00,['1246357296805969922'],^*-GRT pupils https://t.co/ZdI8am6s2s,,grt pupils ,True,False
2301,1.246132222173872e+18,2020-04-03 17:47:28+00:00,['1246132222173872129'],@Folkpersons That's gonna be amazing!,, thats gonna be amazing,True,False
2303,1.246127905769472e+18,2020-04-03 17:30:19+00:00,['1246127905769472006'],@Folkpersons what colour are you doing!!!,, what colour are you doing,True,False
2304,1.2461273061266227e+18,2020-04-03 17:27:56+00:00,['1246127306126622723'],@Folkpersons and good silver shampoo!!! that'll knock all the brassy tones out and you'll be blonde not ginger,, and good silver shampoo thatll knock all the brassy tones out and youll be blonde not ginger,True,False
2305,1.2461243808092365e+18,2020-04-03 17:16:18+00:00,['1246124380809236487'],@Folkpersons Just make sure you have some toner!!,, just make sure you have some toner,True,False
2306,1.2461240951184955e+18,2020-04-03 17:15:10+00:00,['1246124095118495744'],"@Folkpersons noo you'll be fine!! I normally go get mine done, last time I did it myself it went so wrong",, noo youll be fine i normally go get mine done last time i did it myself it went so wrong,True,False
2308,1.246115014987133e+18,2020-04-03 16:39:05+00:00,['1246115014987132930'],@Folkpersons my roots are shocking and I need to do this - any tips???,, my roots are shocking and i need to do this  any tips,True,False
2318,1.2457452181184717e+18,2020-04-02 16:09:39+00:00,['1245745218118471680'],Very very relevant given that exam results are going to be turfed over to teacher assessment. https://t.co/eVliimhMVW,,very very relevant given that exam results are going to be turfed over to teacher assessment ,True,False
2330,1.245382817367892e+18,2020-04-01 16:09:36+00:00,['1245382817367891968'],"idk who needs this but WideOpen have a great educators/family section on their site with lots of activities and live zoo cameras, mindfulness and yoga, and daily schedule ideas 
https://t.co/Ga6PJBcAW3",,"idk who needs this but wideopen have a great educatorsfamily section on their site with lots of activities and live zoo cameras mindfulness and yoga and daily schedule ideas 
",True,False
2332,1.2453221159492362e+18,2020-04-01 12:08:24+00:00,['1245322115949236227'],"@CommunitiesThe @KerrybabeKerry https://t.co/mUUuDhfOMb

also this little folk opera house in Vienna! 
https://t.co/r8G1p7hr2f",,"  

also this little folk opera house in vienna 
",True,False
2335,1.2453095114826056e+18,2020-04-01 11:18:18+00:00,['1245309511482605569'],one way or another tbh 🤞🤞🤞🤞🤞 https://t.co/O0APQvxWD0,,one way or another tbh  ,True,False
2345,1.2450932037721457e+18,2020-03-31 20:58:47+00:00,['1245093203772145666'],"@KerrybabeKerry Come up to MK and we'll get one of them boxes up the top, nobody can see ya but the view is good!",, come up to mk and well get one of them boxes up the top nobody can see ya but the view is good,True,False
2349,1.2450877773577912e+18,2020-03-31 20:37:13+00:00,['1245087777357791233'],@jaykaytho @verygnomely So cute!!,,  so cute,True,False
2350,1.2450680100518298e+18,2020-03-31 19:18:40+00:00,['1245068010051829760'],"@KerrybabeKerry Told ya, we're going once this is all over with 😉☺️",, told ya were going once this is all over with ,True,False
2353,1.2449975469945446e+18,2020-03-31 14:38:40+00:00,['1244997546994544642'],@calumishere bike on over,, bike on over,True,False
2356,1.2449811385920143e+18,2020-03-31 13:33:28+00:00,['1244981138592014341'],@sivomengro Creole usually! Have seen them referred to in less acceptable ways though 😬,, creole usually have seen them referred to in less acceptable ways though ,True,False
2364,1.2449152743248077e+18,2020-03-31 09:11:45+00:00,['1244915274324807680'],😔 how absolutely horrid for him! https://t.co/esD9r9x4Ae,, how absolutely horrid for him ,True,False
2367,1.2447674174332396e+18,2020-03-30 23:24:13+00:00,['1244767417433239555'],@vengeancetrail This doesn't feel positive https://t.co/61YwQOQfUU,, this doesnt feel positive ,True,False
2368,1.2447370593544438e+18,2020-03-30 21:23:35+00:00,['1244737059354443776'],@brigittephillip SO EXCITING,, so exciting,True,False
2370,1.2447124604871803e+18,2020-03-30 19:45:50+00:00,['1244712460487180288'],hi this is my kitten (she's 1 soon) 🥰 https://t.co/2axyaqXD2c,,hi this is my kitten shes 1 soon  ,True,False
2374,1.2446981576923914e+18,2020-03-30 18:49:00+00:00,['1244698157692391427'],@JessicaCregg Is it worth it,, is it worth it,True,False
2377,1.2446865399358423e+18,2020-03-30 18:02:50+00:00,['1244686539935842304'],"well i was fine until i saw that one of my children had sent me a video to just say ""goodnight"" and that she hopes i'm okay in our learning app 😬",,well i was fine until i saw that one of my children had sent me a video to just say goodnight and that she hopes im okay in our learning app ,True,False
2380,1.2446306446191206e+18,2020-03-30 14:20:44+00:00,['1244630644619120643'],@TarynDeVere You always look so incredible ❤️,, you always look so incredible ,True,False
2391,1.2443902194969887e+18,2020-03-29 22:25:22+00:00,['1244390219496988672'],@AshingtonRave Yes,, yes,True,False
2393,1.2443520995650806e+18,2020-03-29 19:53:54+00:00,['1244352099565080587'],@brigittephillip YES good shout,, yes good shout,True,False
2394,1.2443505053060178e+18,2020-03-29 19:47:34+00:00,['1244350505306017793'],well tiger king is proper hideous - what's actually good on Netflix atm?,,well tiger king is proper hideous  whats actually good on netflix atm,True,False
2397,1.244300773669974e+18,2020-03-29 16:29:57+00:00,['1244300773669974016'],@jaykaytho SW-0200-0759-0720 🙃,, sw020007590720 ,True,False
2399,1.2442740157175355e+18,2020-03-29 14:43:37+00:00,['1244274015717535746'],don't let Bonnie in ur town 😂 https://t.co/5XSj8LYNrG,,dont let bonnie in ur town  ,True,False
2400,1.244249341851775e+18,2020-03-29 13:05:34+00:00,['1244249341851774982'],"@bargainac it's the perfect egg to order when out, because they're so good but yes!! high effort",, its the perfect egg to order when out because theyre so good but yes high effort,True,False
2401,1.2442471900186993e+18,2020-03-29 12:57:01+00:00,['1244247190018699264'],@calumishere 27 of these https://t.co/JuLCxOAGi2,, 27 of these ,True,False
2402,1.2442466043301724e+18,2020-03-29 12:54:42+00:00,['1244246604330172416'],@bargainac how do you feel about poached,, how do you feel about poached,True,False
2403,1.2442443230440325e+18,2020-03-29 12:45:38+00:00,['1244244323044032512'],@calumishere do both my dude,, do both my dude,True,False
2404,1.2442437473465672e+18,2020-03-29 12:43:20+00:00,['1244243747346567170'],@calumishere Just.... lots of balloons,, just lots of balloons,True,False
2405,1.2442437146729226e+18,2020-03-29 12:43:13+00:00,['1244243714672922627'],"@calumishere alcohol in the garden with a fire pit, loud music, vegan marshmallows",, alcohol in the garden with a fire pit loud music vegan marshmallows,True,False
2414,1.2440399560766792e+18,2020-03-28 23:13:33+00:00,['1244039956076679168'],@jaykaytho he is tbh,, he is tbh,True,False
2416,1.2440306869206753e+18,2020-03-28 22:36:43+00:00,['1244030686920675330'],"ok but I am gonna burn it on entry to the house 
we don't want any virus post https://t.co/S2EENE0odg",,"ok but i am gonna burn it on entry to the house 
we dont want any virus post ",True,False
2417,1.2440305010752553e+18,2020-03-28 22:35:59+00:00,['1244030501075255296'],@eateroftrash Welcome!!,, welcome,True,False
2423,1.2439356401710326e+18,2020-03-28 16:19:02+00:00,['1243935640171032576'],big shout out to the people including the day of the week in their tweets!!! you're the only reason i know it's a Saturday,,big shout out to the people including the day of the week in their tweets youre the only reason i know its a saturday,True,False
2426,1.243886651941761e+18,2020-03-28 13:04:22+00:00,['1243886651941761025'],@calumishere We'll take a doorstep delivery times 2 pls,, well take a doorstep delivery times 2 pls,True,False
2435,1.243542818838192e+18,2020-03-27 14:18:06+00:00,['1243542818838192135'],@dragonbreads &amp; @brigittephillip i've got Nintendo online now so l can visit u!!,, amp  ive got nintendo online now so l can visit u,True,False
2438,1.2435423309190597e+18,2020-03-27 14:16:10+00:00,['1243542330919059456'],@KerrybabeKerry Is there any other way to get money over? Can't use paypal,, is there any other way to get money over cant use paypal,True,False
2439,1.2435006842862305e+18,2020-03-27 11:30:40+00:00,['1243500684286230529'],oh the chuckles going down this queue as news of the PM having coronavirus comes out,,oh the chuckles going down this queue as news of the pm having coronavirus comes out,True,False
2440,1.243496927880233e+18,2020-03-27 11:15:45+00:00,['1243496927880232961'],@calumishere ew,, ew,True,False
2441,1.243496895022076e+18,2020-03-27 11:15:37+00:00,['1243496895022075905'],anxiety brain https://t.co/ARafk2rPx5,,anxiety brain ,True,False
2442,1.2434852309225964e+18,2020-03-27 10:29:16+00:00,['1243485230922596352'],v v v v v v high anxiety today hi,,v v v v v v high anxiety today hi,True,False
2444,1.2434845454601748e+18,2020-03-27 10:26:33+00:00,['1243484545460174853'],@brigittephillip YUP.,, yup,True,False
2445,1.243483908664103e+18,2020-03-27 10:24:01+00:00,['1243483908664102913'],"@brigittephillip Yep! That was basically our rota for the last week up until yesterday. Now it's 1 teacher 1 TA, 8 kids or so",, yep that was basically our rota for the last week up until yesterday now its 1 teacher 1 ta 8 kids or so,True,False
2446,1.2434810740612383e+18,2020-03-27 10:12:45+00:00,['1243481074061238273'],"Something I'm getting my class of Year 2s to do today is just have a sing and a dance! It's Friday, let them relax  ☺️

https://t.co/bT0DoNlPWQ",,"something im getting my class of year 2s to do today is just have a sing and a dance its friday let them relax  

",True,False
2447,1.2434803005350625e+18,2020-03-27 10:09:41+00:00,['1243480300535062535'],👇👇👇👇 Please do have a read! Know not every school has given out learning packs and contact details - but it's not too late to get some old fashioned post going out there if you can ☺️ https://t.co/V4KcZkXXRn,, please do have a read know not every school has given out learning packs and contact details  but its not too late to get some old fashioned post going out there if you can  ,True,False
2451,1.2434607076954276e+18,2020-03-27 08:51:49+00:00,['1243460707695427585'],@KerrybabeKerry @KatySkylab @TravellersTimes Realised that as I was typing 😅,,   realised that as i was typing ,True,False
2452,1.2434589718113526e+18,2020-03-27 08:44:55+00:00,['1243458971811352576'],@KerrybabeKerry @KatySkylab @TravellersTimes or a P/o box,,   or a po box,True,False
2453,1.2434588147178537e+18,2020-03-27 08:44:18+00:00,['1243458814717853697'],@KerrybabeKerry @KatySkylab @TravellersTimes Re : hardcopies of things - is there an email or a Dropbox or a website educators could add things to for everyone??,,   re  hardcopies of things  is there an email or a dropbox or a website educators could add things to for everyone,True,False
2455,1.243455423732224e+18,2020-03-27 08:30:49+00:00,['1243455423732224006'],@KerrybabeKerry Oh my gosh 😂😂😂 hit and run but in a good way (sorry),, oh my gosh  hit and run but in a good way sorry,True,False
2456,1.243454707999408e+18,2020-03-27 08:27:59+00:00,['1243454707999408128'],literally our school this week https://t.co/nJVm2VqcB3,,literally our school this week ,True,False
2458,1.2434543813511086e+18,2020-03-27 08:26:41+00:00,['1243454381351108610'],@KerrybabeKerry Good luck!! Please stay safe while you're being an absolute angel too 🤞💕,, good luck please stay safe while youre being an absolute angel too ,True,False
2461,1.243321965093499e+18,2020-03-26 23:40:30+00:00,['1243321965093498880'],"@JWoodelius Oh I'm absolutely not going near the shops! It'll be mail order, whenever convenient to the person sending me them ☺️",, oh im absolutely not going near the shops itll be mail order whenever convenient to the person sending me them ,True,False
2462,1.2433168244706263e+18,2020-03-26 23:20:05+00:00,['1243316824470626306'],who voted yes https://t.co/65e0ZbY3Co,,who voted yes ,True,False
2464,1.2433155123035505e+18,2020-03-26 23:14:52+00:00,['1243315512303550466'],"PSA for any enablers on here 
i should buy myself some fancy earrings, right?",,"psa for any enablers on here 
i should buy myself some fancy earrings right",True,False
2468,1.2432691581476864e+18,2020-03-26 20:10:40+00:00,['1243269158147686403'],@KerrybabeKerry @LabourGRT we can make that fashionable 😘😂,,  we can make that fashionable ,True,False
2469,1.2432688356098417e+18,2020-03-26 20:09:23+00:00,['1243268835609841664'],"@KerrybabeKerry @LabourGRT I'll be vice, keep you in check 😉😂😂",,  ill be vice keep you in check ,True,False
2470,1.2432542329140183e+18,2020-03-26 19:11:22+00:00,['1243254232914018305'],@jaykaytho i'm  sorryyy 😔,, im  sorryyy ,True,False
2471,1.243230055511339e+18,2020-03-26 17:35:17+00:00,['1243230055511339009'],@KerrybabeKerry @LabourGRT Kerry can you just run for PM and make it happen please,,  kerry can you just run for pm and make it happen please,True,False
2473,1.243227725403431e+18,2020-03-26 17:26:02+00:00,['1243227725403430912'],@calumishere GM SEW for short,, gm sew for short,True,False
2474,1.2432266234716488e+18,2020-03-26 17:21:39+00:00,['1243226623471648769'],@sivomengro totally understandable!! hard not to go spare when you have to be indoors most of the time 😭,, totally understandable hard not to go spare when you have to be indoors most of the time ,True,False
2475,1.2432024941609124e+18,2020-03-26 15:45:46+00:00,['1243202494160912385'],sigh https://t.co/tC5F0yBgKL,,sigh ,True,False
2479,1.2431657123755213e+18,2020-03-26 13:19:37+00:00,['1243165712375521280'],@sivomengro You're doing such an amazing thing here!!,, youre doing such an amazing thing here,True,False
2480,1.2431478351781724e+18,2020-03-26 12:08:35+00:00,['1243147835178172416'],@brigittephillip Absolutely can do that!! Feel in a similar boat tbh :(,, absolutely can do that feel in a similar boat tbh ,True,False
